Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Kapitalflussrechnung wurde gemäß DRS 21 aufgestellt und zeigt, wie sich die flüssigen Mittel des Unternehmens im Laufe des Berichtsjahres durch Mittelzu- und -abflüsse verändert haben. Entsprechend DRS 21 werden Zahlungsströme aus laufender Geschäftstätigkeit sowie solche aus Investitions- und Finanzierungstätigkeit unterschieden. Die Kapitalflussrechnung wurde nach der indirekten Methode ermittelt.;;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Der in der Kapitalflussrechnung betrachtete Finanzmittelfonds umfasst alle in der Bilanz ausgewiesenen liquiden Mittel, d. h. Kassenbestand, Schecks sowie Guthaben bei Kreditinstituten abzüglich der nicht in Darlehen bestehenden Verbindlichkeiten gegenüber Kreditinstituten.;;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Sonstige Angaben;;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Die Piepenbrock Unternehmensgruppe GmbH + Co. KG, Berlin hat als oberstes Mutterunternehmen des Konzerns durch den Gesellschaftsvertrag eine von der gesetzlichen Regelung abweichende Gewinnverteilung festgelegt. Der Jahresüberschuss des Geschäftsjahres 2016 beträgt T€ 4.259. Zunächst werden die Gesellschafter-Darlehenskonten und Teile der Rücklagen mit einem Betrag von insgesamt T€ 707 verzinst und den Gesellschafter-Darlehenskonten gutgeschrieben. Der nach Verzinsung verbleibende Restgewinn von T€ 3.552 wird nach den Quoten des Kommanditkapitals den Gesellschaftern zugeordnet und zunächst mit Verlustvorträgen von insgesamt T€ 989 verrechnet. Der Restbetrag von T€ 2.563 wird hälftig den Gesellschafter-Darlehenskonten und Rücklagen gutgeschrieben.;;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Mitarbeiter:;;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Im Jahresdurchschnitt waren im Konzern beschäftigt:; 58 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
"2016 2015
Gewerbliche Arbeitnehmer    
Vollzeitbeschäftigte 2.876 2.830
Teilzeitbeschäftigte 21.721 22.150
  24.597 24.980
Angestellte 1.401 1.382
Auszubildende 71 78
  26.069 26.440"; 58 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Die Vergütungen an die Beiräte betragen T€ 85,0 (Vj. T€ 85,0).; 77 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Im Berichtsjahr sind Kosten für die Abschlussprüfungen durch den Konzernabschlussprüfer i. H. v. T€ 113 (Vj. T€ 108) enthalten.; 65 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
Die Dienstleistungsgruppe refinanziert sich u.a. durch einen monatlichen, regresslosen Kundenforderungsverkauf. Das Delkredererisiko wird gegen eine Risikoprämie auf den Factor übertragen. Das Abtretungsvolumen wird entsprechend der Liquiditätsbedürfnisse zwischen 26 und 40 Mio. € flexibel gestaltet und die Regulierung erfolgt im Wege der stillen Zession.;;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
"Teile des genutzten beweglichen Anlagevermögens stehen nicht im Eigentum des Konzerns sondern werden geleast. Dies bringt neben Finanzierungsvorteilen auch administrative Vorteile in der Abwicklung der Beschaffung, Verwaltung und Rück- bzw. Weitergabe der Leasinggegenstände. Die Risiken dieser Geschäfte sind vergleichbar mit den Risiken der im Eigentum stehenden Wirtschaftsgüter.

";;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
"ANSCHAFFUNGS- UND HERSTELLUNGSKOSTEN
01.01.2016
EUR Währungs-
umrechnungs-
differenzen
EUR Zugänge
EUR Abgänge
EUR 31.12.2016
EUR
I. Immaterielle Vermögensgegenstände      
1. entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 2.703.344,95 69,76 1.156.840,85 1.146.745,19 2.713.510,37
2. Geschäfts- oder Firmenwert 19.226.533,78 81.265,42 0,00 0,00 19.307.799,20
  21.929.878,73 81.335,18 1.156.840,85 1.146.745,19 22.021.309,57
II. Sachanlagen          
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 87.723.253,30 66.207,58 6.825,80 10.245.437,57 77.550.849,11
2. technische Anlagen und Maschinen 3.190.494,32 876,93 7.635,71 105.838,06 3.093.168,90
3. andere Anlagen, Betriebs- und Geschäftsausstattung 64.822.305,67 3.256,71 5.383.962,20 4.454.079,00 65.755.445,58
4. geleistete Anzahlungen und Anlagen im Bau 44.293,71 0,00 134.851,79 0,00 179.145,50
  155.780.347,00 70.341,22 5.533.275,50 14.805.354,63 146.578.609,09
III. Finanzanlagen          
1. Anteile an verbundenen Unternehmen 306.618,51 0,00 0,00 0,00 306.618,51
  306.618,51 0,00 0,00 0,00 306.618,51
  178.016.844,24 151.676,40 6.690.116,35 15.952.099,82 168.906.537,17"; 15 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
"AUFGELAUFENE ABSCHREIBUNGEN
01.01.2016
EUR Währungs-
umrechnungs-
differenzen
EUR Zugänge
EUR Abgänge
EUR Zuschrei-
bungen
EUR 31.12.2016
EUR
I. Immaterielle Vermögensgegenstände            
1. entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 1.700.151,23 14,25 678.596,60 1.145.591,75 0,00 1.233.170,33
2. Geschäfts- oder Firmenwert 17.539.594,77 20.711,56 606.618,99 0,00 0,00 18.166.925,32
  19.239.746,00 20.725,81 1.285.215,59 1.145.591,75 0,00 19.400.095,65
II. Sachanlagen            
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 37.980.992,54 24.272,25 2.466.905,92 3.068.183,36 10.161,70 37.393.825,65
2. technische Anlagen und Maschinen 2.303.782,32 876,93 112.108,71 105.838,06 0,00 2.310.929,90
3. andere Anlagen, Betriebs- und Geschäftsausstattung 44.414.097,05 2.159,51 5.440.965,79 4.331.020,09 0,00 45.526.202,26
4. geleistete Anzahlungen und Anlagen im Bau 0,00 0,00 0,00 0,00 0,00 0,00
  84.698.871,91 27.308,69 8.019.980,42 7.505.041,51 10.161,70 85.230.957,81
III. Finanzanlagen            
1. Anteile an verbundenen Unternehmen 237.507,78 0,00 4.955,16 0,00 0,00 242.462,94
  237.507,78 0,00 4.955,16 0,00 0,00 242.462,94
  104.176.125,69 48.034,50 9.310.151,17 8.650.633,26 10.161,70 104.873.516,40"; 15, 16 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
"NETTOBUCHWERTE
31.12.2016
EUR 31.12.2015
EUR
I. Immaterielle Vermögensgegenstände    
1. entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 1.480.340,04 1.003.193,72
2. Geschäfts- oder Firmenwert 1.140.873,88 1.686.939,01
  2.621.213,92 2.690.132,73
II. Sachanlagen    
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 40.157.023,46 49.742.260,76
2. technische Anlagen und Maschinen 782.239,00 886.712,00
3. andere Anlagen, Betriebs- und Geschäftsausstattung 20.229.243,32 20.408.208,62
4. geleistete Anzahlungen und Anlagen im Bau 179.145,50 44.293,71
  61.347.651,28 71.081.475,09
III. Finanzanlagen    
1. Anteile an verbundenen Unternehmen 64.155,57 69.110,73
  64.155,57 69.110,73
  64.033.020,77 73.840.718,55"; 15 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
"1. Aufstellung der verbundenen Unternehmen
Operative Gesellschaften

0300 Piepenbrock Unternehmensgruppe GmbH + Co. KG, K B  
  Berlin      
0400 Planol GmbH, Hanau K BB  
0500 Pepete GmbH, Hanau K    
0760 Eduard-Piepenbrock-Unterstützungskasse e.V., K    
  Osnabrück      
0710 Piepenbrock Wirtschaftsdienste GmbH + Co. KG, K B  
  München      
  Komplementärin:      
0711 Piepenbrock Wirtschaftsdienste Verwaltungs- und K    
  Beteiligungsgesellschaft mbH, München      
1020 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Hamburg      
  Komplementärin:      
1021 Piepenbrock Dienstleistung Verwaltungs- und K    
  Beteiligungsgesellschaft mbH, Hamburg      
1090 Piepenbrock Service GmbH + Co. KG, K B  
  Osnabrück      
  Komplementärin:      
1091 Piepenbrock Service Verwaltungs- und Be- K    
  teiligungsgesellschaft mbH, Osnabrück      
1420 DSW Deutscher Schutz- und Wachdienst K B  
  GmbH + Co. KG, Osnabrück      
  Komplementärin:      
1421 Oppermann Sicherheitsgesellschaft mbH, K    
  Osnabrück      
1430 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Bielefeld      
  Komplementärin:      
1961 Piepenbrock Dienstleistungen Verwaltungs- K    
  und Beteiligungsgesellschaft mbH, Bielefeld      
1440 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Osnabrück      
  Komplementärin:      
1861 Piepenbrock Dienstleistungen Verwaltungs- K    
  und Beteiligungsgesellschaft mbH, Osnabrück      
1490 Piepenbrock Glas- und Fassadenreinigung K B  
  GmbH + Co. KG, Essen      
  Komplementärin:      
1451 Spodeck-Verwaltungs GmbH, Dortmund K    
1500 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Kiel      
  Komplementärin:      
4851 Piepenbrock Dienstleistungen Verwaltungs- K    
  und Beteiligungsgesellschaft mbH, Kiel      
1510 Spodeck GmbH & Co. KG Dortmund, Dortmund K B  
  Komplementärin:      
1451 Spodeck-Verwaltungs GmbH, Dortmund K    
1980 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Berlin      
  Komplementärin:      
1981 Piepenbrock Dienstleistungen Verwaltungs- und K    
  Beteiligungsgesellschaft mbH, Berlin      
2100 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Esslingen      
  Komplementärin:      
1241 Piepenbrock Dienstleistungen Verwaltungs- und K    
  Beteiligungsgesellschaft, Esslingen      
2110 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Dortmund      
  Komplementärin:      
2111 Piepenbrock Dienstleistungen Verwaltungs- und K    
  Beteiligungsgesellschaft, Dortmund      
2560 LOESCHPACK DDC Switzerland AG, Koblenz K    
  (vormals Hamberger Dienstleistungen AG, Schweiz)     *2
4440 Piepenbrock Industrie- und Serviceleistungen K B  
  GmbH + Co. KG, Mönchengladbach      
  Komplementärin:      
4441 Piepenbrock Industrie- und Serviceleistungen K    
  Verwaltungs- und Beteiligungsgesellschaft      
  mbH, Mönchengladbach      
5440 Piepenbrock Dienstleistungen GmbH + Co. KG K B  
  Wiesbaden      
  Komplementärin:      
5441 Piepenbrock kaufmännische Geschäftsführungs- K    
  und Verwaltungsgesellschaft mbH, Wiesbaden      
5960 Piepenbrock Dienstleistungen GmbH + Co. KG, K B  
  Dresden      
  Komplementärin:      
5961 Piepenbrock Dienstleistungen Verwaltungs- K    
  und Beteiligungsgesellschaft mbH, Dresden      
6100 Piepenbrock Begrünungen GmbH + Co. KG, K B  
  Osnabrück      
  Komplementärin:      
6101 Piepenbrock Begrünungen Beteiligungs- K    
  und Verwaltungsgesellschaft mbH, Osnabrück      
6200 Piepenbrock Sicherheit GmbH + Co. KG, K B  
  Frankfurt/Main      
  Komplementärin:      
6201 Piepenbrock Sicherheit Verwaltungs- und K    
  Beteiligungsgesellschaft mbH, Frankfurt/Main      
6400 Piepenbrock Technischer Gebäudeservice K B  
  GmbH + Co. KG, Dresden      
  Komplementärin:      
6401 Piepenbrock Technischer Gebäudeservice K    
  Beteiligungsgesellschaft mbH, Dresden      
6440 Piepenbrock Technischer Gebäudeservice K    
  GmbH, Frankfurt/Oder     *1
6810 Piepenbrock Instandhaltung GmbH, Frankfurt/Main K    
6900 Piepenbrock Instandhaltung GmbH + Co. KG, K B  
  Osnabrück      
  Komplementärin:      
6901 Piepenbrock Instandhaltung Beteiligungs- K    
  und Verwaltungsgesellschaft mbH, Osnabrück      
6850 Piepenbrock Instandhaltung GmbH + Co. KG, K B  
  München      
  Komplementärin:      
6851 Piepenbrock Instandhaltung Beteiligungs- K    
  und Verwaltungsgesellschaft mbH, München      
8210 Piepenbrock Sicherheit GmbH + Co. KG, K B  
  Osnabrück      
  Komplementärin:      
8211 Piepenbrock Sicherheit Verwaltungs- und K    
  Beteiligungsgesellschaft mbH, Osnabrück      
8270 Piepenbrock Sicherheit GmbH + Co. KG, Berlin K B  
  Komplementärin:      
8271 Piepenbrock Sicherheit Verwaltungs- und      
  Beteiligungsgesellschaft mbH, Berlin K    
8410 Piepenbrock Akademie GmbH + Co. KG, Osnabrück K B  
  Komplementärin:      
8411 Piepenbrock Akademie Beteiligungs- und K    
  Verwaltungsgesellschaft mbH, Osnabrück      
9010 PPT ASIA Ltd., Bangkok/Thailand K    
2160 Piepenbrock Automotive Dienstleistungen GmbH, K  
  Osnabrück    
2200 Piepenbrock Technischer Gebäudeservice K B
  GmbH + Co. KG, Osnabrück    
  Komplementärin:    
4501 Piepenbrock Technischer Gebäudeservice K  
  Beteiligungsgesellschaft mbH, Osnabrück    
2300 Piepenbrock Facility Management GmbH + Co. K B
  KG, Osnabrück    
  Komplementärin:    
2301 Piepenbrock Facility Management Verwaltungs- K  
  und Beteiligungsgesellschaft mbH, Osnabrück    
2570 Piepenbrock Glas- und Fassadenreinigung K B
  GmbH + Co. KG, Osnabrück    
  Komplementärin:    
8171 Piepenbrock Glas- und Fassadenreinigung K  
  Verwaltungs- und Beteiligungsgesellschaft mbH,    
  Osnabrück    
2810 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Laatzen    
  Komplementärin:    
8181 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft, Laatzen    
2820 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Essen    
  Komplementärin:    
0631 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft, Essen    
2830 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Gießen    
  Komplementärin:    
6171 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft, Gießen    
3200 Piepenbrock Wirtschaftsdienste GmbH + Co. KG, K B
  Osnabrück    
  Komplementärin:    
1001 Piepenbrock Wirtschaftsdienste Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Osnabrück    
3400 Piepenbrock Glas- und Fassadenreinigung K B
  GmbH + Co. KG, Hanau    
  Komplementärin:    
3401 Piepenbrock Glas- und Fassadenreinigung K  
  Verwaltungs- und Beteiligungsgesellschaft, Hanau    
3350 Piepenbrock Glas- und Fassadenreinigung K B
  GmbH + Co. KG, Rheine    
  Komplementärin:    
3351 Piepenbrock Glas- und Fassadenreinigung Ver- K  
  waltungs- und Beteiligungsgesellschaft mbH,    
  Rheine    
3500 Piepenbrock Government Services GmbH+Co. KG K B
  Wiesbaden    
  Komplementärin:    
3501 Piepenbrock Government Services Verwaltungs- K  
  und Beteiligungsgesellschaft mbH, Wiesbaden    
8710 PPS Piepenbrock Personaldienstleistungen K B
  GmbH + Co. KG, Osnabrück    
  Komplementärin:    
8711 Piepenbrock Personaldienstleistungen K  
  Verwaltungs- und Beteiligungsgesellschaft    
  mbH, Osnabrück    
3930 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Bremen    
  Komplementärin:    
3931 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Bremen    
3940 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Greifswald    
  Komplementärin:    
3941 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Greifswald    
3960 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Düsseldorf    
  Komplementärin:    
3961 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Düsseldorf    
3970 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Groß-Umstadt    
  Komplementärin:    
3971 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Groß-Umstadt    
3980 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Eisenach    
  Komplementärin:    
3981 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Eisenach    
4130 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Kaiserslautern    
  Komplementärin:    
5441 Piepenbrock kaufmännische Geschäftsführungs- K  
  und Verwaltungsgesellschaft mbH, Wiesbaden    
4220 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  München    
  Komplementärin:    
4221 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, München    
4670 DSW Deutscher Schutz- und Wachdienst K B
  GmbH + Co. KG, Bremen    
  Komplementärin:    
4671 DSW Deutscher Schutz- und Wachdienst K B
  Verwaltungs-und Beteiligungsgesellschaft    
  mbH, Bremen    
4750 Piepenbrock Sicherheit für Bundesbehörden K B
  GmbH + Co. KG, Berlin    
  Komplementärin:    
4751 Piepenbrock Sicherheit für Bundesbehörden K B
  Verwaltungs- und Beteiligungsgesellschaft    
  mbH, Berlin    
8770 Piepenbrock Instandhaltung GmbH + Co. KG, K B
  Berlin    
  Komplementärin:    
8771 Piepenbrock Instandhaltung Beteiligungs- und K  
  Verwaltungsgesellschaft mbH, Berlin    
9170 Hastamat Verpackungstechnik GmbH, K BB
  Lahnau    
9180 LOESCH Verpackungstechnik GmbH, K BB
  Altendorf    
1880 PPT Piepenbrock Packaging K  
  Technologies LLC, Mount Pleasant,    
  South Carolina (USA)    
2540 Hans Hamberger AG, Oberried/Schweiz K  
9260 LLC LOESCH Pack, Moskau,    
  Russische Föderation    
9270 PTS Piepenbrock Technologies LLC,    
  Chicago/USA    
Z010 SLP Mobilien-Leasing GmbH & Co. oHG, K  
  Mannheim    
Ruhende Gesellschaften

0190 Piepenbrock Engineering GmbH, Altendorf K  
0530 VdG Bahnreinigung GmbH & Co. KG, K B
  Osnabrück    
  Komplementärin:    
0531 VdG Bahnreinigung Verwaltungs-GmbH, K  
  Osnabrück    
3300 PGD Gebäudereinigung Dienstleistungen    
  GmbH + Co. KG, Frankfurt/Main    
  Komplementärin:    
3301 PGD Gebäudereinigung Dienstleistungen    
  Verwaltungs-und Beteiligungsgesellschaft    
  mbH, Frankfurt/Main    
3510 Piepenbrock Flughafenreinigung GmbH, K  
  Frankfurt/Main    
3600 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Lahnau    
  Komplementärin:    
3601 Piepenbrock Dienstleistungen Verwaltungs- und K  
  Beteiligungsgesellschaft mbH, Lahnau    
3950 Piepenbrock Dienstleistungen GmbH + Co. KG, K B
  Köln    
  Komplementärin:    
3951 Piepenbrock Dienstleistungen Verwaltungs- K  
  und Beteiligungsgesellschaft mbH, Köln    
3990 DSW Deutscher Schutz- und Wachdienst K B
  GmbH + Co. KG, Berlin    
  Komplementärin:    
3991 DSW Deutscher Schutz- und Wachdienst K  
  Verwaltungs-und Beteiligungsgesellschaft    
  mbH, Berlin    
4400 DSW Deutscher Schutz- und Wachdienst K B
  GmbH + Co. KG, Dresden    
  (vormals Piepenbrock Sicherheit GmbH + Co. KG)    
  Komplementärin:    
4401 DSW Deutscher Schutz- und Wachdienst K B
  Verwaltungs-und Beteiligungsgesellschaft    
  mbH, Dresden    
  (vormals Piepenbrock Sicherheit Verwaltungs- und )    
  Beteiligungsgesellschaft)    
9000 Piepenbrock Shared Service GmbH, K  
  Osnabrück    
K Im Wege der Vollkonsolidierung einbezogene Unternehmen.

B Die Gesellschaft ist gemäß § 264 b HGB von ihrer Verpflichtung befreit, einen Jahresabschluss und einen Lagebericht nach den für Kapitalgesellschaften geltenden Vorschriften aufzustellen, prüfen zu lassen und offen zu legen.

BB Die Gesellschaft ist gemäß § 264 Abs.3 HGB von ihrer Verpflichtung befreit, einen Jahresabschluss und einen Lagebericht nach den für Kapitalgesellschaften geltenden Vorschriften aufzustellen, prüfen zu lassen und offen zu legen.

An allen Unternehmen wird eine unmittelbare/ mittelbare Beteiligung von 100 % gehalten, es sei denn nachfolgend wird eine andere Beteiligungsgungsquote angegeben:

*1 An dieser Gesellschaft wird eine Beteiligung von 65 % gehalten.

*2 An dieser Gesellschaft wird eine Beteiligung von 99 % gehalten.
"; 68 ;2016;Piepenbrock Unternehmensgruppe GmbH + Co. KG;Konzernabschluss;Dr. Klein, Dr. Mönstermann + Partner GmbH
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
