; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Umsatzerlöse gliedern sich wie folgt:; 4.66, 50 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016
Inland.
TEUR
Ausland.
TEUR
Gesamt.
TEUR
Milchprodukte 695.504 517.997 1.213.501
Fleischwaren 12.583 4.456 17.039
Blecherzeugnisse 0 19.606 19.606
Gesamt 708.087 542.059 1.250.146
2015
Inland.
TEUR
Ausland.
TEUR
Gesamt.
TEUR
Milchprodukte 707.041 550.602 1.257.644
Fleischwaren 26.909 7.986 34.895
Blecherzeugnisse 0 20.991 20.991
Gesamt 733.950 579.579 1.313.530"; 4.66, 50 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Durch die erstmalige Anwendung des BilRUG kommt es zu einer Neudefinition der Umsatzerlöse. Zur Herstellung vergleichbarer Zahlen ist gem. Art. 75 Abs. 2 Satz.3 EGHGB die Angabe der Umsatzerlöse des Vorjahres nach den Vorgaben des BilRUG notwendig. Aus einer Anwendung des § 277 Abs. 1 HGB n.F. (BilRUG) hätten sich – aufgrund der Umgliederung sonstiger betrieblicher Erträge – im Vorjahres-Jahresabschluss 31.12.2015 Umsatzerlöse in Höhe von 1.338.152.490,69 € ergeben.; 4.66, 1, 51 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.7 Sonstige betriebliche Erträge; 4.69 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016.
EUR
2015.
EUR
Fakturierung Dienstleistungen / Werkstatt 0 1.387.879
Empfangener Schadenersatz 6.452.586 831.884"; 4.69 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016.
EUR
2015.
EUR
Mieterträge / Lagergelder 0 909.774
Erlöse gegenüber verbundenen Unternehmen 0 16.200.457
Kursgewinne / Fremdwährungsbewertung 3.509.722 3.991.577
Gewinne aus Anlagenabgängen 601.161 110.584
- davon periodenfremd 601.161 110.584
Forderungsbewertung / Wertberichtigung 2.101.465 2.266
- davon periodenfremd 2.101.465 2.266
Auflösung von Rückstellungen 1.417.238 868.327
- davon periodenfremd 1.417.238 868.327
Übrige Erträge 2.216.187 10.434.288
- davon periodenfremd 2.038.342 3.557.295
16.298.360 34.737.036"; 4.69, 57, 59 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Die übrigen Erträge umfassen Kostenerstattungen Dritter sowie eine Vielzahl weiterer Einzelpositionen. Die darin enthaltenen periodenfremden Erträge betreffen im Wesentlichen Kostenerstattungen für Vorjahre.; 4.69, 57 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Unter Anwendung des § 277 Abs. 1 HGB n.F. (BilRUG) hätten sich für 2015 sonstige betriebliche Erträge in Höhe von 10.115.442,20 Euro ergeben.; 4.69, 51 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.8 Personalaufwand; 4.73 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016.
EUR
2015.
EUR
Löhne und Gehälter 74.614.074 71.939.134
Soziale Abgaben und Aufwendungen für Unterstützungen 14.615.682 15.004.894
- davon Aufwendungen für Altersversorgung: 910.438 1.592.849
89.229.757 86.944.028"; 4.73 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"31.12.2016 31.12.2015
Jahresdurchschnitt (inkl. Auszubildende) 1.602 1.592
Arbeiter 973 958
Angestellte 516 516
Auszubildende 101 99
Aushilfen 12 19
1.602 1.592"; 4.73, 64 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Die ehemaligen Geschäftsführer und deren Hinterbliebene erhielten 2016 Bezüge von insgesamt 511,3 TEuro (2015: 590,6 TEuro). Die für diesen Personenkreis gebildete Rückstellung beträgt 4.205,4 TEuro (2015: 4.836,6 TEuro). Die nicht gebildete Rückstellung gemäß Artikel 67 Absatz 2 EGHGB beträgt 263,0 TEuro (2015: 507,2 TEuro).; 4.73, 88 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Der Aufsichtsrat erhielt für seine Tätigkeit Bezüge in Höhe von insgesamt 63,4 TEuro (2015: 59,8 TEuro).; 84 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.9 Sonstige betriebliche Aufwendungen; 4.80 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016.
EUR
2015.
EUR
Werklöhne 7.529.536 7.925.127
Frachten / Logistik / Lagerkosten 60.184.456 62.499.916
Vertriebskosten / Provisionen 16.426.362 15.582.823
Instandhaltungskosten 16.883.732 23.453.776
Sonstige Personalaufwendungen 1.544.741 1.611.248
Mieten / Pachten / Leasing 28.378.146 7.390.494
Gebühren / Abgaben / DSD 17.497.902 18.065.611
Verwaltungskosten 2.204.743 2.445.309
Werbung / Marketingkosten 6.640.023 8.630.227
Versicherungen / Beiträge 2.572.168 2.685.825
Forderungsbewertung 294.376 2.112.869
- davon periodenfremd 77.094 61.479
Kursverluste 2.108.635 1.116.607
Verluste aus Anlagenabgängen 40.983 378.192
- davon periodenfremd 40.983 378.192
Übrige Aufwendungen 1.041.693 1.259.434
- davon periodenfremd: 793.882 926.449
Ausserordentliche Aufwendungen 278.061 278.059
163.625.559 155.435.516"; 4.80, 57, 59 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Die übrigen Aufwendungen enthalten Verluste aus Schadensfällen, Zuführung zu sonstigen Rückstellungen und andere Kostenbelastungen. Die darin enthaltenen periodenfremden Aufwendungen betreffen im Wesentlichen Verbindlichkeiten für Vorjahre sowie Aufwendungen für Schadensersatzfälle.; 4.80, 89 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Die sonstigen betrieblichen Aufwendungen enthalten Aufwendungen aus der Änderung der Bewertungsmethoden nach dem Bilanzrechtsmodernisierungsgesetzes (BilMoG) für Pensionsverpflichtungen in Höhe von 278.061 Euro (2015: 278.059 Euro). Der Ausweis der außerordentlichen Aufwendungen für das Geschäftsjahr sowie die Umgliederung des Vorjahresbetrages resultieren aus der erstmaligen Anwendung der Vorschriften des BilRUG.; 4.80, 1, 51 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.10 Finanzergebnis;;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016.
EUR
2015.
EUR
Erträge aus Beteiligungen und aus Geschäftsguthaben 780.896 530.810
- davon von verbundenen Unternehmen 780.687 516.597
Erträge aus Gewinnabführungsverträgen 843.936 3.836.080
Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens 1.831.783 467.703
- davon von verbundenen Unternehmen 1.831.783 467.703
Sonstige Zinsen und ähnliche Erträge 30.669 75.495
Verluste aus Gewinnabführungsverträgen 64.714 0
Zinsen und ähnliche Aufwendungen 7.667.255 7.592.317
- davon an verbundene Unternehmen 1.278 1.278
-4.244.685 -2.682.229";;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Von den Zinsen und ähnliche Aufwendungen entfallen 1.969 TEuro auf den Abzinsungsbetrag der Zuführung zu den Pensionsrückstellungen und Jubiläumskostenrückstellungen (2015: 1.824 TEuro). Der Abzinsungsbetrag der Pensionsrückstellungen und Jubiläumsrückstellungen setzt sich aus dem Zinsanteil der Zuführung zum Erfüllungsbetrag (1.061 TEuro, 2015: 1.109 TEuro) sowie aus den Effekten aus der Änderung des Diskontierungssatzes (908 TEuro. 2015: 715 TEuro) zusammen.; 58 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.11 Steuern vom Einkommen und Ertrag und sonstige Steuern; 4.90 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"2016.
EUR
2015.
EUR
Ertragsteuern 0 33.583
Betriebssteuern 360.584 361.473
360.584 395.057"; 4.90 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.12 Sonstige Angaben;;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
1. Es bestanden folgende nicht in der Bilanz ausgewiesene oder vermerkte sonstige finanzielle Verpflichtungen, die für die Beurteilung der Finanzlage von Bedeutung sind:; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
a) ein Pachtvertrag zwischen verbundenen Unternehmen für gepachtetes Grundvermögen von ca. 587 TEuro; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
b) Künftige Verpflichtungen aus Mietverträgen (für Grundstücke und Gebäude, technische Anlagen und Maschinen) sowie Wartungsverträge; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
- bis zu einem Jahr von 26.466,1 TEuro; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
- von 2 bis 5 Jahren von 105.860,4 TEuro; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
c) Künftige Verpflichtungen aus Leasing- und Dienstleistungsverträgen; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
- bis zu einem Jahr von 2.341,8 TEuro; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
- von 2 bis 5 Jahren von 8.220,1 TEuro; 67 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Künftige Verpflichtungen aus begonnenen Investitionen mit 4.294,6 TEuro.Die Nutzung eines Teils der Geschäftsimmobilien, von technischen Anlagen und Maschinen sowie Betriebs- und Geschäftsausstattung erfolgt auf der Grundlage von Miet-, Pacht- und Leasingverträgen. Durch den Abschluss derartiger Verträge wird die Kapitalbindung des Unternehmens verringert und belässt das Investitionsrisiko bei den jeweiligen Vermietern bzw. Leasinggebern. Die im Zusammenhang mit den Verträgen bestehenden Verpflichtungen sind in den vorstehenden Angaben zu den sonstigen finanziellen Verpflichtungen enthalten.;;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
2. Derivate Finanzinstrumente werden zur Absicherung von Zinsänderungsrisiken und zur Absicherung von Wechselkursrisiken abgeschlossen.; 49 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Die Absicherung des Zinsänderungsrisikos von zwei variabel verzinslichen Schuldscheindarlehen erfolgt durch zwei Zinsswaps (Payer-Zinsswap). Der beizulegende Wert, der nach der Diskontierungsmethode auf Basis der aktuellen Zinskurve ermittelt wurde, ist zum Bilanzstichtag mit 702,2 TEuro negativ (2015: 1.215,5 TEuro). Das Volumen der Schuldscheindarlehen, der identisch ist mit dem Volumen der Zinsswaps, beträgt zum Bilanzstichtag 26.000 TEuro. Durch die Zinsswap-Vereinbarungen werden die variabel verzinslichen Schuldscheindarlehen in Höhe des abgesicherten Volumens wirtschaftlich betrachtet in Festzinsdarlehen umgewandelt. Da die Änderungen des Zahlungsstroms aus den Grundgeschäften infolge der Änderung des 3-Monats-EURIBOR durch die Änderung des Zahlungsstroms des Zinsswaps kompensiert werden, werden bei der Bewertung die Zinsswaps und die Schuldscheindarlehen zu einer Bewertungseinheit zusammengefasst. Die Bilanzierung erfolgt nach der Einfrierungsmethode. Somit wurde für den negativen beizulegenden Zeitwert der Zinsswaps auf die Bildung einer Drohverlustrückstellung verzichtet. Der Zinsswap ist entsprechend dem zugrunde liegenden Schuldscheindarlehen im August 2018 mit 26.000 TEuro fällig.; 49, 27, 28 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Hochwald unterliegt Wechselkursrisiken aus dem operativen Geschäft, sofern Verkäufe in einer anderen Währung als dem Euro abgewickelt werden. Hierbei handelt es sich im Wesentlichen um Transaktionen in USD. Um sich gegen Wechselkursrisiken abzusichern, schließt Hochwald Devisentermingeschäfte ab.; 49 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Zum Bilanzstichtag bestehen folgende derivative Finanzinstrumente:; 49 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
- Devisentermingeschäfte mit einem Gesamtvolumen von 46.072 TEuro (46.000 TUSD) und 2.850 TGBP und einem negativen beizulegenden Zeitwert von 344 TEuro mit Fälligkeiten von bis zu 12 Monaten.; 49 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
- Devisenswapgeschäfte mit einem Gesamtvolumen von 1.577 TEuro (1.404 TUSD) und 200 TGBP und einem negativen beizulegenden Zeitwert von 18 TEuro mit Fälligkeiten von bis zu 30 Tagen.; 49 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3. Das für den Abschlussprüfer RW AUDIT GmbH, Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft, Düsseldorf, im Geschäftsjahr erfasste Honorarvolumen gliedert sich wie folgt:; 72 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
"· Abschlussprüfungsleistungen 125 TEuro
· Andere Bestätigungsleistungen 22 TEuro
· Steuerberatungsleistungen 16 TEuro
· Sonstige Leistungen 0 Teuro"; 72 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
4. Geschäftsführer sind Detlef Latka – Diplomkaufmann und Karl Eismann – Diplomingenieur.; 83 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
5. Aufsichtsrat: Hans-Jürgen Sehn – Landwirt/Ökonomierat (Vorsitzender), Peter Manderfeld – Landwirt, Meinolf Bödefeld – Landwirt, Matthias Bug – Landwirt, Helmut Daun – Landwirt, Thomas Fischer – Dipl.-Agraringenieur FH, Klaus Fontaine – Landwirt/Ökonomierat, Anton Streit – Landwirt und die Arbeitnehmervertreter Stefan Brück, Klaus Krömer, Helmut Over und Gerhard Ruhaltinger.; 83 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
6. Konzernobergesellschaft ist die Hochwald Milch eG, 54424 Thalfang, die den befreienden Konzernabschluss und befreienden Konzernlagebericht erstellt und im elektronischen Bundesanzeiger veröffentlicht.; 70 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
3.13 Nachtragsbericht; 69 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Der Prozess zur Entwicklung einer Konzernstrategie „Hochwald 2020“ verbunden mit der vollständigen Neuausrichtung der Hochwald-Gruppe wurde Ende 2016 mit der Entscheidung der ehrenamtlichen Gremien zur Umsetzung abgeschlossen. Im Frühjahr 2017 erfolgte die Diskussion mit den Eigentümern. Die außerordentliche Vertreterversammlung hat am 10.05.2017 mit einer Mehrheit von 96 % die Einführung eines Beitrages zur Finanzierung der Neuausrichtung beschlossen. Damit haben auch die Eigentümer den Weg geebnet, um die Strategie „Hochwald 2020“ umzusetzen.; 69 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Nach dem Beschluss der Gremien wurden im Frühjahr 2017 erste Entscheidungen getroffen. Das Milchwerk Weiding wird im ersten Quartal 2018 geschlossen. Durch den Ausbau der Standorte Thalfang, Bolsward und Hungen werden ausreichend Kapazitäten geschaffen, um die Volumen von Weiding zu verlagern. Das Käsewerk in Hünfeld wird schrittweise auf eine Verarbeitungskapazität von rd. 600 Mio. kg Milch ausgebaut. Zusätzlich wird der Anteil der Milchmenge, die in die Käseverarbeitung überführt wird, durch Kooperationen ausgebaut. Im nächsten Schritt wird der Neubau einer modernen, hocheffizienten Molkerei in der Mitte des Einzugsgebietes geprüft und ausgearbeitet.; 69 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Insgesamt wird durch die Maßnahmen, die durch „Hochwald 2020“ realisiert werden, die Wettbewerbsfähigkeit erheblich gesteigert. Dadurch wird auch zukünftig für Eigentümer und Milchlieferanten ein überdurchschnittlicher Milchpreis erreicht. Basierend auf der Stärkung des genossenschaftlichen Modells werden die Pfeiler „Gesellschaftliche Verantwortung, Technologieoptimierung, Fokussierte Internationalisierung, Portfolioentwicklung sowie Orga-nisation und Governance“ die Neuausrichtung der Hochwald-Gruppe tragen.; 69 ;2016;Hochwald Foods GmbH;Jahresabschluss;RW AUDIT GmbH.
Thalfang, 23. Mai 2017;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
