Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"D Diverse EU Summe EU Diverse Europa Summe Europa
BU FS Photo Imaging 0,9 62,0 62,9 4,8 67,7
BU FS Digital Media 16,4 25,2 41,6 1,8 43,4
BU FS Release 8,7 6,2 14,9 0,0 14,9
BU FS Packaging 0,7 0,0 0,7 0,1 0,7
Summe Felix Schoeller 26,7 93,4 120,1 6,7 126,8
BU TC Dekor 86,6 174,0 260,7 25,4 286,1
BU TC Vlies 6,8 2,7 9,4 6,7 16,1
Summe Technocell 93,4 176,7 270,1 32,1 302,2
Meltorec 3,6   3,6 1,4 5,0
Übrige 3,6   3,6   3,6
GRUPPE 127,3 270,1 397,4 40,2 437,6
Nordamerika Mittel- /Süd- Amerika Asien Übrige Welt Summe Welt
BU FS Photo Imaging 43,0 0,9 40,7 4,6 157,0
BU FS Digital Media 33,8 1,9 13,8 4,4 97,2
BU FS Release 30,7 0,1 5,4 0,0 51,2
BU FS Packaging 0,0 0,0 0,0 0,0 0,7
Summe Felix Schoeller 107,6 2,9 59,9 9,0 306,1
BU TC Dekor 53,6 11,6 18,5 7,1 376,9
BU TC Vlies 0,0 0,0 0,8 0,0 16,9
Summe Technocell 53,6 11,6 19,3 7,1 393,8
Meltorec 0,3   1,4   6,7
Übrige         3,6
GRUPPE 161,5 14,5 80,6 16,1 710,3"; 5.66, 48 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Von den Umsatzerlösen entfielen 44 % auf den Geschäftsbereich Felix Schoeller (inkl. Meltorec), 55 % auf den Geschäftsbereich Technocell und 1 % auf Übrige Umsatzerlöse im Zusammenhang mit BilRUG. Aufgrund der Erstanwendung der durch das BilRUG geänderten Definition der Umsatzerlöse (§ 277 Abs. 1 HGB) sind die Beträge nicht mit denen des Vorjahres vergleichbar. Zur Herstellung der Vergleichbarkeit wurden die Vorjahresbeträge gemäß § 265 Abs. 2 S. 3 HGB angepasst. Die gemäß BilRUG nunmehr in den Umsatzerlösen berücksichtigten Erträge aus Strom-, Dampf- und Wasserabgaben von T€ 1.403 (Vorjahr T€ 1.666), Erträge aus dem Verkauf von Proben von T€ 1.290 (Vorjahr T€ 2.366), Erträge aus der Betreibung einer Werkskantine von T€ 413 (Vorjahr T€ 420), Miet- und Pachterträge von T€ 247 (Vorjahr T€ 167) sowie übrige Umsatzerlöse von T€ 268 (Vorjahr T€ 254) waren zuvor unter den sonstigen betrieblichen Erträgen ausgewiesen.

"; 5.66, 3, 48, 49 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Die periodenfremden Erträge betragen € 1,0 Mio und betreffen im Wesentlichen Erträge aus der Bewilligung einer Beihilfe für indirekte CO2-Kosten (€ 0,8 Mio). Die Sonstigen betrieblichen Aufwendungen beinhalten periodenfremde Aufwendungen in Höhe von € 0,2 Mio, von denen € 0,1 Mio Wertberichtigungen auf ausstehende Forderungen sind.; 5.69, 5.80, 52 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
In den sonstigen betrieblichen Erträgen sind Erträge aus der Zuschreibung von Finanzanlagen gem. § 253 Abs. 5 S. 1 HGB von T€ 2.048 enthalten. Diese ergaben sich bei den Beteiligungen und Ausleihungen an assoziierten Unternehmen.; 5.69 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Im Zuge der BilMoG-Umstellung machte die Gesellschaft von dem Wahlrecht des Art. 67 Abs. 1 Satz 1 EGHGB Gebrauch und verteilt den Aufwand aus der Umstellung der Pensionsrückstellungen (Umstellungsbetrag) über einen Zeitraum von max. 15 Jahren. Im Geschäftsjahr 2016 wurden T€ 472 (Vorjahr T€ 472) als sonstiger betrieblicher Aufwand erfasst.

"; 5.80 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Bedingt durch die Erstanwendung des BilRUG werden die Aufwendungen im Zusammenhang mit der Werkskantinenbetreibung in Höhe von T€ 395 (Vorjahr T€ 377) unter den Materialaufwendungen ausgewiesen, zuvor sonstige betriebliche Aufwendungen. Zur Herstellung der Vergleichbarkeit wurden auch die Vorjahresbeträge angepasst.

"; 5.70, 4 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"7. Sonstige Angaben
";;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"a) Haftungsverhältnisse
Haftungsverhältnisse bestehen zum Bilanzstichtag in Höhe von T€ 8.089 (Vorjahr T€ 8.089) für Bürgschaftsverpflichtungen, u.a. für die Insolvenzsicherung von Altersteilzeitguthaben. Das Risiko einer Inanspruchnahme infolge negativer Geschäftsentwicklung wird als gering eigeschätzt.

"; 44, 45 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"b) Sonstige finanzielle Verpflichtungen und außerbilanzielle Geschäfte

"; 61, 62 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Am Bilanzstichtag bestehen finanzielle Verpflichtungen aus dem Leasing von Pkw und Gabelstaplern in Höhe von T€ 1.454 (Vorjahr T€ 1.538).; 61, 62 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Zum Bilanzstichtag bestehen neun Termingeschäfte über den Kauf von insgesamt 180.000 t Emissionsrechten (EUA): Die Käufe erfolgen im Dezember 2017 und 2018 zu einem Festpreis von T€ 609 und T€ 510.
"; 61, 62 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Es besteht ein Factoring-Vertrag mit der PB Factoring GmbH in Bonn. Mit dem Factoring werden die Liquidität und der Finanzmittelfonds gestärkt, Finanzierungskosten reduziert und die latenten Ausfallrisiken im Forderungsbestand an den Erwerber übertragen. Der seit 2008 bestehende Factoringrahmen über € 70,0 Mio. wurde per 31.12.2016 mit € 41,0 Mio. in Anspruch genommen.

"; 61, 62 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
c) Derivative Finanzinstrumente;;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Das Zinsänderungsrisiko von variabel verzinslichen Verbindlichkeiten wurde mit derivativen Finanzinstrumenten gesichert. Insgesamt bestanden Zinsderivate in Höhe von € 54 Mio (Vorjahr € 75 Mio) mit Laufzeiten bis zum 31. Dezember 2019. Die Bewertung zum Bilanzstichtag nach der Mark-to-Market-Methode ergab einen negativen beizulegenden Zeitwert in Höhe von T€ 1.903 (Vorjahr T€ 3.387). Grundgeschäfte und derivative Finanzinstrumente wurden gemäß § 254 HGB zu Mikro-Bewertungseinheiten zusammengefasst. Die Wirksamkeit der Sicherungsbeziehungen wird prospektiv mit der Critical-Terms-Match-Methode überprüft. Diese wird angewendet, da alle Bewertungsparameter von Grund- und Sicherungsgeschäften jeweils im Wesentlichen übereinstimmen und ein zukünftiger Wertausgleich von 100 % erwartet wird. Zur bilanziellen Abbildung der effektiven Teile der gebildeten Bewertungseinheiten wurde die so genannte Einfrierungsmethode angewendet. Eine Ausnahme bilden die in 2011 abgeschlossenen Zinsderivate, für die das Wahlrecht zur Bildung von Bewertungseinheiten nicht ausgeübt wurde. Hierfür besteht eine Drohverlustrückstellung in Höhe von T€ 1.469 (Vorjahr T€ 2.832).; 31, 32, 47 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Zur Absicherung von künftigen Warenverkäufen in US-Dollar (USD) wurden USD-Terminverkäufe gegen Kanadische Dollar (CAD) im Volumen von USD 12 Mio mit Laufzeiten bis Ende 2017 getätigt. Der negative Marktwert zum Bilanzstichtag beträgt T€ 56. Für diese Transaktionen wurden Mikro-Bewertungseinheiten unter Anwendung der Einfrierungsmethode gebildet. Die Wirksamkeit der Bewertungseinheit wird mit der Critical-Term-Match Methode gemessen. Es wird ein zukünftiger Wertausgleich von 100 % erwartet, da die wesentlichen bewertungsrelevanten Merkmale von Grund- und Sicherungsgeschäften übereinstimmen. Man geht von einer hohen Eintrittswahrscheinlichkeit der Grundgeschäfte aus, da die gesicherten Beträge unter dem geplanten Geschäftsvolumen liegen.

"; 31, 32, 47 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
d) Geschäfte mit nahestehenden Personen; 75 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Geschäfte mit nahestehenden Personen zu nicht marktüblichen Bedingungen gem. § 285 Nr. 21 HGB wurden im abgelaufenen Geschäftsjahr nicht getätigt.; 75 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
e) Arbeitnehmer;;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Der Konzern hat im Geschäftsjahr 2016 durchschnittlich 2.261 Arbeitnehmer beschäftigt (Vorjahr 2.294). Die im Folgenden dargestellte Entwicklung der Arbeitnehmerzahlen wurde um Geschäftsführer, Auszubildende, ruhende Beschäftigungsverhältnisse sowie Mitarbeiter in der passiven Phase der Altersteilzeit bereinigt.; 58 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"2016 2015 Veränderung
Gesamtzahl der beschäftigten Arbeitnehmer Anzahl der Arbeitnehmer (bereinigt) 2.374 2.261 2.436 2.294 -62 -33
2016 2015 Veränderung
Felix Schoeller Technocell Holding u.a.m. 1.136 1.021 104 1.170 1.023 101 -34 -2 3
  2.261 2.294 -33"; 58 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"f) Organe der Gesellschaft
Geschäftsführung


";;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Die Geschäftsführung der Felix Schoeller Holding GmbH & Co. KG obliegt der geschäftsführenden und persönlich haftenden Gesellschafterin, der Felix Schoeller Holding Geschäftsführung GmbH, Osnabrück, deren gezeichnetes Kapital T€ 26 beträgt.

";;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Mitglieder der Geschäftsführung der Komplementärin waren:

• Herr Dr. oec. publ. Bernhard Klofat, Dülmen (Vorsitzender)

• Herr Dipl.-Kfm. Peter Cornelißen, Essen

• Herr Dipl.-Ing. Hans-Christoph Gallenkamp, Osnabrück

• Herr Dipl.-Kfm. (FH) Guido Hofmeyer, Osnabrück

• Herr Dipl.-Kfm. Stephan Igel, Münster (ab 1. Januar 2017)

• Herr Georg Haggenmüller, Unterthingau (ab 1. Januar 2017)";;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Beirat;;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Die Gesellschaft verfügt über einen Beirat. Maßnahmen und Geschäfte, die über den gewöhnlichen Geschäftsbetrieb hinausgehen oder mit denen ein außergewöhnliches wirtschaftliches Risiko verbunden ist, bedürfen gemäß § 6 des Gesellschaftsvertrages seiner vorherigen Zustimmung.

";;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Als Beiratsmitglieder waren im Geschäftsjahr 2016 bestellt:

• Herr lic.-oec. Hans-Michael Gallenkamp, Osnabrück (Vorsitzender)

• Herr Prof. Dr. Andreas Georgi, Starnberg (stv. Vorsitzender)

• Herr Dr. Matthias Blaum, Düsseldorf

• Herr Dr. Christopher Grünewald, Olpe

• Herr Dr. Dipl.-Chem. Alois-Bernhard Kerkhoff, Osnabrück

• Herr Dr. Jost A. Massenberg, Duisburg

• Frau Dipl.-Dolm./Dipl.-Übers. Anita Schoeller, Köln (bis 30. Juni 2016)

• Frau Prof. Dr. Anja Tuschke, München (ab 1. Juli 2016)";;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"g) Gesamthonorar des Abschlussprüfers

"; 65 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Der Jahresabschluss sowie der Konzernabschluss wurden durch die PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft, Frankfurt a.M., geprüft. Das Gesamthonorar des Geschäftsjahres 2016 beläuft sich gemäß § 314 Abs. 1 Nr. 9 HGB auf T€ 358. Dieses setzt sich wie folgt zusammen:; 65 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Jahresabschlussprüfungsleistungen: T€ 218
Andere Bestätigungsleistungen: T€ 95
Steuerberatungsleistungen: T€ 21
Sonstige Leistungen: T€ 24"; 65 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
h) Offenlegung und Inanspruchnahme Offenlegungsbefreiungen; 101 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Der Konzernabschluss wird im Bundesanzeiger veröffentlicht. Er dient somit für die einbezogenen Gesellschaften Felix Schoeller Holding GmbH & Co. KG, Osnabrück, Schoeller Technocell GmbH & Co. KG, Osnabrück, und Meltorec Papier- und Kunststoffveredelung GmbH & Co. KG, Osnabrück, als Befreiung von der Pflicht zur Aufstellung, Prüfung und Offenlegung eines Jahresabschlusses nach den für Kapitalgesellschaften geltenden Vorschriften i.S.d. § 264b HGB.

"; 101 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"8. Nachtragsbericht
"; 64 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Am 18.01.2017 wurde ein Kooperationsvertrag mit der chinesischen Welbon Pulp & Paper Group Co. Ltd. mit Sitz in Hangzhou unterzeichnet. Gegenstand der Vereinbarung ist die Gründung eines Gemeinschaftsunternehmens für die Produktion von Spezialpapieren in China. An dem Joint Venture werden beide Partner mit 50 % beteiligt sein. Sitz des neuen, gemeinsamen Unternehmens ist Longyou in der Volksrepublik China.

"; 64 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
Konzernanlagenspiegel;;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Anschaffungs- und Herstellungskosten Anschaffungs- und Herstellungskosten
01.01.2016
T€ Währungseinfluss
T€ Zugang
T€ Abgang
T€ Umbuchung
T€ 31.12.2016
T€
I. Immaterielle Vermögensgegenstände            
1. Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte 17.096 0 3.165 0 0 20.261
2. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 34.710 114 658 125 0 35.357
3. Geschäfts- oder Firmenwert 2.500 0 0 0 0 2.500
4. Geleistete Anzahlungen 679 0 1.850 0 0 2.529
  54.985 114 5.673 125 0 60.647
II. Sachanlagen            
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 254.847 1.603 1.247 15 1.482 259.164
2. Technische Anlagen und Maschinen 759.410 3.591 12.741 2.092 18.626 792.276
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 76.629 113 1.731 1.127 0 77.346
4. Geleistete Anzahlungen und Anlagen im Bau 20.516 4 3.088 0 -20.108 3.500
  1.111.402 5.311 18.807 3.234 0 1.132.286
III. Finanzanlagen            
1. Anteile an verbundenen Unternehmen 691 -1 0 0 0 690
2. Beteiligungen an assoziierten Unternehmen 10.944 0 7.012 0 0 17.956
3. Sonstige Beteiligungen 8.820 0 0 3 57 8.874
4. Ausleihungen an assoziierte Unternehmen 1.760 0 0 0 0 1.760
5. Sonstige Ausleihungen 6.103 0 850 1.505 -57 5.391
  28.318 -1 7.862 1.508 0 34.671
  1.194.705 5.424 32.342 4.867 0 1.227.604"; 15 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Abschreibungen Abschreibungen
01.01.2016
T€ Währungseinfluss aus Vorjahren
T€ Zuschreibung
T€ lfd. Jahr
T€ Abgang
T€ 31.12.2016
T€
I. Immaterielle Vermögensgegenstände            
1. Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte 11.998 0 0 3.301 0 15.299
2. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 30.632 113 0 1.578 125 32.198
3. Geschäfts- oder Firmenwert 2.500 0 0 0 0 2.500
4. Geleistete Anzahlungen 0 0 0 0 0 0
  45.130 113 0 4.879 125 49.997
II. Sachanlagen            
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 183.656 839 0 6.334 13 190.816
2. Technische Anlagen und Maschinen 654.284 2.989 0 28.751 1.812 684.212
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 69.493 103 0 2.077 1.126 70.547
4. Geleistete Anzahlungen und Anlagen im Bau 0 0 0 0 0 0
  907.433 3.931 0 37.162 2.951 945.575
III. Finanzanlagen            
1. Anteile an verbundenen Unternehmen 0 0 0 0 0 0
2. Beteiligungen an assoziierten Unternehmen 0 0 0 0 0 0
3. Sonstige Beteiligungen 572 0 572 0 0 0
4. Ausleihungen an assoziierte Unternehmen 0 0 0 0 0 0
5. Sonstige Ausleihungen 1.475 0 1.475 0 0 0
  2.047 0 2.047 0 0 0
  954.610 4.044 2.047 42.041 3.076 995.572"; 15, 16 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
"Nettobuchwerte
31.12.2016
T€ 31.12.2015
T€
I. Immaterielle Vermögensgegenstände    
1. Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte 4.962 5.098
2. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 3.159 4.078
3. Geschäfts- oder Firmenwert 0 0
4. Geleistete Anzahlungen 2.529 679
  10.650 9.855
II. Sachanlagen    
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 68.348 71.191
2. Technische Anlagen und Maschinen 108.064 105.126
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 6.799 7.136
4. Geleistete Anzahlungen und Anlagen im Bau 3.500 20.516
  186.711 203.969
III. Finanzanlagen    
1. Anteile an verbundenen Unternehmen 690 691
2. Beteiligungen an assoziierten Unternehmen 17.956 10.944
3. Sonstige Beteiligungen 8.874 8.248
4. Ausleihungen an assoziierte Unternehmen 1.760 1.760
5. Sonstige Ausleihungen 5.391 4.628
  34.671 26.271
  232.032 240.095"; 15 ;2016;Felix Schoeller Holding GmbH & Co. KG;Konzernabschluss;PwC
