; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"AMBRA S.A., Warschau (stellvertretender Vorsitzender des Aufsichtsrats; bis 6. Februar 2017 Mitglied des Aufsichtsrats) - seit 11. Oktober 2016"; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Die aktuellen Verantwortungsbereiche der Vorstände sind auch im Internet unter ‚www.schloss-wachenheim.com‘ verfügbar.; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mitglieder des Aufsichtsrats; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Aktionärsvertreter:; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Nick Reh, lic. oec. HSG -Vorsitzender des Aufsichtsrats; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mitglied des Vorstands der Günther Reh Aktiengesellschaft, Leiwen/Mosel, und Sprecher des Vorstands der Günther und Käthi Reh Stiftung, Trier; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mandate in Aufsichtsräten/Kontrollgremien:; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
CEVIM SAS, Tournan-en-Brie (Président du Comité Stratégique); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Compagnie Française des Grands Vins S.A., Tournan-en-Brie (Mitglied des Verwaltungsrats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
AMBRA S.A., Warschau (Vorsitzender des Aufsichtsrats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Sektkellerei Nymphenburg GmbH, München (Mitglied des Beirats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
TRIWO AG, Trier (stellvertretender Vorsitzender des Aufsichtsrats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Dr. Wilhelm Seiler (seit 2. September 2016) - stellvertretender Vorsitzender des Aufsichtsrats (seit 17. November 2016); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Rechtsanwalt; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mandate in Aufsichtsräten/Kontrollgremien:; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
CEVIM SAS, Tournan-en-Brie (Membre du Comité Stratégique); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Compagnie Française des Grands Vins S.A., Tournan-en-Brie (Mitglied des Verwaltungsrats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"AMBRA S.A., Warschau (Mitglied des Aufsichtsrats; bis 11. Oktober 2016 stellvertretender Vorsitzender des Aufsichtsrats)"; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Soare Sekt a.s., Brno (Mitglied des Aufsichtsrats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Zarea S.A., Bukarest (Mitglied des Aufsichtsrats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Vintalia Weinhandels GmbH & Co. KG, München-Haar (Mitglied des Beirats) - seit 22. Juli 2016; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Sektkellerei Nymphenburg GmbH, München (Vorsitzender des Beirats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Roland Kuffler - bis 17. November 2016 stellvertretender Vorsitzender des Aufsichtsrats; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Geschäftsführender Gesellschafter der Kuffler-Gruppe; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mandate in Aufsichtsräten/Kontrollgremien:; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Sektkellerei Nymphenburg GmbH, München (Mitglied des Beirats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Eduard Thometzek; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Ehemaliger Vorstandsvorsitzender der Zürich Beteiligungs AG (Deutschland), Frankfurt am Main; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mandate in Aufsichtsräten/Kontrollgremien:; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Société Générale S.A., Zweigniederlassung Frankfurt am Main (Mitglied des Beirats); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Arbeitnehmervertreter:; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Helene Zimmer; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mitarbeiterin Quality Management (Betriebsstätte Trier); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Rüdiger Göbel; 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mitarbeiter Controlling (Betriebsstätte Wachenheim); 102 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Bezüge des Vorstands und des Aufsichtsrats sowie gewährte Kredite und Vorschüsse;;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"Die Gesamtbezüge der Vorstandsmitglieder für das Geschäftsjahr 2016/17 betragen TEUR 1.535.
Die Gesamtbezüge der Mitglieder des Aufsichtsrats für das Geschäftsjahr 2016/17 betragen TEUR 154:"; 103 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"TEUR
Herr Nick Reh 46"; 103 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"TEUR
Herr Dr. Wilhelm Seiler 28
Herr Roland Kuffler 18
Herr Eduard Thometzek 22
Frau Helene Zimmer 20
Herr Rüdiger Göbel 20
154"; 103 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
An die Mitglieder des Vorstands, des Aufsichtsrats oder an frühere Mitglieder des Vorstands wurden weder Vorschüsse noch Kredite gewährt.; 112 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Außerbilanzielle Geschäfte und sonstige finanzielle Verpflichtungen; 82 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Die Gesellschaft hat im Berichtsjahr nicht in der Bilanz enthaltene Geschäfte zum Zwecke der Auslagerung von Ausfallrisiken und zur Liquiditätssicherung (Factoring) sowie weitere Geschäfte für Zwecke der Finanzierung (Leasing) vorgenommen. Vorteile diesbezüglich bestehen in dem Wegfall der Vorfinanzierung von Vermögensgegenständen. Risiken bestehen in den in diesen Verträgen vereinbarten Miet- und Leasingzahlungen und dem daraus resultierenden Abfluss von liquiden Mitteln. Zum Bilanzstichtag waren Forderungen in Höhe von TEUR 16.893 verkauft.; 82 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Die finanziellen Verpflichtungen aus Miet- und Leasingverträgen belaufen sich insgesamt auf TEUR 14.005. Davon ist in 2017/18 ein Betrag von TEUR 1.728, in 2018/19 ein Betrag von TEUR 1.696 und in den Folgejahren ein Betrag von insgesamt TEUR 10.581 fällig.; 83 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Zudem bestehen sonstige finanzielle Verpflichtungen, die überwiegend aus dem Beteiligungserwerb der Rindchen`s Weinkontor GmbH & Co. KG, aus Bestellungen für Weineinkäufe sowie für Investitionsvorhaben in Produktionsanlagen resultieren, insgesamt in Höhe von TEUR 17.321. Davon ist in 2017/18 ein Betrag von TEUR 16.369, in 2018/19 ein Betrag von TEUR 268 und in den Folgejahren ein Betrag von insgesamt TEUR 684 fällig.; 83 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Haftungsverhältnisse; 54 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Verpflichtungen aus Bürgschaften für fremde Verbindlichkeiten bestehen in Höhe von TEUR 435 (Vorjahr: TEUR 435). Die Inanspruchnahme aus diesem Haftungsverhältnis wird aufgrund der gegenwärtigen Bonität sowie des bisherigen Zahlungsverhaltens als sehr gering eingeschätzt. Erkennbare Anhaltspunkte, die eine andere Beurteilung erfordern, liegen derzeit nicht vor.; 54 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mitarbeiter im Jahresdurchschnitt; 80 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"2016/17 2015/16
Gewerbliche Arbeitnehmer 89 89
Angestellte 127 125
216 214"; 80 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mutterunternehmen;;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"Mutterunternehmen der Schloss Wachenheim AG ist die Günther Reh Aktiengesellschaft, Leiwen (Handelsregister beim Amtsgericht Wittlich). Die Schloss Wachenheim AG wird in den Konzernabschluss des Mutterunternehmens einbezogen; dieser wird im Bundesanzeiger bekannt gemacht."; 92 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Erklärung nach § 161 AktG zur Beachtung des „Deutschen Corporate Governance Kodex“; 88 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Die gesetzlich vorgesehene Entsprechenserklärung zu den Empfehlungen des “Deutschen Corporate Governance Kodex“ ist den Aktionären auf der Website der Gesellschaft unter www.schlosswachenheim.com/investor-relations/corporate-governance dauerhaft zugänglich.; 88 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Honorare und Dienstleistungen des Abschlussprüfers; 89 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Das von dem Abschlussprüfer für das Berichtsjahr berechnete Gesamthonorar im Sinne des § 285 Nr. 17 HGB ist in der entsprechenden Anhangangabe des Konzernabschlusses enthalten.; 89 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Erwerb und Veräußerung eigener Aktien (§ 160 Abs. 1 Nr. 2 AktG); 24 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Die Schloss Wachenheim AG hat im Berichtsjahr 5.840 eigene Aktien im rechnerischen Nennwert von insgesamt TEUR 37 (= 0,07 % des Grundkapitals) zum Zwecke der Weitergabe an Mitarbeiter des Unternehmens oder an Mitarbeiter von verbundenen Unternehmen zu Anschaffungskosten von TEUR 91 erworben und für TEUR 61 weiterveräußert. Der Erlös aus der Weiterveräußerung wurde dem operativen Geschäftsbetrieb zugeführt.; 24 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Ereignisse nach dem Abschlussstichtag; 85 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Mit Wirkung zum 1. Juli 2017 hat die SWA 70 % der Anteile an der Rindchen‘s Weinkontor GmbH & Co. KG, Bönningstedt/Deutschland, sowie 100 % der Anteile an der HWK Hamburgische Weinhandelskompanie GmbH, Hamburg (Komplementär-GmbH) zu einem Preis von EUR 8,7 Mio. erworben. Die Rindchen‘s Weinkontor GmbH & Co. KG gehört mit einer Produktvielfalt von über 800 Weinen von mehr als 250 nationalen und internationalen Winzern zu den führenden Weinanbietern in Deutschland. Sie betreibt mit rund 100 Mitarbeitern 13 eigene Weinkontore in den Großräumen Hamburg und München sowie 8 Partnerkontore und einen Online-Shop.; 85 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Daneben wurde am 15. August 2017 eine Liegenschaft in Edenkoben/Deutschland veräußert. Dabei wurde ein Gewinn von zunächst EUR 0,7 Mio. erzielt, der sich bei Eintritt bestimmter aufschiebender Bedingungen noch erhöhen kann.; 85 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Weitere Ereignisse, die nach dem Abschlussstichtag 30. Juni 2017 eintraten und für die Beurteilung der Vermögens-, Finanz- und Ertragslage der Schloss Wachenheim AG von Bedeutung wären, sind uns nicht bekannt.; 85 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Aufstellung Anteilsbesitz; 94 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
An den nachstehend aufgeführten Unternehmen hält die Schloss Wachenheim AG Beteiligungen im Sinne von § 271 Abs. 1 HGB.; 94 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"Anteil am Kapital.
in %
Eigenkapital.
TEUR
Ergebnis.
TEUR
AMBRA S.A., Warschau (Polen), mit 61,12 53.399 4.832
Przedsi?biorstwo Handlowe Vinex Slaviantsi Poland Sp. z o.o., Toru? (Polen) (51,00) 2.976 421
Winezja Sp. z o.o., Warschau (Polen) (80,01) -49 32
TiM S.A., Bielsko-Bia?a (Polen), mit (51,00) 5.548 2.373
Wine 4 You Sp. z o.o., Piasezno (Polen) (50,00) 668 1 264 1
Soare Sekt a.s., Brno (Tschechien), mit (100,00) 83 -552
Soare Sekt Slovakia, s.r.o., Piešt'any (Slowakei) (100,00) 589 253
Vino Valtice s.r.o., Valtice (Tschechien) (100,00) -29 -"; 94 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"Anteil am Kapital.
in %
Eigenkapital.
TEUR
Ergebnis.
TEUR
Karom Drinks s.r.l., Bukarest (Rumänien) (56,00) 2.348 1 25 1
Zarea S.A., Bukarest (Rumänien) (51,15) 13.599 1 1.895 1
IP Brand Management Sp. z o.o., Warschau (Polen) (100,00) 44 18
IP Brand Management Spó?ka z ograniczon? odpowiedzialno?ci? Spó?ka komandytowa, Warschau
(Polen)
(100,00) 21.103 1
CEVIM SAS, Tournan-en-Brie (Frankreich), mit 100,00 29.104 2.113
Compagnie Française des Grands Vins S.A., Tournan-en-Brie (Frankreich) mit (99,89) 59.6301 1 5.599
Veuve Amiot SAS, Saumur-Vouvray (Frankreich) (100,00) 4.860 1 27 1
Volner SAS, Tournan-en-Brie (Frankreich) (100,00) 4.521 1 1.312 1
Vintalia Weinhandels GmbH & Co. KG, München-Haar 50,00 156 225 2
Reichsgraf von Kesselstatt GmbH, Trier, mit 90,00 27 - 2
Apollinar Joseph Koch GmbH, Trier (100,00) 26 - 2
Schloß Marienlay Wein-GmbH, Morscheid (100,00) 26 - 2
Sektkellerei Nymphenburg GmbH, München mit 100,00 708 - 2
HAECA-Markengetränke GmbH, Trier (100,00) 26 - 2
Friedberg Kellerei GmbH, Böchingen/Pfalz (100,00) 26 - 2
Carstens-Haefelin Kellereien GmbH, Trier (100,00) 26 - 2
favin Getränkekellerei GmbH, Böchingen/Pfalz (100,00) 26 - 2
Hanse Sektkellerei Wismar GmbH, Wismar (100,00) 34 - 2
Sektkellerei Nymphenburg Oide Wiesn GmbH, München (100,00) 29 - 2
Schloss Wachenheim International GmbH, Wachenheim (100,00) 26 - 2
Feist Belmont'sche Sektkellerei GmbH, Trier (100,00) 26 - 2
G.F. Chevalier & Co. GmbH, Böchingen/Pfalz (100,00) 26 - 2
Sektkellerei Schloss Böchingen GmbH, Trier (100,00) 26 - 2
Gerhard Keller Weinvertriebs GmbH, Trier (100,00) 15 - 2
Bioveritas Land- und Weinprodukte GmbH, Trier (100,00) 26 - 2
Doctor-Weinstube GmbH Weingesellschaft, Trier (100,00) 26 - 2"; 94 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"Anteil am Kapital.
in %
Eigenkapital.
TEUR
Ergebnis.
TEUR
G.A. Loeffler jun. Sektkellerei GmbH, Trier (100,00) 26 - 2
Julius Berger & Sohn GmbH, Trier (100,00) 26 - 2
Sektkellerei Faber GmbH, Trier (100,00) 26 - 2
Jodocius & Co. GmbH, Trier (100,00) 25 - 2
J. Bansi GmbH, Trier (100,00) 25 - 2
Schloß Saarfels Sekt GmbH, Trier (98,93) 49 2
Henry Faber & Cie. GmbH & Co. KG, Trier 100,00 - 3 - 3
Marken-Import Schulte GmbH & Co. KG, Trier 100,00 - 3 - 3
Aurigatia Grundstücksverwaltungsgesellschaft mbH & Co. Vermietungs KG, Mainz 94,00 141 -31
1 Letzter Jahresabschluss zum 31. Dezember 2016.
2 Organschaftsvertrag mit Ergebnisabführungsvereinbarung.
3 In das Rechnungswesen der Schloss Wachenheim AG integriert."; 94 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Verwendung des Bilanzgewinns der Schloss Wachenheim AG; 84 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
"Der Jahresüberschuss der Schloss Wachenheim AG beträgt für das Geschäftsjahr 2016/17 EUR 6.558.706,56 Unter Einbeziehung des Gewinnvortrags von EUR 10.988.386,60 und unter Berücksichtigung der Zuführung zur gesetzlichen Rücklage nach § 150 AktG von EUR 116.962,43 wird ein Bilanzgewinn von EUR 17.430.130,73 ausgewiesen; davon sind EUR 17.399.866,73 ausschüttungsfähig."; 37, 84 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Der Hauptversammlung wird vorgeschlagen, eine Dividende von EUR 0,48 je Aktie = EUR 3.801.600,00 auszuschütten und den verbleibenden Bilanzgewinn von EUR 13.628.530,73 auf neue Rechnung vorzutragen.; 84 ;2016/2017;Schloss Wachenheim AG;Jahresabschluss;PKF
Trier, den 21. September 2017;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
