; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Ansatz und Ausweis latenter Steuern erfolgt aufgrund des gewerbe- und körperschaftsteuerlichen Organschaftsverhältnisses beim obersten Organträger Deutsche Shell Holding GmbH, Hamburg.; 24 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Auswirkung steuerlicher Maßnahmen; 62 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Aufgrund von Auflösungen von Sonderposten mit Rücklageanteil ist das Jahresergebnis vor Steuern vom Einkommen und vom Ertrag um rund 479 T€ (Vorjahr: 2.433 T€) höher ausgewiesen worden.; 62 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Aufgrund eines Ergebnisabführungsvertrages abgeführter Gewinn/ Ausgleichszahlung an Minderheitsgesellschafter; 68 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Es besteht ein Beherrschungs- und Gewinnabführungsvertrag mit der Deutschen Shell GmbH, Hamburg. Danach wird der Gewinn jährlich abgeführt bzw. der Verlust übernommen. Der Anteil der Shell Petroleum N.V., Den Haag, Niederlande, in Höhe von 10%, wurde mit dem Übertragungsvertrag vom 24. Juni 2005 an die HPRDS und SPNV Deutschland Oil GmbH & Co. KG, Hamburg, übertragen. Der Minderheitsgesellschafter erhält, solange das Beteiligungsverhältnis mit der Shell Deutschland Oil GmbH anhält, eine Ausgleichszahlung von 10.000 T€ für jedes Kalenderjahr.; 68 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Angaben zu nahe stehenden Unternehmen und Personen; 81 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Geschäfte mit nahe stehenden Unternehmen und Personen bestehen insbesondere innerhalb der Shell Konzerngesellschaften. Die Geschäfte erfolgen zu marktüblichen Bedingungen.; 81 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Sonstige Angaben;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Das vom Abschlussprüfer für das Geschäftsjahr 2016 berechnete Gesamthonorar nach § 285 Nr. 17 HGB ist im Konzernabschlusses der Royal Dutch Shell plc, London, Großbritannien enthalten.; 72 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Angaben zu den Mitgliedern des Aufsichtsrates und des Geschäftsführungsorgans gemäß § 285 Nr. 10 HGB:; 83 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Mitglieder des Aufsichtsrats
Istvan Kapitany, Vorsitzender
Executive Vice President Retail, Shell International Petroleum Co Ltd, London / Großbritannien
Robin Mooldijk (bis 30.04.2016)
Vice President Manufacturing Operations Europe & Africa, Shell Downstream Services International B. V., Rotterdam/Niederlande
Bart Voet (ab 01.05.2016)
Vice President Manufacturing Operations Europe/Africa/East/Middle East, Shell Downstream Services International B. V., Rotterdam/Niederlande
Dr. Bart van de Leemput (bis 31.12.2015)
Vice President Netherlands & Germany Upstream International Operated, Nederlandse Aardolie Maatschappij B.V., Assen/Niederlande
Gerald Schotman (ab 01.01.2016)
Vice President Netherlands & Germany Upstream International Operated, Nederlandse Aardolie Maatschappij B.V., Assen/Niederlande
Alan McLean (bis 30.04.2017)
Executive Vice President - Taxation, Royal Dutch Shell plc, Den Haag/Niederlande
Lynne Willis (ab 01.05.2017)
Vice President Tax Europe, Shell International Ltd., London/Großbritannien
Dr. Selda Gunsel
Vice President Downstream Global Commercial Technology, Shell Global Solutions Inc., Houston
Gerard Penning
Executive Vice President, Human Resources Downstream, Shell International Petroleum Co Ltd, London/Großbritannien
Martin Wettering
Manufacturing Finance Performance Manager, Shell Deutschland Oil GmbH, Hamburg
Wolfgang Koenn,
stellvertretender Vorsitzender Vorsitzender des Gesamtbetriebsrats Shell Deutschland Oil GmbH, Hamburg,
Vorsitzender des Betriebsrats der Rheinland Raffinerie, Shell Deutschland Oil GmbH, Rheinland Raffinerie, Wesseling
Jörn Degetow (bis 31.12.2016)
Ehemaliger Vorsitzender des Betriebsrats der Raffinerie Harburg, Shell Deutschland Oil GmbH, Raffineriezentrum Harburg, Hamburg
Corinna Dohrendorf (ab 16.02.2017)
Vorsitzende des Betriebsrats Hamburg Office, Shell Deutschland Oil GmbH, Hamburg
Helmut Hönig (bis 29.2.2016)
Stellvertretender Vorsitzender des Betriebsrates Rheinland Raffinerie, Shell Deutschland Oil GmbH, Rheinland Raffinerie, Godorf
Martin Vleer (ab 01.03.2016)
Stellvertretender Vorsitzender des Betriebsrates Rheinland Raffinerie, Shell Deutschland Oil GmbH, Rheinland Raffinerie, Godorf
Ralf Becker
Landesbezirksleiter IG BCE Landesbezirk Nord, Hannover
Oliver Venzke
Leiter Abteilung Bildung IG BCE Bezirk Hamburg/Harburg, Hamburg"; 83 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Mitglieder des Geschäftsführungsorgans
Stijn van Els, Vorsitzender
Country Chairman
Klaus Bortel (bis 31.3.2017)
Country Controller
Ralf Voigt (ab 1.4.2017)
Managing Director Finance
Amrin Senger
Arbeitsdirektor"; 83 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Gesamtbezüge der Mitglieder des Geschäftsführungsorgans und des Aufsichtsrats sowie ehemaliger Mitglieder des Geschäftsführungsorgans; 84 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Den Mitgliedern des Aufsichtsrates der Shell Deutschland Oil GmbH wurde für das Geschäftsjahr 2016 ein Betrag von insgesamt 70 T€ gewährt.; 84 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Aufgrund von Anstellungsverhältnissen bei anderen Gesellschaften erhielten die Mitglieder des Geschäftsführungsorgans der Shell Deutschland Oil GmbH im Geschäftsjahr 2016 keine Bezüge von der Gesellschaft.; 84 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Die Gesamtbezüge früherer Mitglieder der Geschäftsführung und ihrer Hinterbliebenen beliefen sich auf 549 T€.; 88 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Die Rückstellungen für Pensionen für frühere Mitglieder der Geschäftsführungsorgane und ihrer Hinterbliebenen betragen 7.404 T€.; 88 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Ergebnisabführungs- und Beherrschungsverträge;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Mit folgenden Tochterunternehmen bestehen unmittelbar abgeschlossene Beherrschungs- und Gewinnabführungsverträge:;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"•Rheinland Kraftstoff GmbH, Gelsenkirchen (Bilanzstichtag: 31. Dezember)
•Carissa Verwaltungsgesellschaft mbH, Hamburg (Bilanzstichtag: 31. Dezember)
•Shell Hydrogen Deutschland GmbH, Hamburg (Bilanzstichtag: 31. Dezember)";;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Ferner bestehen Gewinnabführungsverträge über jeweils eine Gesellschaft bürgerlichen Rechts mit folgenden Beteiligungsgesellschaften:;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"•Deutsche Transalpine Oelleitung GmbH, München
•Nord-West Oelleitung GmbH, Wilhelmshaven";;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Zwischen der Deutsche Shell GmbH, Hamburg, und der Shell Deutschland Oil GmbH besteht ein Ergebnisabführungsvertrag, nach dem das jeweilige Jahresergebnis übernommen bzw. ein etwaiger Jahresfehlbetrag der Shell Deutschland Oil GmbH ausgeglichen wird.;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Konzernabschluss;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Die Shell Deutschland Oil GmbH hat davon abgesehen, einen Konzernabschluss und einen Konzernlagebericht gemäß § 290 HGB aufzustellen. Anstelle eines solchen Abschlusses und Berichtes wird entsprechend § 291 HGB der in die deutsche Sprache übersetzte Konzernabschluss der Royal Dutch Shell plc, London, Großbritannien, zum 31. Dezember 2016, der die Shell Deutschland Oil GmbH zu 100 Prozent angehört, im Bundesanzeiger bekannt gemacht. In den Konzernabschluss (sowie in die Konzernquartalsabschlüsse) der Royal Dutch Shell plc, London, Großbritannien, wird die Shell Deutschland Oil GmbH mit ihren Tochtergesellschaften unbeschadet des § 296 HGB seit dem 1. Januar 2002 vollständig einbezogen.; 70, 75 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Der Konzernabschluss der Royal Dutch Shell plc, London, Großbritannien, zum 31. Dezember 2016 wird nach englischen Rechnungslegungsvorschriften sowie nach den International Financial Reporting Standards (IFRS), so wie sie in der EU anzuwenden sind, aufgestellt. Wesentliche Abweichungen zu den handelsrechtlichen Bilanzierungs- und Bewertungsvorschriften bestehen beim Anlagevermögen und bei der Bemessung der Pensionsrückstellungen. Das Anlagevermögen wird in diesem Abschluss linear unter Zugrundelegung von betriebswirtschaftlichen Nutzungsdauern abgeschrieben. Die Berechnung der Pensionsrückstellungen erfolgt nach dem Anwartschaftsbarwertverfahren (Projected Unit Credit Method) im Wesentlichen unter Berücksichtigung zukünftiger Lohn- und Gehaltssteigerungen und unter Anwendung kapitalmarktorientierter Zinssätze.; 70, 75 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Der Geschäftsbericht der Muttergesellschaft Royal Dutch Shell plc, London, Großbritannien, einschließlich des aufgestellten Konzernabschlusses ist sodann in englischer Sprache bei der Deutsche Shell Holding
GmbH, Suhrenkamp 71-77, 22335 Hamburg, erhältlich."; 70, 75 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Die vorgenannte Muttergesellschaft stellt im Sinne des § 285 Nr. 14 HGB für den größten Kreis von Unternehmen den Konzernabschluss auf; ein Konzernabschluss für einen kleineren Kreis von Unternehmen wird nicht erstellt."; 75 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Nach dem Bilanzstichtag sind keine Vorgänge von besonderer Bedeutung eingetreten, die wesentliche finanzielle Auswirkungen haben.; 69 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Hamburg, den 21. Juni 2017;;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
Entwicklung des Anlagevermögens 2016; 15 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Anschaffungs- und Herstellungskosten
01.01.2016 Zugänge Abgänge Umbuchungen 31.12.2016
TEUR TEUR TEUR TEUR TEUR
I. Immaterielle Vermögensgegenstände
Entgeltlich erworbene Konzessionen, gewerbliche
Schutzrechte und ähnliche Rechte
und Werte sowie Lizenzen an solchen Rechten
und Werten
265.865,91 2.237,71 15.405,32 36,05 252.734,35
II. Sachanlagen
1. Grundstücke, grundstücksgleiche Rechte
und Bauten einschließlich der Bauten auf
fremden Grundstücken
1.021.370,43 14.089,63 14.606,08 25.011,96 1.045.865,93
2. Technische Anlagen und Maschinen 4.244.320,96 323.238,14 40.646,21 93.271,11 4.620.184,00
3. Andere Anlagen, Betriebs- und Geschäftsausstattung
466.286,64 49.140,14 29.334,97 43.942,49 530.034,30
4. Geleistete Anzahlungen und Anlagen im
Bau
197.247,41 167.169,69 0,00 -162.261,61 202.155,49
5.929.225,44 553.637,59 84.587,26 -36,05 6.398.239,72
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 164.032,22 0,00 0,00 0,00 164.032,22
2. Beteiligungen 39.811,16 0,00 9.238,58 0,00 30.572,58"; 15 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Anschaffungs- und Herstellungskosten
01.01.2016 Zugänge Abgänge Umbuchungen 31.12.2016
TEUR TEUR TEUR TEUR TEUR
3. Ausleihungen an Unternehmen, mit denen
ein Beteiligungsverhältnis besteht
3.608,30 109,28 338,84 0,00 3.378,74
4. Sonstige Ausleihungen 44.655,90 0,00 43.612,23 0,00 1.043,67
252.107,58 109,28 53.189,65 0,00 199.027,21
6.447.198,93 555.984,58 153.182,23 0,00 6.850.001,28"; 15 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Kumulierte Abschreibungen
01.01.2016 Zugänge Abgänge 31.12.2016
TEUR TEUR TEUR TEUR
I. Immaterielle Vermögensgegenstände
Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche
Rechte und Werte sowie Lizenzen an solchen Rechten und Werten
211.740,96 18.967,47 15.368,72 215.339,71
II. Sachanlagen
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der
Bauten auf fremden Grundstücken
725.000,30 17.246,64 12.474,71 729.772,23
2. Technische Anlagen und Maschinen 3.241.570,55 194.095,97 34.707,18 3.400.959,34
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 333.345,78 34.556,12 27.857,65 340.044,25
4. Geleistete Anzahlungen und Anlagen im Bau 3.378,96 -3,23 0,00 3.375,73
4.303.295,59 245.895,51 75.039,54 4.474.151,56
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 54.051,23 0,00 0,00 54.051,23
2. Beteiligungen 849,55 0,00 700,00 149,55
3. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis
besteht
1.390,33 0,00 0,00 1.390,33
4. Sonstige Ausleihungen 387,09 0,00 387,09 0,00
56.678,21 0,00 1.087,09 55.591,12
4.571.714,75 264.862,98 91.495,34 4.745.082,39"; 15, 16 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Buchwerte
31.12.2016 31.12.2015
TEUR TEUR
I. Immaterielle Vermögensgegenstände
Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten
und Werten
37.394,64 54.124,96
II. Sachanlagen
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 316.093,70 296.370,13
2. Technische Anlagen und Maschinen 1.219.224,66 1.002.750,41
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 189.990,04 132.940,86
4. Geleistete Anzahlungen und Anlagen im Bau 198.779,76 193.868,45
1.924.088,16 1.625.929,85
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 109.980,99 109.980,99
2. Beteiligungen 30.423,02 38.961,60
3. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 1.988,41 2.217,96
4. Sonstige Ausleihungen 1.043,67 44.268,81
143.436,09 195.429,37
2.104.918,89 1.875.484,17"; 15 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
BETEILIGUNGEN SHELL DEUTSCHLAND OIL GMBH; 77 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Stand 31.12.2016 (gemäß § 285 Nr. 11 HGB)
Beteiligungsan Eigenkapital Ergebnis
Name und Sitz der Gesellschaft
in % in TEuro in TEuro
New Energies H2 Mobility Deutschland
GmbH and Co. KG
27,6 6.232 -523***
Trading& Supply Zeller + Cie S.A.R.L.,
Straßburg/Frankreich
50,0 7.193 643***"; 77 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Beteiligungsan Eigenkapital Ergebnis
Name und Sitz der Gesellschaft
in % in TEuro in TEuro
Lubricants GVÖ Gebinde-Verwertungsgesellschaft
der Mineralölwirtschaft
mbH
15,0 240 109***
Sonstiges Shell Hydrogen Deutschland
GmbH, Hamburg
100,0 32 -
Retail CARISSA Einzelhandelund
Tankstellenservice
GmbH & Co. KG, Oststeinbek
100,0 50 51.441***
Carissa Verwaltungsgesellschaft
mbH, Hamburg
100,0 26 -
euroShell Deutschland
GmbH & Co. KG, Hamburg
100,0 8.160 -2.513***
euroShell Deutschland
Verwaltungsgesellschaft
mbH, Hamburg
100,0 53 2***
Rheinland Kraftstoff
GmbH, Gelsenkirchen
100,0 2.582 -*
AG ES Maut System
GmbH & Co. KG, Langenfeld
24,7 59.497 49.160***
AG ES Maut System Verwaltungs-
GmbH, Langenfeld
24,7 67 0***
AG ES International
GmbH & Co. KG, Langenfeld
24,7 7.984 39.276***
AG ES ETS GmbH, Langenfeld
24,7 70 -*
AG ES RUC GmbH, Langenfeld
24,7 -134 214*"; 77 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Beteiligungsan Eigenkapital Ergebnis
Name und Sitz der Gesellschaft
in % in TEuro in TEuro
AG ES EETS GmbH, Langenfeld
24,7 19 -
Aviation LFS Langenhagen Fuelling
Services GbR, Hamburg
50,0 0 0***
TGHL Tanklager-Gesellschaft
Hannover-Langenhagen
GbR, Hamburg
50,0 0 0***
HTS Hamburg Tank Services
GbR, Hamburg
33,3 0 0***
HFS Hamburg Fuelling
Services GbR, Hamburg
25,0 0 0***
TGH Tankdienst-Gesellschaft
Hamburg GbR,
Hamburg
33,3 0 19***
BFS Berlin Fuelling Services
GbR, Hamburg
25,0 0 0***
TGT Tanklager-Gesellschaft
Tegel GbR, Hamburg
25,0 0 0***
CJS Cologne Jet Services
GbR, Hamburg
33,3 0 -295****
TGK Tanklager-Gesellschaft
Köln-Bonn GbR,
Hamburg
40,0 0 -298***
BGFH Betankungs-Gesellschaft
Frankfurt-Hahn
GbR, Flughafen-Hahn
50,0 0 0***
TGFH Tanklager-Gesellschaft
Frankfurt-Hahn
GbR, Flughafen-Hahn
50,0 36 33***"; 77 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Beteiligungsan Eigenkapital Ergebnis
Name und Sitz der Gesellschaft
in % in TEuro in TEuro
TFSS Turbo Fuel Services
Sachsen GbR, Hamburg
20,0 0 0***
HBG Hydranten-Betriebs
OHG, Frankfurt am Main
14,6 15.687 1.336***
FDTG Flughafen Düsseldorf
Tanklager GmbH
10,0 5.947 -53***
TGN Tankdienst-Gesellschaft
Nürnberg GbR,
Hamburg
33,3 0 307*
Globefuel Systems & Services
GmbH, Hamburg
33,3 0 -1.095****
SJS Sun Jet Services GbR,
Hamburg
33,3 0 850****
FJS Frankfurt Jet Services
GbR, Hamburg
33,3 0 0
DJS Düsseldorf Jet Services
GbR, Hamburg
33,3 0 -119**
MSD (SPITP) Société de Participations
dans l'Industrie
et le Transport du Pétrole
S.A.R.L., Neuilly-sur-Seine/
Frankreich
52,6 540 -5***
Ste du Pipeline Sud Européen
S.A.
8,3 49.438 13.265***
Oberrheinische Mineralölwerke
GmbH, Karlsruhe
42,0 56.449 2.813***
MINERALOELRAFFINERIE
OBERRHEIN
GMBH & CO. KG
31,5 69.568 5.468**
PCK Raffinerie GmbH,
Schwedt/Oder
37,5 363.386 -549***"; 77 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
"Beteiligungsan Eigenkapital Ergebnis
Name und Sitz der Gesellschaft
in % in TEuro in TEuro
Wasserbeschaffungsverband
Wesseling-Hersel,
Wesseling
35,0 381 0****
Mineralölraffinerie Oberrhein
Verwaltungs GmbH,
Karlsruhe
32,3 94 7***
Rhein-Main-Rohrleitungstransportgesellschaft
mbH,
Köln-Godorf
22,0 5.406 910***
Nord-West Oelleitung
GmbH, Wilhelmshaven
20,4 3.330 -***
Deutsche Transalpine Oelleitung
GmbH
19,0 9.200 1.538***
Societa Italiana per
l'Oleodotto Transalpino
S.p.A.
19,0 14.048 1.177***
N. V. Rotterdam-Rijn Pijpleiding
Maatschappij
10,0 13.590 4.255***
Transalpine Ölleitung in
Österreich GmbH
4,0 21.827 1.098***
*) Es besteht ein Ergebnisabführungsvertrag.
**) Wertangaben mit Stand 31.12.2016
***) Wertangaben mit Stand 31.12.2015
****) Wertangaben mit Stand 31.12.2014"; 77 ;2016;Shell Deutschland Oil GmbH;Jahresabschluss;EY
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
