; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Im Geschäftsjahr waren im Durchschnitt 78 Angestellte und 4 Auszubildende beschäftigt.;80;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
3. Haftungsverhältnisse und sonstige finanzielle Verpflichtungen;54;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die AL-KO KOBER SE, Kötz, hat Bürgschaften in Höhe von TEUR 2.612 (i. V. TEUR 6.937) für am Bilanzstichtag von verbundenen Unternehmen in Anspruch genommene Kredit-, Aval- oder Gewährleistungsbeträge übernommen.;54;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die AL-KO KOBER SE hat gegenüber der Gewerbepark Günzburg GmbH, Kötz, mit Datum vom 30. Januar 2014 eine Patronatserklärung abgegeben, wonach sie sich gegenüber der Vorarlberger Landes- und Hypothekenbank AG, Bregenz/Österreich, aufgrund der Kreditgewährung aus dem Kreditvertrag vom 21. Januar 2014 (TEUR 8.500) an die Gewerbepark Günzburg GmbH, Kötz, verpflichtet, diese in der Weise zu leiten und finanziell auszustatten, dass diese stets in der Lage ist, allen ihren Verbindlichkeiten aus der Kreditgewährung fristgerecht nachzukommen und dass die der Vorarlberger Landes- und Hypothekenbank AG, Bregenz/Österreich, auf die Kreditverbindlichkeiten gezahlten Beträge, insbesondere auch bei Insolvenz der Gewerbepark Günzburg GmbH, Kötz, endgültig bei dieser verbleiben. Die Verbindlichkeit aus der Kreditgewährung der Gewerbepark Günzburg GmbH, Kötz, beträgt zum Bilanzstichtag TEUR 7.544.;54;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die AL-KO KOBER SE, Kötz, ist als Organträgerin auch Steuerschuldnerin für die durch Ergebnisabführungsverträge mit ihr verbundenen Unternehmen.;54;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Auf Grund der kontinuierlichen Risikoevaluierung der eingegangenen Haftungsverhältnisse und unter Berücksichtigung der bis zum Aufstellungszeitpunkt gewonnen Erkenntnisse wird davon ausgegangen, dass die den Haftungsverhältnissen zu Grunde liegenden Verpflichtungen vom jeweiligen Hauptschuldner erfüllt werden können. Das Risiko einer Inanspruchnahme wird daher als nicht wahrscheinlich eingestuft.;55;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Es bestehen weiter sonstige finanzielle Verpflichtungen insbesondere aus Mietverträgen in Höhe von TEUR 504, aus Dienstleistungsverträgen in Höhe von TEUR 3.965 und aus Bestellobligos für Investitionsprojekte in Höhe von TEUR 465.;83;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
4. Derivative Finanzinstrumente;57;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Als derivative Finanzinstrumente werden Devisentermingeschäfte zur Steuerung des Währungsrisikos eingesetzt. Die Kontrakte werden ausschließlich über Banken abgewickelt, die über höchste Bonität verfügen. Zum Bilanzstichtag bestanden folgende derivative Finanzpositionen:;57;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
"Marktwerte 31.12.2016.
TEUR
Devisentermingeschäfte (Terminkauf) TSEK 17.000 -46
Devisentermingeschäfte (Terminkauf) TRUB 21.000 -22
Devisentermingeschäfte (Terminkauf) THUF 388.698 -6
Devisentermingeschäfte (Terminkauf) TCNY 40.000 -117
Devisentermingeschäfte (Terminkauf) TUSD 10.000 +44";57;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Aus den negativen Marktwerten resultiert eine Risikovorsorge in Höhe von TEUR 191, die unter den sonstigen Rückstellungen bilanziert ist.;57;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
5. Bewertungseinheiten;30;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die von der Gesellschaft verwendeten Sicherungsgeschäfte bilden zusammen mit den dazugehörigen Grundgeschäften eine Bewertungseinheit im Sinne des § 254 HGB.;30;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
"Art der abgesicherten Risiken
Art der Bewertungseinheit
Gesichertes Volumen
TCZK 10.572 Währungsrisiko Micro Hedges TCNY 3.000
TDKK 2.842 Währungsrisiko Micro Hedges TCNY 3.000
TEUR 16.562 Währungsrisiko Micro Hedges TCNY 128.500
THUF 322.472 Währungsrisiko Micro Hedges TCNY 8.000
TPLN 2.346 Währungsrisiko Micro Hedges TCNY 4.000
TSEK 7.668 Währungsrisiko Micro Hedges TCNY 6.000
TEUR 1.000 Währungsrisiko Micro Hedges THUF 311.770
TEUR 10.555 Währungsrisiko Micro Hedges TUSD 12.000
TDKK 6.513 Währungsrisiko Micro Hedges TUSD 1.000
TPLN 1.907 Währungsrisiko Micro Hedges TUSD 500"; 30, 31 ;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die AL-KO KOBER SE verwendet zur Risikoabsicherung ausschließlich Micro-Hedges, bei denen ein aus einem einzelnen Grundgeschäft resultierendes Risiko mittels eines einzelnen Sicherungsinstruments abgesichert wird.; 29, 30, 31 ;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
"Bei Devisentermingeschäften wurden die Zeitwerte als Barwert der Zahlungsströme unter Berücksichtigung der jeweiligen vertraglich vereinbarten Terminkurse und des Terminkurses am Bilanzstichtag ermittelt. Bis zum Abschlussstichtag haben sich die gegenläufigen Wertänderungen und Zahlungsströme aus Grund- und Sicherungsgeschäft vollständig ausgeglichen. Auch zukünftig werden sich bei den jeweiligen abgesicherten Risiken die gegenläufigen Wertentwicklungen voraussichtlich weitestgehend ausgleichen, da laut Konzernrisikopolitik Risikopositionen (Grundgeschäft) unverzüglich nach Entstehung in gleicher
Höhe in derselben Währung und Laufzeit durch Devisentermingeschäfte abgesichert werden."; 30, 31 ;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
6. Organe der Gesellschaft;;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Vorstände sind:;102;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
"Stefan Kober (Vorstandsvorsitzender, CEO), Jettingen-Scheppach
Dr. Nico Reiner (CFO, Dipl.-Kaufmann), Bielefeld
Peter Kaltenstadler (COO, Dipl.-Ing. (FH)), Schwenningen (seit 1. Januar 2017)";102;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Aufsichtsräte sind:;102;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
"Klaus Weinmann (Vorstandsvorsitzender der CANCOM SE, Dipl.-Kaufmann), München (Vorsitzender)
Raymond Kober (Unternehmer), Kammeltal (Stellvertretender Vorsitzender)
Bert Bleicher (Unternehmer, Dipl.-Ökonom), München
Peter Kaltenstadler (Leiter Standort Dillingen der BSH Hausgeräte GmbH, Dipl.-Ing. (FH)), Schwenningen (bis 31.12.2016)
Andreas Meissner (Head of Cabin Interior & Systems der P3 ENGINEERING GmbH, Dipl.-Ing. (FH), MBA), Burgau
Christian Bosch (Arbeitnehmervertreter), Jettingen-Scheppach
Gerhard Kehl, Arbeitnehmervertreter, Jettingen-Scheppach (seit 14. November 2016)
Albin Fössl, Arbeitnehmervertreter, Obdach/Österreich (seit 14. November 2016)
Thomas Stark (Executive Vice President Finance der CANCOM SE, Dipl.-Wirtsch.Ing., MBA), Wittislingen";102;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die beiden ehemaligen Aufsichtsratsmitglieder Frau Monika Schönberger, Arbeitnehmervertreterin, wohnhaft in Krumbach, und Herr Stefan Erler, Arbeitnehmervertreter, wohnhaft in Hintertux/Österreich, sind durch den Verkauf des Unternehmensbereiches Fahrzeugtechnik mit Ablauf des 31. Dezember 2015,24:00 Uhr, aus dem Aufsichtsrat der AL-KO KOBER SE ausgeschieden.;102;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Im Geschäftsjahr wurden Mitgliedern des Aufsichtsrats Gesamtbezüge in Höhe von EUR 180.000,00 gewährt.;103;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Für ehemalige Geschäftsführer und deren Hinterbliebene sind Pensionsrückstellungenen in Höhe von EUR 1.118.975,00 gebildet.;111;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die Angaben nach § 285 Nr. 9a HGB unterbleiben entsprechend der Erleichterungsvorschrift nach § 286 Abs. 4 HGB.;103;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
7. Mutterunternehmen/Konzernzugehörigkeit;92;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die Gesellschaft ist ein Tochterunternehmen der AL-KO GmbH, München (vormals: Kober Beteiligungs GmbH, Jettingen-Scheppach), und wird in deren Konzernabschluss einbezogen.;92;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
8. Honorar für Leistungen des Abschlussprüfers;89;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Die Angaben zu dem Honorar für Leistungen des Abschlussprüfers gemäß § 285 Nr. 17 HGB sind im Konzernabschluss der Gesellschaft enthalten.;89;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
D. Nachtragsbericht;85;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Vorgänge von besonderer Bedeutung nach Ablauf des Bilanzstichtags, über die an dieser Stelle zu berichten wäre, haben sich nicht ereignet.;85;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
E. Ergebnisverwendung;84;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Der Vorstand schlägt vor, aus dem Bilanzgewinn EUR 3.150.000,00 auszuschütten und den verbleibenden Bilanzgewinn auf neue Rechnung vorzutragen.;84;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Kötz, 24. Februar 2017;;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
Entwicklung des Anlagevermögens im Geschäftsjahr 2016; 15, 16 ;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
der AL-KO KOBER SE, Kötz; 15, 16 ;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
"Anschaffungs-/Herstellungskosten
Stand am 1.1.2016.
EUR
Zugänge.
EUR
Abgänge.
EUR
Stand am 31.12.2016.
EUR
I. Immaterielle Vermögensgegenstände
Entgeltlich erworbene gewerbliche
Schutzrechte und ähnliche Rechte
10.743.676,12 649.944,88 2.233.344,52 9.160.276,48
II. Sachanlagen
1. Grundstücke und Bauten einschließlich
der Bauten auf fremden
Grundstücken
60.705.205,91 4.302.909,70 282.432,14 64.725.683,47
2. Andere Anlagen, Betriebs- und
Geschäftsausstattung
12.629.337,77 1.778.388,51 1.347.716,35 13.060.009,93
3. Geleistete Anzahlungen und Anlagen
im Bau
163.240,73 404.440,18 0,00 567.680,91
73.497.784,41 6.485.738,39 1.630.148,49 78.353.374,31
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen
45.789.130,32 1.482.741,65 0,00 47.271.871,97
2. Ausleihungen an verbundene Unternehmen
3.237.992,44 5.688.261,00 3.237.992,44 5.688.261,00
3. Beteiligungen 12.271,01 0,00 12.271,01 0,00
4. Wertpapiere des Anlagevermögens
80.063.072,56 50.558,30 8.839.345,50 71.274.285,36
5. Sonstige Ausleihungen 10.025.000,00 0,00 10.000.000,00 25.000,00
139.127.466,33 7.221.560,95 22.089.608,95 124.259.418,33
223.368.926,86 14.357.244,22 25.953.101,96 211.773.069,12
Kumulierte Abschreibungen
Stand am 1.1.2016.
EUR
Zugänge.
EUR
Abgänge.
EUR
Stand am 31.12.2016.
EUR
I. Immaterielle Vermögensgegenstände
Entgeltlich erworbene gewerbliche
Schutzrechte und ähnliche Rechte
7.997.210,12 840.533,37 1.380.251,01 7.457.492,48
II. Sachanlagen
1. Grundstücke und Bauten einschließlich
der Bauten auf fremden
Grundstücken
22.314.994,75 1.613.678,15 38.745,64 23.889.927,26
2. Andere Anlagen, Betriebs- und
Geschäftsausstattung
7.723.769,72 1.923.185,56 1.249.588,35 8.397.366,93
3. Geleistete Anzahlungen und Anlagen
im Bau
0,00 0,00 0,00 0,00
30.038.764,47 3.536.863,71 1.288.333,99 32.287.294,19
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen
4.896.641,37 0,00 0,00 4.896.641,37
2. Ausleihungen an verbundene Unternehmen
3.237.992,44 0,00 3.237.992,44 0,00
3. Beteiligungen 0,00 0,00 0,00 0,00
4. Wertpapiere des Anlagevermögens
0,00 0,00 0,00 0,00
5. Sonstige Ausleihungen 0,00 0,00 0,00 0,00
8.134.633,81 0,00 3.237.992,44 4.896.641,37
46.170.608,40 4.377.397,08 5.906.577,44 44.641.428,04
Buchwerte
Stand am 31.12.2016.
EUR
Stand am 31.12.2015.
EUR
I. Immaterielle Vermögensgegenstände
Entgeltlich erworbene gewerbliche Schutzrechte und ähnliche
Rechte
1.702.784,00 2.746.466,00
II. Sachanlagen
1. Grundstücke und Bauten einschließlich der Bauten auf
fremden Grundstücken
40.835.756,21 38.390.211,16
2. Andere Anlagen, Betriebs- und Geschäftsausstattung 4.662.643,00 4.905.568,05
3. Geleistete Anzahlungen und Anlagen im Bau 567.680,91 163.240,73
46.066.080,12 43.459.019,94
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 42.375.230,60 40.892.488,95
2. Ausleihungen an verbundene Unternehmen 5.688.261,00 0,00
3. Beteiligungen 0,00 12.271,01
4. Wertpapiere des Anlagevermögens 71.274.285,36 80.063.072,56
5. Sonstige Ausleihungen 25.000,00 10.025.000,00
119.362.776,96 130.992.832,52
167.131.641,08 177.198.318,46"; 15, 16 ;2016;AL-KO KOBER SE;Jahresabschluss;Ebner Stolz
