Die Verpflichtungen der Pensionszusagen betreffen die betriebliche Altersversorgung. Die Gesellschaft hat im Geschäftsjahr 2016 15 Millionen € (Vorjahr: 147 Millionen €) in den Evonik Pensionstreuhand e.V., Essen, eingezahlt. Hierdurch werden Teile der Pensionszusagen an Mitarbeiter insolvenzgesichert. Der Vermögenswert wurde gemäß § 246 Abs. 2 Satz 2 HGB mit dem Erfüllungsbetrag der Pensionsrückstellungen von 2.601 Millionen € verrechnet (Vorjahr: 2.734 Millionen €). Der Zeitwert des saldierten Deckungsvermögens beträgt 2.312 Millionen € (Vorjahr: 2.054 Millionen €). Durch die Verrechnung der Erfüllungsbeträge mit dem jeweils zugehörigen Vermögen ergibt sich erstmalig ein Aktivüberhang von 362 Millionen € und eine Rückstellung in Höhe von 651 Millionen €.; 8.48, 37, 34 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die historischen Anschaffungskosten der Vermögenswerte betragen 1.874 Millionen € (Vorjahr: 1.853 Millionen €). Die Marktwerte wurden zum beizulegenden Zeitwert angesetzt, der den Marktwerten zum 30. Dezember 2016 aus dem Masterfonds entspricht. Der Vermögenszuwachs von 237 Millionen € (Vorjahr: 105 Millionen €) wurde im Zinsergebnis erfasst und mit dem Zinsaufwand aus der Aufzinsung der Pensionsrückstellungen von 104 Millionen € (Vorjahr: 120 Millionen €) sowie mit dem Zinsänderungseffekt von 36 Millionen € (Vorjahr: 194 Millionen €) verrechnet. Gemäß § 268 Abs. 8 HGB unterliegen über die Anschaffungskosten hinausgehende Beträge zeitwertbewerteter Vermögensgegenstände zur Altersvorsorge, abzüglich hierfür bilanzierter latenter Steuern, der Ausschüttungssperre. Dies trifft für die Gesellschaft nicht zu, da sie über genügend frei verfügbare Rücklagen verfügt.; 37, 8.48, 31, 34 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Gesellschaft hat für Mitarbeiter, die bereits in Altersteilzeit sind oder bereits Verträge abgeschlossen haben und in Altersteilzeit gehen werden, die Aufstockungs- und Abfindungsleistungen in voller Höhe sowie das Arbeitsentgelt in der Freistellungsphase ratierlich zurückgestellt.; 8.48, 34 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Zusagen für Langzeitkonten enthalten zwei Komponenten. Die erste Komponente umfasst die als Rückstellung bilanzierten Verpflichtungen für tarifliche Einmalzahlungen, Urlaub während der Freistellungs- phase sowie die Schlussförderung. Die Anwartschaften mit noch nicht vereinbarter Schlussförderung sind nach Inanspruchnahmewahrscheinlichkeiten gewichtet worden. Die zweite Komponente beinhaltet die laufenden Arbeitnehmer- und Arbeitgebereinbringungen in ein individuelles Wertguthabenkonto, welches durch eine doppelseitige Treuhand insolvenzgesichert ist. Bei dieser Komponente handelt es sich um eine wertpapiergebundene Zusage gemäß § 253 Abs. 1 Satz 3 HGB. Der Verpflichtungsumfang entspricht dabei dem Zeitwert der hinterlegten Vermögenswerte von 178 Millionen € (Vorjahr: 135 Millionen €). Gemäß § 246 Abs. 2 Satz 2 HGB werden die Vermögenswerte, die zur Insolvenzsicherung der Verpflichtungen aus dem Wertguthabenkonto bestimmt sind, mit diesen Verpflichtungen verrechnet. Die historischen Anschaffungskosten der Vermögenswerte betrugen 163 Millionen € (Vorjahr: 123 Millionen €). Soweit Marktwerte für die Vermögenswerte vorliegen, werden diese zum beizulegenden Zeitwert angesetzt. Der Vermögenszuwachs von 5 Millionen € (Vorjahr: 1 Million €) wurde im Zinsergebnis erfasst, die Erhöhung des Verpflichtungsumfangs in gleicher Höhe im Personalaufwand. Seit November 2011 werden die Vermögenswerte in einem Spezialfonds der Assetklasse Aktien und Renten gehalten. Die Vermögenswerte entsprechen den Marktwerten zum 30. Dezember 2016 aus dem Spezialfonds der Allianz.; 8.48, 34 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die sonstigen Rückstellungen und die Steuerrückstellungen berücksichtigen in ausreichendem Umfang alle erkennbaren Risiken und ungewissen Verpflichtungen. Sie werden mit dem Betrag der voraussichtlichen Inanspruchnahme in Höhe des nach vernünftiger kaufmännischer Beurteilung notwendigen Erfüllungsbetrags bilanziert. Rückstellungen mit einer Restlaufzeit von mehr als einem Jahr werden gemäß § 253 Abs. 2 Satz 1 HGB mit dem ihrer Restlaufzeit entsprechenden durchschnittlichen Marktzinssatz der vergangenen sieben Jahre abgezinst.; 8.49, 8.50 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Gesellschaft verfügt über entgeltlich erworbene Emissionszertifikate in Höhe von 11 Millionen €. Diese wurden vor allem für die Kraftwerke in Marl beschafft und werden überwiegend zur Abgabe bis zum 30. April 2017 verwendet. Die korrespondierende Rückstellung für die Abgabeverpflichtungen beträgt zum 31. Dezember 2016 8,1 Millionen € und wurde unter Anwendung des Verbrauchsfolgeverfahrens (gemäß IDW RS HFA 15) ermittelt.; 23 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.2.9 Latente Steuern; 8.64 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Evonik Degussa GmbH ist Organgesellschaft einer ertragsteuerlichen Organschaft. Nach der formalen Betrachtungsweise ist alleinige Steuerschuldnerin die Organträgerin, d.h. auch tatsächliche und latente Steuern der Organgesellschaften sind vollständig in dem Jahresabschluss der Organträgerin auszuweisen, da sie alleine die Besteuerungsfolgen treffen. Dementsprechend werden die temporären Differenzen der Organgesellschaften im Abschluss der Organträgerin erfasst. Die latenten Steuern werden beim Organträger ausgewiesen. Somit unterbleibt die Angabe nach § 285 Nr. 29 HGB.; 8.64, 24 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.2.10 Verbindlichkeiten; 8.51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Verbindlichkeiten werden zum Erfüllungsbetrag angesetzt.; 8.51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forderungen und Verbindlichkeiten in Fremdwährung werden zu historischen Entstehungskursen erfasst und, sofern nicht in Bewertungseinheiten einbezogen, mit dem am Stichtag geltenden Devisenkassamit- telkurs bewertet. Posten mit einer Restlaufzeit von mehr als einem Jahr werden imparitätisch bewertet, wobei positive wechselkursbedingte Wertentwicklungen unberücksichtigt bleiben. Bei Posten mit einer Restlaufzeit von weniger als einem Jahr werden auch positive wechselkursbedingte Wertentwicklungen berücksichtigt. Die Bewertung der Cashpool-Forderungen sowie der Cashpool-Verbindlichkeiten und der Bankbestände erfolgt zum Devisenkassamittelkurs.; 8.51 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vermögenswerte und Schulden in Fremdwährung und die zur Kurssicherung abgeschlossenen Devisentermingeschäfte werden – soweit sich diese in entsprechender Höhe gegenüberstehen – in Bewertungseinheiten zusammengefasst. Die Zinskomponenten werden hierbei nicht in die Bewertungseinheiten einbezogen, sondern in Form einer Drohverlustrückstellung erfasst, wenn diese einen negativen Marktwert aufweisen.; 8.51, 28 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.2.11 Umsatzerlöse; 8.66 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Umsatzerlöse werden unter Abzug von Erlösschmälerungen und unter Kürzung der Umsatzsteuer und aller sonstigen direkt mit dem Umsatz verbundenen Steuern (z.B. Stromsteuer) ausgewiesen. Sie beinhalten Erträge aus dem Verkauf und der Vermietung oder Verpachtung von Produkten und aus der Erbringung von Dienstleistungen.; 8.66 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Als Produkte werden die Erzeugnisse und Waren bilanziert, die einen Bezug zum normalen Absatzprogramm aufweisen. Zusätzlich weisen solche Vermögensgegenstände den Charakter eines Produkts auf und werden als Umsatzerlöse bilanziert, die regelmäßig im Rahmen der Geschäftstätigkeit des bilanzierenden Unternehmens veräußert werden. Erlöse aus der Erbringung von Dienstleistungen werden als Umsatzerlöse erfasst, insofern ihnen ein Leistungsaustausch zugrunde liegt.; 8.66 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2. Erläuterung der Bilanz; 4.0 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(in Millionen €, sofern nicht anders angegeben);;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.1 Anlagevermögen; 4.1 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Entwicklung der immateriellen Vermögensgegenstände
Entgeltlich erworbene
Konzessionen, gewerbliche
Schutzrechte und ähn-
Geschäfts- oder Firmen-
in Millionen €
liche Rechte
werte
Gesamt
Anschaffungs-/Herstellungskosten
Stand 01.01.2015
140
8
148
Zugänge
1
-
1
Abgänge
-33
-
-33
Umbuchungen
-
-
-
Stand 31.12.2015
108
8
116
Zugänge aus Verschmelzung
2
-
2
Zugänge
64
3
67
Abgänge
-7
-
-7
Umbuchungen
1
-
1
Stand 31.12.2016
168
11
179
Abschreibungen und Wertminderungen
Stand 01.01.2015
124
3
127
Abschreibungen
2
1
3
Zuschreibungen
-
-
-
Abgänge
-31
-
-31
Umbuchungen
-
-
-
Stand 31.12.2015
95
4
99
Zugänge aus Verschmelzung
2
-
2Abschreibungen
9
1
10
Zuschreibungen
-
-
-
Abgänge
-7
-
-7
Umbuchungen
-
-
-
Stand 31.12.2016
99
5
104
Buchwerte 31.12.2015
13
4
17
Buchwerte 31.12.2016
69
6
75"; 4.2, 15 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Im Bereich der immateriellen Vermögensgegenstände hat die Evonik Degussa GmbH aus den Verschmelzungen mit der AQura GmbH und der Evonik Hanse GmbH zum 1. Januar 2016 historische Anschaffungs- kosten in Höhe von 2 Millionen € sowie kumulierte Abschreibungen in gleicher Höhe übernommen.; 4.2 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Position Geschäfts- oder Firmenwerte beinhaltet u.a. den Geschäfts- oder Firmenwert aus der Übernahme des Geschäftsbetriebs der Cosmoferm B.V. im Jahr 2011. Dieser wird seit dem Erwerbszeitpunkt über zehn Jahre abgeschrieben, da davon auszugehen ist, dass das Geschäft bzw. die Produktion der das Geschäft ausmachenden Produkte ebenfalls über diesen Zeitraum fortgeführt wird.; 4.5, 14 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darüber hinaus hat sich im Geschäftsjahr 2016 aus dem Erwerb des Probiotikageschäfts der spanischen Firma NOREL ein weiterer Geschäfts- oder Firmenwert ergeben. Dieser wird seit dem Erwerbszeitpunkt über 15 Jahre abgeschrieben, weil davon auszugehen ist, dass sich auch der Lebenszyklus der erworbenen Produkte sowie der erworbenen immateriellen Vermögensgegenstände über diesen Zeitraum erstreckt.; 4.5, 14 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bei den sonstigen immateriellen Vermögenswerten hatten wir nach Zugängen in Höhe von 1 Million € im Vorjahr im Geschäftsjahr 2016 Zugänge in Höhe von 64 Millionen €. Diese entfielen vor allem auf den Technologieerwerb von der französischen Firma METabolic EXplorer sowie auf den Erwerb des Probiotikageschäfts der spanischen Firma NOREL.; 4.2 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Entwicklung der Sachanlagen in Millionen €
Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken
Technische Anlagen und Andere Anlagen, Betriebs-Maschinen und Geschäftsausstattung
Geleistete Anzahlungen und Anlagen im Bau
Gesamt
Anschaffungs- /Herstellungskosten
Stand 01.01.2015
151
5.000
599
243
5.993
Zugänge
8
110
18
126
262
Abgänge
-146
-37
-68
-
-251
Umbuchungen
6
171
-2
-175
-
Stand 31.12.2015
19
5.244
547
194
6.004
Zugänge aus Verschmelzung
7
12
33
1
53
Zugänge
-
85
15
146
246Abgänge
-
-52
-27
-
-79
Umbuchungen
-
113
6
-120
-1
Stand 31.12.2016
26
5.402
574
221
6.223
Abschreibungen und Wertminderun-
gen
Stand 01.01.2015
101
4.236
505
-
4.842
Abschreibungen
1
148
25
-
174
Zuschreibungen
-
-5
-
-
-5
Abgänge
-91
-35
-53
-
-179
Umbuchungen
-
11
-11
-
-
Stand 31.12.2015
11
4.355
466
-
4.832
Zugänge aus Verschmelzung
3
9
24
-
36
Abschreibungen
1
152
26
-
179
Zuschreibungen
-
-
-
-
-
Abgänge
-
-39
-24
-
-63
Umbuchungen
-
-
-
-
-
Stand 31.12.2016
15
4.477
492
-
4.984
Buchwerte 31.12.2015
8
889
81
194
1.172
Buchwerte 31.12.2016
11
925
82
221
1.239"; 4.7, 15, 16 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aus den oben genannten Verschmelzungen hat die Evonik Degussa GmbH im Bereich des Sachanlagevermögens zum 1. Januar 2016 Anschaffungs- und Herstellungskosten in Höhe von 53 Millionen € sowie kumulierte Abschreibungen in Höhe von 36 Millionen € übernommen. Die Abschreibungen des Geschäftsjahres auf die der AQura GmbH sowie der Evonik Hanse GmbH zuzurechnenden Sachanlagen beliefen sich auf 2 Millionen €.; 4.7 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Investitionen des Geschäftsjahres im Bereich des Sachanlagevermögens lagen auf dem Niveau des Vorjahres. Sie belaufen sich auf 246 Millionen € gegenüber 262 Millionen € im Vorjahr. In den Abschreibungen sind im Geschäftsjahr 2016 14 Millionen € außerplanmäßige Abschreibungen (Vorjahr: 12 Millionen €) enthalten.; 4.7, 55 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Entwicklung der Finanzanlagen Anteile an verbundenen Unterneh-Ausleihungen an verbun-in Millionen € men dene Unternehmen Beteiligungen Sonstige Ausleihungen Gesamt
Anschaffungs- /Herstellungskosten
Entwicklung der Finanzanlagen
Anteile an verbundenen Unterneh-
Ausleihungen an verbun-
in Millionen €
men
dene Unternehmen
Beteiligungen
Sonstige Ausleihungen
Gesamt
Stand 01.01.2015
4.676
4
60
2
4.742
Zugänge
1.113
-
4
1
1.118
Abgänge
-129
-
-
-
-129
Umbuchungen
-
-
-
-
-
Stand 31.12.2015
5.660
4
64
3
5.731
Zugänge
5
-
6
-
11
Abgänge
-8
-
-3
-
-11
Abgänge aus Verschmelzung
-75
-
-
-
-75
Umbuchungen
-
-
-
-
-
Stand 31.12.2016
5.582
4
67
3
5.656
Abschreibungen und Wertminderun-
gen
Stand 01.01.2015
296
-
6
-
302
Abschreibungen
-
-
-
-
-
Zuschreibungen
-
-
-
-
-
Zugänge
-
-
-
-
-
Abgänge
-8
-
-
-
-8
Umbuchungen
-
-
-
-
-
Stand 31.12.2015
288
-
6
-
294
Abschreibungen
-
-
-
-
-
Zuschreibungen
-26
-
-
-
-26
Zugänge
-
-
-
-
-
Abgänge
-
-
-3
-
-3
Abgänge aus Verschmelzungen
-21
-
-
-
-21
Umbuchungen
-
-
-
-
-
Stand 31.12.2016
241
-
3
-
244
Buchwerte 31.12.2015
5.372
4
58
3
5.437
Buchwerte 31.12.2016
5.341
4
64
3
5.412"; 4.12, 15, 16 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Im Anlagengitter weisen wir die kumulierten Abschreibungen auf Finanzanlagen zum 1. Januar 2016 aus, wie sie sich aus den Vorgängergesellschaften der Evonik Degussa GmbH, Degussa-Hüls AG, SKW Trostberg AG und Computer Bauer AG historisch entwickelt haben. Mit der Verschmelzung der Degussa-Hüls AG und der SKW Trostberg AG auf die Computer Bauer AG zum 1. Juli 2000 sind die Restbuchwerte der Finanzanlagen zu Anschaffungskosten geworden.; 4.12, 15, 16 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Für etwaige Zuschreibungen gem. § 253 Abs. 5 HGB steht ein Volumen von 110 Millionen € zum Bilanzstichtag zur Verfügung.; 4.12 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Zugänge bei den Anteilen an verbundenen Unternehmen resultieren im Wesentlichen aus Kapitalerhöhungen diverser inländischer verbundener Unternehmen in Höhe von 5 Millionen €.; 4.13 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Beteiligungen haben sich im Wesentlichen durch die Stammkapitaleinzahlung und Kapitalerhöhung einer inländischen Beteiligung sowie durch die Kapitalerhöhungen einer weiteren inländischen Beteiligung in Höhe von insgesamt 6 Millionen € erhöht.; 4.15 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Abgänge der Anteile an verbundenen Unternehmen betreffen die Anteile an der AQura GmbH, der Evonik Hanse GmbH sowie der Faserwerke Hüls GmbH, die auf die Evonik Degussa GmbH verschmolzen wurden. Die Abgänge in Höhe von 8 Millionen € betreffen die Ausschüttung eines inländischen verbundenen Unternehmens, für die die Kapitalrücklage dieses Unternehmens in Anspruch genommen wurde.; 4.13 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Zuschreibungen auf Finanzanlagen belaufen sich auf 26 Millionen € (Vorjahr: 0 Millionen €). Dieser Betrag resultiert aus der Zuschreibung auf den höheren beizulegenden Wert von einem verbundenen Unternehmen.; 4.12 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zu den Angaben der Anteilsbesitzliste der Evonik Degussa GmbH wird auf Anhangziffer 4.12 verwiesen.; 4.12 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.2 Vorräte; 4.20 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Vorräte
in Millionen €
31.12.2016
31.12.2015
Roh-, Hilfs- und Betriebsstoffe
155
167
Unfertige Erzeugnisse, unfertige Leistungen
16
32
Fertige Erzeugnisse und Waren
432
470
Unterwegs befindliche Waren
17
11
Emissionsrechte
11
9
631689"; 4.20 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.3 Forderungen und sonstige Vermögensgegenstände; 4.25 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Forderungen und sonstige Vermögensgegenstände
31.12.2016
Restlaufzeit
in Millionen €
bis 1 Jahr
über 1 Jahr
Gesamt
Forderungen aus Lieferungen und Leistungen
620
-
620
Forderungen gegen verbundene Unternehmen
1.823
-
1.823
davon gegen Gesellschafter
982
-
982
Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht
13
-
13
Sonstige Vermögensgegenstände
58
17
75
Forderungen und sonstige Vermögensgegenstände
31.12.2016
Restlaufzeit
in Millionen €
bis 1 Jahr
über 1 Jahr
Gesamt
2.514
17
2.531
Forderungen und sonstige Vermögensgegenstände
31.12.2015
Restlaufzeit
in Millionen €
bis 1 Jahr
über 1 Jahr
Gesamt
Forderungen aus Lieferungen und Leistungen 763 -763 Forderungen gegen verbundene Unternehmen 1.022 -1.022 davon gegen Gesellschafter 420 -420 Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht 9 -9 Sonstige Vermögensgegenstände 28 19 47
1.822 19 1.841
Die Forderungen gegen verbundene Unternehmen gliedern sich wie folgt:
Forderungen gegen verbundene Unternehmen
in Millionen €
31.12.2016
31.12.2015
Finanzforderungen
1.392
619
Forderungen aus Lieferungen und Leistungen
336
300
Sonstige Forderungen
95
103
1.8231.022"; 4.25, 4.26, 4.27, 4.28, 4.29, 20 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den Forderungen gegen verbundene Unternehmen sind unter anderem Cashpool-Forderungen an die Evonik Industries AG sowie Forderungen aus Ergebnisabführungsverträgen und Umlagen enthalten. Die Forderungen gegen Unternehmen mit Beteiligungsverhältnis betreffen solche aus Lieferungen und Leistungen.; 4.27, 6 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Sonstigen Vermögensgegenstände enthalten im Wesentlichen Steuererstattungsansprüche, debitorische Kreditoren, Forderungen aus geleisteten Anzahlungen und Forderungen aus negativen Gleitzeitkonten.; 4.29 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.4 Flüssige Mittel; 4.33 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die wesentlichen Bankkonten der Evonik Degussa GmbH laufen auf die Betriebsführer, verbleiben wirtschaftlich aber im Eigentum der Gesellschaft.; 4.33 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.5 Aktive Rechnungsabgrenzungsposten; 4.34 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
In den aktiven Rechnungsabgrenzungsposten werden im Wesentlichen Abgrenzungen von vorschüssig geleisteten Renten in Höhe von 7,3 Millionen €, Mieten und Versicherungen in Höhe von 4,1 Millionen € sowie ein Disagio aus der Aufnahme eines Darlehens gegenüber einem verbundenen Unternehmen in Höhe 2,5 Millionen € ausgewiesen.; 4.34, 22 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.6 Unterschiedsbetrag aus der Vermögensverrechnung; 4.25 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pensionszusagen der Gesellschaft werden über Einbringungen in die Evonik Pensionstreuhand e.V. insolvenzgesichert. Die Erfüllungsbeträge für diese Pensionszusagen werden mit dem jeweils zugehörigen Vermögen verrechnet. Hieraus ergibt sich ein Überhang in Höhe von 362 Millionen €, der aktivisch als Unterschiedsbeitrag aus Vermögensverrechnung ausgewiesen wird.; 4.25 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.7 Eigenkapital; 4.37 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Das Eigenkapital der Gesellschaft beträgt unverändert zum Vorjahr 4.907 Millionen €. Der Anteil des Eigenkapitals an der Bilanzsumme beläuft sich auf 47,8 Prozent. ; 4.37 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Das gezeichnete Kapital (Stammkapital) beträgt 205.625.000,-- €.; 4.38 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Gewinnrücklagen beinhalten nur andere Gewinnrücklagen.; 4.40, 4.44 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Bewertung zum Zeitwert von mit Pensionsverpflichtungen verrechneten Vermögensgegenständen in Höhe von 438 Millionen € sowie der Effekt aus der Anpassung des Pensionszinses von einem 7-jährigen auf einen 10-jährigen Durchschnittszinssatz (Unterschiedsbetrag) in Höhe von 249 Millionen € führen zu einem zur Ausschüttung gesperrten Betrag von insgesamt 687 Millionen €. Für die Berechnung des zur Abführung an die Evonik Industries AG zur Verfügung stehenden Betrags bleibt der Unterschiedsbetrag jedoch außer Ansatz. Dem abführungsgesperrten Betrag in Höhe von insgesamt 438 Millionen € stehen ausreichend frei verfügbare Rücklagen gegenüber. Eine Abführungssperre besteht daher nicht.; 4.40, 8.40 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.8 Sonderposten mit Rücklagenanteil; 4.40 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Die Sonderposten mit Rücklagenanteil in Höhe von 1 Million € (Vorjahr: 1 Million €) betreffen im Wesentlichen Rücklagen nach § 6b EStG sowie § 4 Fördergebietsgesetz. Es handelt sich hierbei um bereits in Vorjahren auf Investitionen übertragene Rücklagen, die im Geschäftsjahr 2016 planmäßig fortgeführt wurden.; 4.41, 32 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.9 Rückstellungen; 4.47 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Rückstellungen
in Millionen €
31.12.2016
31.12.2015
Rückstellungen für Pensionen und ähnliche Verpflichtungen
651
680
Steuerrückstellungen
5
19
Sonstige Rückstellungen
968
902
davon entfallen auf
- Personal
528
543
- Umweltschutz
168
153
- übrige sonstige Rückstellungen
272
206
1.6241.601"; 4.47, 4.48, 4.49, 4.50, 40 ;2016;Evonik Degussa GmbH;Jahresabschluss;PwC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
