Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"3. Erläuterungen zu den Vorräten

31.12.2016 31.12.2015
Roh-, Hilfs- und Betriebsstoffe 39.218.777,70 32.951.679,94
Unfertige Erzeugnisse 36.932.568,92 30.713.241,77
Fertige Erzeugnisse 78.716.851,33 72.565.767,27
Geleistete Anzahlungen 370.946,72 215.169,44
Vorräte 155.239.144,67 136.445.858,42"; 5.20 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"4. Erläuterungen zu den Forderungen und sonstigen Vermögensgegenständen

31.12.2016 31.12.2015
Forderungen aus Lieferungen und Leistungen 36.377.742,28 50.339.721,69
Sonstige Vermögensgegenstände *) 13.560.711,43 11.404.155,39
Forderungen 49.938.453,71 61.743.877,08
*) davon mit einer Restlaufzeit von mehr als 1 Jahr    
31.12.2016 329.635,41    
31.12.2015 2.453.009,80   "; 5.25 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"5. Erläuterungen zu den Rückstellungen

31.12.2016 31.12.2015
Rückstellungen für Pensionen und ähnliche Verpflichtungen 6.465.339,00 5.786.913,00
Steuerrückstellungen 338.966,32 101.185,11
Sonstige Rückstellungen 17.052.395,54 15.861.947,77
Rückstellungen 23.856.700,86 21.750.045,88"; 5.47 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Die sonstigen Rückstellungen beinhalten i.W. Altersteilzeit (TEUR 2.001), Personalkosten (TEUR 5.149), Garantie und Schadenersatz (TEUR 8.241), Jubiläum (TEUR 519), Prozesskosten (TEUR 340), Aufbewahrungskosten (TEUR 57) und Sonstige (TEUR 743); 5.50 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"6. Erläuterungen zu den Verbindlichkeiten

Gesamt Restlaufzeit Restlaufzeiten Restlaufzeiten davon
31.12.2016 bis 1 Jahr 1-5 Jahre über 5 Jahre Gesichert
Verbindlichkeiten gegenüber Kreditinstituten 0,00 0,00 0,00   0,00
Erhaltene Anzahlungen auf Bestellungen 17.136.717,51 17.136.717,51      
Verbindlichkeiten aus Lieferungen und Leistungen 17.808.386,44 17.808.386,44      
Sonstige Verbindlichkeiten 17.943.367,76 17.943.367,76      
Verbindlichkeiten gegenüber Gesellschafter 141.737.854,23     141.737.854,23  
Verbindlichkeiten 194.626.325,94 52.888.471,71 0,00 141.737.854,23 0,00"; 5.51, 19, 42 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"Die Verbindlichkeiten aus Lieferungen und Leistungen unterliegen, soweit branchenüblich, dem Eigentumsvorbehalt der Lieferanten.
"; 5.56, 43 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"Sonstige Verbindlichkeiten

(davon aus Steuern € 3.540.450,05; Vorjahr € 4.778.981,81)

(davon im Rahmen der sozialen Sicherheit (€ 758.167,97; Vorjahr € 822.181,15)"; 5.60 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"7. Honorare
Das von dem Abschlussprüfer des Konzernabschlusses berechnete Honorar (incl. für Tochtergesellschaften) für 2016 setzt sich gem. § 314 Abs. 1 Nr. 9 HGB wie folgt zusammen:"; 65 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"a) Jahresabschlussprüfungsleistungen 147.795,95
b) Andere Bestätigungsleistungen 1.325,00
c) Steuerberatungsleistungen 45.506,64
d) Sonstige Leistungen 2.382,41
  197.010,00"; 65 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
8. Erläuterungen zu den Latenten Steuern; 5.35, 5.64, 25 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"Veränderungen 
31.12.2015 2016 31.12.2016
Aktive latente Steuern      
Immaterielle Vermögensgegenstände 3.664,70 384,75 4.049,45
Sachanlagen -22.358,85 22.380,31 21,46
Finanzanlagen 0,00 79.082,43 79.082,43
Roh-, Hilfs-, Betriebsstoffe 347.681,49 416.995,65 764.677,14
Fertige Erzeugnisse und Waren 1.430.498,56 438.581,75 1.869.080,31
Forderungen aus Lieferungen und Leistungen 21.054,36 -21.054,36 0,00
Aktive Rechnungsabgrenzungsposten 74.543,92 -6.188,40 68.355,52
Aus Verlustvorträgen 93.564,16 49.150,59 142.714,75
Rückstellungen 32.779,68 40.895,50 73.675,18
Verbindlichkeiten aus Lieferungen und Leistungen 230,98 -230,98 0,00
Sonstige Verbindlichkeiten 6.082,02 -6.082,02 0,00
Passive Rechnungsabgrenzungsposten 242,70 -39,07 203,63
  1.987.983,72 1.013.876,15 3.001.859,87
Passive latente Steuern      
Immaterielle Vermögensgegenstände 1.720,17 -8.795,02 -7.074,85
Sachanlagen 768.380,21 -268.564,64 499.815,57
Roh-, Hilfs-, Betriebsstoffe 1.089,29 934,67 2.023,96
Fertige Erzeugnisse und Waren 29.462,06 29.805,38 59.267,44
Unfertige Erzeugnisse und Leistungen 6.299,36 26.183,89 32.483,25
Forderungen aus Lieferungen und Leistungen 6.762,80 -6.762,80 0,00
Sonstige Vermögensgegenstände -26.834,47 169.089,91 142.255,44
Aktive Rechnungsabgrenzungsposten -786,51 786,51 0,00
Aus Verlustvorträgen 0,00 -19.581,16 -19.581,16
  786.092,91 -76.903,26 709.189,65
Veränderungen der Steuersätze nach Ländern

Land 31.12.2015 31.12.2016
China 20,00% 20,25%
Deutschland 15,00% 15,00%
England 20,25% 20,00%
Frankreich 35,00% 35,00%
Kasachstan 20,00% 20,00%
Österreich 25,00% 25,00%
Russland 20,00% 20,00%
Ukraine 18,00% 18,00%
Ungarn 10,00% 9,00%"; 5.35, 5.64, 25 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
9. Geschäfte mit nahestehenden Personen; 75 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Geschäfte mit nahestehenden Personen zu nicht marktüblichen Bedingungen gem. § 285 Nr. 21 HGB wurden im abgelaufenen Geschäftsjahr nicht getätigt.; 75 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
10. Ergänzende Angaben von Haftungsverhältnissen;;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Es bestehen Bürgschaften unter anderem für erhaltene Anzahlungen in Höhe von 6.852.238,70 (Vorjahr = 6.901.317,70); 44 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
11. Ergänzende Angaben sonstiger finanzieller Verpflichtungen;;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Aus mehrjährigen Wartungs- und Mietverpflichtungen bestehen bei den Konzernunternehmen p.a. Verpflichtungen in Höhe von rd. TEUR 5.680 (Vorjahr TEUR 6.211).; 61, 62 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Es kann davon ausgegangen werden, dass nach Ablauf der bestehenden Verträge erneut vergleichbare Wartungs- und Mietverträge abgeschlossen werden. Insofern sind vorstehend nicht die Gesamtverpflichtungen für die Restlaufzeit der bestehenden Verträge angegeben, sondern die zurzeit bestehenden jährlichen Verpflichtigungen.; 61, 62 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Weitere finanzielle Verpflichtungen, deren Angabe für die Beurteilung der Finanzlage von Bedeutung ist, bestanden zum Bilanzstichtag nicht.; 62 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"VI. Angaben zur Konzerngewinn- und Verlustrechnung
";;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Die Gewinn- und Verlustrechnung ist nach § 275 Abs. 2 HGB (Gesamtkostenverfahren) gegliedert.;;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"1. Umsatzerlöse

2016 2015
Die Umsatzerlöse gliedern sich nach geographischen Märkten wie folgt auf:    
Umsätze Inland 83.117.300,42 93.206.835,66
Umsätze übriges Europa 227.519.823,85 265.287.623,74
Umsätze Drittland 130.140.260,58 90.291.722,36
Umsatzerlöse 440.777.384,85 448.786.181,76"; 5.66, 48 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"Die vorstehenden Angaben sind insoweit eingeschränkt, als eine weitere Aufgliederung der Umsatzerlöse nach vernünftiger kaufmännischer Beurteilung der Muttergesellschaft oder den anderen in den Konzernabschluss einbezogenen Unternehmen erhebliche Nachteile zufügen könnte.

"; 5.66 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
2. Sonstige betriebliche Erträge; 5.69 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"2016 2015
  24.501.865,59 14.934.937,50"; 5.69 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"In den sonstigen betrieblichen Erträgen 2016 sind erfolgswirksame Auflösungen passivischer Unterschiedsbeträge von 2.159 T€ gem. § 309 (2) HGB enthalten.
"; 5.69, 92 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Der Amazone-Konzern hat im Jahr 2016 in Deutschland und Russland insgesamt 7.641 T€ Zuschüsse erhalten. Davon entfallen 7.540 T€ in Russland auf Absatzförderung der Landtechnik.; 5.96 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"3. Materialaufwand

2016 2015
Aufwendungen für Roh-, Hilfs- und Betriebsstoffe und für bezogene Waren 193.836.352,14 199.203.475,88
Aufwendungen für bezogene Leistungen 19.078.900,23 15.110.583,51
Materialaufwand 212.915.252,37 214.314.059,39"; 5.70 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"4. Personalaufwand

2016 2015
Löhne und Gehälter 92.784.429,79 87.270.311,28
Soziale Abgaben und Aufwendungen für Altersversorgung und Unterstützung 21.565.631,44 19.690.066,44
(davon für Altersversorgung = 1.446.775,80 € Vorjahr = 367.202,95 €)    
Personalaufwand 114.350.061,23 106.960.377,72"; 5.73, 60 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"Arbeitnehmer im Jahresdurchschnitt

2016 2015
Inland 1.651 1.754
Ausland 595 408
Gesamt 2.246 2.162"; 58 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"5. Zinsen und ähnliche Aufwendungen

2016 2015
Diverse Aufwendungen 1.538.816,17 2.220.808,54
Zinsen an Gesellschafter 1.893.740,50 2.033.688,39
Zinsen und ähnliche Aufwendungen 3.432.556,67 4.254.496,93"; 5.88 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"6. Steuern vom Einkommen

- davon latente Steuern 1.060.637,52 € (Vorjahr = 133.155,04 €)"; 5.90, 58 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"VII. Sonstige Angaben
";;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Geschäftsführung;;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"Die Geschäftsführung und Vertretung der Firma Amazonen-Werke H. Dreyer GmbH & Co. KG, Hasbergen-Gaste wird wahrgenommen durch die Komplementärin Firma Gaster Landmaschinenfabrik GmbH, eingetragen beim Amtsgericht Osnabrück, Handelsregister-Nr. B 1355, deren gemeinschaftlich vertretungsberechtigte Geschäftsführer und Mitgesellschafter, im gleichen Verhältnis wie bei der Berichtsfirma als Kommanditisten, die Herren Dr. Justus Dreyer und Christian Dreyer sind.

";;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Die Gesamtbezüge der Geschäftsführer belaufen sich im Berichtsjahr auf 853.333,34 €.; 77 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Nachtragsbericht; 64 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Es sind keine Vorgänge von besonderer Bedeutung nach dem Abschlussstichtag eingetreten, die, soweit sie vor Ablauf des Geschäftsjahres eingetreten wären, eine andere Darstellung der Vermögens-, Finanz- und Ertragslage des Konzerns erfordert hätten.; 64 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Befreiung von Tochterunternehmen hinsichtlich Offenlegung;;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
Nachfolgende inländische Gesellschaften in der Rechtsform einer Personenhandelsgesellschaft im Sinne des § 264a HGB haben die gemäß § 264b HGB erforderlichen Bedingungen für die Inanspruchnahme der Befreiungsvorschrift erfüllt und verzichten deshalb auf die Offenlegung ihrer Jahresabschlussunterlagen.; 101 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
"a. AMAZONEN-WERKE H. Dreyer GmbH & Co. KG Hasbergen
b. BBG Bodenbearbeitungsgeräte Leipzig GmbH & Co. KG Leipzig"; 101 ;2016;Amazonen-Werke H.Dreyer GmbH &Co.KG;Konzernabschluss;Ulrich Baller, Wirtschaftsprüfer
