; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Zur Absicherung künftiger Zinsvolatilitäten sind per Ende Dezember 2014 mit unterschiedlichen Banken fünf Zins-Swaps vereinbart
worden. Diese Instrumente hatten eine Laufzeit bis maximal zum 28. August 2017. Zum Stichtag bestehen noch zwei dieser Zins-
Swaps. In 2016 wurden zudem zwei weitere Zins-Swaps und drei Zins-Caps abgeschlossen mit einer Laufzeit bis maximal zum 30.
Dezember 2018. Für die Zins-Swaps ergibt sich insgesamt ein negativer Marktwert von TEUR 120 zum 31. Dezember 2016 (Mark-to-
Market Bewertung; 2015: TEUR 225), für welchen eine Drohverlustrückstellung gebildet wurde. Zum 31. Dezember 2016 waren rund
50,62 % (2015: 9,08 %) des Senior Loans durch diese derivativen Finanzinstrumente abgesichert worden."; 49   ;2016;GmbH;Jahresabschluss;PwC
4. Gewinn- und Verlustrechnung;;2016;GmbH;Jahresabschluss;PwC
a) Umsatzerlöse; 4.66 ;2016;GmbH;Jahresabschluss;PwC
"Die Vorjahreszahlen der Umsatzerlöse sind aufgrund der Neudefinition des § 277 Abs. 1 HGB durch das BilRuG nur eingeschränkt mit
den Zahlen des aktuellen Geschäftsjahres vergleichbar. Bei Anwendung des § 277 Abs. 1 HGB in der Fassung des BilRuG hätten sich
für das Vorjahr Umsatzerlöse i.H.v. TEUR 367.861 ergeben. Der Unterschiedsbetrag resultiert aus Erträgen aus Weiterbelastungen
von Aufwendungen an verbundene Unternehmen, die im Vorjahr in den sonstigen betrieblichen Erträgen enthalten sind (2015: TEUR
4.109). Im Berichtsjahr beinhalten die Umsatzerlöse Erträge aus Weiterbelastungen von Aufwendungen an verbundene Unternehmen
i.H.v. TEUR 3.386, deren Ausweis vor BilRuG in den sonstigen betrieblichen Erträgen erfolgt hätte."; 4.66 ;2016;GmbH;Jahresabschluss;PwC
b) Andere aktivierte Eigenleistungen; 4.68 ;2016;GmbH;Jahresabschluss;PwC
"Die anderen aktivierten Eigenleistungen in Höhe von TEUR 186 (2015: TEUR 66) sind im Wesentlichen im Zusammenhang mit der
Einführung von SAP entstanden."; 4.68 ;2016;GmbH;Jahresabschluss;PwC
c) Sonstige betriebliche Erträge; 4.69 ;2016;GmbH;Jahresabschluss;PwC
"Die sonstigen betrieblichen Erträge beinhalten periodenfremde Erträge aus der Auflösung von Rückstellungen von TEUR 258 (2015:
TEUR 3.546) sowie Zuschreibungen auf die Buchwerte der Anteile an verbundenen Unternehmen von TEUR 13.034 (2015: TEUR
5.193)."; 4.69, 54, 57 ;2016;GmbH;Jahresabschluss;PwC
Die Zuschreibungen betreffen im Berichtsjahr mit TEUR 12.570 im Wesentlichen die Anteile an der Tridec Holdings B.V.; 4.69 ;2016;GmbH;Jahresabschluss;PwC
"Des Weiteren sind im Wesentlichen Erträge aus Währungsdifferenzen und Fremdwährungsbewertung mit TEUR 799 (2015: TEUR
2.390) enthalten."; 4.69, 59 ;2016;GmbH;Jahresabschluss;PwC
"Die sonstigen betrieblichen Erträge beinhalten zudem einen Ertrag in Höhe von TEUR 960, der aus Altersversorgung resultiert (siehe
hierzu Ausführungen unter d)."; 4.69, 44, 45 ;2016;GmbH;Jahresabschluss;PwC
"Die Vorjahreszahlen der sonstigen betrieblichen Erträge sind aufgrund der Neudefinition des § 277 Abs. 1 HGB durch das BilRuG nur
eingeschränkt mit den Zahlen des aktuellen Geschäftsjahres vergleichbar. Bei Anwendung des § 277 Abs. 1 HGB in der Fassung des
BilRuG hätten sich für das Vorjahr sonstige betriebliche Erträge i.H.v. TEUR 13.810 ergeben. Der Unterschiedsbetrag i.H.v. TEUR
4.110 resultiert aus den Erträgen aus Weiterbelastungen von Aufwendungen an verbundene Unternehmen."; 4.69 ;2016;GmbH;Jahresabschluss;PwC
d) Personalaufwand; 4.73 ;2016;GmbH;Jahresabschluss;PwC
"Die Umstellungseffekte aufgrund der Anwendung des BilMoG wurden in den vergangenen Geschäftsjahren gemäß Art. 67 Abs. 1 Satz
1 EGHGB mit jeweils 1/15 im außerordentlichen Ergebnis erfasst. Im Geschäftsjahr wurde der Restbetrag aus dem noch nicht angesammelten BilMoG-Unterschiedsbetrag mit TEUR 4.109 vollständig den Pensionsrückstellungen zugeführt."; 4.73, 38 ;2016;GmbH;Jahresabschluss;PwC
"Der Ertrag i.H.v. TEUR 5.069, welcher sich aus der Differenz zwischen der Pensionsrückstellung bewertet mit dem 10-jährigen
Durchschnittszins zum Bilanzstichtag und der Pensionsrückstellung bewertet mit dem 7-jährigen Durchschnittszins zum
Bilanzstichtag ergibt, ist mit dem oben genannten Aufwand verrechnet worden. Der darüber hinausgehende Betrag in Höhe von TEUR
960 wurde in den sonstigen betrieblichen Erträgen ausgewiesen."; 4.69, 36 ;2016;GmbH;Jahresabschluss;PwC
e) Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen; 4.78 ;2016;GmbH;Jahresabschluss;PwC
"In den Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens des Vorjahres sind außerplanmäßige
Abschreibungen auf entgeltlich erworbene Patente in Höhe von TEUR 2.686 enthalten. Im Berichtsjahr sind keine außerplanmäßigen
Abschreibungen erfasst worden."; 4.78 ;2016;GmbH;Jahresabschluss;PwC
f) Sonstige betriebliche Aufwendungen; 4.80 ;2016;GmbH;Jahresabschluss;PwC
"Die sonstigen betrieblichen Aufwendungen umfassen im Wesentlichen Rechts-, Beratungs- und Jahresabschlusskosten TEUR 3.956
(2015: TEUR 7.103), Bankspesen TEUR 330 (2015: TEUR 263), Frachtkosten TEUR 6.675 (2015: TEUR 6.099), Provisionen TEUR
1.156 (2015: TEUR 1.288), Mieten TEUR 1.866 (2015: TEUR 1.837), Reisekosten TEUR 1.106 (2015: TEUR 1.357), Werbung TEUR
2.042 (2015: TEUR 1.349), Instandhaltung TEUR 2.556 (2015: TEUR 1.918), EDV-Kosten TEUR 4.110 (2015: TEUR 5.897),
Währungskursdifferenzen TEUR 1.068 (2015: TEUR 1.273) sowie weiterbelastete Aufwendungen für leitende Angestellte in Höhe von
TEUR 6.213 (2015: TEUR 6.085)."; 4.80, 59 ;2016;GmbH;Jahresabschluss;PwC
"Die Vorjahresangabe der sonstigen betrieblichen Aufwendungen ist aufgrund der Änderung des Gliederungsschemas der Gewinn- und
Verlustrechnung gem. § 275 Abs. 2 HGB in der Fassung des BilRuG angepasst worden. Der Effekt i.H.v. TEUR -457 resultiert aus der
Umgliederung der außerordentlichen Aufwendungen des Vorjahres."; 4.80 ;2016;GmbH;Jahresabschluss;PwC
g) Erträge aus Beteiligungen; 4.81 ;2016;GmbH;Jahresabschluss;PwC
"Der Ertrag im Berichtsjahr resultiert aus der Ausschüttung der JOST (China) Auto Component Co. Ltd., Wuhan, Hubei Province/PR
China, mit TEUR 3.683, der JOST Australia Pty. Ltd., Seven Hills/Australien, in Höhe von TEUR 1.071, der Tridec Holdings B.V.,
Son/Niederlande, in Höhe von TEUR 1.000, der JOST Far East Pte. Ltd., Singapur, mit TEUR 500, der JOST (Shanghai) Auto
Component Co. Ltd., Shanghai/PR China, mit TEUR 440 und der JOST Italia S.r.l., Mailand/Italien, in Höhe von TEUR 99, die
verbundene Unternehmen sind."; 4.81 ;2016;GmbH;Jahresabschluss;PwC
"Im Vorjahr stammten die Erträge aus Beteiligungen auch vollständig aus verbundenen Unternehmen (TEUR 2.869 von JOST (China)
Auto Component Co. Ltd., Wuhan, Hubei Province/PR China, TEUR 1.350 von Tridec Holdings B.V., Son/Niederlande, TEUR 1.000 von
JOST Far East Pte. Ltd., Singapur, TEUR 241 von JOST Australia Pty. Ltd., Seven Hills/Australien, und TEUR 103 von JOST Italia S.r.l.,
Mailand/Italien)."; 4.81 ;2016;GmbH;Jahresabschluss;PwC
h) Erträge aus Ausleihungen des Finanzanlagevermögens; 4.83 ;2016;GmbH;Jahresabschluss;PwC
"Die Erträge aus Ausleihungen des Finanzanlagevermögens betreffen im Wesentlichen Erträge aus Ausleihungen an verbundene
Unternehmen."; 4.83 ;2016;GmbH;Jahresabschluss;PwC
i) Erträge aus Gewinnabführungsvertrag;;2016;GmbH;Jahresabschluss;PwC
"Diese betreffen das abzuführende Ergebnis der Jost-Werke International Beteiligungsverwaltung GmbH, Neu-Isenburg sowie der
JOST Achsen Systeme GmbH, Calden.";;2016;GmbH;Jahresabschluss;PwC
j) Sonstige Zinsen und ähnliche Erträge; 4.85 ;2016;GmbH;Jahresabschluss;PwC
"Dieser Posten betrifft im Wesentlichen Zinserträge aus kurzfristigen Geldanlagen TEUR 19 (2015: TEUR 8) sowie Zinserträge von
verbundenen Unternehmen in Höhe von TEUR 115 (2015: TEUR 361) ausgewiesen. Aus der Auflösung der Steuerrückstellung des
Vorjahres, die unter anderem Zinsen auf Steuernachforderungen enthielt, sind Erträge i.H.v. TEUR 136 (2015: TEUR 0) enthalten."; 4.85, 58 ;2016;GmbH;Jahresabschluss;PwC
k) Abschreibungen auf Finanzanlagen; 4.87 ;2016;GmbH;Jahresabschluss;PwC
"Im Berichtsjahr betreffen die Abschreibungen mit TEUR 62 Abschreibungen auf Ausleihungen gegenüber der Regensburger Zuggabel
GmbH (2015: TEUR 59). Außerplanmäßige Abschreibungen auf die Anteile an verbundenen Unternehmen wurden nicht
vorgenommen (2015: TEUR 10.596)."; 4.87, 56 ;2016;GmbH;Jahresabschluss;PwC
l) Zinsen und ähnliche Aufwendungen; 4.88 ;2016;GmbH;Jahresabschluss;PwC
"Dieser Posten betrifft im Wesentlichen Bankzinsen TEUR 14.563 (2015: TEUR 6.399), Zinsaufwendungen an verbundene
Unternehmen TEUR 143 (2015: TEUR 484) sowie Aufwendungen aus der Aufzinsung von Rückstellungen TEUR 1.976 (2015: TEUR
1.912). Im Vorjahr waren zudem noch Transaktionskosten aus der Refinanzierung im Dezember 2015 in Höhe von TEUR 6.365
angefallen. Des Weiteren wurde ein Ertrag aus der Erhöhung von Ansprüchen aus Rückdeckungsversicherungen in Höhe von TEUR
296 verrechnet."; 4.88, 58 ;2016;GmbH;Jahresabschluss;PwC
m) Außerordentliches Ergebnis;;2016;GmbH;Jahresabschluss;PwC
"Durch das BilRuG wurden die in der Gewinn- und Verlustrechnung enthaltenen Posten „außerordentliche Erträge“ und
„außerordentliche Aufwendungen“ sowie dementsprechend das Zwischenergebnis „außerordentliches Ergebnis“ gestrichen. Auf die
Ausführungen im Abschnitt „Allgemeine Angaben“ wird verwiesen.";;2016;GmbH;Jahresabschluss;PwC
"Die Umstellungseffekte des Vorjahres aufgrund der Anwendung des BilMoG i.H.v. TEUR 457 sind in die sonstigen betrieblichen
Aufwendungen umgegliedert worden.";;2016;GmbH;Jahresabschluss;PwC
n) Steuern vom Einkommen und Ertrag; 4.90, 61 ;2016;GmbH;Jahresabschluss;PwC
"Die Erträge aus der Auflösung von Steuerrückstellungen des Vorjahres übersteigen im Geschäftsjahr 2016 mit TEUR 414 (2015:
TEUR 0) die Aufwendungen aus Quellensteuern für ausländische Dividendenerträge von TEUR 405 (2015: TEUR 363) sowie aus
Kapitalertragsteuern mit TEUR 4 (2015: TEUR 0)."; 4.90 ;2016;GmbH;Jahresabschluss;PwC
Im Vorjahr waren Aufwendungen aus der Rückstellungsbildung für Steuernachzahlungen aus Vorjahren mit TEUR 1.396 enthalten.; 4.90 ;2016;GmbH;Jahresabschluss;PwC
"Aufgrund der bestehenden steuerlichen Organschaft werden die latenten Steuern bei der Muttergesellschaft Jasione GmbH
(Organträger) ausgewiesen."; 24   ;2016;GmbH;Jahresabschluss;PwC
o) Sonstige Steuern; 4.92 ;2016;GmbH;Jahresabschluss;PwC
"Es wurden weiterhin sonstige Steuern in Höhe von TEUR 119 (2015: TEUR 304) ausgewiesen, wovon im Berichtsjahr TEUR 58
nachzuzahlende Steuern auf Lizenzgebühren für Vorjahre betreffen (2015: TEUR 242)."; 4.92 ;2016;GmbH;Jahresabschluss;PwC
5. Haftungsverhältnisse/ Sonstige finanzielle Verpflichtungen; 46   ;2016;GmbH;Jahresabschluss;PwC
Die Haftungsverhältnisse und sonstigen finanziellen Verpflichtungen stellen sich zum 31. Dezember 2016 wie folgt dar:;;2016;GmbH;Jahresabschluss;PwC
"in TEUR 1 Jahr 2 bis 5 Jahre über 5 Jahre Gesamtbetrag Vorjahr
Miete / Leasing Anlagevermögen 3.135 3.244 21 6.400 6.130
Miete Gebäude 689 864 0 1.553 2.147
Summe Miete / Leasing 3.824 4.108 21 7.953 8.277
Avale 147 0 0 147 147
Garantien 1.428 5.710 44.627 51.765 53.138
Summe 5.399 9.818 44.648 59.865 61.562";;2016;GmbH;Jahresabschluss;PwC
"Die Verpflichtungen aus Miet- und Leasingverhältnissen in Höhe von TEUR 7.953 umfassen Mieten für Betriebs- und
Geschäftsausstattung (vorwiegend Fahrzeuge) sowie Mieten für Gebäude. Zweck und Vorteile dieser Mietvereinbarungen sind die
Reduzierung von Kapitalbindung. Liquiditätsrisiken bestehen aufgrund der Belastung in Höhe von TEUR 3.824 im Folgejahr, TEUR
4.108 in den Jahren 2018 bis 2021 sowie TEUR 21 in den Jahren nach 2021 hieraus nicht."; 66   ;2016;GmbH;Jahresabschluss;PwC
"Garantien wurden ausschließlich gegenüber verbundenen Unternehmen gewährt. Für die angeführten zu Nominalwerten angesetzten
Eventualschulden wurden keine Rückstellungen gebildet, da die zugrunde liegenden Verbindlichkeiten voraussichtlich erfüllt werden
können und daher mit einer Inanspruchnahme oder Belastung der Gesellschaft nicht zu rechnen ist.";;2016;GmbH;Jahresabschluss;PwC
"Im Rahmen der Refinanzierung der JOST-Gruppe wurden der Anteilsbesitz sowie bestimmte Konzernforderungen und Bankguthaben
der JOST-Werke Deutschland GmbH an das Bankenkonsortium als Sicherheit abgetreten. Damit haftet die JOST-Werke Deutschland
GmbH für fremde Verbindlichkeiten von Gesellschaften der JOST-Gruppe in Höhe von TEUR 42.037 am Bilanzstichtag 31. Dezember
2016 (2015: TEUR 41.717). Aufgrund der Liquiditätsausstattung und der Fälligkeitsstruktur ist zum Bilanzstichtag nicht mit einer
Inanspruchnahme der JOST-Werke Deutschland GmbH zu rechnen.";;2016;GmbH;Jahresabschluss;PwC
Des Weiteren hat die JOST-Werke Deutschland GmbH Patronatserklärungen für nachstehende Tochtergesellschaften unterzeichnet:;;2016;GmbH;Jahresabschluss;PwC
• JOST Polska Sp. z o.o., Nowa Sól/Polen;;2016;GmbH;Jahresabschluss;PwC
"• ROCKINGER Agriculture GmbH,
Waltershausen";;2016;GmbH;Jahresabschluss;PwC
Mittelbar über die Jost-Werke International Beteiligungsverwaltung, Neu-Isenburg, wurden folgende Patronatserklärungen gegeben:;;2016;GmbH;Jahresabschluss;PwC
"• Regensburger Zuggabel GmbH, Neu-
Isenburg";;2016;GmbH;Jahresabschluss;PwC
"Zweck dieser Patronatserklärungen ist die Unterstützung der Tochtergesellschaften im Hinblick auf deren Fortbestehen, welches den
weltweiten Konzern unterstützen soll. Risiken bestehen im Hinblick darauf, dass die JOST-Werke Deutschland GmbH den
Zahlungsverpflichtungen der Tochtergesellschaften unter Umständen nachkommen muss. Seit der Zugehörigkeit der
Tochtergesellschaften zum JOST-Werke Konzern ist es bisher zu keiner Inanspruchnahme aus Patronatserklärungen gekommen. Wir
gehen auf Basis der jeweiligen Unternehmensplanung auch zukünftig von keiner Inanspruchnahme aus. Zu den laufenden
Ergebnissen und der Eigenkapitalausstattung der Tochterunternehmen wird auf die Ausführungen unter 3. a) hingewiesen."; 66   ;2016;GmbH;Jahresabschluss;PwC
6. Anzahl der Mitarbeiter;;2016;GmbH;Jahresabschluss;PwC
"Die Gesellschaft beschäftigte zum Stichtag 606 Mitarbeiter. Im Jahresdurchschnitt waren es 602 Mitarbeiter. Im Durchschnitt waren
353 (2015: 348) gewerbliche Arbeitnehmer und 249 (2015: 228) Angestellte in der Gesellschaft beschäftigt."; 64   ;2016;GmbH;Jahresabschluss;PwC
7. Geschäfte mit nahe stehenden Unternehmen und Personen;;2016;GmbH;Jahresabschluss;PwC
"Im Rahmen der normalen Geschäftstätigkeit unterhält die Gesellschaft Geschäftsbeziehungen zu zahlreichen Unternehmen, darunter
auch verbundene Unternehmen, die als nahe stehende Unternehmen gelten."; 81   ;2016;GmbH;Jahresabschluss;PwC
Die Gesellschaft unterhält Beziehungen zu verbundenen Unternehmen in den Bereichen:; 81   ;2016;GmbH;Jahresabschluss;PwC
• Kauf/Verkauf von Vermögensgegenständen; 81   ;2016;GmbH;Jahresabschluss;PwC
• Bezug/Erbringung von Dienstleistungen; 81   ;2016;GmbH;Jahresabschluss;PwC
• Nutzung/Nutzungsüberlassung von Vermögensgegenständen; 81   ;2016;GmbH;Jahresabschluss;PwC
• Finanzierungen (inkl. Cash-Pooling); 81   ;2016;GmbH;Jahresabschluss;PwC
"• Gewährung/Erhalt von Bürgschaften oder anderen
Sicherheiten"; 81   ;2016;GmbH;Jahresabschluss;PwC
• Abreden im Ein- oder Verkauf; 81   ;2016;GmbH;Jahresabschluss;PwC
"Da alle Geschäfte mit und zwischen mittel- oder unmittelbar in hundertprozentigem Anteilsbesitz stehenden, in den
Konzernabschluss der Jantinori 2 S.à r.l., Luxemburg, einbezogenen Unternehmen getätigt werden, entfällt gemäß § 285 Nr. 21 HGB
eine weitere Angabe."; 81   ;2016;GmbH;Jahresabschluss;PwC
8. Abschlussprüferhonorar;;2016;GmbH;Jahresabschluss;PwC
"Die Angabe des Abschlussprüferhonorars nach § 285 Nr. 17 HGB erfolgt im Konzernabschluss der Jantinori 2 S.à r.l., Luxemburg, in
den die JOST-Werke Deutschland GmbH einbezogen wird."; 72   ;2016;GmbH;Jahresabschluss;PwC
9. Geschäftsführung;;2016;GmbH;Jahresabschluss;PwC
Lars Brorsen, cand.oecon., Heubach; 83   ;2016;GmbH;Jahresabschluss;PwC
Vorsitzender der Geschäftsführung bei der Cintinori Holding GmbH, Neu-Isenburg; 83   ;2016;GmbH;Jahresabschluss;PwC
Dr. Ralf Eichler, Diplom-Ingenieur, Langen (Hessen); 83   ;2016;GmbH;Jahresabschluss;PwC
Geschäftsführer Technik bei der Cintinori Holding GmbH, Neu-Isenburg; 83   ;2016;GmbH;Jahresabschluss;PwC
Christoph Hobo, Diplom-Kaufmann, Frankfurt am Main; 83   ;2016;GmbH;Jahresabschluss;PwC
"Geschäftsführer Finanzen bei der Cintinori Holding GmbH, Neu-Isenburg (seit 15. Oktober
2016)"; 83   ;2016;GmbH;Jahresabschluss;PwC
Alexander Kleinke, Diplom-Volkswirt, Frankfurt am Main; 83   ;2016;GmbH;Jahresabschluss;PwC
"Geschäftsführer Finanzen bei der Cintinori Holding GmbH, Neu-Isenburg (bis 15. Oktober
2016)"; 83   ;2016;GmbH;Jahresabschluss;PwC
"Für Geschäftsführer ist eine Pensionsrückstellung von TEUR 11.999 (vor Saldierung mit Deckungsvermögen; 2015: TEUR 10.207)
gebildet worden, davon betreffen TEUR 5.880 (2015: TEUR 5.820) ehemalige Geschäftsführer. Im laufenden Geschäftsjahr wurden
zu der Pensionsrückstellung für Geschäftsführer TEUR 307 (2015: TEUR 742) zugeführt. Die Geschäftsführer erhielten im
Geschäftsjahr Bezüge von insgesamt TEUR 3.658 (2015: TEUR 2.916). Ehemalige Geschäftsführer erhielten im Geschäftsjahr Bezüge
in Höhe von TEUR 374 (2015: TEUR 217)."; 37, 84, 88 ;2016;GmbH;Jahresabschluss;PwC
10. Gesellschafter;;2016;GmbH;Jahresabschluss;PwC
Alleingesellschafter ist die Jasione GmbH, Neu-Isenburg.;;2016;GmbH;Jahresabschluss;PwC
11. Konzernabschluss;;2016;GmbH;Jahresabschluss;PwC
"Die Gesellschaft ist ein Konzernunternehmen der Jantinori 2 S.à r.l., Luxemburg, in deren Konzernabschluss sie einbezogen wird. Die
Jantinori 2 S.à r.l. stellt den Konzernabschluss für den kleinsten sowie den größten Kreis der Unternehmen der JOST-Gruppe auf.
Dieser wirkt gemäß § 291 HGB befreiend und daher hat die Gesellschaft keinen Konzernabschluss und Konzernlagebericht
aufgestellt. Der Konzernabschluss der Jantinori 2 S.à r.l. wird im elektronischen Bundesanzeiger in deutscher Sprache offengelegt."; 70, 75 ;2016;GmbH;Jahresabschluss;PwC
"Der Konzernabschluss der Jantinori 2 S.à r.l. wurde nach den Vorschriften der am Abschlussstichtag verpflichtend anzuwendenden
International Financial Reporting Standards (IFRS) der International Accounting Standards Board (IASB), London, sowie den
Interpretationen des IFRS Interpretations Committee, wie sie in der EU anzuwenden sind, aufgestellt.";;2016;GmbH;Jahresabschluss;PwC
12. Gewinnverwendung;;2016;GmbH;Jahresabschluss;PwC
"Das Jahresergebnis für das Geschäftsjahr vom 1. Januar bis 31. Dezember 2016 wird aufgrund des bestehenden Beherrschungs- und
Gewinnabführungsvertrages an die Jasione GmbH, Neu-Isenburg, abgeführt. Eine entsprechende Verbindlichkeit gegen verbundene
Unternehmen bzw. die Gesellschafterin ist erfasst."; 68   ;2016;GmbH;Jahresabschluss;PwC
13. Nachtragsbericht;;2016;GmbH;Jahresabschluss;PwC
"Es ergaben sich keine Ereignisse oder Entwicklungen, die zu einer Änderung des Ausweises oder Wertansatzes der einzelnen
Vermögensgegenstände und Schuldposten zum 31.12.2016 geführt hätten."; 69   ;2016;GmbH;Jahresabschluss;PwC
Neu-Isenburg, den 4. April 2017;;2016;GmbH;Jahresabschluss;PwC
Dr. Ralf Eichler;;2016;GmbH;Jahresabschluss;PwC
Christoph Hobo;;2016;GmbH;Jahresabschluss;PwC
Bestätigungsvermerk des Abschlussprüfers;;2016;GmbH;Jahresabschluss;PwC
"Wir haben den Jahresabschluss - bestehend aus Bilanz, Gewinn- und Verlustrechnung sowie Anhang - unter Einbeziehung der
Buchführung und den Lagebericht der JOST-Werke Deutschland GmbH, Neu-Isenburg, für das Geschäftsjahr vom 1. Januar bis 31.
Dezember 2016 geprüft. Die Buchführung und die Aufstellung von Jahresabschluss und Lagebericht nach den deutschen
handelsrechtlichen Vorschriften liegen in der Verantwortung der Geschäftsführer der Gesellschaft. Unsere Aufgabe ist es, auf der
Grundlage der von uns durchgeführten Prüfung eine Beurteilung über den Jahresabschluss unter Einbeziehung der Buchführung und
über den Lagebericht abzugeben.";;2016;GmbH;Jahresabschluss;PwC
"Wir haben unsere Jahresabschlussprüfung nach § 317 HGB unter Beachtung der vom Institut der Wirtschaftsprüfer (IDW)
festgestellten deutschen Grundsätze ordnungsmäßiger Abschlussprüfung vorgenommen. Danach ist die Prüfung so zu planen und
durchzuführen, dass Unrichtigkeiten und Verstöße, die sich auf die Darstellung des durch den Jahresabschluss unter Beachtung der
Grundsätze ordnungsmäßiger Buchführung und durch den Lagebericht vermittelten Bildes der Vermögens-, Finanz- und Ertragslage
wesentlich auswirken, mit hinreichender Sicherheit erkannt werden. Bei der Festlegung der Prüfungshandlungen werden die
Kenntnisse über die Geschäftstätigkeit und über das wirtschaftliche und rechtliche Umfeld der Gesellschaft sowie die Erwartungen
über mögliche Fehler berücksichtigt. Im Rahmen der Prüfung werden die Wirksamkeit des rechnungslegungsbezogenen internen
Kontrollsystems sowie Nachweise für die Angaben in Buchführung, Jahresabschluss und Lagebericht überwiegend auf der Basis von
Stichproben beurteilt. Die Prüfung umfasst die Beurteilung der angewandten Bilanzierungsgrundsätze und der wesentlichen
Einschätzungen der Geschäftsführer sowie die Würdigung der Gesamtdarstellung des Jahresabschlusses und des Lageberichts. Wir
sind der Auffassung, dass unsere Prüfung eine hinreichend sichere Grundlage für unsere Beurteilung bildet.";;2016;GmbH;Jahresabschluss;PwC
Unsere Prüfung hat zu keinen Einwendungen geführt.;;2016;GmbH;Jahresabschluss;PwC
"Nach unserer Beurteilung aufgrund der bei der Prüfung gewonnenen Erkenntnisse entspricht der Jahresabschluss den gesetzlichen
Vorschriften und vermittelt unter Beachtung der Grundsätze ordnungsmäßiger Buchführung ein den tatsächlichen Verhältnissen
entsprechendes Bild der Vermögens-, Finanz- und Ertragslage der Gesellschaft. Der Lagebericht steht in Einklang mit dem
Jahresabschluss, entspricht den gesetzlichen Vorschriften, vermittelt insgesamt ein zutreffendes Bild von der Lage der Gesellschaft
und stellt die Chancen und Risiken der zukünftigen Entwicklung zutreffend dar.";;2016;GmbH;Jahresabschluss;PwC
Frankfurt am Main, den 4. April 2017;;2016;GmbH;Jahresabschluss;PwC
"PricewaterhouseCoopers GmbH
Wirtschaftsprüfungsgesellschaft";;2016;GmbH;Jahresabschluss;PwC
Thomas Tilgner, Wirtschaftsprüfer;;2016;GmbH;Jahresabschluss;PwC
Stefan Hartwig, Wirtschaftsprüfer;;2016;GmbH;Jahresabschluss;PwC
