Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Verpflichtungen aus Miet-, Pacht- und Leasingverträgen;62;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"31.12.2016
TEUR
2017 - bis zu einem Jahr - 13.015
2018-2021 - 1 bis 5 Jahre - 27.810
>= 2021 - über 5 Jahre - 7.012
47.837";62;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Für diese Vertragsbeziehungen besteht jeweils ein ausgewogenes, in der Ausgestaltung marktübliches Verhältnis von Vorteilen und Risiken. Der Zweck der vertraglichen Verpflichtungen ist ein optimaler Einsatz von Finanzierungsmitteln.;62;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Ferner bestand zum 31. Dezember 2016 ein Bestellobligo für Sachanlagen in Höhe von TEUR 5.477.;62;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Haftungsverhältnisse;44;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Für Bankverbindlichkeiten der U.M. Gewerbeimmobilien GmbH & Co. KG, Werdohl, besteht eine gesamtschuldnerische Mithaftung in Höhe von TEUR 7.500 (Vj. TEUR 12.500).;44;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Das Risiko der Inanspruchnahme wird derzeit aufgrund der wirtschaftlichen Lage der genannten Gesellschaft als gering angesehen.;45;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Angabe zu nicht in der Bilanz enthaltenen Geschäften;61;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"Zur Beschaffung liquider Mittel zur Finanzierung der operativen Geschäftstätigkeit werden laufend Forderungen aus Lieferungen und Leistungen verkauft; zum Stichtag war ein Forderungsbestand im Nominalwert von TEUR 17.269 (Vj. TEUR 17.425) verkauft.";61;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Aufstellung zum Anteilsbesitz zum 31. Dezember 2016; 68, 69 ;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"Anteil am Kapital
direkt indirekt
Name und Sitz % %
I. Vollkonsolidierte verbundene Unternehmen
(1) Georg Menshen GmbH & Co. KG, Finnentrop, Deutschland 100,0
(2) Dorle Menshen GmbH, Finnentrop, Deutschland 100,0
(3) Walter Stauffenberg GmbH & Co. KG, Werdohl, Deutschland 100,0
(4) Knut Menshen GmbH, Werdohl, Deutschland 100,0
(5) Arnold Menshen Schrottgroßhandel + Containerservice GmbH & Co. KG, Werdohl, Deutschland 100,0
(6) Lutz Menshen GmbH, Werdohl, Deutschland 100,0
(7) U. M.-Beteiligungsgesellschaft mbH, Werdohl, Deutschland 100,0
(8) KLD Beteiligungsgesellschaft mbH, Werdohl, Deutschland 100,0
(9) Paul Reuter GmbH & Co. KG, Detmold, Deutschland 100,0
(10) Paul Reuter GmbH, Detmold, Deutschland 100,0
(11) DT Mint Club Holding GmbH & Co. KG, Werdohl, Deutschland 100,0
(12) KM Mint Club Holding GmbH & Co. KG, Werdohl, Deutschland 100,0
(13) LM Mint Club Holding GmbH & Co. KG, Werdohl, Deutschland 100,0
(14) UM Mint Club Holding GmbH & Co. KG, Werdohl, Deutschland 100,0
(15) Mint Club Verwaltungsgesellschaft mbH, Werdohl, Deutschland 100,0
(16) Menshen Beteiligungs-GmbH, Finnentrop, Deutschland 100,0
(17) Stauffenberg Beteiligungs-Gm bH, Werdohl, Deutschland 100,0
(18) Voswinkel GmbH, Meinerzhagen, Deutschland 100,0
(19) Menshen Emballages France S.A.R.L., Fourqueux, Frankreich 100,0
(20) Menshen lber S.L., Barcelona, Spanien 100,0
(21) Menshen Packaging USA Inc., Waldwick, USA 100,0
(22) Menshen Mexicana S. de R.L. de C.V., Lerma, Mexico 100,0
(23) Menshen International Trading (Shanghai) Co. Ltd., Shanghai, China 100,0
(24) Menshen Packaging (Shanghai) Co. Ltd., Shanghai, China 100,0
(25) Menshen Packaging (Guangzhou) Co. Ldt.,Guangzhou, China 100,0";68;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"Anteil am Kapital
direkt indirekt
Name und Sitz % %
(26) Stauff SAS, Vineuil, Frankreich 100,0
(27) Stauff Italia SRL, Birone di Giussano, Italien 100,0
(28) Stauff UK Ltd., Sheffield, Großbritannien 100,0
(29) KDI. Properties Ltd., Sheffield, Großbritannien 100,0
(30) Stauff Polska Sp. z.o.o., Gydnia, Polen 100,0
(31) Stauff Hydraulic Components and Services (Shanghai) Co. Ltd., Shanghai, China 100,0
(32) Stauff India pvt., Pune, Indien 100,0
(33) Stauff Korea Ltd., Busan, Korea 80,0
(34) Stauff South East Asia Sdn. Bhd., Kuala Lumpur, Malaysia 100,0
(35) Stauff Corporation, Waldwick, USA 100,0
(36) LKD Realty Inc., Ringwood/New Jersey, USA 100,0
(37) Stauff Canada Ltd., Toronto/Ontario, Kanada 100,0
(38) Stauff Brasil Ltd., Sao Paulo, Brasilien 100,0
(39) Mintclub Realty PTY. Ltd., Wollongong, Australien 100,0
(40) Stauff Corporation PTY. Ltd., Wollongon, Australien 100,0
(41) Mintclub ( NZ) Realty Ltd., Oakland, Neuseeland 100,0
(42) Stauff Corporation (NZ), Oakland, Neuseeland 100,0
(43) Menshen Packaging Singapore PTE. LTD, Singapur 100,0
(44) Menshen Packaging UK Ltd., Cardiff, Großbritannien 100,0
(45) Menshen Packaging CIS LLC, Egorievsk, Russland 100,0
(46) Stauff LLC, Moskau, Russland 100,0
(47) Stauff Vietnam Ltd., Ho Chi Minh City, Vietnam 100,0
(48) Stauff Thailand Co. Ltd., Bangkok, Thailand 100,0
II. Beteiligungen an assoziierten Unternehmen
(1) Volz Gruppe GmbH, Deilingen, Deutschland 40,0"; 68, 69 ;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Bei den Beteiligungen an assoziierten Unternehmen wird kein beherrschender Einfluss auf die Geschäftsführung ausgeübt.;69;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Aufteilung der Umsatzerlöse;48;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"2016 2015
TEUR % TEUR %
nach Tätigkeitsbereichen
Holding 55 0,0 74 0,0
Verpackung 189.401 42,5 204.316 43,9
Hydraulik 210.901 47,3 217.856 46,9
Schrottgroßhandel 34.555 7,8 33.107 7,1
Extrusion 10.581 2,4 9.978 2,1
445.493 100,0 465.331 100,0
nach Regionen
Inland 125.565 28,2 121.698 26,2
Europa 159.659 35,9 156.697 33,7
Nord- und Mittelamerika 48.776 10,9 61.537 13,2
Südamerika 16.705 3,8 18.369 3,9
Asien 76.142 17,1 86.254 18,6
Afrika 998 0,1 670 0,1
Australien 17.648 4,0 20.106 4,3
445.493 100,0 465.331 100,0";48;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Durch die erstmalige Anwendung des § 277 Abs. 1 HGB in der Fassung des BilRUG ergibt sich eine Umgliederung von den sonstigen betrieblichen Erträgen in die Umsatzerlöse in Höhe von TEUR 1.193 (Vj. TEUR 1.343).; 2, 49 ;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Vermerke zu sonstige GuV-Positionen;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
In den sonstigen Aufwendungen sind TEUR 28 (Vj. TEUR 28) Haftungsvergütungen an die nicht in den Konzernabschluss einbezogene Komplementär-GmbH enthalten.;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
An periodenfremden Erträgen aus Einzelabschlüssen sind in 2016 TEUR 1.025 (Vj. TEUR 190), an periodenfremden Aufwendungen TEUR 238 (Vj. TEUR 150) zu nennen.;52;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Das Finanzergebnis ist durch Gesellschafterzinsen in Höhe von TEUR 303 (Vj. TEUR 148) belastet.;19;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
In den sonstigen Steuern sind im Wesentlichen Grundsteuern, australische Lohnsummensteuern und Kraftfahrzeugsteuern enthalten.;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Steuerabgrenzung;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Die Steueraufwendungen enthalten Erträge aus Steuerabgrenzungen in Höhe von TEUR 1.017 (Vorjahr TEUR 993) und TEUR 825 (Vj. TEUR 519) Aufwendungen für latente Steuern.;56;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Bei der Berechnung der latenten Steuern im Rahmen der Konsolidierung kamen konzerneinheitliche Steuersätze nur im geringen Umfang bei der Schuldenkonsolidierung im Rahmen aufwandswirksam verrechneter Differenzen zum Tragen, da es sich hierbei im Wesentlichen um noch in Klärung befindliche unwesentliche Restdifferenzen handelt und daher kein landesspezifischer Steuersatz angewendet werden konnte. Der konzerneinheitliche Satz wurde aus den landesspezifischen Sätzen gewichtet mit dem Umsatz errechnet.;56;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Die Steuersätze entsprechen aufgrund gleich bleibender Verhältnisse im Wesentlichen denen des Vorjahres.;56;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Die latenten Steuerabgrenzungen für temporäre Differenzen aus der Konsolidierung ergeben sich gem. obigen Angaben als Saldo aktiver Abgrenzungen in Höhe von TEUR 452 und passiver Abgrenzungen in Höhe von TEUR 1.270. Sie entfallen zum 31. Dezember 2016 auf folgende Bilanzpositionen.;56;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"aktiv passiv
TEUR TEUR
Sachanlagen 25 1.270
Beteiligungen
Storno Latenzen auf Beteiligungsabschreibungen in Einzelabschlüssen -163 0
Vorräte 647 0
Forderungen und sonstige Vermögensgegenstände -57 0
452 1.270";56;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Im Übrigen wurden in der Konsolidierung aktive latente Steuerabgrenzungen auf Verlustvorträge in Höhe von TEUR 521 storniert.;56;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Erläuterungen zur Kapitalflussrechnung;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Im Finanzmittelfonds sind neben laufenden Kassenbeständen, Bankguthaben und Schecks auch kurzfristige Bankverbindlichkeiten (TEUR 11.189, Vj. TEUR 16.701) enthalten.;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Die in der Gewinn- und Verlustrechnung ausgewiesenen Zinsaufwendungen enthalten in Höhe von TEUR 49 (Vj. TEUR 48) Zinsaufwendungen aus der Aufzinsung, die jeweils nicht zu entsprechenden Zahlungen führten.;53;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Auszahlungen an Minderheitengesellschafter erfolgten im Berichtsjahr nicht.;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Sonstige Angaben;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Geschäftsführung;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Die Geschäftsführung obliegt der persönlich haftenden Gesellschafterin, der LUKAD Verwaltungsgesellschaft mbH, Werdohl, die durch folgende Personen als Geschäftsführer vertreten wird:;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"Herrn Dipl.-Wirtschaftsingenieur Knut Menshen, Olpe (bis 31.12.2016)
Herrn Kaufmann Lutz Menshen, Neuenrade
Frau Dipl.-Betriebswirtin Dorle Tölle, Neuenrade (bis 31.12.2016)
Herrn Kaufmann Jörg Deutz, Lohmar (ab 16.11.2016)";;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Gesamtbezüge der Geschäftsführung;77;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Auf die Angabe der Bezüge der Geschäftsführung der LUKAD wird gem. § 314 Abs. 1 Nr. 6 HGB i. V. m. § 286 Abs. 4 HGB verzichtet.;77;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Mitarbeiter;58;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Durchschnittliche Anzahl der während der Geschäftsjahre beschäftigten Mitarbeiter:;58;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"2016 2015
Gesamt % Gesamt %
Gewerbliche Arbeitnehmer 1.560 59,7 1.554 59,2
Angestellte 1.051 40,3 1.069 40,8
2.611 100,0 2.623 100,0";58;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Abschlussprüferhonorar;65;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Das vom Konzernabschlussprüfer berechnete Gesamthonorar für 2016 betrug:;65;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"• für Steuerberatung TEUR 329
• für Abschlussprüfungen TEUR 217
• für andere Leistungen TEUR 6";65;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"Für die in den vorliegenden Konzernabschluss einbezogenen Gesellschaften
• Georg Menshen GmbH & Co. KG, Finnentrop, Deutschland
• Arnold Menshen Schrottgroßhandel + Containerservice GmbH & Co. KG, Werdohl, Deutschland
• Paul Reuter GmbH & Co KG - Kunststoffverarbeitung-, Detmold, Deutschland
• Walter Stauffenberg GmbH & Co. KG, Werdohl, Deutschland
• LUKAD HOLDING GmbH & Co. KG, Werdohl, Deutschland (Einzelabschluss)
haben wir die Befreiungsvorschrift § 264b HGB insoweit in Anspruch genommen, als wir auf die Offenlegung der Jahresabschlüsse und der Lageberichte verzichtet haben.";101;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Gewinnverwendung;63;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Der Jahresüberschuss der Muttergesellschaft wird gemäß den gesellschaftsrechtlichen Vorschriften;63;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
"• nach Abzug der Vorabverzinsung des Einlagekontos der Komplementärin und der personengebundenen Rücklage
• sowie eines weiteren Abzugs von 10 % des verwendungsfähigen Gewinns, welcher den Rücklagenkonten zuzuschreiben ist,
den Verbindlichkeitenkonten der Gesellschafter gutgeschrieben.";63;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Konzernverhältnisse;;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Die LUKAD HOLDING GmbH & Co. KG, Werdohl, erstellt einen Konzernabschluss für den größten und kleinsten Kreis der Unternehmen. Dieser wird im Bundesanzeiger veröffentlicht.; 66, 67 ;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Nachtragsbericht;64;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
Nach dem Bilanzstichtag sind keine Vorgänge von besonderer Bedeutung eingetreten, die wesentliche finanzielle Auswirkungen haben.;64;2016;LUKAD HOLDING GmbH & Co. KG;Konzernabschluss;EY
