; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Tsd. €
IVG Dieselstraße 4 GmbH & Co. KG, Berlin 976
IVG Dieselstraße 6 GmbH & Co. KG, Berlin 708
IVG Core 0156 Kanzlerstraße 8a, Bonn 323
IVG (0927) Core Cash-Managementgesellschaft mbH, Bonn 309
IVG 0147 Siemensstraße 14, Neu-Isenburg GmbH, Bonn 2
Summe 2.318"; 4.87, 61 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
9 . Zinsen und ähnliche Aufwendungen; 4.88 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die Zinsaufwendungen resultieren mit Tsd. € 11.096 (Vorjahr: Tsd. € 16.678) im Wesentlichen aus Aufwendungen gegenüber Dritten für externe Bankdarlehen sowie Swapzinsen. Des Weiteren wurden der IVG Core 0173 AG im Berichtszeitraum Zinsen für den Anlagevertrag mit der IVG Immobilien-Management GmbH & Co. München II - Objekt Fritz-Schäffer-Straße - KG (Tsd. € 695) sowie Zinsen für konzerninterne Tagegelder (Tsd. € 5.464) in Rechnung gestellt.; 4.88 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
10 . Steuern vom Einkommen und vom Ertrag; 4.90 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Hierbei handelt es sich im Wesentlichen um die Erträge aus der Auflösung der Körperschaftsteuer-Rückstellung aus Vorjahren i. H. v. Tsd. € 2.278 sowie der Bildung einer Körperschaftsteuerrückstellung für das Jahr 2012 i. H. v. Tsd. € 2.300. Positiv wirken sich hierauf die Gutschriften für Gewerbe- und Körperschaftssteuer aus verschiedenen Vorjahren in Höhe von Tsd. € 416 aus.; 4.90 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
V. Sonstige Angaben;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
1 . Mitarbeiter; 77 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die Gesellschaft hat im Berichts- und um Vorjahr keine Mitarbeiter beschäftigt.; 77 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
2. Angaben gemäß § 285 Nr. 17 HGB;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Wir verweisen hierzu auf den Konzernabschluss der IVG Immobilien AG.;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
3. Angaben gemäß § 160 Abs. 1 Nr. 8 AktG; 94 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die OFFICEFIRST Immobilien AG (vormals OFFICEFIRST Immobilien AG & Co. KG, davor IVG 1000 Real Estate 3.0 AG & Co. KG), Mozartstraße 4-10, 53115 Bonn, Deutschland hat der IVG Core 0173 AG, Mozartstraße 4-10, 53115 Bonn, Deutschland am 25. April 2016 mit Schreiben vom 20. April 2016 gemäß § 20 Abs.1 AktG mitgeteilt, dass der OFFICEFIRST Immobilien AG & Co. KG unmittelbar mehr als der vierte Teil der Aktien an der IVG Core 0173 AG gehört. Ferner hat sie gemäß § 20 Abs. 4 AktG mitgeteilt, dass der IVG 1000 Real Estate 3.0 AG & Co. KG unmittelbar eine Mehrheitsbeteiligung an der IVG Core 0173 AG gehört.*; 94 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die IVG Immobilien AG, Mozartstraße 4-10, 53115 Bonn, Deutschland hat der IVG Core 0173 AG, Mozartstraße 4-10, 53115 Bonn, Deutschland am 25. April 2016 mit Schreiben vom 20. April 2016 klarstellend gemäß § 20 Abs.1 AktG sowie § 21 Abs. 1 AktG mitgeteilt, dass der IVG Immobilien AG nunmehr mittelbar über die Zurechnung nach § 16 Abs. 4 AktG (statt zuvor unmittelbar) mehr als der vierte Teil der Aktien an der IVG Core 0173 AG gehört. Ferner hat sie klarstellend gemäß § 20 Abs. 4 AktG sowie § 21 Abs. 2 AktG mitgeteilt, dass der IVG Immobilien AG mittelbar über die Zurechnung nach § 16 Abs. 4 AktG (statt zuvor unmittelbar) eine Mehrheitsbeteiligung an der IVG Core 0173 AG gehört.*; 94 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die IVG Immobilien AG, Bonn, Deutschland, hat uns am 01.08.2013 gemäß § 21 Abs. 1 WpHG mitgeteilt, dass ihr Stimmrechtsanteil an der IVG Immobilien Management REIT-AG*, Bonn, Deutschland am 01.08.2013 die Schwelle von 75% der Stimmrechte überschritten hat und an diesem Tag 94,45% (das entspricht 14.167.369 Stimmrechten) betragen hat. 69,30% der Stimmrechte (das entspricht 10.395.000 Stimmrechten) sind der Gesellschaft gemäß § 22 Abs. 1, Satz 1, Nr. 1 WpHG über die IVG Beteiligung I AG & Co. KG, IVG Beteiligung II AG & Co. KG, IVG Beteiligung III AG & Co. KG, IVG Beteiligung IV AG & Co. KG, IVG Beteiligung V AG & Co. KG, IVG Beteiligung VI AG & Co. KG und IVG Beteiligung VII AG & Co. KG zuzurechnen.; 94 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Der unmittelbar gehaltene Stimmrechtsanteil der IVG Immobilien AG hat sich gemäß Eintragung im Aktienregister der Gesellschaft vom 18.02.2014 auf insgesamt 30,70% (das entspricht 4.605.000 Stimmrechten) erhöht. Dem Vorstand ist ferner bekannt, dass das Vermögen der IVG Beteiligung I AG & Co. KG, IVG Beteiligung II AG & Co. KG, IVG Beteiligung III AG & Co. KG, IVG Beteiligung IV AG & Co. KG, IVG Beteiligung V AG & Co. KG, IVG Beteiligung VI AG & Co. KG und IVG Beteiligung VII AG & Co. KG mit Wirkung zum 22.07.2014 vollständig bei der IVG Immobilien AG angewachsen ist. Der auf die IVG Immobilien AG entfallende Stimmrechtsanteil beträgt nach Kenntnis des Vorstands seither 100% (das entspricht 15.000.000 Stimmrechten).; 94 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Abschließend wird darauf hingewiesen, dass die Stimmrechtsanteile den Kapitalanteilen im Sinne des § 20 Abs. 1 AktG entsprechen.; 94 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
* Mitteilungen erfolgten nach dem Bilanzstichtag.;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
** Heute firmierend als IVG Core 0173 AG.;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
4. Transaktionen mit nahe stehenden Personen und Unternehmen;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Mit den nahestehenden Personen und Unternehmen wurden verschiedene Rechtsgeschäfte getätigt, die zu marktüblichen Konditionen abgeschlossen wurden.; 95 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Für mittelbar und unmittelbar verbundene Unternehmen wurde die Befreiungsvorschrift gemäß § 285 Nr. 21 HGB angewendet.;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Aus Erfahrungen vergangener Betriebsprüfungen durch das Finanzamt sind keine Feststellungen im Bezug auf die Transkationen mit nahestehenden Personen bekannt, daher ist von einer Fremdvergleichskonformität auszugehen.;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
5. Aufsichtsrat und Vorstand; 97 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Aufsichtsrat; 97 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Karl Ralf Jung
Mitglied des Aufsichtsrats bis 05.03.2015
stellvertretender Vorsitzender des Aufsichtsrats bis 05.03.2015
selbstständiger Unternehmensberater
Penzberg
Dietmar P. Binkowska
Mitglied des Aufsichtsrats ab 16.04.2015
stellvertretender Vorsitzender des Aufsichtsrats ab 16.04.2015
Vorsitzender des Vorstands der IVG Immobilien AG
Ratingen
Rolf Glessing
Vorsitzender des Aufsichtsrats
Mitglied des Vorstands und Finanzvorstand der IVG Immobilien AG
Illerkirchberg
Dr. Volker Hahn
Mitglied des Aufsichtsrats
Leiter Zentralbereich Legal & Compliance der IVG Immobilien AG
Bonn"; 97 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Vorstand; 97 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"David Canals Imohr
Mitglied des Vorstands
Leiter Zentralbereich Accounting & Taxes der IVG Immobilien AG
Bad Breisig
Wolfgang Markus Winkler-Sümnick
Mitglied des Vorstands
Head of Development der IVG Immobilien AG
Head of Asset Management Region Central Germany der IVG Immobilien AG
Weil im Schönbuch"; 97 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Mitglieder des Aufsichtsrates und Vorstandes sowie ehemalige Mitglieder erhielten im Geschäftsjahr keine Bezüge von der Gesellschaft.
Die Gesellschaft stellte keine Vorschüsse und Kredite an die Mitglieder der Organe zur Verfügung."; 98, 103 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
6 . Mutterunternehmen;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die IVG Core 0173 AG ist im Handelsregister des Amtsgerichtes Bonn unter HR B 15654 eingetragen und befand sich zum 31. Dezember 2015 zu 100,0% im Eigentum der IVG Immobilien AG, Mozartstraße 4-10, 53115 Bonn (HR B 4148 Amtsgericht Bonn). Sie wird in den von der IVG Immobilien AG als obere IVG-Konzerngesellschaft zu erstellenden Konzernabschluss als vollkonsolidiertes Unternehmen einbezogen.; 87 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die IVG Immobilien AG befand sich zum 31.12.2015 zu 79,96% im Eigentum der Concrete Holding I GmbH, Frankfurt am Main, Steinweg 3-5, 60313 Frankfurt am Main (HRB 98834 Amtsgericht Frankfurt am Main) und zu 19,93% im Eigentum der Concrete Holding II GmbH, Frankfurt am Main, Steinweg 3-5, 60313 Frankfurt am Main (HRB 98835 Amtsgericht Frankfurt am Main). Weitere Aktionäre halten zusammen ca. 0,1 % der Anteile an der IVG.; 87 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Das Mutterunternehmen, das den Konzernabschluss für den kleinsten Kreis von Unternehmen aufstellt, ist die Concrete Holding I GmbH. Die Veröffentlichung dieses Konzernabschlusses ist bislang nicht erfolgt.; 88 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Die Concrete Holding I GmbH wird zu 100,00% von der Concrete Investment I S.C.A., 5254 avenue du X Septembre, L-2550 Luxembourg gehalten. Sie ist das Mutterunternehmen, das den Konzernabschluss für den größten Kreis von Unternehmen aufstellt. Die Veröffentlichung dieses Konzernabschlusses ist bislang nicht erfolgt.; 88 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Gemäß der Befreiungsvorschrift nach § 291 HGB stellt die IVG Core 0173 AG keinen Konzernabschluss auf.; 83 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Bonn, den 13. Oktober 2016;;2015;IVG Core 0173 AG;Jahresabschluss;PwC
Entwicklung des Anlagevermögens; 15 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Anschaffungs- und Herstellungskosten
Stand 01.01.2015.
€
Zugänge.
€
Zugänge aus Anwachsungen
.
€
Umbuchungen.
€
Abgänge.
€
Stand 31.12.2015.
€
I. Sachanlagen
1. Grundstücke, grundstücksgleiche
Rechte und
Bauten einschließlich
der Bauten auf fremden
Grundstücken
785.012.200,65 6.826,67 -,-- 379.683,81 107.746.952,64 677.651.758,49
2. Geleistete Anzahlungen
und Anlagen im Bau
2.035.215,35 95.841,23 -,-- - 379.683,81 274.340,18 2.025.712,95
787.047.416,00 102.667,90 -,-- -,-- 108.021.292,82 679.677.471,44
II. Finanzanlagen
1. Anteile an verbundenen
Unternehmen
755.733.239,78 700.000,00 -,-- -,-- 4.309.695,55 752.123.544,23
2. Beteiligungen 19.338.166,03 -,-- -,-- -,-- -,-- 19.338.166,03
775.071.405,81 700.000,00 -,-- -,-- 4.309.695,55 771.461.710,26
Summe Anlagevermögen 1.562.118.821,81 802.667,90 -,-- -,-- 112.330.988,37 1.451.139.181,70"; 15 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Abschreibungen / Zuschreibungen
Stand 01.01.2015.
€
Zugänge.
€
Zugänge aus Anwachsungen
.
€
Abgänge.
€
Zuschreibungen.
€
Stand 31.12.2015.
€
I. Sachanlagen
1. Grundstücke, grundstücksgleiche
Rechte und
Bauten einschließlich
der Bauten auf fremden
Grundstücken
221.580.544,70 60.581.354,76 -,-- 72.155.982,24 24.707.416,28 185.298.500,94
2. Geleistete Anzahlungen
und Anlagen im Bau
1.657.843,78 -,-- -,-- -,-- -,-- 1.657.843,78
223.238.388,48 60.581.354,76 -,-- 72.155.982,24 24.707.416,28 186.956.344,72
II. Finanzanlagen"; 15, 16 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Abschreibungen / Zuschreibungen
Stand 01.01.2015.
€
Zugänge.
€
Zugänge aus Anwachsungen
.
€
Abgänge.
€
Zuschreibungen.
€
Stand 31.12.2015.
€
1. Anteile an verbundenen
Unternehmen
288.237.617,77 633.826,23 -,-- 2.365.607,55 70.654.468,23 215.851.368,22
2. Beteiligungen 785.186,60 1.684.500,00 -,-- -,-- -,-- 2.469.686,60
289.022.804,37 2.318.326,23 -,-- 2.365.607,55 70.654.468,23 218.321.054,82
Summe Anlagevermögen 512.261.192,85 62.899.680,99 -,-- 74.521.589,79 95.361.884,51 405.277.399,54"; 15, 16 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Buchwerte
Stand 31.12.2015.
€
Stand 31.12.2014.
€
I. Sachanlagen
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich
der Bauten auf fremden Grundstücken
492.353.257,55 563.431.655,95
2. Geleistete Anzahlungen und Anlagen im Bau 367.869,17 377.371,57
492.721.126,72 563.809.027,52
II. Finanzanlagen
1. Anteile an verbundenen Unternehmen 536.272.176,01 467.495.622,01
2. Beteiligungen 16.868.479,43 18.552.979,43
553.140.655,44 486.048.601,44
Summe Anlagevermögen 1.045.861.782,16 1.049.857.628,96"; 15 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Anteilsbesitz zum 31.12.2015
der IVG Core 0173 AG"; 89 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Konzern nummer Firma
Anteil am Kapital.
in %
Stimmrechte.
in % Eigenkapital in T€3) Jahresergebnis in T€3) Bemerkungen
I. Verbundene, konsolidierte
Unternehmen"; 89 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Konzern nummer Firma
Anteil am Kapital.
in %
Stimmrechte.
in % Eigenkapital in T€3) Jahresergebnis in T€3) Bemerkungen
136 IVG Core 0136 Eduard-
Schulte-Str. 1, Düsseldorf
GmbH, Bonn
100,00 100,00 17.871 518 1)
138 IVG Immobilien-Management
GmbH & Co.
Hamburg V - Objekt
Ludwig-Erhard-Strasse -
KG, Bonn
100,00 100,00 -1.714 -23 1) 2)
139 IVG Core 0139 Altonaer
Poststraße 9-13b, Hamburg
GmbH, Bonn
100,00 100,00 13.343 2.080 1)
140 IVG Core 0140 Rödingsmarkt
20/26, Hamburg
GmbH, Bonn
100,00 100,00 15.459 -333 1)
143 IVG Core 0143 Baumwall
5-7, Hamburg
GmbH, Bonn
100,00 100,00 13.993 4.115 1)
144 IVG Core 0144 Heidenkampsweg
44/46, Hamburg
GmbH, Bonn
100,00 100,00 2.992 274 1)
145 IVG Core 0145 Lahnstraße
34-40, Frankfurt a.M.
GmbH, Bonn
100,00 100,00 6.673 448 1)
146 IVG Core 0146 Emilvon-
Behring-Str. 8-14,
Frankfurt a.M. GmbH,
Bonn
100,00 100,00 41.430 127 1)
148 IVG Core 0148 Janderstr.
1, 7, 8, 9, 10, Mannheim
GmbH, Bonn
100,00 100,00 11.235 64 1)
149 IVG Core 0149 Janderstr.
2, 3, 4, 5, 6, Mannheim
GmbH, Bonn
100,00 100,00 7.373 131 1)"; 89 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Konzern nummer Firma
Anteil am Kapital.
in %
Stimmrechte.
in % Eigenkapital in T€3) Jahresergebnis in T€3) Bemerkungen
150 IVG Core 0150 Stromstr.
1-7/Alt Moabit 90 ad,
Berlin GmbH, Bonn
100,00 100,00 33.849 8.445 1)
151 IVG Core 0151 Tempelhofer
Weg 62, Berlin
GmbH, Bonn
100,00 100,00 5.384 -216 1)
152 IVG Core 0152 Objekt
Tempelhofer Weg 64,
Berlin GmbH, Bonn
100,00 100,00 4.799 605 1)
153 IVG Core 0153 Am Borsigturm
44-46. 52-54,
Berlin GmbH, Bonn
100,00 100,00 9.344 -51 1)
154 IVG Core 0154 Franz-
Rennefeld-Weg 2-6, Düsseldorf
GmbH, Bonn
100,00 100,00 35.327 3.532 1)
155 IVG Core 0155 Kanzlerstraße
8, Düsseldorf
GmbH, Bonn
100,00 100,00 13.960 350 1)
156 IVG Core 0156 Kanzlerstraße
8a, Düsseldorf
GmbH, Bonn
100,00 100,00 4.657 -130 1)
191 IVG Core 0191 Van-der-
Smissen-Str. 1-2a, Hamburg
GmbH, Bonn
100,00 100,00 32.184 1.646 1)
193 IVG Core 0193 Mittelweg
176-177, Hamburg
GmbH, Bonn
100,00 100,00 24.724 2.868 1)
194 IVG Immobilien Management
GmbH & Co.
Hamburg IX - Objekt
Spiegelinsel - KG, Bonn
100,00 100,00 -35.098 -531 1) 2)
195 IVG Core 0195 Sendlinger-
Tor-Platz 5, München
GmbH, Bonn
100,00 100,00 12.622 1.312 1)"; 89 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Anteil am Kapital.
in %
Stimmrechte.
in % Eigenkapital in T€3) Jahresergebnis in T€3) Bemerkungen
394 IVG Core 0394 Am
Wehrhahn 28 + 30, Düsseldorf
GmbH, Bonn
100,00 100,00 1.591 260 1)
395 IVG Core 0395 Friedrich-
Ebert-Straße 55,
Düsseldorf GmbH, Bonn
100,00 100,00 3.938 1.808 1)
399 IVG Immobilien-Management
GmbH &
Co.Bonn IX - Objekt
Krefeld, Ostwall - KG,
Bonn
100,00 100,00 -5.168 -262 1) 2)
809 Grundbesitz Investitionsgesellschaft
Leibniz-Kolonnaden
mbH & Co.
KG, Berlin
100,00 100,00 1.782 -1.333 1) 2)
921 IVG Immobilien-Management
GmbH & Co.
Berlin V - Objekt Kurfürstendamm
Bayerhaus -
KG, Bonn
100,00 100,00 -3.553 -129 1) 2)
927 IVG (0927) Core Cash-
Managementgesellschaft
mbH, Bonn
100,00 100,00 391 -238 1)
950 IVG Immobilien-Management
GmbH & Co.
München II - Objekt
Fritz-Schäffer-Straße -
KG, Bonn
93,67 93,67 128.175 1.245 1) 2)
II. Assoziierte Unternehmen
- at equity bewertet
383 IVG 0383 Officeportfolio
IV GmbH, Bonn
32,42 32,42 23.352 1.484 1)
III. Sonstige Beteiligungen"; 89 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
"Konzern nummer Firma
Anteil am Kapital.
in %
Stimmrechte.
in % Eigenkapital in T€3) Jahresergebnis in T€3) Bemerkungen
111 IVG Dieselstraße 4
GmbH & Co. KG, Berlin
10,00 10,00 55.456 3.717
112 IVG Dieselstraße 6
GmbH & Co. KG, Berlin
10,00 10,00 102.849 2.813
147 IVG 0147 Siemensstraße
14, Neu-Isenburg GmbH,
Bonn
5,10 5,10 2.475 288 1)
177 IVG 0177 Blohmstr.
10-14, Hamburg GmbH,
Bonn
5,10 5,10 6.479 -95 1)
397 IVG 0397 Willstätterstraße
11-15, Düsseldorf
GmbH, Bonn
5,10 5,10 23.282 474 1)
1) verbundenes Unternehmen IVG Immobilien AG
2) § 264 b HGB: Einbezug in den IVG-Konzern
3) Angaben zum 31.12.2015"; 89 ;2015;IVG Core 0173 AG;Jahresabschluss;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
