; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
D.1 Umsatzerlöse; 4.66 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Umsatzerlöse wurden entsprechend der Neudefinition des § 277 Abs. 1 HGB in der Fassung des BilRUG erfasst.; 4.66 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Umsatzerlöse gliedern sich wie folgt nach Sparten:; 4.66, 58 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"2016 2015
T€ T€
Strom 1.452.902 1.536.949
- Stromsteuer 118.360 120.674
Strom (ohne Stromsteuer) 1.334.542 1.416.275
Erdgas 569.478 565.181
- Energiesteuer 47.374 44.253
Erdgas (ohne Energiesteuer) 522.104 520.928"; 4.66, 58 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"2016 2015
T€ T€
Fernwärme 112.353 109.153
Wasser 62.172 64.555
Sonstige 188.853 34.682
2.220.024 2.145.593"; 4.66, 58 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
In diesem Posten sind 70 T€ (Vorjahr 6.373 T€) periodenfremde Umsätze enthalten.; 4.66, 65 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Umsatzerlöse entstanden überwiegend im Inland.; 4.66, 58 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Umsatzerlöse 2015 ergeben nach BilRUG (unter Anwendung des § 277 Abs. 1 HGB) in Verbindung mit Art. 75 des EGHGB 2.305.943T€.; 4.66, 59 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.2 Sonstige betriebliche Erträge; 4.69 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Korrespondierend zu den Umsatzerlösen wirkt sich in den sonstigen betrieblichen Erträgen zu großen Teilen die erforderliche Umgliederung aus der Umsetzung des BilRUG aus.; 4.69, 1 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Position enthält periodenfremde Erträge von 9.057 T€ (Vorjahr 20.592 T€), die im Wesentlichen Erträge aus der Auflösung von Rückstellungen, Erträge aus abgeschriebenen Forderungen, Erträge aus dem Abgang von Sachanlagen sowie Erträge aus der Auflösung des Sonderpostens mit Rücklageanteil berücksichtigen.; 4.69, 62, 65 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.3 Materialaufwand; 4.70 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Dem Materialaufwand werden spiegelbildlich zu den Umsatzerlösen Aufwendungen aus den sonstigen betrieblichen Aufwendungen zugeordnet.; 4.70, 1 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"2016 2015
T€ T€
Aufwendungen für Roh-, Hilfs- und Betriebsstoffe und für bezogene Waren 1.479.062 1.607.765
Aufwendungen für bezogene Leistungen 376.714 310.642
1.855.776 1.918.407"; 4.70 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Diese Position enthält 16.382 T€ (Vorjahr 10.447 T€) periodenfremde Aufwendungen. Darin enthalten ist die Zuführung zur Drohverlustrückstellung Speicher Peckensen in Höhe von 15.421 T€.
"; 4.70, 65 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.4 Personalaufwand; 4.73 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"2016 2015
T€ T€
Löhne und Gehälter 129.183 126.767
Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung 29.420 47.107
davon für Altersversorgung 6.415 23.904
158.603 173.874"; 4.73 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Der Personalaufwand ist durch die Zinssatzänderung zur Pensionsrückstellung beeinflusst.; 4.73 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.5 Sonstige betriebliche Aufwendungen; 4.80 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Infolge der Umsetzung des BilRUG ergeben sich in dieser Position Abweichungen aus der Umgliederung diverser Positionen, die dem Materialaufwand zugeordnet werden. Den periodenfremden sonstigen betrieblichen Aufwendungen sind 7.168 T€ (Vorjahr 5.871 T€) zuzuordnen. Sie enthalten in der Hauptsache Wertberichtigungen auf Forderungen, Verluste aus Anlagenabgängen sowie Aufwendungen zu Förderprogrammen.; 4.80, 1, 65 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.6 Finanzergebnis;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"2016 2015
T€ T€
Erträge aus Gewinnabführungsverträgen 20.408 24.465
Erträge aus Beteiligungen 61.717 59.194
davon aus verbundenen Unternehmen 2.477 4.137
Zuschreibungen auf Finanzanlagen 0 956
Abschreibungen auf Finanzanlagen -9.469 -7.050
Aufwendungen aus Verlustübernahme -1.999 -5.416
Beteiligungsergebnis 70.657 72.149
Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens 1.143 1.341
Sonstige Zinsen und ähnliche Erträge 893 1.085
davon aus verbundenen Unternehmen 585 689
Abschreibungen auf Finanzanlagen 0 -4.335
Zinsen und ähnliche Aufwendungen -32.868 -35.482
davon: an verbundene Unternehmen -2.150 -162
Aufzinsung langfristiger Rückstellungen gemäß § 277 Abs. 5 HGB -11.634 -15.406
Zinsergebnis -30.832 -37.391
Finanzergebnis 39.825 34.758"; 66 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.7 Steuern; 4.90 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Position Steuern vom Einkommen und vom Ertrag enthält die Körperschaftsteuer und den Solidaritätszuschlag des Jahres 2016 auf die Ausgleichszahlung an die Thüga.; 4.90 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.8 Ausgleichszahlung nach § 304 AktG;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Nach dem bestehenden Gewinnabführungsvertrag mit der StWN ist an die Thüga als außenstehendem Aktionär eine Ausgleichszahlung zu leisten. Die Ausgleichszahlung enthält eine feste und eine variable Komponente.;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.9 Gewinnabführung; 84 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Aufgrund des bestehenden Gewinnabführungsvertrags waren 70.218.208,41 € an die StWN abzuführen.; 84 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
D.10 Einstellung in Gewinnrücklagen; 77 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Aus dem Jahresüberschuss wurden mit Zustimmung des Organträgers 26.000.000,00 € in die anderen Gewinnrücklagen eingestellt.; 77 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E Ergänzende Angaben;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.1 Haftungsverhältnisse und sonstige finanzielle Verpflichtungen; 54 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Es bestehen folgende Haftungsverhältnisse:; 54 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"T€
Bürgschaften 17.391
Verpfändungen 27
davon: gegenüber verbundenen Unternehmen 57
17.418"; 54 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Bürgschaften bestehen im Wesentlichen zur Absicherung der Finanzierung der Gemeinschaftskraft Irsching GmbH, Vohburg.; 54 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Mit einer Inanspruchnahme ist derzeit aufgrund der finanziellen Situation der Gesellschaft nicht zu rechnen.; 55 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die sonstigen finanziellen Verpflichtungen resultieren im Wesentlichen aus Miet-, Service- und Wartungsverträgen.; 83 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Verpflichtungen aus Miet-, Leasing- und Pachtverträgen; 83 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"davon gegenüber verbundenen
Unternehmen
T€ T€
fällig 2017 3.604 400
fällig 2018 bis 2021 5.721 400
nach 2021 36
9.325 800
Bestellobligo für Investitionen des Sachanlagevermögens 3.838
13.163"; 83 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Darüber hinaus liegen im branchenüblichen Umfang Verpflichtungen aus Energie- und Wasserbezugsverträgen vor.; 83 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.2 Honorare des Abschlussprüfers; 89 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Angabe nach § 285 Nr. 17 HGB erfolgt im Konzernabschluss der N-ERGIE Aktiengesellschaft.; 89 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.3 Angaben nach § 6b Abs. 2 EnWG; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Im Geschäftsjahr wurden Geschäfte größeren Umfangs, die aus dem Rahmen der gewöhnlichen Energieversorgungstätigkeit herausfallen und die für die Beurteilung der Vermögens-, Finanz- und Ertragslage nicht von untergeordneter Bedeutung sind, mit verbundenen Unternehmen in folgendem Umfang getätigt:; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
•Pachterträge für Strom- und Gasverteilnetze in Höhe von 83.357 T€; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
•Erträge aus konzerninternen Lieferungen und Dienstleistungen in Höhe von 11.242 T€; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
•Aufwendungen aus konzerninternen Lieferungen und Dienstleistungen im Zusammenhang mit der Verpachtung von Netzen in Höhe von 70.717 T€.; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
•Kurzfristiges Darlehen in Höhe von 10.000 T€; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Desweitern bestehen insgesamt Cash-Pool-Verbindlichkeiten gegenüber Tochterunter-nehmn in Höhe von 15.789 T€; 101 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.4 Bewertungseinheiten; 30 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Zinsderivate; 30, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
In den Jahren 2008 und 2011 wurden zur Absicherung des Zinsrisikos im Zusammenhang mit Kreditfinanzierungen mit einer maximalen Laufzeit bis zum 31. Dezember 2022 kongruente Zinsswaps abgeschlossen. Diese Swaps bilden mit den aufgenommenen Darlehen auf variabler Zinsbasis Bewertungseinheiten in Form von Mikro-Hedges. Die Höhe der Risiken, die mit den Bewertungseinheiten abgesichert wurden entspricht dem beizulegenden Zeitwert der Zinsswaps zum 31. Dezember 2016 in Höhe von -9.447 T€.; 29, 30, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Ermittlung des Marktwerts erfolgt auf Basis einer Mark-to-market Bewertung unter Berücksichtigung der Zinskurve am Bilanzstichtag und einer Abzinsung der künftigen Zahlungsströme. Zum Bilanzstichtag sind Darlehen in Höhe von 73.538 T€ abgesichert. Die Wirksamkeit der Sicherungsbeziehung ist durch die Gegenüberstellung der wesentlichen Vertragsparameter gewährleistet. Die gegenläufigen Wertänderungen von Grund-und Sicherungsgeschäft werden sich daher in Zukunft für das gesicherte Risiko (Zinsrisiko) voraussichtliche in voller Höhe ausgleichen. Bilanziell werden diese Bewertungseinheiten nach der Einfrierungsmethode abgebildet.; 29, 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Rohstoff-Derivate; 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die N-ERGIE bildet für Bezugs- und -absatzgeschäfte sowie ggf. derivative Finanzinstrument für Fernwärme, Kohle Longterm und Biogas Bewertungseinheiten.; 30, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die schwebenden Bezugs- und Absatzgeschäfte werden mit den beizulegenden Zeitwerten und den folgenden Nominalen in Portfolien in Portfolio-Bewertungseinheiten einbezogen:; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Nominal in MWh 2017 2018 2019 2020 2021
Kohle Longterm 709.550
GuD Sandreuth 1.587.510 774.965
Biogas 40.134 36.296 26.592 24.384 23.610"; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
In den Bewertungseinheiten wurden derivative Finanzinstrumente mit einem Fair Value von -5.439 TEUR und einem Nominal von 4.223 GWh (Vorjahr -33.091 T€ und 8.734 GWh) berücksichtigt.; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Die Höhe der Risiken, die im Rahmen der verschiedenen Bewertungseinheiten abgesichert wurden, entspricht den beizulegenden Zeitwerten der schwebenden Absatzgeschäfte pro Lieferjahr. Die gegenläufigen Wertänderungen der Grund- und Sicherungsgeschäfte werden sich in Zukunft für das gesicherte Risiko (Marktpreisänderungsrisiko) voraussichtlich in voller Höhe ausgleichen. Die Wertänderungen der Grundgeschäfte in den Strom- und Gasportfolien sind über die in den Tabellen ersichtlichen Jahresscheiben gesichert. Die Beurteilung der Wirksamkeit wird mit Hilfe der Dollar-Offset-Methode in kumulierter Form ermittelt. Eine Ineffektivität ist zu erfassen, wenn sich ein Überhang der negativen Marktwertänderungen über die positiven Marktwertänderungen ergibt. In diesem Fall ist die Höhe des Nettoverlustes aufwandswirksam in eine Rückstellung für Bewertungseinheiten einzustellen. Ein nicht realisierter Nettogewinn bleibt unberücksichtigt. In 2016 mussten aufgrund der Ineffektivität 2 T€ als Drohverlustrückstellung
angesetzt werden."; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Für die Commodity-Derivate, die nicht zum beizulegenden Zeitwert bilanziert werden und die nicht in IDW RS ÖFA 3 einbezogen werden können, ergeben sich zum Abschlussstichtag lediglich unwesentliche Nominalwerte, beizulegenden Zeitwerte und Buchwerte.; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Vereinzelt resultieren aus Bewertungseinheiten freistehende finanzielle Commodity-Derivate bzw. physische Gas- bzw. Stromabsatz- oder -beschaffungsgeschäfte aus mengenmäßigen Über- oder Untersicherungen. Für Derivate und Bezugsverträge mit negativem Marktwert, die nicht Bestandteil einer Bewertungseinheit sind, wurde zum Bilanzstichtag eine Drohverlustrückstellung in Höhe von -617 T€ gebildet.; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
ÖFA 3;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die N-ERGIE fasst physische Strom- bzw. Gasbezugs- und Absatzgeschäfte sowie ggf. finanzielle Derivate unter Anwendung des IDW RS ÖFA 3 in verschiedenen Portfolien zusammen. Hierbei werden folgende Portfolien gebildet:; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Strombezugs- und Stromabsatzgeschäfte je Lieferjahr und Kundensegment; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Gasbezugs-, Gasabsatzgeschäfte und Gastermingeschäfte je Lieferjahr und Kundensegment; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Um die Anforderungen hinsichtlich der zeitlichen und sachlichen Homogenität des IDW RS ÖFA 3 zu entsprechen, wurden Grund- und Sicherungsinstrumente mit demselben Rohstoff-Risiko und derselben Laufzeit zusammengefasst und gesteuert. Es erfolgt eine stetige Überwachung der offenen Position hinsichtlich der Mengengleichheit von Grundgeschäft und Sicherungsinstrument.; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die in den Portfolien enthaltenen Bezugs- und Absatzgeschäfte spiegeln teilweise auch Planmengen wider. Diese sind Bestandteil der Wirtschaftsplanung der N-ERGIE, deren Eintritt überwacht und eine hohe Eintrittswahrscheinlichkeit der Transaktionen unterstellt wird.; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Zur Bewertung der verschiedenen Portfolien bei Strom und Gas, die die Voraussetzungen des IDW RS ÖFA 3 erfüllen, erfolgt die Aufstellung einer Ergebnisbeitragsrechnung für alle bewirtschafteten Jahre unter Berücksichtigung aller direkt zuordenbaren Kosten. Die Basis der Ergebnisbeitragsrechnung bilden die preislich fixierten Bestellmengen des Vertriebs und die zum Abschlussstichtag dafür durchgeführten Beschaffungsgeschäfte. Bei der Ergebnisbeitragsrechnung werden pro Portfolio und Jahresscheibe die offenen Positionen durch die Saldierung der unrealisierten Verluste und Gewinne bewertet und eine Drohverlustrückstellung
in Höhe von 393 T€ (Vorjahr 246 T€) erfasst."; 30, 31, 57 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.5 Beteiligungsunternehmen und Unternehmensverbindungen;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Städtische Werke Nürnberg Gesellschaft mit beschränkter Haftung, Nürnberg, erstellt als oberstes Mutterunternehmen (kleinster und größter Kreis) einen Konzernabschluss, in den die N-ERGIE Aktiengesellschaft einbezogen wird. Die N-ERGIE Aktiengesellschaft ist selbst Mutterunternehmen und stellt einen Konzernabschluss auf.; 92 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Die Konzernabschlüsse werden durch Einreichung beim Betreiber des Elektronischen Bundesanzeigers offengelegt.; 92 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Name und Sitz der Gesellschaft Kapitalanteil Eigenkapital Jahresergebnis
% T€ T€
Verbundene Unternehmen
AquaOpta Gesellschaft mit beschränkter Haftung, Nürnberg 100,00 248 0 3)
MDN Main-Donau Netzgesellschaft mbH, Nürnberg 100,00 73.692 0 3)
N-ERGIE Biomasse GmbH, Nürnberg 100,00 40 0 1)
N-ERGIE Effizienz GmbH, Nürnberg 100,00 250 0 1)"; 94 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Name und Sitz der Gesellschaft Kapitalanteil Eigenkapital Jahresergebnis
% T€ T€
N-ERGIE IT GmbH, Nürnberg (vormals itecPlus Gesellschaft mit beschränkter Haftung) 100,00 5.950 0 3)
N-ERGIE Kraftwerke GmbH, Nürnberg 100,00 2.609 0 3)
N-ERGIE Kundenservice GmbH, Nürnberg (vormals CentraPlus Gesellschaft mit beschränkter Haftung)
100,00 1.596 0 3)
N-ERGIE Regenerativ GmbH, Nürnberg 100,00 33.233 - 2.166 1)
N-ERGIE Service Gesellschaft mit beschränkter Haftung, Nürnberg 100,00 5.603 0 3)
Sandarak Grundstücksverwaltungsgesellschaft mbH & Co. Vermietungs KG, Mainz 100,00 -761 - 43 2)
Überlandwerk Schäftersheim GmbH & Co. KG, Weikersheim 100,00 17.244 2.474 2)
Überlandwerk Schäftersheim Verwaltungs GmbH, Weikersheim 100,00 24 0 2)
Kommunale Frankengas Beteiligungsgesellschaft mbH i. L., Ansbach 90,07 -1.219 9 2)
N-ERGIE Immobilien GmbH, Nürnberg (vormals impleaPlus Gesellschaft mit beschränkter Haftung 74,90 2.250 0 3)
solid GmbH, Fürth 50,70 129 4 2)
Beteiligungen
SYNECO Verwaltungs GmbH i. L., München 74,90 77 2 2)
BELUK GmbH Betriebseinrichtungen für Licht- und Kraftanlagen, Schongau 50,00 2.074 - 218 2)
Erdgas Burgbernheim GmbH, Burgbernheim 50,00 493 8 2)
Erdgas Uffenheim GmbH & Co. KG, Uffenheim 50,00 685 66 2)
Erdgas Uffenheim Verwaltungs GmbH, Uffenheim 50,00 32 0 2)
GVI. Gasversorgung Lauf a. d. Pegnitz GmbH, Lauf 50,00 3.449 1.404 2)
Stadtwerke Neustadt a. d. Aisch GmbH, Neustadt a. d. Aisch 49,00 7.727 711 2)
Stadtwerke Röthenbach a. d. Pegnitz GmbH, Röthenbach 49,00 5.456 771 2)
Stadtwerke Stein GmbH & Co. KG, Stein 49,00 5.976 1.053 2)
Gewerbepark Nürnberg-Feucht Versorgungs- und Abwasserentsorgungsgesellschaft mit beschränkter
Haftung, Feucht
40,00 1.022 252 2)
Stadtwerke Altdorf GmbH, Altdorf 40,00 5.303 0 4)
EFR Europäische Funk-Rundsteuerung GmbH, München 35,00 3.362 2.573 2)
Zweckverband Wasserversorgung Fränkischer Wirtschaftsraum, Nürnberg 33,33 5.518 1.994 2)"; 94 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Name und Sitz der Gesellschaft Kapitalanteil Eigenkapital Jahresergebnis
% T€ T€
Gemeinschaftskraftwerk Irsching GmbH, Vohburg 25,20 237.848 3.495 2)
Gemeindewerke Wendelstein Gasversorgung GmbH, Wendelstein 25,10 2.829 33 2)
Stadtwerke Schwabach GmbH, Schwabach 25,10 15.330 0 5)
Thüga Holding GmbH & Co. KGaA, München 20,53 2.740.071 271.125 2)
SYNECO GmbH & Co. KG i. L., München 13,79 41.393 2.136 2)
8 KU GmbH, Berlin 12,50 287 6 2)
M-net Telekommunikations GmbH, München 4,58 100.477 - 449 2)
1) Jahresergebnis 2016
2) Jahresergebnis 2015
3) Ergebnisabführungsvertrag
4) Gewinnabführungsvertrag"; 94 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.6 Personalstand; 80 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Während des Berichtsjahres war im Jahresdurchschnitt die folgende Anzahl an Arbeitnehmern beschäftigt:; 80 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"2016 2015
Arbeitnehmer 2.084 2.067
Auszubildende 160 155
2.244 2.222"; 80 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.7 Nachtragsbericht; 85 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Nach dem Ende des Geschäftsjahres bis zur Unterzeichnung dieses Lageberichts wurden keine Risiken oder Vorgänge von besonderer Bedeutung identifiziert, die den Fortbestand des Unternehmens gefährden oder die Vermögens-, Finanz- und Ertragslage wesentlich beeinträchtigen.; 85 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
E.8 Organe und Aufwendungen für Organe der Gesellschaft;;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Aufsichtsrat; 102 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Dr. Ulrich Maly, Oberbürgermeister der Stadt Nürnberg, Vorsitzender des Aufsichtsrats;
Karlheinz Kratzer, Betriebsratsvorsitzender, stellvertretender Vorsitzender des Aufsichtsrats;
Michael Riechel, Vorsitzender des Vorstands der Thüga Aktiengesellschaft, weiterer stellvertretender Vorsitzender des Aufsichtsrats;
Gabriele Aplenz, Leiterin Hauptabteilung Gesellschaftsrecht der Thüga Aktiengesellschaft, ab 15.04.2016;
Claudia Arabackyj, Stadträtin und Werbekauffrau;
Dr. Matthias Cord, stellvertretender Vorsitzender des Vorstands der Thüga Aktiengesellschaft;
Dr. Klemens Gsell, Bürgermeister der Stadt Nürnberg;
Tanja Haas, Betriebsratsmitglied, Netzkundenmanagerin;
Michael Kittelberger, Leiter Hauptabteilung Controlling und Beteiligungen der Thüga Aktiengesellschaft;
Rainer Kleedörfer, Bereichsleiter Unternehmensentwicklung/Beteiligungen;
Dr. Reinhard Klopfleisch, Gewerkschaftssekretär ver.di Bundesverwaltung;
Ludwig Kränzlein, freigestelltes Betriebsratsmitglied;
Jörg Opitz, freigestelltes Betriebsratsmitglied, ab 15.04.2016;
Dr. Peter Pluschke, berufsmäßiger Stadtrat, Umweltreferat;
Gisela Prummer, freigestelltes Betriebsratsmitglied;
Gerald Raschke, Stadtrat und Lehrer;
Thomas Ries, Leiter Wassermanagement, bis 15.04.2016;
Wolfgang Scharnagl, stellvertretender Betriebsratsvorsitzender;
Irena Schauer, Rechtssekretärin ver.di Mittelfranken, bis 31.12.2015;
Dr. Christof Schulte, Vorstandsmitglied der Thüga Aktiengesellschaft, bis 15.04.2016;
Stefanie Schulze, Gewerkschaftssekretär ver.di Mittelfranken, ab 15.04.2016;
Kilian Sendner, Stadtrat und Kaufmann i. R.;
Klaus Steger, Gewerkschaftssekretär ver.di Mittelfranken."; 102 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Vorstand; 102 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
"Josef Hasler, .
Vorsitzender des Vorstands.
Ressort: Unternehmensentwicklung, Unternehmens- und Marketingkommunikation, .
Recht, N-ERGIE-Vertrieb; .
Vorsitzender der Geschäftsführung der Städtische Werke Nürnberg Gesellschaft mit beschränkter Haftung, Nürnberg; .
Vorsitzender des Vorstands der VAG Verkehrs-Aktiengesellschaft, Nürnberg;
Martina Paasch.
Mitglied des Vorstands.
Ressort: Finanz- und Rechnungswesen, Einkauf, Controlling, Wasser,
Karl-Heinz Pöverlein, .
Mitglied des Vorstands und Arbeitsdirektor.
Ressort: Personal, Arbeitsmedizin, Arbeitssicherheit/Umweltschutz; .
Mitglied der Geschäftsführung und Arbeitsdirektor der Städtische Werke Nürnberg.
Gesellschaft mit beschränkter Haftung, Nürnberg; .
Mitglied des Vorstands für Personal- und Sozialfragen der VAG Verkehrs-Aktiengesellschaft, Nürnberg;
Dr. Thomas Unnerstall, .
Mitglied des Vorstands, bis 29.02.2016."; 102 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
Beirat; 102 ;2016;N-ERGIE Aktiengesellschaft;Jahresabschluss;PwC
