Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Im Rahmen von Miet- und Pachtverträgen, die als ""operating lease"" zu qualifizieren sind, mietet der Konzern für eigene Zwecke genutzte Büroflächen an verschiedenen Standorten. Darüber hinaus wurden im Konzern Leasingverträge über KFZ, IT-Hardware und Software abgeschlossen. Die aufgrund unkündbarer Verträge künftig zu leistenden Mindestzahlungen betragen:"; 62 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Sonstige finanzielle Verpflichtungen; 62 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"31. Dezember
2016 2015
Innerhalb eines Jahres 1.983,0 1.755,3
Zwischen 1 bis 5 Jahren 3.518,3 1.897,3
Nach mehr als 5 Jahren 195,4 28,4
5.696,7 3.681,0"; 62 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(13) Umsatzerlöse; 5.66, 47 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"31. Dezember
2016 2015
Property- und Asset Management (inkl. Fondsgeschäft) 15.854,0 14.946,5
Projektsteuerung 1.092,4 1.867,6
Immobilien 0,0 1.708,9
16.946,4 18.523,0"; 58.66, 47 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Umsätze verminderten sich im Vorjahresvergleich von TEUR 18.523,0 um TEUR 1.576,6 bzw. um 8,5 % auf TEUR 16.946,4. Im Vorjahr beinhalteten die Umsätze noch TEUR 1.708,9 aus der vollkonsoli- dierten Immobiliengesellschaft BBV Immobilien-Fonds Nr. 8 GmbH & Co. KG (BBV 8). Der Verkauf der Anteile an dieser Gesellschaft zum 30. Juni 2015 erklärt im Wesentlichen die Umsatzverminderung im Vorjahresvergleich. Somit konnten die Umsätze aus dem operativen Geschäft im Vergleich zum Vorjahr leicht gesteigert werden.; 5.66 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(14) Sonstige betriebliche Erträge; 5.69 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Im Vergleich zum Vorjahr erhöhten sich die sonstigen betrieblichen Erträge auf TEUR 869,6 (Vj.: TEUR 651,5). Diese Position enthält TEUR 585,2 aus der Auflösung von in Vorjahren gebildeten sonstigen Rückstellungen als auch TEUR 74,4 aus der Auflösung von in Vorjahren gebildeten Einzelwertberichtigungen auf Forderungen aus Lieferungen und Leistungen. Des Weiteren ergab sich aus der Erstkonsolidierung der Anteile an der im Geschäftsjahr 2016 erworbenen und zwischenzeitlich verschmolzenen IC Property Verwaltungs GmbH, Unterschleißheim (vormals: Colliers International Management GmbH, München), ein passivischer Unterschiedsbetrag in Höhe von TEUR 112,5. Dieser wurde vor dem Hintergrund eines sogenannten lucky buys im Geschäftsjahr 2016 als sonstiger betrieblicher Ertrag erfolgswirksam vereinnahmt.; 5.69 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(15) Materialaufwand; 5.70 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Geschäftsjahr
2016 2015
Aufwendungen für bezogene Leistungen
Fremdleistungen (1.673,8) (278,7)
Grundstücksaufwendungen 0,0 (177,3)
Instandhaltungen 0,0 (63,7)
Sonstiges 0,0 (48,2)
(1.673,8) (567,9)"; 5.70 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der Materialaufwand beinhaltet im Geschäftsjahr 2016 ausschließlich Aufwendungen für externe Dienstleister. Mit TEUR 888,7 sind diese Aufwendungen im Wesentlichen auf in Anspruch genommene Dienst- leistungen im Bereich Centermanagement zurück zu fuhren, die in Zusammenhang mit den Vertrags- und Dienstleistungsbeziehungen mit der Joint Venture Gesellschaft IPH Centermanagement GmbH entstanden sind.; 5.70 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(16) Personalaufwand; 5.73 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Geschäftsjahr
2016 2015
Löhne und Gehälter (11.299,8) (13.648,5)
Soziale Abgaben (2.079,6) (1.873,1)
(13.379,4) (15.521,6)"; 5.74, 5.75, 59 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der deutliche Rückgang der Personalaufwendungen um TEUR 2.142,2 beruht im Wesentlichen auf einer Reduzierung der Anzahl an Mitarbeitern aufgrund der eingeleiteten Effizienzsteigerungsmaßnahmen. Ferner konnten Aufwendungen für den laufenden Umstrukturierungsprozess der Unternehmensgruppe deutlich reduziert werden.; 5.73 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
In den Personalaufwendungen sind Aufwendungen für Altersversorgung in Höhe von TEUR 179,3 (Vj.: TEUR 718,5) enthalten.; 5.73 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(17) Sonstige betriebliche Aufwendungen; 5.80 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Der deutliche Rückgang der sonstigen betrieblichen Aufwendungen von TEUR 10.407,2 um TEUR 4.364,5 auf TEUR 6.042,7 resultiert aus mehreren Sachverhalten. Zum Einen wurde hier im Vorjahr ein einmaliger Verlust aus der Entkonsolidierung des BBV 8 in Höhe von TEUR 2.754,7 ausgewiesen. Ferner reduzierten sich die vorgenommenen Wertberichtigungen auf Forderungen um TEUR 718,3 auf TEUR 125,7 (Vj.: TEUR 844,0). Auch die Beratungs- und Prüfungskosten konnten mit TEUR 468,8 im Vorjahresvergleich deutlich um TEUR 352,3 reduziert werden (Vj.: TEUR 821,1). Darüber hinaus konnten weitere Kosteneinsparungen in nahezu allen Bereichen erzielt werden.; 5.80 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(18) Zinsen und sonstige Aufwendungen; 5.88 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Zinsen und sonstigen Aufwendungen konnten von TEUR 824,4 um TEUR 564,9 auf TEUR 259,5 ebenfalls deutlich vermindert werden. Im Vorjahr enthielt diese Position noch TEUR 294,8, die aus der Gesellschaft BBV 8 resultierten. Ferner drückt sich in dieser Position die Optimierung der Finanzierungsstruktur der Unternehmensgruppe durch die Rückführung von Darlehen in der Vergangenheit aus.; 5.88 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Aus der Aufzinsung von Rückstellungen enthält diese Position TEUR 132,0 (Vj.: TEUR 117,6).; 5.88, 52 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(19) Steuern vom Einkommen und Ertrag und latente Steuern; 5.90 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Konsistent zum Vorjahr verzichtet die Unternehmensgruppe auch im Geschäftsjahr 2016 unter Berücksichtigung künftiger Planungsunsicherheiten aus Vorsichtsgründen auf die Bilanzierung von aktiven latenten Steuern.; 5.90, 24 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Zur Berücksichtigung von latenten Steuern wird grundsätzlich wie im Vorjahr ein Körperschaftsteuersatz von 15,83 % (einschließlich Solidaritätszuschlag) und ein durchschnittlicher Gewerbesteuersatz von 12,25; 5.90, 24 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
% verwendet, somit ein Steuersatz von insgesamt 28,08 %. Aus dem negativen Konzernergebnis vor Steuern von TEUR 3.654,9 ergibt sich somit ein erwarteter Steuerertrag von TEUR 1.026,3. Die Differenz zum tatsächlich ausgewiesenen Steuerertrag von TEUR 2,2 resultiert aus der unterlassenen Aktivierung latenter Steuern auf steuerliche Verluste in 2016.; 5.90, 24, 55 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(20) Vorstand und Aufsichtsrat;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Vorstand;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Markus Reinert FRICS, Vorstandsvorsitzender/CEO, Korschenbroich Joachim Sauer, Vorstand/CFO, Frankfurt am Main;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Marc Balkenhol, Vorstand/COO, Mannheim;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Aufsichtsrat;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Dr. Rainer Stockmann, Vorsitzender, Rechtsanwalt, Berlin;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Christoph Groß, stellvertretender Vorsitzender, Wirtschaftsprüfer, Mainz Gerd Hille, Unternehmensberater, Frankfurt am Main;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Bezüge des Vorstands betrugen TEUR 995,6 (Vj.: TEUR 744,5).; 78 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die Bezüge des Aufsichtsrats betrugen TEUR 22,5 (Vj.: TEUR 23,1).; 78 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(21) Gesamthonorar des Abschlussprüfers; 66 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Das Gesamthonorar des Abschlussprüfers belief sich auf TEUR 93.; 66 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(22) Anzahl der Arbeitnehmer;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Die durchschnittliche Anzahl der Arbeitnehmer der in den Konzernabschluss einbezogenen Unternehmen beträgt:; 57 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
"Jahresdurchschnitt
2016 2015
Holding 26 26
Operative Bereiche 178 214
Gesamt 204 240"; 57 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
(23) Nachtragsbericht; 64 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Es liegen keine besonderen Ereignisse nach dem Bilanzstichtag vor.; 64 ;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Frankfurt am Main, den 3. Juli 2017;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Markus Reinert FRICS, Vorstandvorsitzender/CEO;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Marc Balkenhol, Vorstand/COO;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
Joachim Sauer, Vorstand/CFO;;2016;IC Immobilien Holding AG;Konzernabschluss;Kleeberg & Partner
