Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"• 
Columbia Gewürze GmbH, Dissen a.T.W.

• 
Escoffier GmbH, Dissen a.T.W.

• 
ESG Kräuter GmbH, Asbach-Bäumenheim

• 
Flora Gewürze GmbH, Dissen a.T.W.

• 
Fuchs ...die feine Küche GmbH, Dissen a.T.W.

• 
Fuchs Eastern Europe GmbH, Dissen a.T.W.

• 
Fuchs Foodservice GmbH, Dissen a.T.W.

• 
Fuchs Gewürze GmbH, Dissen a.T.W.

• 
Fuchs Gewürze Produktion GmbH, Dissen a.T.W.

• 
Fuchs GmbH & Co. KG, Dissen a.T.W.

• 
Fuchs Industrietechnik GmbH, Dissen a.T.W.

• 
Ostmann Gewürze GmbH, Dissen a.T.W.

• 
so schmeckt´s GmbH & Co. KG, Dissen a.T.W.

• 
TEUTO Markenvertrieb GmbH, Dissen a.T.W.

• 
TEUTO Service GmbH, Dissen a.T.W.

• 
TEUTO Versand GmbH, Dissen a.T.W.

• 
Theodor Kattus GmbH, Dissen a.T.W.

• 
UBENA Gewürzvertrieb GmbH, Dissen a.T.W.

• 
Wagner Gewürze GmbH, Dissen a.T.W.

• 
Weiand GmbH, Dissen a.T.W.

• 
Wendland spice & food GmbH, Abtswind

• 
Wichartz Gewürze GmbH, Dissen a.T.W."; 100, 101 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
5. Arbeitnehmer;;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
Im Konzern wurden im Geschäftsjahr 2016 durchschnittlich 2.911 Arbeitnehmer (davon 229 Teilzeitkräfte) beschäftigt. Die Zahl der Angestellten betrug durchschnittlich 1.070 (davon 28 Teilzeitkräfte).; 58 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
6 . Geschäftsführung;;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
Die Gesamtbezüge der gegenwärtigen und ehemaligen Mitglieder der Geschäftsführung des Mutterunternehmens im Geschäftsjahr 2016 betrugen € 1,8 Mio. (Vorjahr € 1,7 Mio.).; 77, 81 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
7 . Angaben gemäß § 42 GmbHG;;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
Die Ausleihungen an, Forderungen gegen und Verbindlichkeiten gegenüber Gesellschaftern der DF World of Spices GmbH, Dissen a.T.W., sind unmittelbar aus der Bilanz ersichtlich.; 19 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
8. Nachtragsbericht; 64 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
Es sind keine Vorgänge von besonderer Bedeutung nach dem Ende des Geschäftsjahres eingetreten.; 64 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
"Entwicklung des Anlagevermögens
Anschaffungs- bzw. Herstellungskosten
01.01.2016
€ Wechselkursdifferenzen
€ Zugang
€ Abgang
€ Umbuchung
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände            
1. Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte 1.564.524,69 0,00 327.283,30 0,00 0,00 1.891.807,99
2. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 62.688.165,51 -6.463,90 99.751,76 480.170,82 0,00 62.301.282,55
  64.252.690,20 -6.463,90 427.035,06 480.170,82 0,00 64.193.090,54
II. Sachanlagen            
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 153.999.436,39 2.734.137,64 1.923.699,07 16.399.394,94 23.115.071,26 165.372.949,42
2. Technische Anlagen und Maschinen 96.878.775,74 1.148.598,96 6.287.926,10 2.342.254,23 12.371.542,37 114.344.588,94
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 134.916.649,43 377.695,01 5.271.178,36 1.668.407,41 764.147,76 139.661.263,15
4. Geleistete Anzahlungen und Anlagen im Bau 18.836.705,96 304.349,14 33.177.695,06 179.546,35 -36.250.761,39 15.888.442,42
  404.631.567,52 4.564.780,75 46.660.498,59 20.589.602,93 0,00 435.267.243,93
  468.884.257,72 4.558.316,85 47.087.533,65 21.069.773,75 0,00 499.460.334,47"; 15 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
"Abschreibungen
01.01.2016
€ Wechselkursdifferenzen
€ Zugang
€ Abgang
€ Umbuchung
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände            
1. Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte 26.077,69 0,00 378.368,30 0,00 0,00 404.445,99
2. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 59.652.057,70 -2.981,19 978.997,05 460.190,82 0,00 60.167.882,74
  59.678.135,39 -2.981,19 1.357.365,35 460.190,82 0,00 60.572.328,73
II. Sachanlagen            
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 58.274.274,88 1.296.367,64 4.403.223,01 6.479.570,12 0,00 57.494.295,41
2. Technische Anlagen und Maschinen 75.582.463,74 1.077.731,37 4.572.424,12 1.815.840,38 -2.617,91 79.414.160,94
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 82.438.047,93 343.255,85 7.198.436,94 1.469.214,04 2.617,91 88.513.144,59
4. Geleistete Anzahlungen und Anlagen im Bau 739.191,23 0,73 0,00 0,00 0,00 739.191,96
  217.033.977,78 2.717.355,59 16.174.084,07 9.764.624,54 0,00 226.160.792,90
  276.712.113,17 2.714.374,40 17.531.449,42 10.224.815,36 0,00 286.733.121,63"; 15, 16 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
"Buchwerte
31.12.2016
€ 31.12.2015
€
I. Immaterielle Vermögensgegenstände    
1. Selbst geschaffene gewerbliche Schutzrechte und ähnliche Rechte und Werte 1.487.362,00 1.538.447,00
2. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 2.133.399,81 3.036.107,81
  3.620.761,81 4.574.554,81
II. Sachanlagen    
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 107.878.654,01 95.725.161,51
2. Technische Anlagen und Maschinen 34.930.428,00 21.296.312,00
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 51.148.118,56 52.478.601,50
4. Geleistete Anzahlungen und Anlagen im Bau 15.149.250,46 18.097.514,73
  209.106.451,03 187.597.589,74
  212.727.212,84 192.172.144,55"; 15 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
"Verbindlichkeitenspiegel
Davon mit einer Restlaufzeit
Gesamtbetrag € (Vorjahr €) bis zu 1 Jahr € (Vorjahr €) größer 1 Jahr € (Vorjahr €) davon größer 5 Jahre € (Vorjahr €)
Verbindlichkeiten gegenüber Kreditinstituten 96.200.518,41 51.093.598,61 45.106.919,80 11.305.128,05
  (113.177.642,52) (67.104.989,55) (46.072.652,97) (12.261.234,19)
aus Lieferungen und Leistungen 36.356.174,44 36.356.174,44 0,00 0,00
  (32.998.915,67) (32.998.915,67) (0,00) (0,00)
Sonstige 26.907.008,14 26.907.008,14 0,00 0,00
  (9.594.972,77) (9.594.972,77) (0,00) (0,00)
  159.463.700,99 114.356.781,19 45.106.919,80 11.305.128,05
  (155.771.530,96) (109.698.877,99) (46.072.652,97) (12.261.234,19)"; 42, 43 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
Als Sicherheiten für die Verbindlichkeiten gegenüber Kreditinstituten dienen Grundschulden, Pfandrechte, Sicherungsübereignungen sowie Covenantvereinbarungen.; 43 ;2016;DF World of Spices GmbH;Konzernabschluss ;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
