; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
( 16 ) Abschreibungen; 5.77 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"2016.
EUR
2015.
EUR
a) auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen
Planmäßige Abschreibungen des Geschäftsjahres 192.719.184,83 169.785.295,33
Poolabschreibungen auf in Vorjahren angeschaffte geringwertige Wirtschaftsgüter gem. § 6 Abs. 2a EStG 135.254,36 1.426.576,10
Sofortabschreibungen auf geringwertige Wirtschaftsgüter (§ 6 Abs. 2 EStG) 1.374.880,64 1.367.570,02
b) Abschreibungen auf Vermögensgegenstände des Umlaufvermögens, soweit diese die im Konzern üblichen Abschreibungen
überschreiten
19.957.502,00 0,00
Gesamt 214.186.821,83 172.579.441,45"; 5.78, 5.79 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
( 17 ) Finanzergebnis; 5.81, 5.83, 5.85, 5.87, 5.88 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"2016.
EUR
2015.
EUR
Erträge aus Beteiligungen 548.120,37 543.907,36
Erträge aus anderen Wertpapieren und aus Ausleihungen des Finanzanlagevermögens 162.149,62 720.592,59
Sonstige Zinsen und ähnliche Erträge 110.428,61 96.156,56
- davon aus Abzinsungen ( 50.183,00 ) ( 47.218,00 )
Abschreibungen auf Finanzanlagen und auf Wertpapiere des Umlaufvermögens -5.511,00 -15.677,92
Zinsen und ähnliche Aufwendungen -11.029.164,13 -13.173.277,98
- davon aus Aufzinsungen (-6.917.225,81) ( -8.605.808,21 )
Gesamt -10.213.976,53 -11.828.299,39"; 5.81, 5.83, 5.85, 5.87, 5.88, 53 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Im Geschäftsjahr wurden Erträge aus der Bewertung des Deckungsvermögens zum beizulegenden Zeitwert zum Bilanzstichtag von 356 TEUR mit Zinsaufwendungen aus der Aufzinsung von Pensionsrückstellungen saldiert.; 5.81, 5.83, 5.85, 5.87, 5.88, 38 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
( 18 ) Steuern vom Einkommen und vom Ertrag; 5.90 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Die Steuern vom Einkommen und vom Ertrag betreffen Gewerbesteuer (8.178 TEUR; i. Vj. 9.329 TEUR) und Körperschaftssteuer (1.838 TEUR; i. Vj. 1.272 TEUR). Ferner sind hier saldierte Erträge aus latenten Steuern von 1.657 TEUR (i. Vj. 420 TEUR) ausgewiesen."; 5.90 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Sonstige Angaben;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Latente Steuern; 25 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Zum Bilanzstichtag ergeben sich aus den Einzelabschlüssen ausschließlich aktive latente Steuern von 14.186 TEUR. Die ermittelten aktiven latenten Steuern resultieren aus temporären Differenzen zwischen Handels- und Steuerbilanz in Höhe von 92.108 TEUR. Diese betreffen vor allem Rückstellungen für Pensionen und ähnliche Verpflichtungen, Rückstellungen für Altersteilzeit und Beihilfen sowie die sonstigen Rückstellungen. Es wurden Steuersätze von 14,00 % bis 30,98 % zu Grunde gelegt.; 25 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Alle Konzernunternehmen machen in ihren Einzelabschlüssen vom Aktivierungswahlrecht des § 274 Abs. 1 Satz 2 HGB keinen Gebrauch, so dass sich kein Ausweis aktiver latenter Steuern in den Bilanzen der Einzelabschlüsse ergibt.; 25 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Entsprechend § 306 HGB weist die Finanz Informatik aus temporären Bilanzierungs- und Bewertungsunterschieden im Konzernabschluss per Saldo aktive latente Steuern von 305 TEUR aus. Passive latente Steuern (310 TEUR) sind mit einem Steuersatz von 31,45 % und aktive latente Steuern (615 T€) mit einem Steuersatz von 14,89 % bewertet.; 25 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Organe;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Aufsichtsrat;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Dr. Rolf Gerlach Präsident und Vorsitzender des Vorstands, Sparkassenverband Westfalen-Lippe, Münster
Vorsitzender
(bis 31.03.2017)
Thomas Mang Präsident und Verbandsvorsteher, Sparkassenverband Niedersachsen, Hannover
Mitglied
(bis 31.03.2017)
Vorsitzender
(ab 01.04.2017)
Prof. Dr. Liane Buchholz Präsidentin und Vorsitzende des Vorstands, Sparkassenverband Westfalen-Lippe, Münster
Stv. Vorsitzende
(ab 01.04.2017)
Dr. Michael Ermrich Geschäftsführender Präsident, Ostdeutscher Sparkassenverband, Berlin
Stv. Vorsitzender
Gerhard Grandke Geschäftsführender Präsident, Sparkassen- und Giroverband Hessen-Thüringen, Frankfurt
Stv. Vorsitzender
(bis 31.03.2017)
Mitglied
(ab 01.04.2017)
Volker Alt Mitglied des Vorstands, Berliner Sparkasse, Berlin, Niederlassung der Landesbank Berlin
AG
Reinhard Boll Präsident und Verbandsvorsteher, Sparkassen- und Giroverband für Schleswig-Holstein,
Kiel
Ralf Fleischer Vorsitzender des Vorstands, Stadtsparkasse München, München
Volker Goldmann Vorsitzender des Vorstands, Sparkasse Bochum, Bochum
Wilfried Groos Vorsitzender des Vorstands, Sparkasse Siegen, Siegen
Johannes Hartig Vorsitzender des Vorstands,
(ab 17.02.2016) Sparkasse Osnabrück, Osnabrück
Bernd Haußels Stv. Vorsitzender des Vorstands, Kreissparkasse Esslingen-Nürtingen, Esslingen
Dr. Joachim Herrmann Verbandsgeschäftsführer, Sparkassenverband Baden-Württemberg, Stuttgart
Joachim Hoof Vorsitzender des Vorstands, Ostsächsische Sparkasse Dresden, Dresden
Dr. Heinrich Jagau Vorsitzender des Vorstands, Sparkasse Hannover, Hannover
Axel Kodlin Mitglied des Vorstands, Hamburger Sparkasse AG, Hamburg
Beate Läsch-Weber Präsidentin und Verbandsvorsteherin, Sparkassenverband Rheinland-Pfalz, Budenheim
Franz-Xaver Lindl Vorsitzender des Vorstands, Sparkasse Regensburg, Regensburg
Dr. Ewald Maier Vorsitzender des Vorstands, Sparkasse Forchheim, Forchheim
Thomas Munding Vorsitzender des Vorstands, Sparkasse Memmingen-Lindau-Mindelheim, Memmingen
Dr. Ulrich Netzer Präsident, Sparkassenverband Bayern, München
Manfred Oster Vorsitzender des Vorstands, Sparkasse Ulm, Ulm
Helmut Schiffer Verbandsgeschäftsführer, Rheinischer Sparkassen- und Giroverband, Düsseldorf
Helmut Schleweis Vorsitzender des Vorstands, Sparkasse Heidelberg, Heidelberg
Dr. Joachim Schmalzl Mitglied des Vorstands, Sparkasse KölnBonn, Köln
Mitglied
(bis 29.02.2016)
Ständiger Gast Geschäftsführendes Mitglied des Vorstands,
(ab 24.05.2016) Deutscher Sparkassen- und Giroverband e.V., Berlin
Helmut Schmidt Vorsitzender des Vorstands, Kreissparkasse Saale-Orla, Schleiz
Peter Siebken Vorsitzender des Vorstands, Sparkasse Neubrandenburg-Demmin, Neubrandenburg
Marcel Thimm Vorsitzender des Vorstands, Sparkasse Freiburg - Nördlicher Breisgau, Freiburg
Dr. Klaus Tiedeken Mitglied des Vorstands, Kreissparkasse Köln, Köln
Ulrich Voigt Mitglied des Vorstands, Sparkasse KölnBonn, Köln
(ab 02.05.2016)
Martin Weck Vorsitzender des Vorstands, Sparkasse Mülheim an der Ruhr, Mülheim
(ab 02.05.2016)
Dr. Ingo Wiedemeier Vorsitzender des Vorstands, Sparkasse Hanau, Hanau
Ständige Vertreter:
Günter Distelrath Verbandsgeschäftsführer, Sparkassenverband Niedersachsen, Hannover
Roman Frank Verbandsgeschäftsführer, Sparkassenverband Rheinland-Pfalz, Budenheim
Hans-Werner Sander Vorsitzender des Vorstands, Sparkasse Saarbrücken, Saarbrücken
Roland Schmautz Vizepräsident, Sparkassenverband Bayern, München
Dr. Jürgen Thiele Verbandsgeschäftsführer, Hanseatischer Sparkassen- und Giroverband, Hamburg
Thomas Wagner Verbandsgeschäftsführer, Sparkassen- und Giroverband Hessen-Thüringen, Erfurt
Jürgen Wannhoff Vizepräsident und Mitglied des Vorstands, Sparkassenverband Westfalen-Lippe, Münster
Wolfgang Zender Verbandsgeschäftsführer, Ostdeutscher Sparkassenverband, Berlin
Ständiger Gast:
Michael Breuer Präsident und Verbandsvorsteher, Rheinischer Sparkassen- und Giroverband, Düsseldorf
Peter Schneider Präsident und Verbandsvorsteher, Sparkassenverband Baden-Württemberg, Stuttgart
Arbeitnehmervertreter/-in:
Doris Bacci Hannover
Jürgen Bekemeier Hannover
Ringo Bischoff Bereichsleiter, ver.di Bundesverwaltung, Berlin
Manfred Boertz Münster
Gisela Buchholz Hannover
Angela Falk Frankfurt
Ludger Föller Münster
Ulrike Schräder-Kleikamp Münster
Stefan Senkowski Hannover
Heike Stiels Münster
Hans-Jörg Theis Frankfurt";;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Die Gesamtbezüge der Mitglieder des Aufsichtsrates beliefen sich im Geschäftsjahr 2016 auf insgesamt 490 TEUR.; 77 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Gesellschafterversammlung;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Thomas Mang Präsident und Verbandsvorsteher, Sparkassenverband Niedersachsen, Hannover
Vorsitzender
(bis 31.03.2017)
Mitglied
(ab 01.04.2017)
Michael Breuer Präsident und Verbandsvorsteher, Rheinischer Sparkassen- und Giroverband, Düsseldorf
Stv. Vorsitzender
(bis 31.03.2017)
Vorsitzender
(ab 01.04.2017)
Gerhard Grandke Geschäftsführender Präsident, Sparkassen- und Giroverband Hessen-Thüringen, Frankfurt
Mitglied
(bis 31.03.2017)
Stv. Vorsitzender
(ab 01.04.2017)
Peter Schneider Präsident und Verbandsvorsteher, Sparkassenverband Baden-Württemberg, Stuttgart
Stv. Vorsitzender
Reinhard Boll Präsident und Verbandsvorsteher, Sparkassen- und Giroverband für Schleswig-Holstein,
Kiel
Franz-Theo Brockhoff Vorsitzender der Geschäftsführung, Finanz Informatik GmbH & Co. KG, Frankfurt
Prof. Dr. Liane Buchholz Präsidentin und Vorsitzende des Vorstands, Sparkassenverband Westfalen-Lippe, Münster
(seit 01.04.2017)
Dr. Michael Ermrich Geschäftsführender Präsident, Ostdeutscher Sparkassenverband, Berlin
Ralf Finke Vorsitzender des Vorstands, Kreissparkasse Grafschaft Diepholz, Diepholz
Dr. Christoph Gögler Vorsitzender des Vorstands, Kreissparkasse Tübingen, Tübingen
Artur Grzesiek Vorsitzender des Vorstands, Sparkasse KölnBonn, Köln
Cornelia Hoffmann-Bethscheider Präsidentin, Sparkassenverband Saar, Saarbrücken
Rainer Jahnke Vorsitzender des Vorstands, Stadtsparkasse Wermelskirchen, Wermelskirchen
Dr. Christoph Krämer Vorsitzender des Vorstands, Sparkasse der Stadt Iserlohn, Iserlohn
(bis 31.03.2017)
Ludger Kreyerhoff Vorsitzender des Vorstands, Sparkasse Gladbeck, Gladbeck
Hans Jürgen Kulartz Mitglied des Vorstands, Berliner Sparkasse, Berlin, Niederlassung der Landesbank Berlin
AG
Beate Läsch-Weber Präsidentin und Verbandsvorsteherin, Sparkassenverband Rheinland-Pfalz, Budenheim
Dr. Harald Langenfeld Vorsitzender des Vorstands, Stadt- und Kreissparkasse Leipzig, Leipzig
Dr. Ewald Maier Vorsitzender des Vorstands, Sparkasse Forchheim, Forchheim
Lothar Müller Vorsitzender des Vorstands, Sparkasse Schopfheim-Zell, Schopfheim
Thomas Munding Vorsitzender des Vorstands, Sparkasse Memmingen-Lindau-Mindelheim, Memmingen
Dr. Ulrich Netzer Präsident, Sparkassenverband Bayern, München
Walter Pache Vorsitzender des Vorstands, Sparkasse Günzburg-Krumbach, Günzburg
Georg Sellner Vorsitzender des Vorstands, Sparkasse Darmstadt, Darmstadt
Gerhard Stock Vorsitzender des Vorstands, Sparkasse Neckartal-Odenwald, Mosbach
Dr. Harald Vogelsang Präsident und Verbandsvorsteher, Hanseatischer Sparkassen- und Giroverband, Hamburg";;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Den Mitgliedern der Gesellschafterversammlung wurden im Geschäftsjahr 2016 Gesamtbezüge von insgesamt 160 TEUR gewährt.; 77 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Geschäftsführung;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Komplementärin der KG ist die Finanz Informatik Verwaltungsgesellschaft mbH mit Sitz in Frankfurt am Main mit einem gezeichneten Kapital von 81.600 EUR.;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Sie führt die Geschäfte der KG derzeit mit fünf Geschäftsführern.;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Der Geschäftsführung der Komplementär-GmbH gehörten im Geschäftsjahr 2016 an:;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Franz-Theo Brockhoff, Vorsitzender
Willi Bär
Detlev Klage
Andreas Schelling
Michael Schürmann";;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Die Gesamtbezüge der Geschäftsführung betrugen in 2016 3.993 TEUR.; 77 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Ehemalige Geschäftsführer; 81 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"An frühere Geschäftsführer wurden in 2016 3.535 TEUR gezahlt; die Pensionsrückstellungen für frühere Geschäftsführer und deren Hinterbliebenen belaufen sich auf 52.623 TEUR."; 81 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Geschäfte mit nahe stehenden Unternehmen und Personen; 75 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Geschäfte zu nicht üblichen Marktkonditionen mit nahestehenden Unternehmen und Personen gemäß § 285 Nr. 21 HGB wurden nicht getätigt.; 75 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Außerbilanzielle Geschäfte; 61 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Der Konzern hat Grundstücke und Gebäude am Standort Hannover sowie die dazugehörige Finanzierung in fünf Zweckgesellschaften ausgegliedert. Die Restbuchwerte dieser Grundstücke und Gebäude belaufen sich am 31.12.2016 auf insgesamt 81,6 Mio. EUR.; 61 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Abschlussprüferhonorar; 65 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Das Abschlussprüferhonorar für das Geschäftsjahr 2016 beträgt 564 TEUR. Der Gesamtbetrag setzt sich wie folgt zusammen:; 65 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"a) Abschlussprüfungsleistungen: 496 TEUR
b) Andere Bestätigungsleistungen: 15 TEUR
c) Sonstige Beratungsleistungen: 53 TEUR"; 65 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Haftungsverhältnisse; 44 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Die Finanz Informatik hat Garantieerklärungen gegenüber der Nord/LB Norddeutsche Landesbank - Girozentrale - und der Nord/Lux Norddeutsche Landesbank Luxembourg S.A.; Luxemburg, bezüglich eines Objektfinanzierungsmodells bis zu einer Höhe von 11.888 TEUR (i. Vj. 13.386 TEUR) abgegeben. Darüber hinaus hat die Gesellschaft aus Garantieverträgen mit der NordLB und der Nord LB Luxemburg die uneingeschränkte, betraglich unbegrenzte, unbefristete und unwiderrufliche Garantie gegenüber der NordLB und Nord LB Luxemburg aus Vertragsverhältnissen im Zusammenhang mit zwei Zweckgesellschaften übernommen. Zum Bilanzstichtag und darüber hinaus ist bis zum Zeitpunkt der Aufstellung der Bilanz hieraus keine Inanspruchnahme erkennbar."; 44, 45 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Sonstige finanzielle Verpflichtungen; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Der Gesamtbetrag der sonstigen finanziellen Verpflichtungen gemäß § 285 Nr. 3a HGB beläuft sich auf 1.491,4 Mio. EUR, davon entfallen 65,9 Mio. EUR auf Unternehmen, mit denen ein Beteiligungsverhältnis besteht und 1,5 Mio. EUR auf verbundene Unternehmen, die nicht in den Konzernabschluss einbezogen worden sind. Es handelt sich dabei im Wesentlichen um Verpflichtungen aus Miet-, Leasing- und Wartungsverträgen für Hard- und Software sowie Büroräume.; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Die Finanz Informatik GmbH & Co. KG ist Mitglied der Zusatzversorgungskasse für die Gemeinden und Gemeindeverbände in Wiesbaden (ZVK Wiesbaden) bzw. in Emden (Emder ZVK) und hat einen großen Teil ihrer Mitarbeiter entsprechend der Satzungen der beiden ZVK's versichert.; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
ZVK Wiesbaden:; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Der Gesamt-Umlagesatz teilt sich in eine Umlage und einen Sanierungsbeitrag des Arbeitgebers zur Deckung der Altlasten auf. Im Jahr 2016 belief sich die Summe der umlagefähigen Gehälter auf 132,8 Mio. EUR. Vom 01.01. bis 30.06.2016 betrug der Gesamt-Umlagesatz 6,2 % zuzüglich 2,3 % Sanierungsbeitrag. Ab 01.07.2016 erhöhte sich der Gesamt-Umlagesatz auf 6,6 % zuzüglich 2,3 % Sanierungsbeitrag.
Über die Beibehaltung/den Wegfall des Sanierungsbeitrages entscheiden die Kassen und ihre Mitglieder satzungsgemäß je nach Finanzlage in der Zukunft."; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Seit 2003 sind auch Mitarbeiter im kapitalgedeckten Abrechnungsverband der ZVK Wiesbaden versichert. Der Beitragssatz beträgt 4,8 %. Im Jahr 2016 belief sich die Summe der beitragsfähigen Gehälter auf 13,2 Mio. EUR.; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Emder ZVK:; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Seit 2012 beträgt der Beitragssatz 5,0 % im Rahmen eines kapitalgedeckten Systems. Zusätzlich wird eine Rentenumlage von 2,2 % entrichtet. Im Jahr 2016 betrug das beitragspflichtige Entgelt 107,8 Mio. EUR. Zusätzlich war für Mitarbeiter, die im Rahmen des Tarifsozialplans Strukturverbesserung an den Standort Hannover gewechselt sind, ein beitragspflichtiges Entgelt in Höhe von 3,2 Mio. EUR zur berücksichtigen. Hier war ausschließlich der Beitragssatz in Höhe von 5,0 % zu berücksichtigen.; 62 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Belegschaft; 58 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Die durchschnittliche Anzahl der Mitarbeiter im Konzern betrug 5.352 (Vorjahr: 5.383); am Jahresende waren 5.353 Mitarbeiter (Vorjahr: 5.384) sowie 152 Auszubildende (Vorjahr: 138) beschäftigt."; 58 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Die Anzahl der Mitarbeiterkapazitäten betrug durchschnittlich 4.809 (Vorjahr: 4.787), am Jahresende 4.816 (Vorjahr: 4.825) sowie 152 Auszubildende (Vorjahr: 138).; 58 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Nachtragsbericht;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Nach Abschluss des Geschäftsjahres 2016 sind keine Vorgänge von besonderer Bedeutung eingetreten.;;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Ergebnisverwendung; 63 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Das Mutterunternehmen schließt das Geschäftsjahr 2016 mit einem Jahresüberschuss in Höhe von 59.016.938,57 € ab. Die Geschäftsführung schlägt vor, den Jahresüberschuss gemäß § 20 des Gesellschaftsvertrags der Finanz Informatik GmbH & Co. KG auf die Konten der Kommanditisten zu verteilen.; 63 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
Konzern / Entwicklung des Anlagevermögens im Geschäftsjahr 2016; 15 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Anschaffungs- und Herstellungskosten
Vortrag 01.01.2016.
Euro
Zugänge.
Euro
Abgänge.
Euro
Umbuchungen.
Euro
Stand 31.12.2016.
Euro
Anlagevermögen
I. Immaterielle Vermögens-.
gegenstände
1. Gewerbliche Schutzrechte und ähnliche
Rechte
746.903.398,74 86.829.913,35 108.657.232,37 4.074.950,60 729.151.030,32
2. Geschäfts- und Firmenwert 18.426.820,22 0,00 0,00 0,00 18.426.820,22
3. Geleistete Anzahlungen auf Software 7.633.065,61 31.485.819,35 79.960,00 -3.881.278,21 35.157.646,75
772.963.284,57 118.315.732,70 108.737.192,37 193.672,39 782.735.497,29
II. Sachanlagen
1. Grundstücke und Bauten einschließlich der
Bauten auf fremden Grundstücken
201.301.511,49 1.798.402,96 1.222.369,23 -12.011.824,95 189.865.720,27
2. Technische Anlagen und Maschinen 791.531.577,22 117.596.691,68 56.493.380,03 31.669.901,48 884.304.790,35
3. Andere Anlagen, Betriebs- und Geschäftsausstattung
108.336.808,44 13.933.268,76 6.766.724,40 1.131.050,10 116.634.402,90"; 15 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Anschaffungs- und Herstellungskosten
Vortrag 01.01.2016.
Euro
Zugänge.
Euro
Abgänge.
Euro
Umbuchungen.
Euro
Stand 31.12.2016.
Euro
4. Geleistete Anzahlungen und Anlagen im
Bau
24.358.060,36 3.510.917,08 0,00 -20.982.799,02 6.886.178,42
1.125.527.957,51 136.839.280,48 64.482.473,66 -193.672,39 1.197.691.091,94
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 8.630.594,49 0,00 0,00 0,00 8.630.594,49
2. Ausleihungen an verbundene Unternehmen 2.882.653,35 0,00 239.855,38 0,00 2.642.797,97
3. Beteiligungen 1.001.324,16 0,00 77.155,72 0,00 924.168,44
4. Beteiligungen an assoziierten Unternehmen
0,00 0,00 0,00 0,00 0,00
5. Ausleihungen an Unternehmen, mit denen
ein Beteiligungsverhältnis besteht
436.295,58 510.314,13 18.450,17 0,00 928.159,54
6. Sonstige Ausleihungen 4.672.601,18 0,00 4.348.874,48 0,00 323.726,70
17.623.468,76 510.314,13 4.684.335,75 0,00 13.449.447,14
1.916.114.710,84 255.665.327,31 177.904.001,78 0,00 1.993.876.036,37"; 15 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Wertberichtigungen
Vortrag 01.01.2016.
Euro
Zugänge.
Euro
Zuschreibungen.
Euro
Abgänge.
Euro
Umbuchungen.
Euro
Stand 31.12.2016.
Euro
Anlagevermögen
I. Immaterielle
Vermögens-.
gegenstände
1. Gewerbliche
Schutzrechte und
ähnliche Rechte
668.187.938,06 66.805.656,94 0,00 108.657.232,37 51.024,77 626.387.387,40
2. Geschäfts- und
Firmenwert
14.512.570,01 490.102,55 0,00 0,00 0,00 15.002.672,56
3. Geleistete Anzahlungen
auf
Software
0,00 0,00 0,00 0,00 0,00 0,00
682.700.508,07 67.295.759,49 0,00 108.657.232,37 51.024,77 641.390.059,96"; 15, 16 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Wertberichtigungen
Vortrag 01.01.2016.
Euro
Zugänge.
Euro
Zuschreibungen.
Euro
Abgänge.
Euro
Umbuchungen.
Euro
Stand 31.12.2016.
Euro
II. Sachanlagen
1. Grundstücke
und Bauten einschließlich
der
Bauten auf fremden
Grundstücken
100.927.559,56 5.272.482,86 0,00 824.289,23 0,00 105.375.753,19
2. Technische
Anlagen und Maschinen
539.811.599,22 109.143.744,24 0,00 56.301.981,02 101.279,91 592.754.642,35
3. Andere Anlagen,
Betriebsund
Geschäftsausstattung
77.121.230,77 12.517.333,24 0,00 6.434.708,40 -152.304,68 83.051.550,93
4. Geleistete Anzahlungen
und
Anlagen im Bau
0,00 0,00 0,00 0,00 0,00 0,00
717.860.389,55 126.933.560,34 0,00 63.560.978,65 -51.024,77 781.181.946,47
III. Finanzanlagen
1. Anteile an verbundenen
Unternehmen
291.436,37 0,00 0,00 0,00 0,00 291.436,37
2. Ausleihungen
an verbundene
Unternehmen
0,00 0,00 0,00 0,00 0,00 0,00
3. Beteiligungen 0,00 0,00 0,00 0,00 0,00 0,00
4. Beteiligungen
an assoziierten
Unternehmen
0,00 0,00 0,00 0,00 0,00 0,00
5. Ausleihungen
an Unternehmen,
406.666,67 0,00 0,00 0,00 0,00 406.666,67"; 15, 16 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Wertberichtigungen
Vortrag 01.01.2016.
Euro
Zugänge.
Euro
Zuschreibungen.
Euro
Abgänge.
Euro
Umbuchungen.
Euro
Stand 31.12.2016.
Euro
mit denen ein Beteiligungsverhältnis
besteht
6. Sonstige Ausleihungen
78.221,03 0,00 21.891,88 0,00 0,00 56.329,15
776.324,07 0,00 21.891,88 0,00 0,00 754.432,19
1.401.337.221,69 194.229.319,831) 21.891,88 172.218.211,02 0,00 1.423.326.438,62"; 15, 16 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Restbuchwerte
Stand 31.12.2016.
Euro
Stand 31.12.2015.
Euro
Anlagevermögen
I. Immaterielle Vermögens-.
gegenstände
1. Gewerbliche Schutzrechte und ähnliche Rechte 102.763.642,92 78.715.460,68
2. Geschäfts- und Firmenwert 3.424.147,66 3.914.250,21
3. Geleistete Anzahlungen auf Software 35.157.646,75 7.633.065,61
141.345.437,33 90.262.776,50
II. Sachanlagen
1. Grundstücke und Bauten einschließlich der Bauten auf fremden Grundstücken 84.489.967,08 100.373.951,93
2. Technische Anlagen und Maschinen 291.550.148,00 251.719.978,00
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 33.582.851,97 31.215.577,67
4. Geleistete Anzahlungen und Anlagen im Bau 6.886.178,42 24.358.060,36
416.509.145,47 407.667.567,96
III. Finanzanlagen
1. Anteile an verbundenen Unternehmen 8.339.158,12 8.339.158,12
2. Ausleihungen an verbundene Unternehmen 2.642.797,97 2.882.653,35
3. Beteiligungen 924.168,44 1.001.324,16
4. Beteiligungen an assoziierten Unternehmen 0,00 0,00
5. Ausleihungen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht 521.492,87 29.628,91"; 15 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
"Restbuchwerte
Stand 31.12.2016.
Euro
Stand 31.12.2015.
Euro
6. Sonstige Ausleihungen 267.397,55 4.594.380,15
12.695.014,95 16.847.144,69
570.549.597,75 514.777.489,15
1) ohne Abschreibungen auf Vermögensgegenstände des Umlaufvermögens"; 15 ;2016;Finanz Informatik GmbH & Co. KG;Konzernabschluss;WIBERA
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
