Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht, beinhalten wie im Vorjahr vollständig Verbindlichkeiten aus Lieferungen und Leistungen.; 5.59, 7 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Der Gesamtbetrag der bilanzierten Verbindlichkeiten, die durch Pfandrechte oder ähnliche Rechte (Grundschuld, Hypothek, Bürgschaft) besichert sind, beträgt T€ 79 (Vorjahr T€ 299).; 5.51, 43 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Von den sonstigen Verbindlichkeiten bestehen T€ 29.962 (Vorjahr T€ 41.348) gegenüber den Gesellschaftern der heristo holding gmbh.; 5.60, 19 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(8) Passive latente Steuern; 5.64, 25 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die passiven latenten Steuern setzen sich wie folgt zusammen:; 5.64, 25 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"2016
T€ 2015
T€
Finanzanlagevermögen 1.498 1.498
sonstige Konsolidierungsmaßnahmen 302 217
aus Einzelabschlüssen 394 662
Zwischenergebniskonsolidierung 94 83
Gesamtsumme 2.288 2.460"; 5.64, 25 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Es handelt sich um passive latente Steuern aus Konsolidierungsmaßnahmen.; 5.64, 25 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
b) Erläuterungen zur Konzern-Gewinn- und Verlustrechnung;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(9 ) Umsatzerlöse; 5.66 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die Sparten der heristo-Gruppe haben folgende Umsätze erwirtschaftet:; 5.66, 48 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Unternehmensbereiche1 2016 2015 Veränderung
Mio € Mio € Mio € %
heristo-Konzern 1 1.412 1.465 -53 -3,6
stockmeyer gruppe 300 290 10 3,4
Appel fine food 286 283 3 1,1
saturn petcare group 520 539 -19 -3,5
Industriesegment 1 1.106 1.112 -6 -0,5
conSup (Handelssegment) 1 278 319 -41 -12,9
Sonstige Beteiligungen sowie Konsolidierungseffekte zwischen den Teilkonzernen 28 34 -6 -17,6
1 Konsolidiert Werte (Rundungsdifferenzen resultieren aus rechentechnischen Gründen)."; 5.66, 48 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Die Umsätze gliedern sich wie folgt nach geographisch bestimmten Märkten auf:

"; 5.66, 48 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"2016
T€ 2015
T€
Inland 1.017.592 1.049.996
Ausland 394.816 415.427
Gesamtumsatz 1.412.408 1.465.423"; 5.66, 48 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Aufgrund der Erstanwendung des BilRUG im Geschäftsjahr 2016 sind die Umsatzerlöse nach § 277 Abs. 1 HGB nicht vollumfänglich mit denen des Vorjahres vergleichbar. Die gemäß BilRUG nunmehr in den Umsatzerlösen berücksichtigten sonstigen betrieblichen Erträge in Höhe von T€ 837 betreffen im Wesentlichen Erträge aus Vermietung und Verpachtung sowie Erträge aus Entsorgung.

"; 5.66, 49 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Bei Anwendung des BilRUG auf die Vorjahreszahlen hätten sich aufgrund der Umgliederung von sonstigen betrieblichen Erträgen in Höhe von T€ 1.664 Umsatzerlöse in Höhe von € 1.467 Mio. ergeben.; 5.66, 49 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"(1 0 ) Sonstige betriebliche Erträge
"; 5.69 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
In den sonstigen betrieblichen Erträgen sind periodenfremde Erträge in Höhe von T€ 15.439 enthalten. Sie betreffen im Wesentlichen Erträge aus der Auflösung von Rückstellungen (T€ 10.035), Erträge aus der Auflösung von Pauschal- und Einzelwertberichtigungen (T€ 716), Erträge aus Anlagenabgängen (T€ 311) sowie sonstige periodenfremde Erträge in Höhe von T€ 4.377. Die sonstigen betrieblichen Erträge enthalten außerdem Erträge aus der Währungsumrechnung in Höhe von T€ 1.788 (Vorjahr T€ 719).; 5.69, 52, 54 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(1 1 ) Abschreibungen; 5.77 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Im Geschäftsjahr 2016 wurden außerplanmäßige Abschreibungen auf immaterielle Vermögensgegenstände und Sachanlagen in Höhe von T€ 351 vorgenommen.; 5.77, 50 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(1 2 ) Sonstige betriebliche Aufwendungen; 5.80 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die sonstigen betrieblichen Aufwendungen enthalten periodenfremde Aufwendungen in Höhe von T€ 2.140 sowie Aufwendungen aus der Währungsumrechnung in Höhe von T€ 1.713 (Vorjahr T€ 1.124). Die periodenfremden Aufwendungen betreffen unter anderem Verluste aus Anlagenabgängen sowie Vorsteuerkorrekturen und Rückvergütungen für Vorjahre.; 5.80, 52, 54 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(1 3 ) Abschreibungen auf Finanzanlagen; 5.87 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Im Geschäftsjahr 2016 erfolgten Abschreibungen auf Finanzanlagen des Konzerns wegen voraussichtlich dauernder Wertminderung in Höhe von T€ 650 (Vorjahr T€ 0).

"; 5.87, 50 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(1 4 ) Zinsen und ähnliche Aufwendungen; 5.88 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die Zinsen und ähnlichen Aufwendungen enthalten Aufwendungen aus der Aufzinsung in Höhe von T€ 719 (Vorjahr T€ 1.672).; 5.88, 53 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(1 5 ) Steuern; 5.90 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Im Geschäftsjahr 2016 ist saldiert ein Ertrag in Höhe von T€ 143 (Vorjahr T€ 451) aus der Veränderung der latenten Steuern ergebniswirksam erfasst worden.; 5.90, 56 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(1 6 ) Abschlussprüferhonorare;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Im laufenden Geschäftsjahr 2016 sind für Abschlussprüfungsleistungen T€ 626, für Steuerberatungsleistungen T€ 34 und für andere Bestätigungsleistungen T€ 9 erfasst worden.; 65 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
(17 ) Sonstige Angaben;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Haftungsverhältnisse; 44 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Zum Bilanzstichtag ergaben sich Haftungsverhältnisse des heristo-Konzerns von insgesamt T€ 1.284 (Vorjahr T€ 1.303). Diese bestehen aus Bürgschaften von T€ 250 (Vorjahr T€ 432) sowie aus Akkreditivverpflichtungen von T€ 1.034 (Vorjahr T€ 871).; 44 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Aufgrund der den Haftungsverhältnissen zugrundliegenden Geschäften und der Einschätzung der Bonität der Schuldner wird nicht mit einer Inanspruchnahme aus diesen gerechnet.;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Sonstige finanzielle Verpflichtungen; 62 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die sonstigen finanziellen Verpflichtungen im Sinne des § 314 Abs. 1 Nr. 2a HGB, die nicht in der Konzernbilanz erscheinen und auch nicht nach § 298 Abs. 1 HGB in Verbindung mit § 251 HGB oder § 314 Abs. 1 Nr. 2 HGB anzugeben sind, betragen insgesamt T€ 181.381 und setzen sich wie folgt zusammen:; 62 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"31.12.2016
T€
Einkaufskontrakte und Bestellobligo 134.977
Miet- und Leasingverträge 19.701
Investitionen, Großreparaturen, Umweltschutzmaßnahmen 7.118
Andere finanzielle Verpflichtungen 19.584
Gesamt 181.381"; 62 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Der Ausweis erfolgt ohne Umsatzsteuer. Bei den Leasingverpflichtungen für PKW sowie bei den Wartungsverträgen handelt es sich um Jahresbeträge, da die Verträge jederzeit kündbar sind.;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Es bestehen Leasingvereinbarungen in einem Umfang von € 9,3 Mio. Mit diesen Vereinbarungen wird die Finanzierung der Gesellschaft entlastet. Risiken ergeben sich hieraus nicht (§ 314 Abs. 1 Nr. 2 HGB).

";;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Derivative Finanzinstrumente; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Zur Absicherung der bilanziellen Fremdwährungspositionen sind Devisentermingeschäfte abgeschlossen. Die Derivate werden mit den sich gegenläufig verhaltenen Fremdwährungsforderungen und Fremdwährungsverbindlichkeiten in währungsbezogene Bewertungseinheiten (Portfolio-Hedge) zusammengefasst. Sich ausgleichende Wertänderungen bleiben im Abschluss gemäß der Einfrierungsmethode unberücksichtigt. Die ineffektiven Anteile der währungsbezogenen Sicherungsbeziehungen, also sich nicht ausgleichende Wertänderungen, werden nach allgemeinen Bewertungsgrundsätzen behandelt. Für unrealisierte Verlustspitzen werden dem Imparitätsprinzip folgend Drohverlustrückstellungen gebildet. Zum Bilanzstichtag war aufgrund gebildeter Bewertungseinheiten keine Drohverlustrückstellung zu bilden. Die Geschäfte werden in 2017 und 2018 fällig.

"; 30, 31, 32, 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Darüber hinaus werden zur Absicherung von Fremdwährungsrisiken aus geplanten Absatz- und Beschaffungsgeschäften in USD, GBP, AUD, CHF und CAD, Devisentermingeschäfte abgeschlossen. Von einer hohen Eintrittswahrscheinlichkeit der abgesicherten Transaktionen wird ausgegangen, da es sich um routinemäßige Geschäfte handelt und die Absicherung deutlich unter dem geplanten Gesamtvolumen liegt. Der Einsatz von derivativen Finanzinstrumenten unterliegt darüber hinaus klar definierten Vorgaben.; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die beizulegenden Zeitwerte der derivativen Finanzinstrumente werden mit marktüblichen Bewertungsmethoden unter Berücksichtigung der am Bewertungsstichtag vorliegenden Marktdaten (Marktwerte) ermittelt. Devisenkontrakte werden einzeln auf Basis des Austauschbetrages mit den aktuellen Marktterminkursen am Abschlussstichtag im Vergleich zu den vereinbarten Termin- bzw. Kontraktkursen bewertet. Die Marktterminkurse richten sich nach den Kassakursen unter Berücksichtigung von Terminauf- und -abschlägen.; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Folgende Währungsgeschäfte bestanden per 31. Dezember 2016:

"; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"FX-Kauf

Devisentermingeschäfte Nominalwert
in TEUR Devisentermingeschäfte mit positivem Zeitwert
in TEUR Devisentermingeschäfte mit negativem Zeitwert
in TEUR
USD 19.494 444 43
CHF 93 0 0
Gesamtsumme 19.587 444 43"; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"FX-Verkauf

Devisentermingeschäfte Nominalwert
in TEUR Devisentermingeschäfte mit positivem Zeitwert
in TEUR Devisentermingeschäfte mit negativem Zeitwert
in TEUR
USD 62.403 25 1.602
GBP 1.682 59 5
CAD 4.143 0 54
AUD 1.431 16 8
Gesamtsumme 69.659 100 1.669"; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Folgende Zinssicherungsgeschäfte bestanden per 31. Dezember 2016:

Jahr Finanzinstrumente Nominalwert
in T€ Marktwert
in T€
2016 Zinsswaps 60.000 -1.257"; 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Bei den Zinsswaps (Basis 3-Monats-Euribor) handelt es sich um Zinssicherungen (Hedging) für langfristige, variabel verzinsliche Kredite, für die Bewertungseinheiten (Einfrierungsmethode) gebildet wurden. Die Hedgingbeziehungen laufen bis maximal zum 3. Quartal 2023. Grundlage für die Marktwerte sind anerkannte „mark-to-market“-Bewertungen (z.B. Black-Scholes / Barwertberechnung).; 31, 137, 47 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Durchschnittliche Mitarbeiterzahl; 58 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Die durchschnittliche Mitarbeiterzahl der vollkonsolidierten Tochterunternehmen beträgt insgesamt:; 58 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"2016 2015
Angestellte 971 973
Gewerbliche Arbeitnehmer 1.892 1.868
Gesamt 2.863 2.841"; 58 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Anteilsliste und Veröffentlichung;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Zur Aufstellung des Anteilsbesitzes siehe Anlage zum Anhang.;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Mitglieder der Geschäftsführung und Aufwendungen für Organe;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Der Geschäftsführung der heristo holding gmbh gehörte im Geschäftsjahr an:
 
Herr Heinrich W. Risken, Geschäftsführer der heristo holding gmbh, Bad Rothenfelde

 Herr Oliver Risken, Geschäftsführer der heristo holding gmbh, Bad Rothenfelde";;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Auf die Darstellung der Gesamtbezüge der Geschäftsführung wird gemäß § 286 Abs. 4 HGB verzichtet. Der Geschäftsführung wurden in 2016 keine Vorschüsse und Kredite gewährt.; 77 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Ergebnisverwendung; 63 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Der Jahresüberschuss in Höhe von T€ 32.515 soll auf neue Rechnung vorgetragen werden.; 63 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Nachtragsbericht; 64 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Nach Schluss des Geschäftsjahres 2016 traten keine weiteren Ereignisse ein, die für die heristo-Gruppe von wesentlicher Bedeutung waren und zu einer veränderten Beurteilung der Lage des Konzerns geführt haben.
"; 64 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Entwicklung des Konzernanlagevermögens zum 31. Dezember 2016
";;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Anschaffungs- bzw. Herstellungskosten
01.01.2016
€ Zugang
€ Währungsumrechnung
€ Umbuchung
€
I. Immaterielle Vermögensgegenstände        
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 22.280.679,22 2.280.486,57 -15.791,93 74.359,08
2. Geschäfts- oder Firmenwert 8.073.905,39 0,00 0,00 0,00
3. Geleistete Anzahlungen 362.564,69 162.359,40 0,00 -1.832,99
  30.717.149,30 2.442.845,97 -15.791,93 72.526,09
II. Sachanlagen        
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 155.958.733,53 4.433.756,23 -415.809,13 1.808.674,22
2. Technische Anlagen und Maschinen 280.932.243,21 20.467.099,27 -464.481,03 6.408.296,57
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 60.059.063,65 4.409.193,35 -63.786,87 664.871,76
4. Geleistete Anzahlungen und Anlagen im Bau 13.435.321,41 7.997.873,74 -11.947,47 -8.954.368,64
  510.385.361,80 37.307.922,59 -956.024,50 -72.526,09
III. Finanzanlagen        
1. Anteile an verbundenen Unternehmen 8.313.266,77 700.962,39 0,00 0,00
2. Beteiligungen 10.408.448,50 0,00 0,00 0,00
3. Sonstige Ausleihungen 450,00 0,00 0,00 0,00
4. Geleistete Anzahlungen auf Finanzanlagen 0,00 530.000,00 0,00 0,00
  18.722.165,27 1.230.962,39 0,00 0,00
  559.824.676,37 40.981.730,95 -971.816,43 0,00"; 15 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Anschaffungs- bzw. Herstellungskosten
Konzernkreisveränderung
€ Abgänge
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände      
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 0,00 993.566,92 23.626.166,02
2. Geschäfts- oder Firmenwert 0,00 0,00 8.073.905,39
3. Geleistete Anzahlungen 0,00 0,00 523.091,10
  0,00 993.566,92 32.223.162,51
II. Sachanlagen      
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 0,00 11.872.924,32 149.912.430,53
2. Technische Anlagen und Maschinen 0,00 7.196.114,73 300.147.043,29
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 0,00 3.603.139,77 61.466.202,12
4. Geleistete Anzahlungen und Anlagen im Bau 0,00 15.847,55 12.451.031,49
  0,00 22.688.026,37 523.976.707,43
III. Finanzanlagen      
1. Anteile an verbundenen Unternehmen -2.247.549,87 0,00 6.766.679,29
2. Beteiligungen 96.723,46 0,00 10.505.171,96
3. Sonstige Ausleihungen 0,00 0,00 450,00
4. Geleistete Anzahlungen auf Finanzanlagen 0,00 0,00 530.000,00
  -2.150.826,41 0,00 17.802.301,25
  -2.150.826,41 23.681.593,29 574.002.171,19"; 15 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Abschreibungen
01.01.2016
€ Zuführung
€ Währungsumrechnung
€
I. Immaterielle Vermögensgegenstände      
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 18.660.613,06 1.151.860,68 -13.618,47
2. Geschäfts- oder Firmenwert 7.298.011,26 196.420,37 0,00
3. Geleistete Anzahlungen 0,00 0,00 0,00
  25.958.624,32 1.348.281,05 -13.618,47
II. Sachanlagen      
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 77.501.250,24 3.338.676,61 -157.365,32
2. Technische Anlagen und Maschinen 216.316.894,12 17.767.628,06 -315.928,51
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 43.977.904,74 3.347.418,56 -44.310,65
4. Geleistete Anzahlungen und Anlagen im Bau 2.115.422,89 0,00 0,00
  339.911.471,99 24.453.723,23 -517.604,48
III. Finanzanlagen      
1. Anteile an verbundenen Unternehmen 2.290.320,98 650.139,39 0,00
2. Beteiligungen 4.276.043,91 0,00 0,00
3. Sonstige Ausleihungen 0,00 0,00 0,00
4. Geleistete Anzahlungen auf Finanzanlagen 0,00 0,00 0,00
  6.566.364,89 650.139,39 0,00
  372.436.461,20 26.452.143,67 -531.222,95
Abschreibungen
Abgänge
€ Konzernkreisveränderung
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände      
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 986.094,92 0,00 18.812.760,35
2. Geschäfts- oder Firmenwert 0,00 0,00 7.494.431,63
3. Geleistete Anzahlungen 0,00 0,00 0,00
  986.094,92 0,00 26.307.191,98
II. Sachanlagen      
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 206.674,05 0,00 80.475.887,48
2. Technische Anlagen und Maschinen 7.127.494,32 0,00 226.641.099,35
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 3.435.807,83 0,00 43.845.204,82
4. Geleistete Anzahlungen und Anlagen im Bau 0,00 0,00 2.115.422,89
  10.769.976,20 0,00 353.077.614,54
III. Finanzanlagen      
1. Anteile an verbundenen Unternehmen 0,00 -1.182.762,17 1.757.698,20
2. Beteiligungen 0,00 0,00 4.276.043,91
3. Sonstige Ausleihungen 0,00 0,00 0,00
4. Geleistete Anzahlungen auf Finanzanlagen 0,00 0,00 0,00
  0,00 -1.182.762,17 6.033.742,11
  11.756.071,12 -1.182.762,17 385.418.548,63"; 15, 16 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Restbuchwerte
31.12.2016
€ 31.12.2015
€
I. Immaterielle Vermögensgegenstände    
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 4.813.405,67 3.620.066,16
2. Geschäfts- oder Firmenwert 579.473,76 775.894,13
3. Geleistete Anzahlungen 523.091,10 362.564,69
  5.915.970,53 4.758.524,98
II. Sachanlagen    
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 69.436.543,05 78.457.483,29
2. Technische Anlagen und Maschinen 73.505.943,94 64.615.349,09
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 17.620.997,30 16.081.158,91
4. Geleistete Anzahlungen und Anlagen im Bau 10.335.608,60 11.319.898,52
  170.899.092,89 170.473.889,81
III. Finanzanlagen    
1. Anteile an verbundenen Unternehmen 5.008.981,09 6.022.945,79
2. Beteiligungen 6.229.128,05 6.132.404,59
3. Sonstige Ausleihungen 450,00 450,00
4. Geleistete Anzahlungen auf Finanzanlagen 530.000,00 0,00
  11.768.559,14 12.155.800,38
  188.583.622,56 187.388.215,17"; 15 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
Beteiligungsliste per 31. Dezember 2016;;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"lfd . Nr. Konsolidierte verbundene Unternehmen Name Gesell - schafter Anteil
in %  
1 heristo holding gmbh, Bad Rothenfelde        
2 heristo vermögensverwaltungs gmbh & co. kommanditgesellschaft, Bad Rothenfelde *1 1 100    
3 heristo aktiengesellschaft, Bad Rothenfelde *2, 4 1 100    
4 heristo land- und forstwirtschaft gmbh, Bad Rothenfelde *2, 4 1 100    
5 heristo real estate GmbH, Berg 1 100    
6 Planet Vegan GmbH, Bad Rothenfelde *2, 4 1 100    
7 saturn petcare gmbh, Bremen *2, 4 3 100    
8 saturn petcare B.V., Hattem 7 100    
9 animonda petcare gmbh, Bad Rothenfelde *2, 4 7 100    
10 Günther Janßen Handels GmbH, Bad Rothenfelde *2, 4 7 100    
11 N-RUTAS GmbH & Co. KG, Pullach i. Isartal *1 7 94    
12 Westfälische Fleischwarenfabrik Stockmeyer GmbH, Sassenberg *2, 4 3 100    
13 ALVG Allgemeine Lebensmittel-Vertriebsgesellschaft mbH, Sassenberg *2, 4 12 100    
14 Appel Feinkost GmbH & Co. KG, Cuxhaven *1, 4 3, 15 100    
15 Norda Fisch Feinkost GmbH, Cuxhaven *2, 4 14 100    
16 Hanse Feinkost GmbH, Cuxhaven *2, 4 14 100    
17 Exzellent Feinkost GmbH, Dresden *2, 4 14 100    
18 Buss Fertiggerichte GmbH, Ottersberg *2, 4 14 100    
19 STEAKMEISTER GmbH, Hamburg *2, 4 18 100    
20 YOUCOOK GmbH, Düsseldorf *2, 4 18 100    
21 miller conSup gesellschaft für import und export mbh, Hamburg 3 100    
22 conSup north america, Inc., Lincoln Park NJ, USA 21 100    
23 Slawski Zaklad Przetworstwa Miesa i Drobiu ""BALCERZAK I SPOLKA"" Sp.z.o.o.,Wroblow, Slawa, Polen 3 100    
24 conSup Polska Sp. z o.o., Wroblow, Slawa, Polen 23 100    
25 saturn petcare inc., Lincoln Park NJ, USA 3 100    
26 fine food alliance se, Bad Rothenfelde 3 100    
27 serv.it Gesellschaft für IT Services mbH, Sassenberg *2, 4 3 100    
28 serv.io gmbh, Bremen *2, 4 3 100    
29 heristo automotive gmbh, Bad Rothenfelde *2, 4 3 100    
30 conSup convenient supplies gmbh, Hamburg *2, 4 3 100    
31 Peter Paulsen Import-Export GmbH & Co. Handels KG, Hamburg *1, 5 30, 56 100    
32 conSup beef gmbH, Köln 30 100    
33 Gottfried Kurth Fleischimporte GmbH, Köln 32 50,1    
34 AGRAR Fleisch Import GmbH & Co. KG, Köln 33, 44 100    
35 ANGUS Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
36 ARGENTA Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
37 ARGENTINA Beef Fleisch GmbH & Co. KG, Köln 33, 44 100    
38 FERA Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
39 GAUCHO beef Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
40 MEADOW Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
41 SHILOH Beef Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
42 TOP Beef Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
43 VIANDE Fleischhandel GmbH & Co. KG, Köln 33, 44 100    
44 ARGENTA Fleischhandel Verwaltungs GmbH, Köln 33 100    
45 Meat 2000 Fleischhandelsgesellschaft mbH, Köln 32 100    
46 ABI Angus Beef Import GmbH, Köln 45 100    
47 Beef Argentina Import GmbH, Köln 45 100    
48 Woelki Fleischhandel GmbH & Co KG, Köln 45, 46 100    
49 Wolfgang Woelki Import Export GmbH & Co. OHG, Köln 45, 46 100    
50 Flimpex Fleisch-Import-Export GmbH, Hamburg *4 31 100    
51 R.W. Fleischhandels GmbH, Hamburg *4 31 100    
52 POLLIMPEX Handels GmbH, Hamburg *4 31 100    
53 Poultry Plus GmbH, Hamburg *4 31 100    
54 Franke & Paulsen GmbH, Hamburg *4 31 100    
55 Paulsen Food Service GmbH, Hamburg *4 31 100    
56 ZGG Verwaltungs GmbH, Hamburg *4 31 100    
57 hc food import gmbh, Hamburg 31 100   "; 68, 73, 100, 101 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"nicht konsolidierte verbundene Unternehmen        
lfd . Nr. Name Gesellschafter Anteil
in %    
58 conSup ferminco trading gmbh, Hamburg *4 3 100    
59 heristo science ag, Zürich 3 95    
60 Gasthaus Alte Schenke GmbH & Co. KG, Bad Rothenfelde 12, 61 100    
61 Alte Schenke Verwaltungs GmbH, Bad Rothenfelde 60 100"; 68 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
"Beteiligungen        
lfd . Nr. Name Gesellschafter Anteil
in % Eigenkapital der Gesellschaft
in T€ Ergebnis
in T€
62 VFG-Labor GmbH, Versmold *3 12 20 127 4
63 VFG-Labor GmbH & Co.KG, Versmold *3 12 20 -27 -183
64 ODB Projektionstechnik GmbH , Osnabrück (vorm. serv.pack gmbh, Bad Rothenfelde) *3 1 49 31 0
*1 Die Gesellschaft ist gemäß § 264b HGB von Ihrer Verpflichtung befreit, einen Jahresabschluss und einen Lagebericht nach den für Personengesellschaften geltenden Vorschriften aufzustellen, prüfen zu lassen und offen zu legen.
*2 Die Gesellschaft ist gemäß § 264 Abs. 3 HGB von der Pflicht zur Erstellung eines Jahresabschlusses und eines Lageberichtes nach den für Kapitalgesellschaften geltenden Vorschriften, sowie deren Prüfung und Offenlegung befreit.
*3 Das Eigenkapital und das Ergebnis der Gesellschaft basiert auf dem Jahresabschluss zum 31.12.2015.
*4 Bei der Gesellschaft besteht ein Ergebnisabführungsvertrag (EAV) bzw. eine Verlustübernahmeerklärung. Die Beteiligungsliste enthält, bis auf 61 konsoldierte unwesentliche Gesellschaften und 3 Gesellschaften, über die wegen sonst der Gesellschaft drohender erheblicher Nachteile gem. § 313 Abs. 3 S. 1 HGB keine Angaben gemacht werden, 61 verbundene Unternehmen und 3 Beteiligungen.
*5 Gemäß § 313 Abs. 2 Nr. 6 HGB ist der unbeschränkt haftender Gesellschafter ein anderes in den Konzernabschluss einbezogenes Unternehmen."; 71, 73, 100, 101 ;2016;"heristo holding gmbh
";Konzernabschluss;PwC
