; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die sonstigen betrieblichen Aufwendungen von insgesamt 52.405 TEUR (VJ: 46.812 TEUR) betreffen überwiegend sonstige Dienstleistungen mit 35.160 TEUR (VJ: 34.887 TEUR). Sonstige Steuern sind in Höhe von 57 TEUR (VJ: 39 TEUR) enthalten.; 4.80 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
17 Ergebnis Finanzanlagen;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Das Ergebnis Finanzanlagen in Höhe von 17 TEUR (VJ: 22 TEUR) umfasst die Zinserträge für die sonstigen Ausleihungen des Finanzanlagevermögens.; 4.85 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
18 Zinsergebnis;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"2016 Vorjahr
TEUR TEUR
Sonstige Zinsen und ähnliche Erträge 1,2 8.750 2
Zinsen und ähnliche Aufwendungen 3,4 1.220 17.018
7.530 -17.016
1 davon aus verbundenen Unternehmen - -
2 davon aus Abzinsung von Rückstellungen 17 -
3 davon an verbundene Unternehmen 372 267
4 davon aus Aufzinsung von Rückstellungen 470 1.524"; 4.85, 4.88, 58 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Im Berichtsjahr wurde der Aufwand aus der Aufzinsung der Pensionsrückstellung (1.609 TEUR) mit dem Ertrag aus der Bewertung zum beizulegenden Zeitwert sowie den übrigen Aufwendungen und Erträgen des für die Pensionsverpflichtung bestehenden Zweckvermögens (10.340 TEUR) verrechnet. Der daraus resultierende Saldo in Höhe von 8.731 TEUR ist in den Zinsen und ähnlichen Erträgen ausgewiesen.; 4.85 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Im Vorjahr wurde der Aufwand aus der Aufzinsung der Pensionsrückstellung (17.657 TEUR) und der Aufwand aus der Bewertung zum beizulegenden Zeitwert sowie den übrigen Aufwendungen des für die Pensionsverpflichtung bestehenden Zweckvermögens (12.256 TEUR) mit den Erträge des Zweckvermögens (15.156 TEUR) verrechnet. Der daraus resultierende Saldo in Höhe von -14.757 TEUR ist in den Zinsen und ähnlichen Aufwendungen ausgewiesen. Im Berichtsjahr wurde der Aufwand aus der Aufzinsung der Rückstellungen für Altersteilzeitverpflichtungen 576 TEUR (VJ: 601 TEUR) mit dem Ertrag aus den Marktwertveränderungen sowie den übrigen Aufwendungen und Erträgen aus den Wertpapieren des Anlagevermögens 215 TEUR (VJ: 136 TEUR) verrechnet, soweit diese Zweckvermögen für die Altersteilzeitverpflichtung darstellen. Der daraus resultierende Saldo in Höhe von -361 TEUR (VJ: -465 TEUR) ist in den sonstigen Zinsen und ähnlichen Aufwendungen ausgewiesen.;  4.88 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
19 Steuern vom Einkommen und vom Ertrag; 4.90 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Bei den Ertragssteuern handelt es sich um Steuerumlagen, die von der LEW Verteilnetz GmbH (Organgesellschaft) an die Lechwerke AG (Organträger) aufgrund einer bestehenden körperschaftsteuerlichen und gewerbesteuerlichen Organschaft abgeführt werden. Die Umlagen werden grundsätzlich so ermittelt, als ob die LEW Verteilnetz GmbH selbständig steuerpflichtig ist (Stand-alone-Verfahren). Die Besteuerung erfolgt zusammengefasst bei der Lechwerke AG.; 4.90 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
20 Auf Grund eines Gewinnabführungsvertrags abgeführte Gewinne;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Das Ergebnis vor Gewinnabführung mit 9.034 wurde aufgrund des bestehenden Ergebnisabführungsvertrages an die Gesellschafterin Lechwerke AG abgeführt.;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Nachtragsbericht; 69 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Zum Zeitpunkt der Erstellung des Jahresabschlusses lagen keine bedeutenden Ereignisse vor.; 69 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Energiewirtschaftsgesetz (EnWG);;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die LEW Verteilnetz GmbH ist gemäß § 3 Nr. 38 EnWG ein vertikal integriertes Energieversorgungsunternehmen und hat die sich hieraus ergebenden Rechtsfolgen des § 6b EnWG zu beachten.; 82 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Geschäfte größeren Umfangs mit verbundenen Unternehmen oder assoziierten Unternehmen; 82 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Im Berichtsjahr wurden folgende Geschäfte größeren Umfangs, die aus dem Rahmen der gewöhnlichen Energieversorgungstätigkeit herausfallen und für die Beurteilung der Vermögens- und Ertragslage des Unternehmens nicht von untergeordneter Bedeutung sind, mit verbundenen oder assoziierten Unternehmen getätigt.; 82 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die LEW Verteilnetz GmbH empfängt folgende Leistungen:; 82 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Pachtaufwendungen für Stromverteilnetze eines Konzernunternehmens: 48.952 TEUR.; 82 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Binnendienstleistungen im Zusammenhang mit der Pachtung von Netzen von einem Konzernunternehmen (Dienstleistende Querschnittsfunktionen): 25.111 TEUR.; 82 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Organe der Gesellschaft; 83 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Mitglieder der Geschäftsführung sind:; 83 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Manfred Lux, Oberndorf a. Lech
Sprecher der Geschäftsführung
verantwortlich für Energiedaten, Regulierung, Netzwirtschaft und Qualitätsmanagement
Theo Schmidtner, Großaitingen
Mitglied der Geschäftsführung
verantwortlich für Netzführung, -montage, -planung und Projektierung
Eugen Wiedemann, Neusäß
Mitglied der Geschäftsführung
verantwortlich für Anlagen, Einkauf, Personal, Ausbildung und Gebäudemanagement"; 83 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Mitglieder des Aufsichtsrates sind:; 83 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"Dr. Markus Litpher
Augsburg
Mitglied des Vorstands der Lechwerke AG
Aufsichtsratsvorsitzender
Jürgen Gutmann*
Augsburg
stv. Vorsitzender des Betriebsrats der LEW Verteilnetz GmbH
stv. Aufsichtsratsvorsitzender
Marcellinus Höhnle*
Neusäß
Vorsitzender des Betriebsrats der LEW Verteilnetz GmbH
Rainer Müller
Augsburg
Prokurist der Lechwerke AG
Norbert Schürmann
Ustersbach
Mitglied des Vorstands der Lechwerke AG
Norbert Wiedemann
Asbach-Bäumenheim
Prokurist der Lechwerke AG
Erläuterung:
* von der Belegschaft gewählt"; 83 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Mitarbeiter; 64 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die Anzahl der Mitarbeiter betrug im Jahresdurchschnitt:; 64 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
"2016 Vorjahr
Gewerbliche Mitarbeiter 203 198
Angestellte 583 582
786 780
Auszubildende 82 84
868 864"; 64 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Sonstige Angaben;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
In Anwendung von § 286 Abs. 4 HGB unterblieb die Angabe der Geschäftsführerbezüge.; 84 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Das von dem Abschlussprüfer für das Geschäftsjahr berechnete Gesamthonorar im Sinne des § 285 Nr. 17 HGB ist in der entsprechenden Anhangsangabe des Konzernabschlusses der RWE AG / innogy SE enthalten.; 72 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Konzernzugehörigkeit;;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
Die LEW Verteilnetz GmbH, Augsburg, wird in den Konzernabschluss der innogy SE, Essen (kleinster Konsolidierungskreis) und der RWE AG, Essen (größter Konsolidierungskreis) einbezogen, die nach den International Financial Reporting Standards (IFRS) — wie sie von der Europäischen Kommission für die Anwendung in der Europäischen Union übernommen wurden — aufgestellt sind und im Bundesanzeiger veröffentlich werden.; 75, 76 ;2016;LEW Verteilnetz GmbH;Jahresabschluss;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
