; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Tätigkeitsbereich Umsatz
Mio. €
Umsatzerlöse mit Dritten 1.126,9
Umsatzerlöse im Konzern 164,6
Summe 1.291,5
Bereiche Umsatz
Mio. €
Personal Health 571,1
Health Systems 568,1
Lighting Solutions 42,0
Miscellaneous 110,3
Summe 1.291,5
Geographisch bestimmter Markt Umsatz
Mio. €
Inland 947,1
Ausland 344,4
Summe 1.291,5"; 4.66, 50 ;2016;Philips GmbH;Jahresabschluss;EY
Zusätzliche Angaben zur Anwendung des Umsatzkostenverfahrens; 4.66, 52, 53 ;2016;Philips GmbH;Jahresabschluss;EY
Materialaufwand; 4.70, 52 ;2016;Philips GmbH;Jahresabschluss;EY
Der Materialaufwand des Geschäftsjahrs beträgt 875,1 Mio. € (Vorjahr: 1.200,1 Mio. €) und gliedert sich wie folgt:; 4.70, 52 ;2016;Philips GmbH;Jahresabschluss;EY
"Materialaufwand Mio. €
Aufwendungen für Roh-, Hilfs- und Betriebsstoffe und für bezogenen Waren 845,0
Aufwendungen für bezogene Leistungen 30,1
Summe 875,1"; 4.70, 52 ;2016;Philips GmbH;Jahresabschluss;EY
Personalaufwand; 4.73, 53 ;2016;Philips GmbH;Jahresabschluss;EY
Der Personalaufwand des Geschäftsjahrs beträgt 192,0 Mio. € (Vorjahr: 250,0 Mio. €) und gliedert sich wie folgt:; 4.73, 53 ;2016;Philips GmbH;Jahresabschluss;EY
"Personalaufwand Mio. €
Löhne und Gehälter 164,0
soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung 28,0
davon für Altersversorgung 5,0
Summe 192,0"; 4.73, 53 ;2016;Philips GmbH;Jahresabschluss;EY
Außerplanmäßige Abschreibungen auf das Anlagevermögen; 4.77, 55 ;2016;Philips GmbH;Jahresabschluss;EY
Auf Gegenstände des Anlagevermögens wurden außerplanmäßige Abschreibungen in Höhe von 0,0 Mio. € (Vorjahr: 0,1 Mio. €) vorgenommen.; 8.77, 55 ;2016;Philips GmbH;Jahresabschluss;EY
Allgemeine Verwaltungskosten;;2016;Philips GmbH;Jahresabschluss;EY
Die allgemeinen Verwaltungskosten beinhalten Kosten der zentralen Verwaltung der Philips GmbH. Durch Veränderungen der Zuordnung von Kosten des Funktionsbereiches Real Estate in die Verwaltungskosten sind diese im Vergleich stark angestiegen.;;2016;Philips GmbH;Jahresabschluss;EY
Erläuterung der sonstigen betrieblichen Erträge und Aufwendungen; 4.69, 4.80 ;2016;Philips GmbH;Jahresabschluss;EY
Die sonstigen betrieblichen Erträge enthalten Erträge aus dem Verkauf der Lighting Solutions Aktivität in Höhe von 84,8 Mio. €, der Auflösung von Rückstellungen in Höhe von 3,9 Mio. € (Vorjahr: 15,5 Mio. €), Erträge aus Investitionszuschüssen in Höhe von 2,1 Mio. € (Vorjahr: 3,0 Mio. €), Erträge aus der Fremdwährungsumrechnung in Höhe von 1,2 Mio. € (Vorjahr: 1,6 Mio. €) sowie dem Verschmelzungsergebnis der Saeco GmbH mit der Philips GmbH in Höhe von 0,9 Mio. €.; 4.69, 59 ;2016;Philips GmbH;Jahresabschluss;EY
Die sonstigen betrieblichen Aufwendungen enthalten Aufwendungen aus der Fremdwährungsumrechnung in Höhe von 0,8 Mio. € (Vorjahr: 3,4 Mio. €) und zurückgezahlten Investitionszulagen in Höhe von 0,4 Mio. €.; 4.80, 59 ;2016;Philips GmbH;Jahresabschluss;EY
Finanzergebnis; 4.85, 4.86, 4.88, 4.89 ;2016;Philips GmbH;Jahresabschluss;EY
Zinsanteile für langfristige Rückstellungen und Fondsvermögen, die sich aus Ab- und Aufzinsung ergeben, sind im Zinsergebnis ausgewiesen.; 4.85, 4.86, 4.88, 4.89, 58 ;2016;Philips GmbH;Jahresabschluss;EY
Das Zinsergebnis enthält die folgenden Positionen:; 4.85, 4.86, 4.88, 4.89 ;2016;Philips GmbH;Jahresabschluss;EY
"2016 2015
Tsd. € Tsd. €
Erhaltene Zinsen von verbundenen Unternehmen 0 15
Erhaltene Zinsen von Dritten 84 137
Zinserträge aus Pensionsverpflichtungen 36.272 0
Sonstige Zinsen und ähnliche Erträge 36.356 152
Zinsaufwand an verbundene Unternehmen -20.173 -20.700
Zinsaufwand für Steuerrisiken -4.803 -4.018
Zinsaufwand aus Pensionsverpflichtungen 0 -57.934
Zinsaufwand an Dritte -50 -1.179
Zinsaufwand aus langfristigen Rückstellungen -430 -838
Zinsen und ähnliche Aufwendungen -25.455 -84.669
Zinsergebnis 10.901 -84.517"; 4.85, 4.86, 4.88, 4.89, 58 ;2016;Philips GmbH;Jahresabschluss;EY
"Das positive Finanzergebnis in Höhe von 11 Mio. € (Vorjahr: -84 Mio. €) resultiert aus den gesunkenen Zinsen und ähnlichen Aufwendungen in Höhe von 27 Mio. € (Vorjahr: 85 Mio. €), bedingt durch einen geringeren Zinsaufwand aus Pensionsverpflichtungen in Höhe von 0 Mio. € (Vorjahr: 58 Mio. €) im Wesentlichen durch die Bewertungsänderung der Pensionsverpflichtungen durch die Erstanwendung des
geänderten § 253 Abs. 2 Satz 1 HGB (51 Mio. €). Weiterhin positiv wirken die gestiegenen Erträge aus Zinsen und ähnlichen Erträgen +36 Mio. €."; 4.85, 4.86, 4.88, 4.89, 35 ;2016;Philips GmbH;Jahresabschluss;EY
Steuern vom Einkommen und vom Ertrag; 4.90 ;2016;Philips GmbH;Jahresabschluss;EY
Als Ertragsteueraufwendungen werden die Körperschaftsteuer zuzüglich Solidaritätszuschlag und die Gewerbeertragsteuer ausgewiesen. Außerdem sind in dieser Position latente Steueraufwendungen sowie - erträge erfasst, die aus temporären Differenzen zwischen handelsrechtlichen und steuerlichen Wertansätzen sowie der Bewertung von Verlustvorträgen resultieren.; 4.90 ;2016;Philips GmbH;Jahresabschluss;EY
V. Sonstige Angaben;;2016;Philips GmbH;Jahresabschluss;EY
Durchschnittliche Zahl der während des Geschäftsjahrs 2016 beschäftigten Arbeitnehmer; 64 ;2016;Philips GmbH;Jahresabschluss;EY
Im Durchschnitt waren in 2016 2.028 Personen beschäftigt, diese teilen sich wie folgt auf die einzelnen Gruppen auf:; 64 ;2016;Philips GmbH;Jahresabschluss;EY
"Bereich Anzahl Arbeitnehmer
Verwaltung und Vertrieb 1.095"; 64 ;2016;Philips GmbH;Jahresabschluss;EY
"Bereich Anzahl Arbeitnehmer
Produktion 768
Forschung und Entwicklung 165
Summe 2.028"; 64 ;2016;Philips GmbH;Jahresabschluss;EY
Honorare des Abschlussprüfers; 72 ;2016;Philips GmbH;Jahresabschluss;EY
Das vom Abschlussprüfer für das Geschäftsjahr 2016 berechnete Gesamthonorar beläuft sich auf 0,1 Mio. € und betrifft ausschließlich Abschlussprüfungsleistungen.; 72 ;2016;Philips GmbH;Jahresabschluss;EY
Namen der Mitglieder der Unternehmensorgane; 83 ;2016;Philips GmbH;Jahresabschluss;EY
Mitglieder der Geschäftsführung; 83 ;2016;Philips GmbH;Jahresabschluss;EY
"Pieter Vullinghs
- Vorsitzender der Geschäftsführung und Chief Executive Officer -
Klaus Baumann
- Chief Financial Officer -
Dr. Thomas Piehler
- Arbeitsdirektor -
Eva Braun (bis 03/2017)
- Market Leader Health Systems -
Bernd Laudahn
- Market Leader Personal Health -"; 83 ;2016;Philips GmbH;Jahresabschluss;EY
Mitglieder des Aufsichtsrats; 83 ;2016;Philips GmbH;Jahresabschluss;EY
Im Geschäftsjahr 2016 setzte sich der Aufsichtsrat der Philips GmbH aus den folgenden Mitgliedern zusammen:; 83 ;2016;Philips GmbH;Jahresabschluss;EY
"Hans-Joachim Kamp
- Diplom-Kaufmann -
Vorsitzender des Aufsichtsrats
Vanessa Barth * (bis 09/2016)
- Gewerkschaftssekretärin -
stellv. Vorsitzende des Aufsichtsrats
Dr. rer. nat. Hedwig Blank *
- Entwicklungs-Ingenieurin —
Stellv. Vorsitzende des Aufsichtsrats (ab 12/2016)
Prof. Dr. Britta Böckmann
- Dr. rer. nat. der medizinischen Informatik —
Martin Geißler * (ab 12/2016)
- Gewerkschaftssekretär —
Bettina Günther * (bis 06/2016)
- Personalleiterin —
Axel Kemmerich * (ab 07/2016)
- Diplom-Kaufmann —
Hardy Ludwig* (ab 01/2016)
- Bilanzbuchhalter —
Stephan Meyer *
- Elektrotechniker -
Jurjen Jongma
- Diplom-Kaufmann —
Achim Schyns *
- Gewerkschaftssekretär —
Ulla Schmidt
- Bundestagsabgeordnete —
Arie Westerlaken (bis 06/2016)
- Diplom-Kaufmann —
Christoph Wolfsgruber
- Diplom-Kaufmann -
* von den Arbeitnehmern gewählt"; 83 ;2016;Philips GmbH;Jahresabschluss;EY
Gesamtbezüge des Aufsichtsrats und der Geschäftsführung, gewährte Kredite; 84 ;2016;Philips GmbH;Jahresabschluss;EY
Die Gesamtbezüge der Aufsichtsratsmitglieder für die Wahrnehmung ihrer Aufgaben betrugen im Geschäftsjahr 2016 von 0,1 Mio. € (Vorjahr: 0,2 Mio. €).; 84 ;2016;Philips GmbH;Jahresabschluss;EY
Die Gesamtbezüge der Geschäftsführung beliefen sich im Geschäftsjahr 2016 auf 2,4 Mio. € (Vorjahr: 3,0 Mio. €).; 84 ;2016;Philips GmbH;Jahresabschluss;EY
"Daneben partizipierten die Mitglieder der Geschäftsführung 2016 an einem von der Muttergesellschaft KPNV aufgelegten weltweiten Long-Term Incentive-Programm, in dem jährlich eine bestimmte Anzahl von Philips Aktien zugeteilt wird. Anschließend wird über einen 3-Jahreszeitraum die Philips Performance anhand der Zielgrößen „Total Shareholder Return"" und „Adjusted Earnings per Share Growth"" gemessen. Die Anzahl der Aktien über die der Mitarbeiter zum Ende diese Periode tatsächlich verfügen kann hängt von der Philips Performance ab, der tatsächliche Wert vom dann aktuellen Aktienkurs. Den Mitgliedern der Geschäftsführung wurden in 2016 insgesamt 20.753 (Vorjahr: 21.212) Performance Shares gewährt. Diese hatten bei dem einem gewichteten Wert bei Zuteilung in Höhe von 24,86 € einen Zeitwert von 516 Tsd. € (Vorjahr: 605 Tsd. €, bei einem gewichteten Wert von 28,54 €). Aufgrund der grundsätzlichen Ablösung des bisherigen Long-Term Incentive-Programm („Stock Options & Restricted Shares"") wurden wie im Vorjahr keine neuen „Stock Options"" gewährt. „Restricted Shares"" werden nur in Sonderfällen gewährt."; 84, 87 ;2016;Philips GmbH;Jahresabschluss;EY
Gewährte Bezüge für frühere Mitglieder der Unternehmensorgane; 88 ;2016;Philips GmbH;Jahresabschluss;EY
"In Folge der zum 01.02.2016 erfolgten Unternehmenstrennung in HealthTech und Lighting Solutions und der damit verbundenen Ausgliederung eines Teils der Pensionsverpflichtungen der Philips GmbH erfolgten nur im Januar 2016 Zahlungen an frühere Mitglieder der Geschäftsführung. Darüber hinaus wurden Rückstellungen an Lighting Solutions übertragen. Die Gesamtbezüge früherer Mitglieder der Geschäftsführung und ihrer Hinterbliebenen beliefen sich auf 43 Tsd. € (Vorjahr: 0,5 Mio. €). Die Rückstellungen für Pensionen für frühere Mitglieder der Geschäftsführung und ihrer Hinterbliebenen betrugen 0,3 Mio. € (Vorjahr:
8,2 Mio. €)."; 88 ;2016;Philips GmbH;Jahresabschluss;EY
Angaben über den Anteilsbesitz an anderen Unternehmen von mind. 20 Prozent der Anteile; 77 ;2016;Philips GmbH;Jahresabschluss;EY
"Jahresergebnis Eigenkapital
Firmenname / Sitz Anteilshöhe in Mio. € in Mio. €
Respironics Deutschland Verwaltungsgesellschaft mbH, München** 100% 0,0 0,0
Respironics Deutschland GmbH & Co. KG, München** 100% 0,0 0,1
Philips Medizin Systeme Böblingen GmbH, Böblingen* 100% 264,9 60,0
Philips Medical Systems DMC GmbH, Hamburg* 100% -42,4 31,8
Silicon Manufacturing Itzehoe SMI GmbH, Itzehoe** 100% 0,0 6,5
Philips Medizin Systeme Hofheim-Wallau GmbH, Hamburg** 100% 0,0 4,2
JJI Lighting Group GmbH Europe, Hamburg** 100% 3,1 3,1
Philips SC Unterstützungskasse GmbH, Hamburg** 100% - 0,0
* vor Ergebnisabführung/Verlustübernahme
** letzter vorliegender Abschluss zum 31.12.2015"; 77 ;2016;Philips GmbH;Jahresabschluss;EY
Konzernzugehörigkeit;;2016;Philips GmbH;Jahresabschluss;EY
Die Philips GmbH, Hamburg, wird in den Konzernabschluss der Koninklijke Philips N.V., Eindhoven, Niederlande (größter Konsolidierungskreis), einbezogen. Der offen gelegte Konzernabschluss ist bei der Gesellschafterin erhältlich bzw. im Internet abrufbar (www.philips.com).; 75 ;2016;Philips GmbH;Jahresabschluss;EY
Die Philips GmbH, Hamburg, stellt den Konzernabschluss für den kleinsten Konzernkreis auf, der im Bundesanzeiger offengelegt wird.; 76 ;2016;Philips GmbH;Jahresabschluss;EY
Nachtragsbericht; 69 ;2016;Philips GmbH;Jahresabschluss;EY
Mit Wirkung ab 01.01.2017 wurde am 24.01./07.02.2017 ein Beherrschungs- und Gewinnabführungsvertrag zwischen der Philips Medizin Systeme Hofheim-Wallau GmbH und der Philips Medizin Systeme Böblingen GmbH geschlossen.; 69 ;2016;Philips GmbH;Jahresabschluss;EY
Mit Vertrag vom 21.02.2017 und mit sofortiger dinglicher und wirtschaftlicher Wirkung veräußerte die die Philips GmbH alle Anteile an der JJI Lighting GmbH Europe.; 69 ;2016;Philips GmbH;Jahresabschluss;EY
Weitere Vorgänge von relevanter Bedeutung sind nach dem Ende des Geschäftsjahres nicht eingetreten. Risiken, die den Fortbestand des Unternehmens gefährden könnten, sind nicht bekannt.; 69 ;2016;Philips GmbH;Jahresabschluss;EY
Vorschlag zur Ergebnisverwendung; 68 ;2016;Philips GmbH;Jahresabschluss;EY
Die Geschäftsführung schlägt vor, den Jahresüberschuss der Philips GmbH auf neue Rechnung vorzutragen.; 68 ;2016;Philips GmbH;Jahresabschluss;EY
Anlagenspiegel; 15 ;2016;Philips GmbH;Jahresabschluss;EY
"Immaterielle Vermögensgegenstände
Entgeltlich erworbene,
gew. Schutzrechte und
ähnl. Rechte an solchen
Rechten und Werten
Geschäfts- oder Firmenwert
Summe
2016 Tsd. € Tsd. € Tsd. €
Kumul. Anschaff.-/ Herstellungskosten
Stand 01.01.2016 4.589 313.620 318.209
Zugänge 62 - 62
Abgänge - - -
Abgänge aus Verkauf -6 -138 -144
Stand 31.12.2016 4.645 313.482 318.127
Kumul. Abschreibungen Stand 01.01.2016 4.310 248.358 252.668
Entgeltlich erworbene,
gew. Schutzrechte und
ähnl. Rechte an solchen
Rechten und Werten
Geschäfts- oder Firmenwert
Summe
2016 Tsd. € Tsd. € Tsd. €
Zugänge 92 31.232 31.324
Abgänge - - -
Abgänge aus Verkauf -6 -137 -143
Stand 31.12.2016 Nettobuchwert 4.396 279.453 283.849
31.12.2016 Nettobuchwert 249 34.029 34.278
31.12.2015 279 65.262 65.541
Sachanlagen
Grundstücke, grundstücksgleiche
Rechte und Bauten auf fremden
Grundstücken
Technische Anlagen und
Maschinen
Andere Anlagen, Betriebsund
Geschäftsausstattung
Geleistete Anzahlungen,
Anlagen im Bau Summe
2016.
Kumul. Anschaff.-/ Herstellungskosten
Tsd. € Tsd. € Tsd. € Tsd. € Tsd. €
Stand 01.01.2016 12.504 68.674 56.058 13.515 150.751
Zugänge - 390 6.155 6.934 13.479
Umgliederungen 9.794 1.443 6.406 -17.643 0
Abgänge -7.452 -1.682 -5.661 - -14.795
Abgänge aus Verkauf -9.136 -50.853 -9.570 -406 -69.965
Stand 31.12.2016 5.710 17.972 53.388 2.400 79.470
Kumul. Abschreibungen
Stand 01.01.2016 4.095 55.204 41.447 - 100.746
Zugänge 710 1.791 5.723 - 8.224
Umgliederungen - - - - 0
Abgänge -1.242 -1.679 -5.100 - -8.021
Abgänge aus Verkauf -2.939 -45.919 -7.301 - -56.159
Stand 31.12.2016 624 9.397 34.769 - 44.790
Nettobuchwert 31.12.2016 5.086 8.575 18.619 2.400 34.680
Nettobuchwert 31.12.2015 8.409 13.470 14.611 13.515 50.005
Finanzanlagen
Anteile an verbundene Un-
2016 ternehmen Beteiligungen Sonstige Ausleihungen Summe .
Kumul. Anschaff.-/ Herstellungskosten Tsd. € Tsd. € Tsd. € Tsd. €
Stand 01.01.2016 1.422.992 622 748 1.424.362
Zugänge 7.807 - 1.631 9.438
Abgänge -7.806 - - -7.806
Abgänge aus Verkauf -25 -589 -333 -947
Stand 31.12.20 16 1.422.968 33 2.046 1.425.047
Kumul. Abschreibungen
Stand 01.01.2016 4.099 - - 4.099
Zugänge - - -
Abgänge - - -
Abgänge aus Verkauf - - - -
Stand 31.12.2016 4.099 - - 4.099
Nettobuchwert 31.12.2016 1.418.869 33 2.046 1.420.948
Nettobuchwert 31.12.2015 1.418.893 622 748 1.420.263"; 15, 16 ;2016;Philips GmbH;Jahresabschluss;EY
