; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Der Jahresabschluss der Gesellschaft wird in den Konzernabschluss der N-ERGIE Aktiengesellschaft, Nürnberg, für den kleinsten Kreis und in den Konzernabschluss der Städtische Werke Nürnberg Gesellschaft mit beschränkter Haftung, Nürnberg, für den größten Kreis einbezogen. Die Abschlüsse sind beim Elektronischen Bundesanzeiger hinterlegt.; 75, 76 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
Nürnberg, 14. Februar 2017;;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Entwicklung des Anlagevermögens
der MDN Main-Donau Netzgesellschaft mbH, Nürnberg"; 15 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Anschaffungs- und Herstellungskosten
Stand am 01.01.2016 Zugang Abgang Umbuchung Stand am 31.12.2016
€ € € € €
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche
Schutzrechte sowie ähnliche Rechte
und Werte
7.296.309,16 0,00 0,00 0,00 7.296.309,16
2. Geschäfts- oder Firmenwert 2.392.512,00 0,00 0,00 0,00 2.392.51200
9.688.821,16 0,00 0,00 0,00 9.688.821,16
II. Sachanlagen
1. Grundstücke und grundstücksgleiche
Rechte mit Geschäfts-, Betriebs-und anderen
Bauten
3.349.112,60 70.565,58 0,00 439.170,19 3.858.848,37"; 15 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Anschaffungs- und Herstellungskosten
Stand am 01.01.2016 Zugang Abgang Umbuchung Stand am 31.12.2016
€ € € € €
2. Grundstücke und grundstücksgleiche
Rechte mit Wohnbauten
18.345,91 0,00 0,00 0,00 18.345,91
3. Grundstücke und grundstücksgleiche
Rechte ohne Bauten
86.517,27 0,00 0,00 0,00 86.517,27
4. Bauten auf fremden Grundstücken, die
nicht zu den Ziffern 1 oder 2 gehören
704.151,95 0,00 0,00 0,00 704.151,95
5. Erzeugungs-, Gewinnungs- und Bezugsanlagen
6.975.652,18 0,00 0,00 0,00 6.975.652,18
6. Verteilungsanlagen 259.249.674,79 6.099.920,83 732.976,45 1.298.643,20 265.915.26237
7. Technische Anlagen und Maschinen 48.773,95 0,00 0,00 0,00 48.773,95
8. Andere Anlagen, Betriebs- und Geschäftsausstattung
366.253,08 8.764,59 11.089,95 0,00 363.927,72
9. Geleistete Anzahlungen und Anlagen im
Bau
2.297.256,14 2.203.243,72 0,00 -1.737.813,39 2.762.686,47
273.095.737,87 8.382.494,72 744.066,40 0,00 280.734.166,19
III. Finanzanlagen
1. Sonstige Ausleihungen 154.656,25 10.000,00 15.855,00 0,00 148.801,25
154.656,25 10.000,00 15.855,00 0,00 148.801,25
Anlagevermögen gesamt 282.939.215,28 8.392.494,72 759.921,40 0,00 290.571.788,60"; 15 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Abschreibungen
Stand am 01.01.2016
Abschreibungen des Geschäftsjahres
./. kumulierte Ab- schreibungen
auf Anlagenabgänge
Zuschreibungen des Geschäftsjahres
Stand am 31.12.2016
€ € € € €
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche
Schutzrechte sowie ähnliche Rechte
und Werte
7.222.085,70 41.130,71 0,00 0,00 7.263.216,41
2. Geschäfts- oder Firmenwert 2.392.512,00 0,00 0,00 0,00 2.392.512,00
9.614.597,70 41.130,71 0,00 0,00 9.655.728,41"; 15, 16 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Abschreibungen
Stand am 01.01.2016
Abschreibungen des Geschäftsjahres
./. kumulierte Ab- schreibungen
auf Anlagenabgänge
Zuschreibungen des Geschäftsjahres
Stand am 31.12.2016
€ € € € €
II. Sachanlagen
1. Grundstücke und grundstücksgleiche
Rechte mit Geschäfts-, Betriebs-und anderen
Bauten
1.545.651,56 27.880,53 0,00 0,00 1.573.532,09
2. Grundstücke und grundstücksgleiche
Rechte mit Wohnbauten
4.116,19 917,29 0,00 0,00 5.033,48
3. Grundstücke und grundstücksgleiche
Rechte ohne Bauten
6.239,00 0,00 0,00 0,00 6.239,00
4. Bauten auf fremden Grundstücken, die
nicht zu den Ziffern 1 oder 2 gehören
567.328,85 6.540,47 0,00 0,00 573.869,32
5. Erzeugungs-, Gewinnungs- und Bezugsanlagen
6.724.992,65 30.990,57 0,00 0,00 6.755.983,22
6. Verteilungsanlagen 208.286.453,78 4.047.409,85 697.850,00 0,00 211.636.013,63
7. Technische Anlagen und Maschinen 48.773,95 0,00 0,00 0,00 48.773,95
8. Andere Anlagen, Betriebs- und Geschäftsausstattung
299.284,89 27.273,65 11.063,94 0,00 315.494,60
9. Geleistete Anzahlungen und Anlagen im
Bau
0,00 0,00 0,00 0,00 0,00
217.482.840,87 4.141.012,36 708.913,94 0,00 220.914.939,29
III. Finanzanlagen
1. Sonstige Ausleihungen 78.606,25 2.511,00 0,00 20.717,00 60.400,25
78.606,25 2.511,00 0,00 20.717,00 60.400,25
Anlagevermögen gesamt 227.176.044,82 4.184.654,07 708.913,94 20.717,00 230.631.067,95"; 15, 16 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Buchwerte
Stand am 31.12.2016 Stand am 31.12.2015
€ €
I. Immaterielle Vermögensgegenstände
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte sowie ähnliche Rechte und Werte 33.092,75 74.223,46"; 15 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
"Buchwerte
Stand am 31.12.2016 Stand am 31.12.2015
€ €
2. Geschäfts- oder Firmenwert 0,00 0,00
33.092,75 74.223,46
II. Sachanlagen
1. Grundstücke und grundstücksgleiche Rechte mit Geschäfts-, Betriebs-und anderen Bauten 2.285.316,28 1.803.461,04
2. Grundstücke und grundstücksgleiche Rechte mit Wohnbauten 13.312,43 14.229,72
3. Grundstücke und grundstücksgleiche Rechte ohne Bauten 80.278,27 80.278,27
4. Bauten auf fremden Grundstücken, die nicht zu den Ziffern 1 oder 2 gehören 130.282,63 136.823,10
5. Erzeugungs-, Gewinnungs- und Bezugsanlagen 219.668,96 250.659,53
6. Verteilungsanlagen 54.279.248,74 50.963.221,01
7. Technische Anlagen und Maschinen 0,00 0,00
8. Andere Anlagen, Betriebs- und Geschäftsausstattung 48.433,12 66.968,19
9. Geleistete Anzahlungen und Anlagen im Bau 2.762.686,47 2.297.256,14
59.819.226,90 55.612.897,00
III. Finanzanlagen
1. Sonstige Ausleihungen 88.401,00 76.050,00
88.401,00 76.050,00
Anlagevermögen gesamt 59.940.720,65 55.763.170,46"; 15 ;2016;MDN Main-Donau Netzgesellschaft mbH;Jahresabschluss;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
