; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"r. Name und Sitz der Gesellschaft Quote Eigen-
kapital
TEUR Ergebnis
2016
TEUR 
1. apetito kids & schools GmbH, Rheine 50 % 615 105  
2. Hansa activita GmbH, Rheine 100 % 256 0 1)
3. Petito's Bistro Gastronomie GmbH, Rheine 100 % 51 0 1)
4. CoolMenü GmbH, Mülheim/Ruhr 100 % 250 0 1)
5. Menülogistik GmbH, Rheine 100 % 110 0 1)
6. apetito convenience AG & Co. KG, Rheine 100 % 10.676 -1.562  
7. apetito convenience Verwaltungsgesellschaft mbH, Rheine 100 % 127 2  
8. hansa Tiefkühlmenü GmbH, Hilter 100 % 30 4  
9. Menü-Variant GmbH, Hilter 100 % 43 18  
10. apetito B.V., Den Haag/Niederlande 100 % 8.693 1.186 3)
11. apetito (UK) Holdings Ltd., Trowbridge/Großbritannien 100 % 20.757 0 2),3),4)
12. apetito Ltd., Trowbridge/Großbritannien 100 % 46.702 -3.752 2),3),5)
13. Bonfait B.V., Denekamp/Niederlande 100 % 6.946 1.326 3)
14. apetito Canada Holdings Ltd., Whitehorse/Kanada 100 % -3.376 -42 2),3)
15. apetito Canada Ltd., Brampton/Kanada 100 % -6.193 -247 2),3)
16. Heart to Home Inc., Brampton/Kanada (vormals: Copper County Foods Inc.) 100 % -1.459 -417 2),3)
17. Copper Creek Farms Ltd., Brampton/Kanada 100 % -192 0 2),3)
18. COSTA Meeresspezialitäten GmbH & Co. KG, Emden 100 % 11.550 2.232  
19. COSTA Meeresspezialitäten Verwaltungsgesellschaft mbH, Emden 100 % 99 4  
20. Costa France SAS, Paris 100 % 72 22  
21. FFT Frozen Food Trading GmbH, Emden 100 % 56 1  
22. Arcasa & apetito S.L., Barcelona/Spanien 50 % 696 -45 3)
23. apetito convenience Treuhand GmbH, Rheine 100 % 25 0  
24. apetito Österreich GmbH, Böheimkirchen/Österreich 100 % -184 -568 3)
25. Mealshop Ltd., Wellingborough 100 % 1.588 87  
26. WFF Crief Ltd., Pertshire 100 % 1.671 118  
1) Ergebnisabführungsverträge mit apetito AG oder apetito convenience GmbH & Co. KG

2) Eigenkapital zu Stichtagskursen, Ergebnis zu Durchschnittskursen

3) Ergebnis gemäß IFRS

4) Vom Jahresergebnis wurden TEUR 23.000 vorab an die apetito AG ausgeschüttet und sind im Jahresergebnis der

apetito AG enthalten.

5) Vom Jahresergebnis wurden umgerechnet TEUR 23.000 an die apetito (UK) Holdings Ltd. ausgeschüttet und sind in deren Jahresergebnis enthalten."; 94 ;2016; apetito AG;Jahresabschluss;PwC
Finanzderivate; 57 ;2016; apetito AG;Jahresabschluss;PwC
Für die Absicherung von USD Wareneinkäufe setzt die apetito AG Devisentermingeschäfte ein. Zum Bilanzstichtag bestanden folgende währungsbezogene Geschäfte:; 57 ;2016; apetito AG;Jahresabschluss;PwC
"Volumen Marktwert
Art des Geschäftes TUSD TEUR TEUR
Devisentermingeschäft 3.500 3.123 154"; 57 ;2016; apetito AG;Jahresabschluss;PwC
Zum Bilanzstichtag bestehen USD Währungsterminkäufe für TEUR 3.123. Diese dienen dem Ausgleich des Risikos aus Zahlungsstromänderungen. Der Zeitwert der währungsbezogenen USD-Geschäfte beträgt zum Bilanzstichtag TEUR 154 und deckt das gegenläufige Zahlungsstromrisiko vollständig, der Betrag wurde nicht aktiviert.; 57 ;2016; apetito AG;Jahresabschluss;PwC
Zinsbezogene Geschäfte bestehen zum Bilanzstichtag nicht.; 57 ;2016; apetito AG;Jahresabschluss;PwC
Mitarbeiter im Jahresdurchschnitt; 80 ;2016; apetito AG;Jahresabschluss;PwC
"2016 Vorjahr
Gewerbliche Arbeitnehmer 678 682
Angestellte 689 657
Aushilfen 100 106
Befristet Beschäftigte 103 87
  1.570 1.532
Auszubildende 46 50
  1.616 1.582"; 80 ;2016; apetito AG;Jahresabschluss;PwC
Mitglieder des Vorstands der apetito AG; 102 ;2016; apetito AG;Jahresabschluss;PwC
"Guido Hildebrandt, Dipl.-Ökonom, Düsseldorf (Sprecher des Vorstands, Vorstand Vertrieb und Marketing)
Jörg Baumgart, Dipl.-Ökonom, Spelle (Vorstand Finanzen und IT)
Paul Freeston, BA DipM, Trowbridge/UK (Vorstand Sonderprojekte)
Christian Kessy, Dipl. Ing. Verfahrenstechnik, Rheine (Vorstand Einkauf, Produktion und Personal)"; 102 ;2016; apetito AG;Jahresabschluss;PwC
Die Gesamtbezüge der aktiven Mitglieder des Vorstands belaufen sich für das Geschäftsjahr 2016 auf TEUR 2.008 (Vorjahr: TEUR 2.029).; 103 ;2016; apetito AG;Jahresabschluss;PwC
Für Pensionsverpflichtungen gegenüber früheren Mitgliedern der Geschäftsleitung der apetito Karl Düsterberg KG und ehemaligen Vorstandsmitgliedern sind im Jahresabschluss TEUR 12.199 (Vorjahr: TEUR 12.440) zurückgestellt. Die laufenden Bezüge dieses Personenkreises betrugen im Geschäftsjahr 2016 TEUR 716 (Vorjahr: TEUR 738).; 111 ;2016; apetito AG;Jahresabschluss;PwC
Mitglieder des Aufsichtsrats der apetito AG; 102 ;2016; apetito AG;Jahresabschluss;PwC
"Wolfgang Düsterberg, Dipl.-Betriebswirt, Rheine (Vorsitzender)
Gerd Peskes, Wirtschaftsprüfer, Düsseldorf (stellvertretender Vorsitzender)
Michael Düsterberg, Rechtsanwalt, Essen
Thomas Hinderer, Vorstandsvorsitzender der Eckes-Granini Group, Talheim/Neckar
Hans-Günter Trockels, Geschäftsführer der Kuchenmeister GmbH, Soest
Christian Berner, Dipl.-Ökonom, Hamburg
Reinhard Tegeder, Angestellter, Rheine (Arbeitnehmervertreter)
Jose Martins, Angestellter, Rheine (Arbeitnehmervertreter)
Tom Tenggara, Angestellter, Trowbridge/UK (Arbeitnehmervertreter apetito Ltd., UK)"; 102 ;2016; apetito AG;Jahresabschluss;PwC
Die Gesamtbezüge der Mitglieder des Aufsichtsrats betrugen im Geschäftsjahr TEUR 622 (Vorjahr: TEUR 551).; 103 ;2016; apetito AG;Jahresabschluss;PwC
Honorar des Abschlussprüfers; 89 ;2016; apetito AG;Jahresabschluss;PwC
Das Honorar des Abschlussprüfers wird gemäß § 285 Nr. 17 HGB im Anhang zum Konzernabschluss angegeben.; 89 ;2016; apetito AG;Jahresabschluss;PwC
Nachtragsbericht; 85 ;2016; apetito AG;Jahresabschluss;PwC
Vorgänge von besonderer Bedeutung haben sich nach dem Schluss des Geschäftsjahres nicht ergeben.; 85 ;2016; apetito AG;Jahresabschluss;PwC
Beziehungen zu nahestehenden Personen und Unternehmen; 100 ;2016; apetito AG;Jahresabschluss;PwC
Die im Folgenden aufgeführten Personen und Unternehmen sind als nahestehend zu klassifizieren. Im Einzelnen bestanden folgende Beziehungen:; 100 ;2016; apetito AG;Jahresabschluss;PwC
apetito Catering B.V. & Co. KG, Rheine:; 100 ;2016; apetito AG;Jahresabschluss;PwC
"2016
TEUR Vorjahr
TEUR
Umsatzerlöse 12.301 9.867
Sonstige Erträge 0 883
Sonstige Aufwendungen 465 364
Forderungen am Stichtag 460 352
Verbindlichkeiten am Stichtag 20 50
  13.246 11.516"; 100 ;2016; apetito AG;Jahresabschluss;PwC
Es handelt sich hierbei um Geschäftsbeziehungen aus Lieferungen und Dienstleistungen.; 100 ;2016; apetito AG;Jahresabschluss;PwC
apetito kids & schools GmbH, Rheine; 100 ;2016; apetito AG;Jahresabschluss;PwC
"2016
TEUR Vorjahr
TEUR
Umsatzerlöse 301 277
Sonstige Aufwendungen 5.198 5.372
Verbindlichkeiten am Stichtag 448 600
  5.947 6.249"; 100 ;2016; apetito AG;Jahresabschluss;PwC
Es handelt sich hierbei um Geschäftsbeziehungen aus Dienstleistungen.; 100 ;2016; apetito AG;Jahresabschluss;PwC
Arcasa & apetito S.L., Barcelona/Spanien; 100 ;2016; apetito AG;Jahresabschluss;PwC
"2016
TEUR Vorjahr
TEUR
Umsatzerlöse 2.655 869
Forderungen am Stichtag 354 275
  3.009 1.144"; 100 ;2016; apetito AG;Jahresabschluss;PwC
Es handelt sich hierbei um Geschäftsbeziehungen aus Lieferungen.; 6 ;2016; apetito AG;Jahresabschluss;PwC
Konzernverhältnisse; 92 ;2016; apetito AG;Jahresabschluss;PwC
Die apetito AG, Rheine, und die im Anhang aufgeführten Gesellschaften sind Mutter- und Tochterunternehmen im Sinne von § 290 Abs. 2 HGB und verbundene Unternehmen im Sinne von § 271 Abs. 2 HGB. Die apetito AG, Rheine, stellt als oberstes Mutterunternehmen im Sinne des § 290 Abs.1 HGB einen Konzernabschluss und –lagebericht auf, der im Bundesanzeiger offengelegt wird.; 92 ;2016; apetito AG;Jahresabschluss;PwC
Mitteilungspflichten nach § 20 AktG; 99 ;2016; apetito AG;Jahresabschluss;PwC
Aktionäre der apetito AG, die interessenmäßig durch einen Stimmbindungs- und Pool-Vertrag verbunden sind, haben der Gesellschaft vorsorglich eine Mitteilung nach § 20 Abs. 1 AktG gemacht.; 99 ;2016; apetito AG;Jahresabschluss;PwC
Die Aktien stehen im jeweiligen Alleineigentum der Aktionäre.; 99 ;2016; apetito AG;Jahresabschluss;PwC
Gewinnverwendung; 84 ;2016; apetito AG;Jahresabschluss;PwC
Der Vorstand schlägt vor, EUR 10.200.000,00 (EUR 34,00 pro Aktie) als Dividende auszuschütten und den verbleibenden Gewinn auf neue Rechnung vorzutragen.; 84 ;2016; apetito AG;Jahresabschluss;PwC
"Rheine, den 4. April 2017

";;2016; apetito AG;Jahresabschluss;PwC
"Entwicklung des Anlagevermögens
"; 15 ;2016; apetito AG;Jahresabschluss;PwC
"Anschaffungs- bzw. Herstellungskosten
01.01.2016
€ Zugang
€ Umbuchung
€ Abgang
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände          
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 10.088.530,12 1.513.728,94 277.931,00 567.192,45 11.312.997,61
2. Entgeltlich erworbener Kundenstamm 255.520,00 2.730,00 0,00 0,00 258.250,00
3. Geleistete Anzahlungen 217.154,00 1.026.239,01 -131.171,01 0,00 1.112.222,00
  10.561.204,12 2.542.697,95 146.759,99 567.192,45 12.683.469,61
II. Sachanlagen          
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 64.951.204,32 1.420.465,40 28.430,66 1.409.324,58 64.990.775,80
2. Technische Anlagen und Maschinen 73.728.574,07 2.109.765,67 107.718,27 1.820.201,63 74.125.856,38
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 43.331.935,71 10.526.211,32 141.517,99 8.823.461,19 45.176.203,83
4. Geleistete Anzahlungen und Anlagen im Bau 1.853.042,07 9.729.674,76 -424.426,91 0,00 11.158.289,92
  183.864.756,17 23.786.117,15 -146.759,99 12.052.987,40 195.451.125,93
III. Finanzanlagen          
1. Anteile an verbundenen Unternehmen 102.181.180,29 700.000,00 0,00 7.100.106,20 95.781.074,09
2. Beteiligungen 480.922,71 100.001,00 0,00 0,00 580.923,71
3. Sonstige Ausleihungen 0,00 75.000,00 0,00 0,00 75.000,00
  102.662.103,00 875.001,00 0,00 7.100.106,20 96.361.997,80
  297.088.063,29 27.203.816,10 0,00 19.720.286,05 304.496.593,34"; 15 ;2016; apetito AG;Jahresabschluss;PwC
"Abschreibungen
01.01.2016
€ Zugang
€ Abgang
€ 31.12.2016
€
I. Immaterielle Vermögensgegenstände        
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 8.256.209,69 1.220.420,37 522.035,45 8.954.594,61
2. Entgeltlich erworbener Kundenstamm 182.465,00 38.948,00 0,00 221.413,00
3. Geleistete Anzahlungen 0,00 0,00 0,00 0,00
  8.438.674,69 1.259.368,37 522.035,45 9.176.007,61
II. Sachanlagen        
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 39.458.176,62 1.675.602,06 1.373.096,58 39.760.682,10
2. Technische Anlagen und Maschinen 50.403.171,07 3.318.420,94 1.754.365,63 51.967.226,38
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 25.904.723,23 6.660.361,06 6.566.786,19 25.998.298,10
4. Geleistete Anzahlungen und Anlagen im Bau 0,00 0,00 0,00 0,00
  115.766.070,92 11.654.384,06 9.694.248,40 117.726.206,58
III. Finanzanlagen        
1. Anteile an verbundenen Unternehmen 54.100.000,00 0,00 7.100.000,00 47.000.000,00
2. Beteiligungen 0,00 0,00   0,00
3. Sonstige Ausleihungen 0,00 0,00 0,00 0,00
  54.100.000,00 0,00 7.100.000,00 47.000.000,00
  178.304.745,61 12.913.752,43 17.316.283,85 173.902.214,19"; 15, 16 ;2016; apetito AG;Jahresabschluss;PwC
"Restbuchwerte
31.12.2016
€ 31.12.2015
€
I. Immaterielle Vermögensgegenstände    
1. Entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten 2.358.403,00 1.832.320,43
2. Entgeltlich erworbener Kundenstamm 36.837,00 73.055,00
3. Geleistete Anzahlungen 1.112.222,00 217.154,00
  3.507.462,00 2.122.529,43
II. Sachanlagen    
1. Grundstücke, grundstücksgleiche Rechte und Bauten einschließlich der Bauten auf fremden Grundstücken 25.230.093,70 25.493.027,70
2. Technische Anlagen und Maschinen 22.158.630,00 23.325.403,00
3. Andere Anlagen, Betriebs- und Geschäftsausstattung 19.177.905,73 17.427.212,48
4. Geleistete Anzahlungen und Anlagen im Bau 11.158.289,92 1.853.042,07
  77.724.919,35 68.098.685,25
III. Finanzanlagen    
1. Anteile an verbundenen Unternehmen 48.781.074,09 48.081.180,29
2. Beteiligungen 580.923,71 480.922,71
3. Sonstige Ausleihungen 75.000,00 0,00
  49.436.997,80 48.562.103,00
  130.669.379,15 118.783.317,68"; 15 ;2016; apetito AG;Jahresabschluss;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
