; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die Erlösabgrenzungen betreffen bereits vereinnahmte Erlöse für die Beförderungsleistungen, die im Jahr 2017 zu erbringen sind.; 4.63 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(12) Haftungsverhältnisse; 54 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Verbindlichkeiten aus Gewährleistungsverträgen 151 151
Haftungsverhältnisse aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten 0 1
davon gegenüber verbundenen Unternehmen (0) (1)
Insgesamt 151 152"; 54 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Gesellschaft haftet gesamtschuldnerisch mit der DB AG für in Höhe von 151 Mio. € (im Vorjahr mit DB ML AG: 151 Mio. €) bestehende, nach handelsrechtlichen Vorschriften bewertete Verpflichtungen gegenüber ihren Pensionsberechtigten. Mit einer Inanspruchnahme aus der gesamtschuldnerischen Haftung ist nicht zu rechnen, da die zugrundeliegenden Verpflichtungen durch die DB AG voraussichtlich erfüllt werden können.; 54 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Haftungsverhältnisse aus der Bestellung von Sicherheiten für fremde Verbindlichkeiten betreffen Verbindlichkeiten der DB AG gegenüber der EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisenbahnmaterial, Basel/Schweiz. Für die Kredite der EUROFIMA an die DB AG hat die DB Fernverkehr AG Fahrzeuge für den Personenverkehr zur Sicherung an die EUROFIMA übereignet. Es wird erwartet, dass die DB AG ihren Zahlungsverpflichtungen gegenüber der EUROFIMA vollumfänglich nachkommt (§ 285 Nr. 27 HGB).; 54 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(13) Sonstige finanzielle Verpflichtungen; 83 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Bestellobligo für Investitionen 5.800 5.727
Verpflichtungen aus Miet-, Leasing- und anderen Drittschuldverhältnissen 1.479 449
davon gegenüber verbundenen Unternehmen (1.143) (259)
Insgesamt 7.279 6. 176"; 83 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Verpflichtungen aus Miet-, Leasing- und anderen Drittschuldverhältnissen werden mit dem Nominalwert ausgewiesen. Leasing hat für die Finanzierung betriebsnotwendiger Vermögensgegenstände nur eine untergeordnete Bedeutung. Insgesamt wurden im Geschäftsjahr 2016 Leasingraten in Höhe von 4 Mio. € (im Vorjahr: 14 Mio. €) gezahlt.; 83 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Es bestehen bei einzelnen Lieferbeziehungen eigenständige Schuldanerkenntnisse (116 Mio. €, im Vorjahr: 124 Mio. €), da die DB Fernverkehr AG keine Anzahlungen leistet. Das hiermit verbundene Risiko wird abgesichert.; 83 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die zukünftigen Verpflichtungen aus Miet-, Leasing- und anderen Drittschuldverhältnissenwerden wie folgt fällig:; 83 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Fälligkeiten:
fällig bis 1 Jahr 1.034 204
fällig 1 bis 5 Jahre 353 201
fällig über 5 Jahre 92 44
Insgesamt 1.479 449"; 83 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Erläuterungen zur Gewinn- und Verlustrechnung;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Definition der Umsatzerlöse nach § 277 Abs. 1 HGB hat durch die Einführung des BilRUG mit Wirkung zum 1. Januar 2016 eine erhebliche Änderung erfahren. Infolgedessen war die Umgliederung von Erlösen, die zuvor als sonstige betriebliche Erträge klassifiziert wurden, in die Umsatzerlöse erforderlich. Daher ist die Vergleichbarkeit der Umsatzerlöse und der sonstigen betrieblichen Erträge mit den jeweiligen Beträgen des Vorjahres eingeschränkt. Wären die Bestimmungen des BilRUG schon in 2015 anwendbar gewesen, so wären für das Vorjahr Umsatzerlöse in Höhe von 4.073 Mio. € und sonstige betriebliche Erträge von 90 Mio. € auszuweisen.; 59 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(14 ) Umsatzerlöse; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Erlöse aus dem Personenverkehr 3.929 3.814
Instandhaltung 0 -
Leasing, Vermietung und Verpachtung 56 -
Leistungen für Dritte und Materialverkäufe 102 -
Sonstige Umsatzerlöse 96 98
Insgesamt 4.183 3.912"; 4.66, 58 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Umsatzerlöse werden im Wesentlichen im Inland erzielt.; 4.66, 58 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
In den Umsatzerlösen sind periodenfremde Erlöse aus Fahrgeldeinnahmen und sonstigen Beförderungsleistungen in Höhe von 22 Mio. € enthalten (im Vorjahr: 5 Mio. €).; 4.66, 58, 65 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(15 ) Andere aktivierte Eigenleistungen; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die unter dem Posten ausgewiesenen Leistungen betreffen in Höhe von 5 Mio. € (im Vorjahr: 4 Mio. €) aufgearbeitete Komponenten, deren Bestand unter den Vorräten ausgewiesen ist. Daneben beinhaltet dieser Posten Leistungen für das Anlagevermögen in Höhe von 7 Mio. € (im Vorjahr: 0 Mio. €).; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(16) Sonstige betriebliche Erträge; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Leistungen für Dritte und Materialverkäufe - 101
davon Erträge aus Instandhaltung, Unterhaltung und Reparaturen
(-) (0)
davon Verkauf von Material und Energie (-) (10)
davon Sonstige Leistungen Dritte (-) (91)
Erträge aus Leasing, Vermietung und Verpachtung - 59
Erträge aus Schadensersatz und Kostenerstattungen 40 9
Erträge aus staatlichen Zuschüssen 0 0
davon Ausgleichszahlungen des Bundes (0) (0)
Erträge aus dem Abgang von Sachanlagen und immateriellen
Vermögensgegenständen
14 3
Erträge aus dem Abgang von Finanzanlagen 0 0
Erträge aus der Auflösung von Rückstellungen 1 56
Erträge aus der Auflösung von Wertberichtigungen auf Forderungen
und Eingänge ausgebuchter Forderungen
0 0
Währungskursgewinne 0 0
in Mio. € 2016 2015
Übrige Erträge 21 23
davon Erträge aus Gebühren von Dritten (-) (2)
davon Sonstige übrige Erträge (21) (21)
Insgesamt 76 251
davon periodenfremd (54) (71)"; 4.66, 65, 67 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Erträge aus Schadensersatz resultieren aus Vergleichsvereinbarungen mit der Fahrzeugindustrie in Höhe von 36 Mio. €. Die Erträge aus dem Abgang von Sachanlagen betreffen mit 12 Mio. € den Verkauf von Fahrzeugen.; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Infolge der Neudefinition der Umsatzerlöse durch das BilRUG wurden wesentliche Beträge der ehemals sonstigen betrieblichen Aufwendungen in den Materialaufwand umgegliedert. Dadurch ist die Vergleichbarkeit des Materialaufwands und der sonstigen betrieblichen Aufwendungen mit den jeweiligen Beträgen des Vorjahres eingeschränkt. Wären die Bestimmungen des BilRUG schon in 2015 anwendbar gewesen, so wären für das Vorjahr ein Materialaufwand in Höhe von 2.460 Mio. € und sonstige betriebliche Aufwendungen von 423 Mio. € auszuweisen. Von den Umgliederungen waren Aufwendungen im Zusammenhang mit der Anmietung von Schienenfahrzeugen betroffen und wurden statt der Position Mieten, Leasing und Pachten den eingekauften Leistungen Transport zugeordnet.; 4.66, 1, 2 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(17 ) Materialaufwand; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Aufwendungen für Hilfs- und Betriebsstoffe und für bezogene Waren 427 397
davon Aufwendungen für Energie (364) (337)
davon Strom (311) (289)
davon Stromsteuer (32) (26)
davon Diesel, sonstige Treibstoffe (17) (18)
davon Sonstige Energien (4) (4)
davon Sonstige Betriebsmittel und bezogene Waren (64) (62)
davon Preis- und Wertberichtigungen Material (-1) (-2)
Aufwendungen für bezogene Leistungen 1.674 1.524
davon Eingekaufte Leistungen Transport (151) (81)
davon Reinigung, Sicherheitsdienste, Entsorgungen, Winterdienst (77) (71)
davon Provisionen (314) (319)
davon Aufwendungen im Zusammenhang mit der Nutzung von Infrastruktur (1.026) (961)
davon Nutzung Trassen (902) (840)
davon Nutzung Stationen (124) (121)
davon Sonstige bezogene Leistungen (106) (92)
in Mio. € 2016 2015
Aufwendungen für Instandhaltungen und Erstellung 473 465
Insgesamt 2.574 2.386
davon periodenfremd (12) (-)"; 4.66, 65 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die für selbsterstellte Anlagen bezogenen Lieferungen und Leistungen sind im Materialaufwand erfasst. Die Aktivierung im Anlagevermögen erfolgt über andere aktivierte Eigenleistungen.; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Aufwendungen für Energie enthalten eine Nachberechnung für Strom aus früheren Berichtsjahren in Höhe von 12 Mio. €.; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(18 ) Personalaufwand; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Löhne und Gehälter
davon für Arbeitnehmer 659 642
davon für zugewiesene Beamte 74 78
Zahlung an das Bundeseisenbahnvermögen gemäß Art. 2 § 21 Abs. 1 und 2 Eisenbahnneuordnungsgesetz (68) (73)
direkt ausgezahlte Nebenbezüge (6) (5)
gesamt 733 720
Soziale Abgaben und Aufwendungen für Altersversorgung *
davon für Arbeitnehmer 142 138
davon für zugewiesene Beamte 17 17
Zahlung an das Bundeseisenbahnvermögen gemäß Art. 2 § 21 Abs. 1 und 2 Eisenbahnneuordnungsgesetz (17) (17)
gesamt 159 155
davon für Altersversorgung (22) (19)
Insgesamt 892 875"; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
auch Zahlungen für Unterstützung z. B. an ehemalige Betriebsangehörige und Hinterbliebene; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(19) Sonstige betriebliche Aufwendungen; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Aufwendungen aus Leasing, Mieten und Pachten 52 136
Rechts-, Beratungs- und Prüfungskosten 15 10
Gebühren und Beiträge 5 7
Aufwendungen für Versicherungen 1 0
Aufwendungen für Werbung und Verkaufsförderung 45 1
in Mio. € 2016 2015
Aufwendungen für Drucksachen und Büromaterial 5 5
Reise- und Repräsentationsaufwendungen 21 21
Forschungs- und Entwicklungskosten 17 16
Sonstige bezogene Dienstleistungen 196 243
davon Bezogene IT-Leistungen (56) (64)
davon Sonstige Kommunikationsdienste (5) (4)
davon Sonstige Serviceleistungen (135) (175)
Aufwendungen aus Schadensersatz und Kulanzleistungen 3 1
Wertberichtigungen auf Forderungen und sonstige Vermögensgegenstände 1 0
Verluste aus dem Abgang von Sachanlagen und immateriellen Vermögensgegenständen 6 1
Sonstige betriebliche Steuern 1 1
Übrige Aufwendungen 47 55
davon Sonstiger personalbezogener Aufwand (23) (23)
davon Währungskursverluste (0) (0)
davon Sonstige übrige Aufwendungen (24) (32)
Insgesamt 415 497
davon periodenfremd (6) (1)"; 4.66, 67 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(20) Beteiligungsergebnis; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Erträge aus Gewinnabführungsverträgen 0 1
Aufwendungen aus Verlustübernahme -36 -5
Abschreibungen auf Finanzanlagen - 0
Insgesamt -36 -4"; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Aufwendungen aus der Verlustübernahme resultieren im Wesentlichen aus dem Beteiligungsergebnis der Bayern Express & P. Kühn Berlin GmbH.; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(21) Zinsergebnis; 4.66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in Mio. € 2016 2015
Sonstige Zinsen und ähnliche Erträge 1 3
davon aus verbundenen Unternehmen (0) (3)
davon Zinssaldo aus der Vermögensverrechnung (0) (0)
davon Erträge / Aufwendungen aus dem Deckungsvermögen (0) (0)
davon Aufwendungen aus der Aufzinsung von Rückstellungen (0) (0)
Sonstige Zinsen und ähnliche Aufwendungen -2 -3
davon an verbundene Unternehmen (-) (0)
davon aus der Aufzinsung von Rückstellungen (-2) (-3)
Insgesamt -1 0"; 4.66, 66 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Erläuterungen zur Kapitalflussrechnung;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Der Aufbau der Kapitalflussrechnung folgt den Empfehlungen des vom Deutschen Standardisierungsrat des Deutschen Rechnungslegungs Standards Committee e.V. (DRSC) entwickelten Deutschen Rechnungslegungs Standard Nr. 21 (DRS 21) Kapitalflussrechnung.;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
In der Kapitalflussrechnung sind die Zahlungsströme nach den Bereichen laufende Geschäftstätigkeit, Investitionstätigkeit und Finanzierungstätigkeit gegliedert. Innerhalb des Mittelflusses aus laufender Geschäftstätigkeit wird auch der Cashflow vor Steuern ausgewiesen.;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
22) Finanzmittelfonds;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Der Finanzmittelfonds umfasst den in der Bilanz ausgewiesenen Bestand an Zahlungsmitteln und Zahlungsmitteläquivalenten (Kassenbestand) abzüglich jederzeit fälliger Verbindlichkeiten gegenüber Kreditinstituten.;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Verbindlichkeiten aus dem Cashpooling werden grundsätzlich nicht in den Finanzmittelfonds einbezogen, da eine Abgrenzung zwischen der Finanzierungstätigkeit und der Disposition der liquiden Mittel (DRS 21.34) nicht eindeutig erfolgen kann.;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Sonstige Angaben;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(23) Mitteilung nach § 20 AktG; 99 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die DB AG hat der DB Fernverkehr AGam 26. August 2016 nach § 20 AktG mitgeteilt, dass sie alleinige Aktionärin ist.; 99 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(24) Konzernzugehörigkeit; 92 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die DB Fernverkehr AG ist Tochterunternehmen der DB AG und wird in den für den größten und kleinsten Kreis von Unternehmen aufgestellten Konzernabschluss der DB AG als oberstes Mutterunternehmen einbezogen, der entsprechend den IFRS, wie sie in der EU anzuwenden sind, und den ergänzend nach § 315a Abs. 1 HGB anzuwendenden handelsrechtlichen Vorschriften aufgestellt wird.; 92 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Der Konzernabschluss der DB AG wird im Bundesanzeiger bekannt gemacht und ist unter www.bundesanzeiger.de erhältlich.; 92 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Entsprechend der Befreiungsregelungen des § 291 HGB wurde kein Teilkonzern-Abschluss erstellt.; 86 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(25) Anteilsbesitz; 94 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die vollständige Aufstellung über den Anteilsbesitz ist dem Anhang als Anlage beigefügt.; 94 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(26) Beschäftigte; 80 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"2016 2015
umgerechnet in Vollzeitbeschäftigte im Jahresdurchschnitt am Jahresende im Jahresdurchschnitt am Jahresende
Arbeitnehmer 14.268 14.284 14.126 14.087
Zugewiesene Beamte 1.605 1.550 1.711 1.667
Zwischensumme 15.873 15.834 15.837 15. 754
Auszubildende 881 973 960 1.047
Insgesamt 16.754 16.807 16.797 16.801"; 80 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Zahl der Mitarbeiter wird innerhalb des DB-Konzerns zur besseren Vergleichbarkeit in Vollzeitpersonen ausgewiesen. Teilzeitbeschäftigte Mitarbeiter werden demnach entsprechend ihrem Anteil an der tariflichen Jahresarbeitszeit in Vollzeitkräfte umgerechnet.; 80 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Beamte sind der DB Fernverkehr AG entweder kraft Art. 2 § 12 ENeuOG zugewiesen oder von ihrem DB-konzerninternen Zuweisungsbereich zur DB Fernverkehr AG abgeordnet worden (‚zugewiesene Beamte’). Sie arbeiten für die DB Fernverkehr AG, ihr Dienstherr ist das BEV.; 80 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(27 ) Mitglieder und Gesamtbezüge des Vorstands und des Aufsichtsrats; 102 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Dem Vorstand gehörten im Geschäftsjahr 2016 an:; 102 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"Birgit Bohle
Vorsitzende des Vorstands,
Frankfurt am Main
Dr. Kai Brüggemann
Ressort Produktion,
Bremen
- seit 1. Oktober 2016 -
Ulrike Haber-Schilling
Ressort Personal,
Berlin
- bis 30. September 2016 -
Wolfgang Heinrichs
Ressort Finanzen/Controlling,
Mainz
Dr. Michael Peterson
Ressort Marketing,
Heidelberg
- seit 1. April 2016 -
Heinz Siegmund
Ressort Personal,
Limburg
- seit 1. Oktober 2016 -
Dieter Zöll
Ressort Produktion,
Wiesbaden-Erbenheim
- bis 30. September 2016 -"; 102 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Als Aufsichtsrat waren bestellt:; 102 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"Berthold Huber
Vorsitzender des Aufsichtsrats,
Mitglied des Vorstands der Deutschen Bahn AG,
Weilheim
Klaus-Dieter Hommel*
Stellvertretender Aufsichtsratsvorsitzender,
Stellvertretender Vorsitzender der Eisenbahn- und Verkehrsgewerkschaft,
Neuenhagen
Gudrun Brüker-Gaspers
Leiterin des Referats VIII B 2 im Bundesministerium der Finanzen,
Sankt Augustin
Andreas Gehlhaar
Leiter Umwelt der Deutschen Bahn AG,
Berlin
- seit 1. Februar 2017 -
Wolfgang Graf*
Energiebeauftragter der DB Fernverkehr AG,
Projektleiter Effiziente IH-WUD der DB Fernverkehr AG ab 1. Januar 2017,
Braunfels
Hugo Gratza
Leiter der Unterabteilung Eisenbahnen im Bundesministerium für Verkehr und digitale Infrastruktur,
Potsdam
Ludwig Koller*
Vorsitzender des Gesamtbetriebsrats der DB Fernverkehr AG,
Karlsruhe
Chris Newiger
Leiterin Datenschutz der Deutschen Bahn AG,
Fürth
Ronald Pofalla
Mitglied des Vorstands der Deutschen Bahn AG,
Mühlheim an der Ruhr
- bis 31. Dezember 2016 -
Jan Proschmann*
Vorsitzender des Betriebsrats Berlin F.I.7,
Mitglied des Gesamtbetriebsrats der DB Fernverkehr AG,
Hohen Neuendorf
Frank Riegler*
Stellvertretender Vorsitzender des Gesamtbetriebsrats der DB Fernverkehr AG,
Höchstadt/Aisch
Marion Rövekamp
Mitglied des Vorstands der DB Regio AG,
München
Manfred Scholze*
Stellvertretender Vorsitzender des Gesamtbetriebsrats der DB Fernverkehr AG,
Ebersbach-Neugersdorf
Lutz Schreiber*
Stellvertretender Bundesvorsitzender der Gewerkschaft Deutscher Lokomotivführer,
Haste
Dr. Ursula Schütze-Kreilkamp
Leiterin Personalentwicklung Konzern und Konzernführungskräfte der Deutschen Bahn AG,
Köln
Harald Vorhauer*
Freigestelltes Mitglied des Besonderen Personalrats beim Bundeseisenbahnvermögen,
Dienststelle West, Außenstelle Essen,
Dortmund
Kerstin Wagner
Leiterin Personalgewinnung bei der Deutschen Bahn AG,
München
* Aufsichtsratsmitglied der Arbeitnehmer"; 102 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
"in T€ 2016 2015
Gesamtbezüge des Vorstands 810 -
Bezüge ehemaliger Vorstandsmitglieder 45 45
Pensionsrückstellungen für ehemalige Vorstandsmitglieder 301 335
Gesamtbezüge des Aufsichtsrats 43 44"; 103, 111 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Gesamtbezüge von vier Vorstandsmitgliedern die im Laufe des Geschäftsjahres bei der DB Fernverkehr AG beschäftigt waren, bestehen aus einer fixen Grundvergütung in Höhe von insgesamt 524 T€ und einer erfolgsabhängigen Jahrestantieme in Höhe von 286 T€. Die Gesamtbezüge umfassen daneben auch sonstige Zusagen sowie Nebenleistungen.; 107 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Den Mitgliedern des Vorstands wurden im Berichtsjahr keine Kredite und Vorschüsse gewährt.; 112 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Ebenso wurden keine Haftungsverhältnisse zugunsten von Vorstandsmitgliedern eingegangen.;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Die Bezüge von drei weiteren Vorstandsmitgliedern werden im Rahmen von Managementverträgen durch die DB AG (im Vorjahr durch die DB ML AG) in Form von Pauschalen in Rechnung gestellt und sind in den sonstigen betrieblichen Aufwendungen enthalten. Somit entfallen für diese Vorstandsmitglieder die Angaben nach § 285 Nr. 9 HGB.;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Den Mitgliedern des Aufsichtsrats wurden im Berichtsjahr keine Kredite und Vorschüsse gewährt.; 112 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(28 ) Honorar des Abschlussprüfers; 89 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Auf die Angaben zu den Honoraren des Abschlussprüfers der Gesellschaft wurde verzichtet, da diese Angaben im Konzernabschluss der DB AG enthalten sind.; 89 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(29) Ereignisse nach dem Bilanzstichtag; 85 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Wesentliche Ereignisse nach dem Bilanzstichtag gemäß § 285 Nr. 33 HGB lagen nicht vor.; 85 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
(30) Beherrschungs- und Gewinnabführungsvertrag; 84 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Das Ergebnis nach Steuern wird aufgrund eines mit der DB AG bestehenden Beherrschungs- und Gewinnabführungsvertrags an diese abgeführt.; 84 ;2016;DB Fernverkehr AG;Jahresabschluss;PwC
Frankfurt am Main, den 22. Februar 2017;;2016;DB Fernverkehr AG;Jahresabschluss;PwC
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
