Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Die sonstigen Verbindlichkeiten resultieren in Höhe von TEUR 24 (Vorjahr: TEUR 9) aus Ertragsteuerverbindlichkeiten, in Höhe von TEUR 54 (Vorjahr: TEUR 67) aus Lohnsteuerverbindlichkeiten, in Höhe von TEUR 6 (Vorjahr: TEUR 10) aus Umsatzsteuerverbindlichkeiten und in Höhe von TEUR 45 (Vorjahr: TEUR 31) aus Aufsichtsratsvergütungen; sie sind zur Gänze 2017 und damit kurzfristig fällig; darüber hinaus im Vorjahr in Höhe von TEUR 1.100 aus dem Vergleich mit dem Insolvenzverwalter der ehemaligen Tochtergesellschaft Pfaff Industrie Maschinen AG i. I., Kaiserslautern."; 4.60 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Latente Steuern; 4.35, 4.64, 27 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Von dem Wahlrecht zum Ansatz des aktiven latenten Steuerüberhangs aufgrund sich ergebender Steuerentlastungen nach § 274 Abs. 1 Satz 2 HGB wird kein Gebrauch gemacht. Die latenten Steuern beruhen auf folgenden steuerlichen Verlustvorträgen der MS Industrie AG bzw. temporären Differenzen bei den Organgesellschaften:; 4.35, 4.64, 27 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" 31.12.2016
TEUR 31.12.2015
TEUR
Aktive latente Steuern    
Aus steuerlichen Verlustvorträgen 1.060 820
Temporäre Differenzen bei Pensionsrückstellungen und sonstigen Rückstellungen 770 839
  1.830 1.659
Passive latente Steuern    
Temporäre Differenzen bei selbst geschaffenen immateriellen Vermögensgegenständen und Deckungsvermögen -1.188 -956
Saldo (aktiver latenter Steuerüberhang) 642 703"; 4.35, 4.64, 27 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Nach den Unternehmensplanungen werden die steuerlichen Verlustvorträge aufgrund der im Geschäftsjahr 2012 und Geschäftsjahr 2016 abgeschlossenen Gewinnabführungsverträge innerhalb der nächsten fünf Jahre verrechnet werden. Sie haben sich aufgrund des steuerlichen Ergebnisses 2016 um TEUR 1.200 (Körperschaftsteuer) beziehungsweise TEUR 417 (Gewerbesteuer) erhöht.; 4.35, 4.64, 27 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Haftungsverhältnisse;54;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Zwei langfristige Bankkredite der Elektromotorenwerk Grünhain GmbH in Höhe von insgesamt TEUR 1.434 (Vorjahr: TEUR 1.547) sind zum Stichtag in Höhe von TEUR 1.500 (Vorjahr: TEUR 1.500) durch eine Rangrücktritts- und Forderungsbelassungserklärung der MS Industrie AG gegenüber der 100%igen Tochtergesellschaft Elektromotorenwerk Grünhain GmbH und in Höhe von TEUR 500 (Vorjahr: TEUR 500) durch zwei selbstschuldnerische Bürgschaften der MS Industrie AG besichert.;54;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die MS Industrie AG haftet zudem noch in Höhe von insgesamt TEUR 511 (Vorjahr: TEUR 739) in Form von Höchstbetragsbürgschaften für Darlehen des assoziierten Unternehmens Beno Immobilien GmbH bzw. deren Tochtergesellschaften.; , 54 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Zur Sicherung einer im Geschäftsjahr 2014 ausgegebenen Wandelanleihe der Beno Holding AG, Starnberg, mit einer Laufzeit bis zum 14. April 2021 sind wie im Vorjahr durch die MS Industrie AG 19,9 % der Gesellschaftsanteile der Beno Immobilien GmbH in Höhe von nominal TEUR 179 verpfändet.;54;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die MS Industrie AG geht aufgrund ihrer Unternehmensplanung und der ihrer Tochtergesellschaften und Beteiligungen mit überwiegender Wahrscheinlichkeit nicht von einer Inanspruchnahme durch die oben beschriebenen Haftungsverhältnisse aus.;55;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige finanzielle Verpflichtungen und nicht in der Bilanz enthaltene Geschäfte;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige finanzielle Verpflichtungen bestehen in Höhe von TEUR 193. Sie betreffen im Wesentlichen Zahlungsverpflichtungen aus Miet- und Leasingverträgen wie folgt:;83;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" TEUR
2017 98
2018-2021 95
Nach 2021 0
  193
(Vorjahr:) (85)";83;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Darüber hinaus besteht aus dem Einbringungsvertrag zum Vollzug der im Dezember 2011 beschlossenen und eingetragenen Sachkapitalerhöhung noch eine zusätzliche Gegenleistungsverpflichtung der Gesellschaft für die zum 1. Januar 2012 vertragsgemäß erfolgte Einlage von 10 % der Anteile an der Elektromotorenwerk Grünhain GmbH (EMGR). Die Höhe dieser zusätzlichen, zeitlich unbefristeten Gegenleistungsverpflichtung kann in Abhängigkeit von dem zukünftigen Ergebnis der EMGR und der zukünftigen Ertragsteuerentlastung nach der erfolgten Bildung einer steuerlichen Organschaft mit der EMGR bis zu TEUR 890 betragen. Die noch entstehenden Zahlungen stellen zum Zeitpunkt der Zahlungen nachträgliche Anschaffungskosten der Anteile an der EMGR dar. Durch die Verknüpfung der zusätzlichen Gegenleistung mit der Ergebnisentwicklung der EMGR partizipieren beide Vertragsparteien von einer positiven Entwicklung der Gesellschaft, zudem wird das Risiko bei einer negativen Entwicklung für die MS Industrie AG begrenzt. Dessen ungeachtet besteht das Risiko, dass zum Zeitpunkt der Earn-out-Zahlungen diese über dem Fair Value liegen. Der Erwerb der Minderheitsanteile diente der weiteren Umsetzung der Fokussierungsstrategie der Gesellschaft.; 82, 83 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sicherheitsleistungen und Verpfändungen für eigene Verbindlichkeiten;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Zur Absicherung der zusätzlichen Gegenleistungsverpflichtung für die zum 1. Januar 2013 erfolgte Einlage von 10 % der Anteile an der Elektromotorenwerk Grünhain GmbH (EMGR) hat die Gesellschaft 20 % der Gewinnbezugsrechte aus den Gesellschaftsanteilen an der EMGR sicherungshalber abgetreten.;52;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
In der MS Industrie AG sind zum Bilanzstichtag zudem kurzfristige Bankkredite in Höhe von insgesamt TEUR 598 (Vorjahr: TEUR 0) und langfristige Bankkredite in Höhe von insgesamt TEUR 500 (Vorjahr: TEUR 451) durch Negativ- und Gleichstellungserklärungen besichert.;52;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Zur Absicherung eines Lombardkredites, der zum Abschlussstichtag in Höhe von insgesamt TEUR 386 in Anspruch genommen ist, sind in der MS Industrie AG zum Bilanzstichtag 1.658.000 Stück Aktien der UMT United Mobility Technology AG im Buchwert von TEUR 2.096 verpfändet.;52;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die MS Industrie AG geht aufgrund ihrer Unternehmensplanung mit überwiegender Wahrscheinlichkeit nicht von einer Inanspruchnahme durch die oben beschriebenen Sicherheitsleistungen und Verpfändungen aus.;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Erläuterungen zur Gewinn- und Verlustrechnung;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Umsatzerlöse; 4.66, 58 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
" 2016 2015
TEUR % TEUR %
Umsatzerlöse        
- Beratung 550 54 593 87
- Beteiligungsveräußerungen 474 46 91 13
  1.024 100 684 100"; 4.66, 58 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft leistet betriebswirtschaftliche Beratung und Transaktionsberatung von Unternehmen, insbesondere verbundenen Unternehmen und Beteiligungen.; 4.66, 58 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die den Veräußerungsgeschäften zugrundeliegenden Buchwerte der verkauften Anteile betragen TEUR 484 (Vorjahr: TEUR 59) und sind in der Position ""Materialaufwand, Buchwertabgang von Beteiligungen"" enthalten."; 4.70 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige betriebliche Erträge; 4.69 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die sonstigen betrieblichen Erträge enthalten periodenfremde Erträge in Höhe von TEUR 14 (Vorjahr: TEUR 18) sowie im Vorjahr in Höhe von TEUR 38 Erträge aus der Zuschreibung auf den Beteiligungsansatz an der UMT United Mobility Technology AG und ebenfalls im Vorjahr in Höhe von TEUR 60 Erträge aus der Zuschreibung auf den Beteiligungsansatz an der 100%igen Tochtergesellschaft GCI BridgeCapital GmbH.; 4.69, 65 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige betriebliche Aufwendungen; 4.80 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die sonstigen betrieblichen Aufwendungen enthalten im Berichtsjahr periodenfremde Aufwendungen aus Verlusten aus Anlagenabgang in Höhe von TEUR 17. Im Vorjahr waren keine periodenfremden Aufwendungen enthalten.; 4.80, 65 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
In den sonstigen betrieblichen Aufwendungen sind darüber hinaus im Wesentlichen Rechts-, Beratungs- und Abschlussprüfungskosten in Höhe von insgesamt TEUR 169 (Vorjahr: TEUR 131), externe Aufwendungen für Investor Relations in Höhe von TEUR 138 (Vorjahr: TEUR 148), Fahrt- und Reisekosten sowie Werbe- und Repräsentationskosten in Höhe von insgesamt TEUR 53 (Vorjahr: TEUR 129), Raumkosten in Höhe von TEUR 63 (Vorjahr: TEUR 63), Fahrzeugkosten in Höhe von TEUR 52 (Vorjahr: TEUR 56), Versicherungen, Beiträge und Abgaben in Höhe von TEUR 53 (Vorjahr: TEUR 35), Internet-, Telefon- und EDV-Kosten in Höhe von insgesamt TEUR 11 (Vorjahr: TEUR 14), Buchführungskosten in Höhe von insgesamt TEUR 27 (Vorjahr: TEUR 32), Nebenkosten des Geldverkehrs und Depotgebühren in Höhe von TEUR 29 (Vorjahr: TEUR 27) sowie Aufsichtsratsvergütungen in Höhe von TEUR 76 (Vorjahr: TEUR 81) enthalten.; 4.80 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Erträge/Aufwendungen aus Gewinnabführungsverträgen;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Erträge/Aufwendungen aus Gewinnabführungsverträgen entfallen in Höhe von TEUR 584 (Vorjahr: TEUR 1.293) auf die Übernahme des Jahresüberschusses 2016 der MS Technologie Group GmbH, in Höhe von TEUR 4 (Vorjahr: TEUR 163) auf die Übernahme des Jahresüberschusses 2016 der Elektromotorenwerk Grünhain GmbH sowie in Höhe von TEUR -99 (Vorjahr: TEUR 0) auf die Übernahme des Jahresfehlbetrages 2016 der GCI BridgeCapital GmbH.;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Abschreibungen auf Finanzanlagen und Wertpapiere des Umlaufvermögens; 4.87 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Die Position enthält in Höhe von TEUR 61 eine außerplanmäßige Abschreibung auf den niedrigeren beizulegenden Wert der im Freiverkehr im ""Entry Standard"" der Deutsche Börse AG, Frankfurt, gehandelten Anteile an der UMT United Mobility Technology AG."; 4.87, 63 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Zinserträge und Zinsaufwendungen; 4.85, 4.88 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Zinserträge resultieren größtenteils in Höhe von TEUR 677 (Vorjahr: TEUR 590) aus den Zinserträgen aus kurzfristigen Darlehen an verbundene Unternehmen, davon TEUR 111 (Vorjahr: TEUR 103) aus der Elektromotorenwerk Grünhain GmbH und TEUR 557 (Vorjahr: TEUR 475) aus der MS Technologie Group GmbH sowie TEUR 9 (Vorjahr: TEUR 12) aus der GCI Bridge Capital GmbH.; 4.85 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Daneben stammen Zinserträge in Höhe von TEUR 26 (Vorjahr: TEUR 25) aus der Aufzinsung der langfristigen Forderung gegen die Beno Holding AG. Weiterhin resultieren die Zinserträge im Vorjahr in Höhe von insgesamt TEUR 65 aus den Zinserträgen für eigene Inhaber-Schuldverschreibungen und Wandelanleihen der Beno Holding AG im Bestand.; 4.85, 6, 66, 81 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Zinsaufwendungen resultieren größtenteils in Höhe von insgesamt TEUR 59 (Vorjahr: TEUR 80) aus den Zinsaufwendungen für Inhaber-Schuldverschreibungen sowie in Höhe von TEUR 60 (Vorjahr: TEUR 55) aus Zinsaufwendungen für Bankdarlehen.; 4.88 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Zinsaufwendungen resultieren in Höhe von TEUR 1 (Vorjahr: TEUR 1) aus der Aufzinsung langfristiger Rückstellungen.; 4.88, 66 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Steuern vom Einkommen und vom Ertrag; 4.90 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die laufenden Ertragsteuern in Höhe von insgesamt TEUR -21 (Vorjahr: TEUR 17) betreffen Steuererstattungen für Vorjahre in Höhe von TEUR -21 (Vorjahr: TEUR -15) sowie im Vorjahr Steuern für das Geschäftsjahr in Höhe von TEUR 32.; 4.90 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Sonstige Angaben;;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Vorstand;102;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Dem Vorstand der MS Industrie AG, München, gehören folgende Herren an:

? 
Dr. Andreas Aufschnaiter, München (Sprecher des Vorstands); Schwerpunkte: Finanzen, Investor Relations und Strukturen

? 
Armin Distel, Villingen-Schwenningen; Schwerpunkte: Vertrieb und Technik

Die Vorstände sind von den Beschränkungen des § 181 BGB befreit.

Aufsichtsratsmandate des Vorstands im Berichtszeitraum:

? 
Dr. Andreas Aufschnaiter: Stemas AG, München, Your Family Entertainment AG, München, MEA AG, Aichach, Beno Holding AG, Starnberg, Wolftank-Adisa Holding AG, Innsbruck, Österreich

? 
Armin Distel: Beirat der Roemheld GmbH, Laubach";102;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Aufsichtsrat;102;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Dem Aufsichtsrat der MS Industrie AG, München, gehörten im Geschäftsjahr folgende Herren an:

? 
Karl-Heinz Dommes (Vorsitzender), Unternehmensberater, Hausen am Tann

? 
Walter Biland (stellvertretender Vorsitzender), Unternehmensberater, Thun, Schweiz

? 
Benjamin Mayer, Geschäftsführer Mayer & Cie. GmbH & Co. KG, Albstadt

Weitere Aufsichtsratsmandate der aktiven Aufsichtsratsmitglieder:

? 
Karl-Heinz Dommes: Beirat der Mayer & Cie. GmbH & Co. KG, Albstadt, Verwaltungsrat der MWW AG, Schaffhausen, Schweiz

? 
Walter Biland: Im Geschäftsjahr keine weiteren Aufsichtsratsmandate

? 
Benjamin Mayer: Im Geschäftsjahr keine weiteren Aufsichtsratsmandate";102;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Gesamtbezüge des Vorstands;103;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die gesamten Vorstandsbezüge, teilweise ausgezahlt auf der Ebene einer operativen Tochtergesellschaft, betrugen im Geschäftsjahr TEUR 553. Hiervon entfielen auf Herrn Dr. Andreas Aufschnaiter TEUR 274 und auf Herrn Armin Distel TEUR 279.; 103, 107 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die gesamten erfolgsunabhängigen Vorstandsbezüge, teilweise ausgezahlt auf der Ebene einer Tochtergesellschaft, betrugen im Geschäftsjahr 2016 TEUR 527. Hiervon entfielen auf Herrn Dr. Andreas Aufschnaiter TEUR 248 und auf Herrn Armin Distel TEUR 279 (davon TEUR 267 auf Ebene der MS Industrie Verwaltungs GmbH). In den erfolgsunabhängigen Bezügen sind geldwerte Vorteile für Herrn Dr. Andreas Aufschnaiter in Höhe von TEUR 8 und für Herrn Armin Distel in Höhe von TEUR 17 sowie für Herrn Armin Distel Einzahlungen in eine betriebliche Unterstützungskasse in Höhe von TEUR 34 auf Ebene der MS Industrie Verwaltungs GmbH enthalten.; 103, 107 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Als erfolgsabhängiger Vorstandsbezug wurde im Berichtsjahr darüber hinaus für Herrn Dr. Andreas Aufschnaiter der erwartete Jahresbonus 2016 von TEUR 26 zurückgestellt.; 103, 107 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
"Ein Teilbetrag von TEUR 33 der insgesamt für Herrn Dr. Andreas Aufschnaiter zum Bilanzstichtag gebildeten Rückstellung von TEUR 96 (davon TEUR 70 aus Vorjahren) ist langfristig; im Übrigen handelt es sich um kurzfristig fällige Leistungen."; 103, 107, 108 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Von den im Vorjahr gebildeten Rückstellungen für den erwarteten Jahresbonus 2015 sind jeweils TEUR 12 (für Herrn Armin Distel auf Ebene der MS Industrie Verwaltungs GmbH) nicht zur Auszahlung gekommen und die Rückstellungen entsprechend aufgelöst worden.; 103, 107, 108 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Gesamtbezüge des Aufsichtsrats;103;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die gesamten Aufsichtsratsbezüge betrugen TEUR 76 (Vorjahr: TEUR 81). Diese entfielen mit TEUR 28 auf Herrn Karl-Heinz Dommes, mit TEUR 21 auf Herrn Walter Biland, mit TEUR 19 auf Herrn Benjamin Mayer, mit TEUR 3 auf Herrn Christian Dreyer, mit TEUR 2 auf Herrn Rainer Mayer sowie mit TEUR 3 auf Herrn Georg Marsmann. In den aufgeführten Bezügen sind für die genannten Herren insgesamt variable Bezüge in Höhe von TEUR 21, bezogen auf das Vorjahr, sowie sonstige Bezüge in Höhe von insgesamt TEUR 3 enthalten. Verbindlichkeiten aus Aufsichtsratsvergütungen bestehen in Höhe von TEUR 45 (Vorjahr: TEUR 31).;103;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Mitteilungen nach § 160 Abs. 1 Nr. 8 AktG;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Aufgeführt sind im Folgenden die vorliegenden Mitteilungen über meldepflichtige Beteiligungen, die der Gesellschaft nach § 21 Abs. 1 Satz 1 WpHG mitgeteilt worden sind.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 13. November 2009 die nachstehende Mitteilung erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Herr Dr. Albert Wahl hat uns gemäß § 21 Abs. 1 WpHG am 13. November 2009 mitgeteilt, dass aufgrund der durchgeführten Sachkapitalerhöhung sein Stimmrechtsanteil an der MS Industrie AG am 5. November 2009 durch Aktien die Schwellen von 10 % und 5 % unterschritten hat und sein direkt gehaltener Anteil nunmehr 3,26 % (das entspricht 851.952 Stimmrechten) beträgt.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 18. November 2009 die nachstehenden Mitteilungen erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die MS ProActive Beteiligungs GmbH & Co. KG, Spaichingen, hat uns gemäß § 21 Abs. 1 WpHG am 18. November 2009 mitgeteilt, dass ihr Stimmrechtsanteil an der MS Industrie AG am 5. November 2009 die Schwellen von 3 %, 5 %, 10 %, 15 % und 20 % der Stimmrechte überschritten hat und an diesem Tag 21,07 % (das entspricht 5.500.000 Stimmrechten) betragen hat.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die MS ProActive Verwaltungs GmbH, Spaichingen, hat uns gemäß § 21 Abs. 1 WpHG am 18. November 2009 mitgeteilt, dass ihr Stimmrechtsanteil an der MS Industrie AG am 5. November 2009 die Schwellen von 3 %, 5 %, 10 %, 15 % und 20 % der Stimmrechte überschritten hat und an diesem Tag 21,07 % (das entspricht 5.500.000 Stimmrechten) betragen hat. Diese 21,07 % der Stimmrechte (das entspricht 5.500.000 Stimmrechten) sind der Gesellschaft gemäß § 22 Abs. 1 Satz 1 Nr. 1 WpHG von der MS ProActive Beteiligungs GmbH & Co. KG zuzurechnen.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 4. Juni 2012 die nachstehende Mitteilung erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Herr Dr. Andreas Aufschnaiter hat uns gemäß § 21 Abs. 1 WpHG am 4. Juni 2012 mitgeteilt, dass sein Stimmrechtsanteil an der MS Industrie AG am 29. Mai 2012 die Schwelle von 5 % der Stimmrechte überschritten hat und an diesem Tag 6,26 % (das entspricht 1.846.692 Stimmrechten) betragen hat.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 28. Mai 2014 die nachstehende Mitteilung erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Allianz Global Investors Europe GmbH, Frankfurt am Main, hat uns gemäß § 21 Abs. 1 WpHG am 28. Mai 2014 mitgeteilt, dass ihr Stimmrechtsanteil am 26. Mai 2014 die Schwelle von 5 % der Stimmrechte überschritten hat und an diesem Tag 5,05 % (das entspricht 1.516.076 Stimmrechten) betragen hat. 0,61 % der Stimmrechte (das entspricht 182.852 Stimmrechten) sind der Gesellschaft gemäß § 22 Abs. 1 Satz 1 Nr. 6 WpHG zuzurechnen.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 7. Oktober 2015 die nachstehenden Mitteilungen erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Herr Benjamin Mayer hat uns gemäß § 21 Abs. 1 WpHG am 7. Oktober 2015 mitgeteilt, dass sein Stimmrechtsanteil am 5. Oktober 2015 die Schwelle von 3 % der Stimmrechte überschritten hat und an diesem Tag 3,32 % (das entspricht 997.440 Stimmrechten) betragen hat.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Herr Sebastian Mayer hat uns gemäß § 21 Abs. 1 WpHG am 7. Oktober 2015 mitgeteilt, dass sein Stimmrechtsanteil am 5. Oktober 2015 die Schwelle von 3 % der Stimmrechte überschritten hat und an diesem Tag 3,26 % (das entspricht 978.940 Stimmrechten) betragen hat.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 22. Februar 2016 die nachstehende Mitteilung erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die CF Ruffer Investment Funds, London, Großbritannien, hat uns gemäß § 21 Abs. 1 WpHG am 22. Februar 2016 mitgeteilt, dass ihr Stimmrechtsanteil am 15. Februar 2016 die Schwelle von 3 % der Stimmrechte unterschritten hat und an diesem Tag 2,93 % (das entspricht 877.597 Stimmrechten) betragen hat. 2,93 % der Stimmrechte (das entspricht 877.597 Stimmrechten) sind der Gesellschaft gemäß § 22 WpHG zuzurechnen.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 22. Februar 2016 die nachstehende Mitteilung erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Capita Financial Managers Limited, London, Großbritannien, hat uns gemäß § 21 Abs. 1 WpHG am 22. Februar 2016 mitgeteilt, dass ihr Stimmrechtsanteil am 15. Februar 2016 die Schwelle von 3 % der Stimmrechte unterschritten hat und an diesem Tag 2,93 % (das entspricht 877.597 Stimmrechten) betragen hat. 2,93 % der Stimmrechte (das entspricht 877.597 Stimmrechten) sind der Gesellschaft gemäß § 22 WpHG zuzurechnen.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 8. Juli 2016 die nachstehende Mitteilung erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Universal-Investment-Gesellschaft mit beschränkter Haftung, Frankfurt am Main, Deutschland, hat uns gemäß § 21 Abs. 1 WpHG am 8. Juli 2016 mitgeteilt, dass ihr Stimmrechtsanteil am 6. Juli 2016 die Schwelle von 5 % der Stimmrechte überschritten hat und an diesem Tag 5,02 % (das entspricht 1.505.692 Stimmrechten) betragen hat. 5,02 % der Stimmrechte (das entspricht 1.505.692 Stimmrechten) sind der Gesellschaft gemäß § 22 WpHG zuzurechnen.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft hat am 16. September 2016 die nachstehenden Mitteilungen erhalten:;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Der Landkreis Biberach, Deutschland, hat uns gemäß § 21 Abs. 1 WpHG am 16. September 2016 mitgeteilt, dass der Stimmrechtsanteil der Kreissparkasse Biberach, Biberach, Deutschland, am 13. September 2016 die Schwelle von 3 % der Stimmrechte überschritten hat und an diesem Tag 3,02 % (das entspricht 907.285 Stimmrechten) betragen hat. 3,02 % der Stimmrechte (das entspricht 907.285 Stimmrechten) sind der Gesellschaft gemäß § 22 WpHG zuzurechnen.;99;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Mitarbeiter;80;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die Gesellschaft beschäftigte neben den beiden Vorständen durchschnittlich 2 Mitarbeiter (Vorjahr: 3 Mitarbeiter).;80;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Vorschlag zur Verwendung des Bilanzgewinns;84;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Im Geschäftsjahr 2016 wurde ein Jahresüberschuss in Höhe von EUR 250.200,18 erwirtschaftet. Unter Berücksichtigung des Gewinnvortrags in Höhe von EUR 10.245.802,89 ergibt sich ein handelsrechtlicher Bilanzgewinn zum 31. Dezember 2016 in Höhe von EUR 10.496.003,07.;84;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Der Vorstand der MS Industrie AG schlägt der Hauptversammlung vor, den handelsrechtlichen Bilanzgewinn von EUR 10.496.003,07 in voller Höhe auf neue Rechnung vorzutragen.;84;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Erklärung zum Deutschen Corporate Governance-Kodex nach § 161 AktG;88;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die nach § 161 AktG jährlich vorgeschriebene Erklärung zum Corporate Governance-Kodex wurde am 27. Oktober 2016 abgegeben. Der Öffentlichkeit wurde sie durch Veröffentlichung im Bundesanzeiger und auf der Internet-Homepage der Gesellschaft dauerhaft zugänglich gemacht.;88;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Honorar des Abschlussprüfers (§ 285 Nr. 17 HGB);89;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die für die Abschlussprüfung des Jahresabschlusses 2016 sowie des Konzernabschlusses 2016 in diesem Jahresabschluss als Aufwand erfassten Honorare für den Abschlussprüfer der Gesellschaft, Deloitte GmbH Wirtschaftsprüfungsgesellschaft, München, betragen in der Summe TEUR 119. Weitere Dienstleistungen, wie z.B. Steuerberatungsdienstleistungen etc., wurden von dem Abschlussprüfer der Gesellschaft im Geschäftsjahr nicht erbracht.;89;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Konzernabschluss; 92, 93 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Die MS Industrie AG erstellt als Mutterunternehmen für den größten und zugleich kleinsten Kreis von Unternehmen einen Konzernabschluss nach den International Financial Reporting Standards (IFRS), der im Bundesanzeiger veröffentlicht wird.; 92, 93 ;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
Vorgänge von besonderer Bedeutung nach dem Abschlussstichtag (Nachtragsbericht);85;2016;"MS Industrie AG
";Jahresabschluss;Deloitte
