; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Der Geschäfts- oder Firmenwert beträgt zum Ende des Berichtsjahres TEUR 1.700 (i. V. TEUR 964). Im Berichtsjahr entstand aus der Erstkonsolidierung der LKV-Oelze Lufttechnische Komponenten Vertriebsgesellschaft mbH, Neustadt, ein Geschäfts- oder Firmenwert von TEUR 1.176. Dieser repräsentiert insbesondere die Festigung des bestehenden Kundenzugangs. Erfahrungen der Vergangenheit haben gezeigt, dass dieser Mehrwert über einen Zeitraum von fünf Jahren wirtschaftlich genutzt werden kann. Daher wird der aus der Akquisition entstandene Geschäfts- oder Firmenwert planmäßig über fünf Jahre abgeschrieben. Außerdem sind zum Stichtag Geschäfts- oder Firmenwerte von TEUR 642, welche aus Erstkonsolidierungen der Vorjahre stammen, bilanziert. Damals wurde die wirtschaftliche Nutzungsdauer des Geschäfts oder Firmenwerts auf fünf Jahre festgelegt und entspricht dem Zeitraum, in dem die Synergieeffekte wirtschaftlich genutzt werden können.; 5.5, 19, 170 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Der Buchwert der Grundstücke und Bauten umfasst im Rahmen der Kapitalkonsolidierung aufgedeckte stille Reserven in Höhe von TEUR 8.950 (i. V. TEUR 9.105).; 5.8 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Beteiligungen an assoziierten Unternehmen, welche gemäß § 311 Abs. 2 HGB wegen ihrer untergeordneten Bedeutung nicht at-equity einbezogen werden, sind folgende:; 5.12, 174 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"2016 2015
TEUR TEUR
AL-KO Luchttechniek B.V., Roden/Niederlande 4 4
LKV-Oelze Lufttechnische Komponenten Vertriebsgesellschaft mbH, Neustadt 0 14
LKV Lufttechnische Komponenten Vertriebsgesellschaft mbH, Neubrandenburg 12 12
AL-KO THERM d.o.o., Ljubljana/Slowenien 9 9
25 39"; 5.12, 174 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
2. Forderungen und sonstige Vermögensgegenstände; 5.25 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Von den sonstigen Vermögensgegenständen haben EUR 6.876,74 eine Restlaufzeit über einem Jahr (i. V. EUR 1.153.559,88). Die sonstigen Vermögensgegenstände enthalten Ansprüche in Höhe von EUR 270.890,42 (i. V. EUR 192.411,99), die rechtlich erst nach dem Bilanzstichtag entstehen.; 5.29, 24 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
3. Flüssige Mittel; 5.33 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Position enthält den Kassenbestand und Guthaben bei Kreditinstituten.; 5.33 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
4. Aktive latente Steuern; 5.35 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Aktive latente Steuern wurden auf Ebene der konzerneinheitlichen HBII-Summenbilanzen gegen passive latente Steuern saldiert. In Summe ergab sich hierbei ein Aktivüberhang, für den das Wahlrecht des Nichtansatzes gemäß § 274 Abs. 1 Satz 2 HGB ausgeübt wird.; 5.35, 29 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Der Ausweis der aktiven latenten Steuern in der Konzernbilanz betrifft Effekte aus ergebniswirksamen Konsolidierungsmaßnahmen in Höhe von TEUR 4.249 (i. V. TEUR 3.807). Im Wesentlichen handelt es sich hierbei um Sachverhalte aus der Zwischengewinneliminierung sowie unterschiedlichen Wertansätzen der Vorräte im Konzern und in den Steuerbilanzen einiger Tochtergesellschaften.; 5.35, 29 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
5. Aktiver Unterschiedsbetrag aus der Vermögensverrechnung; 5.36 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Angaben zur Verrechnung von Altersteilzeitverpflichtungen mit Deckungsvermögen nach § 246 Abs. 2 Satz 2 HGB:; 5.36, 42 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"31.12.2016
EUR
Rückstellung für Altersteilzeitverpflichtungen 41.447
Deckungsvermögen (beizulegender Wert) 45.766
Aktiver Unterschiedsbetrag aus der Vermögensverrechnung 4.319
Deckungsvermögen (Anschaffungskosten) 45.766"; 5.36, 42 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
6. Gezeichnetes Kapital; 5.38 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Der Ausweis betrifft das Grundkapital der AL-KO KOBER SE. Es ist aufgeteilt in 21.000.000 auf den Inhaber lautende Stückaktien. Diese setzen sich aus 15.813.784 Stammaktien und 5.186.216 stimmrechtslosen Vorzugsaktien zusammen.; 5.38, 26 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
7. Eigenkapitaldifferenz aus Währungsumrechnung; 5.38 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Eigenkapitaldifferenz aus Währungsumrechnung beläuft sich auf EUR 3.886.716,04 (i. V. EUR 3.145.155,96).; 5.38 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
8. Pensionsrückstellungen; 5.48 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Angaben zur Verrechnung mit Deckungsvermögen nach § 246 Abs. 2 Satz 2 HGB:; 5.48, 42 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"31.12.2016
EUR
Pensionsverpflichtung 34.347.038
Deckungsvermögen (beizulegender Wert) 368.810
Pensionsrückstellung 33.978.228
Deckungsvermögen (Anschaffungskosten) 368.810
Zinsaufwand aus Pensionsverpflichtung 626.358
Ertrag aus Deckungsvermögen 26.026
Zinsaufwand 600.332"; 5.48, 42 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
9. Sonstige Rückstellungen; 5.50 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die sonstigen Rückstellungen beinhalten Rückstellungen im Personalbereich TEUR 8.498 (i. V. TEUR 7.157) und für Abfertigungs- und Abfindungsansprüche von Mitarbeitern TEUR 6.055 (i. V. TEUR 6.630). Daneben sind insbesondere Rückstellungen für drohende Verluste aus schwebenden Geschäften in Höhe von TEUR 6.358 (i. V. TEUR 10.701) sowie Rückstellungen für Garantieverpflichtungen und Kulanzrisiken in Höhe von TEUR 3.501 (i. V. TEUR 3.074) von besonderer Bedeutung.; 5.50 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Angaben zur Verrechnung von Altersteilzeitverpflichtungen mit Deckungsvermögen nach § 246 Abs. 2 Satz 2 HGB:; 5.50, 42 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"31.12.2016
EUR
Altersteilzeitverpflichtungen 305.525
Deckungsvermögen (beizulegender Wert) 162.913
Rückstellung für Altersteilzeitverpflichtungen 142.612
Deckungsvermögen (Anschaffungskosten) 162.913
Zinsaufwand aus Verpflichtung für Altersteilzeitvereinbarung 4.289
Ertrag aus Deckungsvermögen 0
Zinsaufwand 4.289"; 5.50, 42 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
10. Verbindlichkeiten; 5.51 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Gesamt Restlaufzeit bis 1 Jahr Restlaufzeit 1 - 5 Jahre Restlaufzeit über 5 Jahre
EUR EUR EUR EUR
Verbindlichkeiten gegenüber Kreditinstituten 47.021.251,68 20.000.026,70 21.333.724,98 5.687.500,00
Erhaltene Anzahlungen auf Bestellungen 7.149.788,27 7.149.788,27 0,00 0,00
Verbindlichkeiten aus LuL 30.709.483,79 30.709.483,79 0,00 0,00
Sonstige Verbindlichkeiten 8.042.410,52 8.042.410,52 0,00 0,00
92.922.934,26 65.901.709,28 21.333.724,98 5.687.500,00"; 5.51, 46  ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Verbindlichkeiten gegenüber Kreditinstituten sind in Höhe von TEUR 15.977 (i. V. TEUR 24.959) im Wesentlichen durch Grundpfandrechte gesichert.; 5.54, 47 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Bei den Verbindlichkeiten aus Lieferungen und Leistungen bestehen bei einzelnen Gesellschaften teilweise branchenübliche Eigentumsvorbehalte der Lieferanten.; 5.56 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die sonstigen Verbindlichkeiten setzen sich wie folgt zusammen:; 5.60 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"31.12.2016 31.12.2015
EUR EUR
Verbindlichkeiten aus Steuern 2.895.687,33 1.999.171,20
Verbindlichkeiten im Rahmen der sozialen Sicherheit 563.563,48 493.804,43
Verbindlichkeiten gegenüber Aktionären 0,00 6.000.000,00
Übrige sonstige Verbindlichkeiten 4.583.159,71 5.562.431,97
8.042.410,52 14.055.407,60"; 5.60 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
11. Passive latente Steuern; 5.64, 29 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Der Ausweis der passiven latenten Steuern in der Konzernbilanz betrifft vor allem Effekte der Kapitalkonsolidierung aus der Fortschreibung aufgedeckter stiller Reserven (TEUR 1.432; i. V. TEUR 0)."; 5.64, 29 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
II. Konzern-Gewinn- und Verlustrechnung;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
1. Änderungen durch BilRUG bei Ausweis und Gliederung;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Darstellung und Gliederung der Gewinn- und Verlustrechnung wurden im Berichtsjahr an die durch das BilRUG geänderten Vorschriften des HGB angepasst. Infolge der geänderten Gliederungsvorschriften des § 275 HGB ist der im Vorjahr noch ausgewiesene Posten „Ergebnis der gewöhnlichen Geschäftstätigkeit"" (EUR 245.377.531,18) entfallen. Neu eingefügt wurde im Berichtsjahr der Posten „Ergebnis nach Steuern"".";2;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Infolge der Neudefinition der Umsatzerlöse in § 277 Abs. 1 HGB durch das BilRUG wurden bislang unter den sonstigen betrieblichen Erträgen ausgewiesene Erträge im Berichtsjahr in den Umsatzerlösen ausgewiesen (TEUR 2.182). Die Vorjahreszahlen wurden nicht angepasst.; 2, 53 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
2. Umsatzerlöse; 5.66 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Umsatzerlöse lassen sich wie folgt nach Tätigkeitsbereichen verteilen:; 5.66, 52 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"31.12.2016 31.12.2015
TEUR TEUR
Fahrzeugtechnik 0 375.637
Garten + Hobby 149.342 161.928
Lufttechnik 118.172 111.519
Immobilienverwaltung + Holdingfunktionen 19.997 22.567
Konsolidierung -6.690 -4.392
280.821 667.259"; 5.66, 52 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Dabei wurden TEUR 95.292 (i. V. TEUR 233.038) der Umsätze im Inland, TEUR 124.058 (i. V. TEUR 347.065) im EU-Ausland und TEUR 61.471 (i. V. TEUR 87.156) im sonstigen Ausland erzielt.; 5.66, 52 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
3. Sonstige betriebliche Erträge; 5.69 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Unter den sonstigen betrieblichen Erträgen sind periodenfremde Erträge in Höhe von TEUR 13.402 (i. V. TEUR 4.545) enthalten. Es handelt sich hauptsächlich um Erträge von TEUR 3.853 aus Kaufpreisanpassungen im Zusammenhang mit der Veräußerung des Unternehmensbereichs Fahrzeugtechnik im Vorjahr, Erträge aus Auflösung von Rückstellungen (TEUR 4.915) sowie Erträge aus der Veräußerung von Vermögensgegenständen (TEUR 3.422).; 5.69, 74 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die sonstigen betrieblichen Erträge umfassen außergewöhnliche Erträge von TEUR 31.953. Diese betreffen in Höhe von TEUR 28.100 nachträgliche Kaufpreisforderungen sowie die bereits als periodenfremd deklarierten sonstigen Kaufpreisanpassungen (TEUR 3.853) im Zusammenhang mit der Veräußerung des Unternehmensbereichs Fahrzeugtechnik in 2015.; 5.69, 77 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
In den sonstigen betrieblichen Erträgen sind Kursgewinne in Höhe von EUR 4.842.303,30 (i. V. EUR 14.326.616,40) enthalten.; 5.69, 76 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
4. Personalaufwand; 5.73 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Im Posten „Soziale Abgaben und Aufwendungen für Altersversorgung"" sind Aufwendungen für Altersversorgung in Höhe von EUR 1.980.218,67 (i. V. EUR 4.242.834,26) enthalten."; 5.73 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
5. Abschreibungen; 5.77 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Auf Gegenstände des Anlagevermögens wurden im Geschäftsjahr 2016 außerplanmäßige Abschreibungen in Höhe von EUR 275.818,28 vorgenommen (i. V. EUR 700.000,00).; 5.77, 72 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
6. Sonstige betriebliche Aufwendungen; 5.80 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die sonstigen betrieblichen Aufwendungen enthalten periodenfremde Beträge in Höhe von TEUR 692 (i. V. TEUR 420). Im Wesentlichen sind hier Aufwendungen für den Abgang von Gegenständen des Umlaufvermögens enthalten.; 5.80, 74 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die sonstigen betrieblichen Aufwendungen beinhalten Kursverluste in Höhe von EUR 5.425.197,35 (i. V. EUR 12.539.936,38).; 5.80, 76 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
7. Finanzergebnis;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Zinsen und ähnliche Aufwendungen betreffen in Höhe von EUR 857.108,41 (i. V. EUR 3.114.234,00) Aufwendungen aus der Aufzinsung von Rückstellungen.; 5.88, 75 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
8. Steuern vom Einkommen und Ertrag; 5.90 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Steuern vom Einkommen und Ertrag enthalten latente Steueraufwendungen in Höhe von EUR 990.537,17 (i. V. latenter Steuerertrag EUR 6.414.968,22).; 5.90, 78 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
C. Sonstige Angaben;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
1. Beteiligungsverhältnisse;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Hinsichtlich der Angaben nach § 313 Abs. 2 HGB verweisen wir auf Kapitel A Abschnitt 2 des Anhangs.;174;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Offenlegungserleichterungen;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Für folgende Gesellschaften wird die Offenlegungserleichterung nach § 264 Abs. 3 HGB in Anspruch genommen:;178;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"AL-KO Geräte GmbH, Kötz
AL-KO THERM GMBH, Jettingen-Scheppach";178;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
3. Personal;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die durchschnittliche Zahl der während des Geschäftsjahrs beschäftigten Arbeitnehmer beträgt:;80;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"2016
Anzahl
Angestellte 807
Gewerbliche Arbeitnehmer 532
1.339";80;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
4. Haftungsverhältnisse und sonstige finanzielle Verpflichtungen;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Zum Bilanzstichtag bestehen Bürgschaften in Höhe von TEUR 7.544 (i. V. TEUR 175) für am Bilanzstichtag von Dritten in Anspruch genommene Kreditbeträge.;48;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Auf Grund der kontinuierlichen Risikoevaluierung der eingegangenen Haftungsverhältnisse und unter Berücksichtigung der bis zum Aufstellungszeitpunkt gewonnenen Erkenntnisse wird davon ausgegangen, dass die den Haftungsverhältnissen zu Grunde liegenden Verpflichtungen vom jeweiligen Hauptschuldner erfüllt werden können. Das Risiko einer Inanspruchnahme wird daher als nicht wahrscheinlich eingestuft.; 48, 49 ;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Es bestehen weiter sonstige finanzielle Verpflichtungen aus Mietverträgen in Höhe von TEUR 7.867 (i. V. TEUR 4.412) und aus Bestellobligos für Investitionsprojekte in Höhe von TEUR 497 (i. V. TEUR 5.690). Entgegen dem Vorjahr gab es keine sonstigen übrigen Verpflichtungen (i. V. TEUR 2.220).;85;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
5. Derivative Finanzinstrumente;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Als derivative Finanzinstrumente werden Devisentermingeschäfte zur Steuerung des Währungsrisikos eingesetzt. Die Kontrakte werden ausschließlich über Banken abgewickelt, die über eine hohe Bonität verfügen. Zum Bilanzstichtag bestanden folgende derivative Finanzpositionen:;51;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Nominalbetrag 31.12.2016 Marktwerte in TEUR
31.12.2016
Devisentermingeschäfte (Terminkauf und -verkauf) TUSD 23.500 -717
Devisentermingeschäfte (Terminkauf und -verkauf) TCNY 217.500 54
Devisentermingeschäfte (Terminkauf und -verkauf) THUF 700.468 -4
Devisentermingeschäfte (Terminkauf und -verkauf) TRUB 21.000 -22
Devisentermingeschäfte (Terminkauf und -verkauf) TSEK 17.000 -46";51;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Aus den negativen Marktwerten der betreffenden Devisentermingeschäfte resultiert eine Drohverlustrückstellung von TEUR 994, die im Posten sonstige Rückstellungen enthalten ist.;51;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
6. Ergänzende Angaben zum Konzerneigenkapitalspiegel;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Am Bilanzstichtag stehen TEUR 282.456 (i. V. TEUR 2 38.83 3) beim Mutterunternehmen zur Ausschüttung an die Aktionäre zur Verfügung.;86;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
7. Organe des Mutterunternehmens;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Vorstände sind:
Stefan Kober
Vorstandsvorsitzender, CEO, Jettingen-Scheppach
Dr. Nico Reiner
Dipl.-Kfm., Vorstand, CFO, Bielefeld
Peter Kaltenstadler ab 1.1.2017
Dipl.-Ing. (FH), Vorstand, COO, Schwenningen";;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Aufsichtsräte sind:
Klaus Weinmann Vorsitzender
Dipl.-Kfm., Vorstandsvorsitzender der CANCOM SE, München
Raymond Kober stellvertretender Vorsitzender
Unternehmer, Kammeltal
Bert Bleicher";;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Vorstände sind:
Dipl.-Ökonom, Unternehmer, München
Peter Kaltenstadler bis 31.12.2016
Dipl.-Ing. (FH), Leiter Standort Dillingen der BSH Hausgeräte GmbH, Schwenningen
Andreas Meissner
Dipl.-Ing. (FH), MBA, Head of Cabin Interior & Systems of P3 Voith Aerospace GmbH,
Burgau
Thomas Stark
Dipl.-Wirtschaft. Ing., MBA, Executive Vice President Finance der CANCOM SE, Wittislingen
Christian Bosch
Arbeitnehmervertreter, Jettingen-Scheppach
Albin Fössl ab 14.11.2016
Arbeitnehmervertreter, Obdach/Österreich
Gerhard Kehl ab 14.11.2016
Arbeitnehmervertreter, Jettingen-Scheppach";;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die beiden ehemaligen Aufsichtsratsmitglieder Frau Monika Schönberger, Arbeitnehmervertreterin, wohnhaft in Krumbach, und Herr Stefan Erler, Arbeitnehmervertreter, wohnhaft in Hintertux/Österreich, sind durch den Verkauf des Unternehmensbereichs Fahrzeugtechnik mit Ablauf des 31.12.2015, 24:00 Uhr, aus dem Aufsichtsrat der AL-KO KOBER SE ausgeschieden.;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Im Geschäftsjahr wurden Mitgliedern des Aufsichtsrats Gesamtbezüge in Höhe von EUR 180.000,00 gewährt.;124;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Für ehemalige Geschäftsführer und Hinterbliebene sind Pensionsrückstellungen in Höhe von EUR 1.118.975,00 gebildet.;143;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Die Angaben nach § 285 Nr. 9a HGB unterbleiben entsprechend der Erleichterungsvorschrift nach § 286 Abs. 4 HGB.;124;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
8. Mutterunternehmen/Konzernzugehörigkeit;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Das AL-KO KOBER SE, Kötz, ist ein Tochterunternehmen der AL-KO GmbH, München (vormals: Kober Beteiligungs GmbH, Jettingen-Scheppach), und wird in deren Konzernabschluss einbezogen.;101;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
9. Honorar für Leistungen des Konzernabschlussprüfers;100;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"2016
TEUR
Abschlussprüfungsleistungen 215
Sonstige Leistungen 81
296";100;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
10. Nachtragsbericht;87;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Vorgänge von besonderer Bedeutung nach Ablauf des Bilanzstichtags, über die an dieser Stelle zu berichten wäre, haben sich nicht ereignet.;87;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
Kötz, 28. Februar 2017;;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"AL-KO KOBER SE
Vorstand
Stefan Kober
Dr. Nico Reiner
Peter Kaltenstadler";;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
"Entwicklung des Konzernanlagevermögens im Geschäftsjahr 2016.
der AL-KO KOBER SE, Kötz,";20;2016;AL-KO KOBER SE;Konzernabschluss;Ebner Stolz
