Anhang; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
"Darüber hinaus wird der Jahresabschluss der PAYBACK GmbH auch in den Konzernabschluss der American Express International Inc,
New York, New York, USA, einbezogen. Dieser wird beim Registre de Commerce et des Sociétés Luxembourg, unter der
Registernummer B110640 hinterlegt. Dieser Abschluss ist der Konzernabschluss für den kleinsten Kreis von Unternehmen."; 71, 76 ;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Die PAYBACK GmbH hat aufgrund der Befreiungsvorschrift des § 292 HGB in Verbindung mit der vom Bundesministerium der Justiz
herausgegebenen unbefristeten Konzernabschlussbefreiungsverordnung darauf verzichtet, einen Konzernabschluss aufzustellen. Der
Abschluss des Konzernmutterunternehmens, der American Express Company, wird in deutscher Sprache beim Betreiber des
elektronischen Bundesanzeigers eingereicht und bekannt gemacht.";71;2016;PAYBACK GmbH;Jahresabschluss;PwC
Zum Bilanzstichtag bestanden folgende Haftungsverhältnisse:;46;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Am 4. April 2017 hat die Gesellschaft eine Patronatserklärung zugunsten der Loyalty Partner Polska Sp.z.o.o., Warschau, Polen,
abgegeben, durch die sich die Gesellschaft verpflichtet, den Liquiditätsbedarf dieser Tochtergesellschaft für einen Mindestzeitraum
von sechzehn Monaten ab Unterzeichnung der Patronatserklärung zu decken. Die Wahrscheinlichkeit einer Inanspruchnahme aus
dieser Patronatserklärung wird auf Grund der prognostizierten Geschäftsentwicklung als gering eingeschätzt."; 46, 47 ;2016;PAYBACK GmbH;Jahresabschluss;PwC
Zum Bilanzstichtag bestehen folgende sonstige finanzielle Verpflichtungen:;67;2016;PAYBACK GmbH;Jahresabschluss;PwC
"31.12.2016
Sonstige finanzielle Verpflichtungen
bis 1 Jahr
TEUR
1 - 5 Jahre
TEUR
Gesamt
TEUR
IT Leasing 1.734 0 1.734
Übrige 119 278 397
Gesamt 1.853 278 2 . 131";67;2016;PAYBACK GmbH;Jahresabschluss;PwC
Die Geschäftsführung der Gesellschaft wurde bis heute von den nachfolgend genannten Geschäftsführern wahrgenommen:;83;2016;PAYBACK GmbH;Jahresabschluss;PwC
"• Bernhard Brugger, München,
CEO, verantwortlich für die Bereiche Strategische Unternehmensführung, Personal, Vertrieb & Operations
• Dominik Dommick, München,
COO, verantwortlich für die Bereiche Marketing, German Digital & Global Digital
• Markus Knorr, Gilching,
CFO bei der Loyalty Partner GmbH, verantwortlich für die Bereiche Finanzen & Unternehmensentwicklung /
Internationalisierung
• Conrad Pozsgai, München,
CDO, verantwortlich für die Bereiche Global Campaign, Data and Ana";83;2016;PAYBACK GmbH;Jahresabschluss;PwC
Die Gesamtbezüge der Geschäftsführung beliefen sich im Geschäftsjahr 2016 auf TEUR 2.466.;84;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Die durchschnittliche Zahl der während des Geschäftsjahrs 2016 beschäftigten Arbeitnehmer beträgt 519 (Vorjahr: 459) und
verteilt sich wie folgt:";64;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Arbeitnehmer 2016 2015
Arbeitnehmer 2016 2015
Leitende Angestellte 103 107
- davon männlich 70 72
- davon weiblich 33 35
Angestellte 416 352
- davon männlich 254 207
- davon weiblich 161 145
Gesamt 519 459";64;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Das Honorar des Abschlussprüfers für die Abschlussprüfungstätigkeit beträgt TEUR 104 (Vorjahr: TEUR 102). Dabei handelt es
sich ausschließlich um Abschlussprüfungsleistungen.";72;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Der Gesellschaft sind keine berichtspflichtigen Vorgänge nach dem Bilanzstichtag , die weder in der Gewinn- und Verlustrechnung
noch in der Bilanz berücksichtigt sind, bekannt geworden.";69;2016;PAYBACK GmbH;Jahresabschluss;PwC
Anteilsbesitz der PAYBACK GmbH (Stand 31.12.2016);77;2016;PAYBACK GmbH;Jahresabschluss;PwC
"Tochterunternehmen PAYBACK Sitz
Beteiligung
31.12.2016
%
Eigenkapital*31.12.2016
TEUR
Ergebnis*2016
TEUR
Loyalty Partner Polska Sp. z o.o. Warschau, Polen 100,0 -5.627 1.078
Loyalty Partner
Kundenbindungssysteme GmbH
Wien, Österreich 100,0 -2.656 -6
emnos GmbH München,
Deutschland
51,0 328 0
emnos UK Ltd Richmond,
Großbritannien
51,0 -2.196 -246
emnos S.a.r.l Paris, Frankreich 51,0 1.230 667
emnos Iberia S.L. Madrid, Spanien 51,0 1.319 447
emnos US Corp. Chicago, USA 51,0 4.338 -994";77;2016;PAYBACK GmbH;Jahresabschluss;PwC
"* Die Angaben stammen aus den nach lokalen Bilanzierungsvorschriften erstellten, ungeprüften Jahresabschlüssen der
Gesellschaften.";;2016;PAYBACK GmbH;Jahresabschluss;PwC
München, den 22. Mai 2017;;2016;PAYBACK GmbH;Jahresabschluss;PwC
