; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
Die im Vorjahr ausgewiesenen Forderungen gegen die Gesellschafterin in Höhe von EUR 6,4 Mio setzten sich u. a. aus dem Saldo des beim Kassen- und Steueramt geführten Verrechnungskontos (EUR 3,8 Mio) sowie übrigen Forderungen (EUR 7,9 Mio) abzüglich der Verbindlichkeiten, die im Zusammenhang mit den von der Gesellschafterin übernommenen Finanzanlagen (EUR 5,3 Mio) stehen, zusammen. Im Berichtsjahr erfolgt der Ausweis unter den Verbindlichkeiten gegenüber der Gesellschafterin.; 5.28, 19 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Der Posten sonstige Vermögensgegenstände enthält Ansprüche aus Steuererstattungen (EUR 27,4 Mio; i. Vj. EUR 71,5 Mio), insbesondere anrechenbare Körperschaft- und Kapitalertragsteuer und Solidaritätszuschlag und noch nicht geltend gemachte Vorsteuer aus Lieferantenrechnungen für das Geschäftsjahr, die erst im Folgejahr gestellt wurden."; 5.29 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Außerdem bestehen Forderungen gegen die traffiQ Lokale Nahverkehrsgesellschaft Frankfurt am Main mbH, Frankfurt am Main, bezüglich der Kooperationsförderung, des Nachteilsausgleichs des Landes Hessen sowie der Infrastrukturhilfe (EUR 16,6 Mio; 1.Vj. EUR 19,6 Mio)."; 5.29 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die in der Bilanz ausgewiesenen Kassenguthaben und Guthaben bei Kreditinstituten in Höhe von EUR 122,1 Mio (i. Vj. EUR 22,1 Mio) resultieren aus dem Stichtagsguthaben auf den Bank- und Kassenkonten.; 5.33 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(3) Aktiver Rechnungsabgrenzungsposten; 5.34 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
In dem Rechnungsabgrenzungsposten sind vor allem Vorauszahlungen für Wartungs-, Sponsoring- und Pachtverträge enthalten.; 5.34 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(4) Eigenkapital; 5.37 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Das Eigenkapital (einschließlich Nicht beherrschende Anteile) beträgt zum Bilanzstichtag EUR 892,6 Mio. Das gezeichnete Kapital ist voll eingezahlt und wird ausschließlich von der Stadt Frankfurt am Main gehalten. ; 5.37 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Ausgleichsposten für Anteile anderer Gesellschafter enthält die den konzernfremden Gesellschaftern zustehenden Anteile an dem gezeichneten Kapital, den Gewinnrücklagen und dem Bilanzgewinn von in den Konzernabschluss einbezogenen Tochterunternehmen.; 5.37 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Unterschiedsbetrag nach § 253 Absatz 6 HGB in Höhe von TEUR 0,6 Mio, der im Finanzergebnis erfasst wurde, unterliegt einer Ausschüttungssperre.; 5.37 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(5) Unterschiedsbetrag aus der Kapitalkonsolidierung; 5.37, 92 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Zum Zeitpunkt der erstmaligen Einbeziehung (erstmalige Aufstellung des Konzernabschlusses zum 1. Januar 1995) des Teilkonzerns der Mainova in den Konzernabschluss war der Buchwert der Beteiligung beim Mutterunternehmen um EUR 34,3 Mio niedriger als das anteilige Eigenkapital des Teilkonzernabschlusses.; 5.37, 92 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Ursache für den Unterschiedsbetrag waren Gewinnthesaurierungen bei den Unternehmen des Teilkonzerns, die in der Zeit zwischen Beteiligungserwerb und erstmaliger Einbeziehung in den Konzernabschluss erzielt wurden.; 5.37, 92 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Außerdem ist in Höhe von EUR 37,7 Mio ein passiver Unterschiedsbetrag aus einer zum 2.Januar 2003 durchgeführten Sacheinlage zu fortgeführten Buchwerten durch den Gesellschafter in ein Tochterunternehmen (BäderBetriebe Frankfurt GmbH) des Konzerns enthalten.; 5.37, 92 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(6) Rückstellungen; 5.47 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Die Rückstellungen für Pensionen und ähnliche Verpflichtungen betreffen Pensionsverpflichtungen (EUR 27,3 Mio; i. Vj. EUR 28,5 Mio), Deputate für Freistrom (EUR 59,5 Mio; i. Vj. EUR 59,5 Mio) und Freifahrt (EUR 9,4 Mio; i. Vj. EUR 10,3 Mio) sowie Beihilfen und Unterstützungen (EUR 1,3 Mio; i. Vj. EUR 1,3 Mio)."; 5.48 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Steuerrückstellungen enthalten überwiegend die noch zu erwartende UmsatzsteuerNachforderung aus der Betriebsprüfung für die Jahre 2008-2011 (EUR 0,1 Mio).; 5.49 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die sonstigen Rückstellungen setzen sich wie folgt zusammen:; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"2016.
Mio EUR
2015.
Mio EUR
Personalrückstellungen 49,7 51,0
Umweltrückstellungen 87,5 86,5
Rechtliche und konzessionsrechtliche Risiken 35,4 48,7
Übrige Rückstellungen 157,8 142,8
Sonstige Rückstellungen 330,4 329,0"; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
In den Personalrückstellungen sind insbesondere Rückstellungen für Altersteilzeitverpflichtungen, Urlaubs- und Gleitzeitansprüche, Erfolgsbeteiligung, Restrukturierungsmaßnahmen und Jubiläen enthalten.; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Umweltrückstellungen betreffen vor allem Grundstücksrisiken aus früheren Geschäftsbetrieben.; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Bei den Rückstellungen für rechtliche und konzessionsrechtliche Risiken handelt es sich um mehrere Einzelrisiken, bei denen die Höhe der Inanspruchnahme unsicher ist. Die Bewertung erfolgt ausgehend vom erwarteten Prozessergebnis, das nach den aktuellen verfügbaren Informationen die höchste Eintrittswahrscheinlichkeit besitzt.; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die übrigen Rückstellungen setzen sich im Wesentlichen aus den Rückstellungen für ausstehende Rechnungen sowie Drohverlustrückstellungen zusammen.; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die in den sonstigen Rückstellungen enthaltenen Rückstellungen für Erfüllungsrückstände und Aufstockungsbeträge im Rahmen der Altersteilzeitverpflichtungen weisen zum 31. Dezember 2016 einen Erfüllungsbetrag in Höhe von EUR 2,0 Mio (zum 31. Dezember 2015: EUR 5,3 Mio) auf. Der beizulegende Zeitwert der verrechneten Vermögensgegenstände beläuft sich zum Stichtag auf EUR 1,0 Mio (zum 31. Dezember 2015: EUR 3,7 Mio) und die historischen Anschaffungskosten auf EUR 0,1 Mio (zum 31. Dezember 2015: EUR 0,5 Mio).; 5.50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(7) Verbindlichkeiten; 5.51 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Zusammensetzung und Fälligkeit der einzelnen Verbindlichkeiten ergeben sich aus nachfolgendem Verbindlichkeitenspiegel.; 5.51 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"davon mit einer Restlaufzeit
Art der Verbindlichkeiten
Gesamtbetrag.
TEUR
bis zu einem Jahr.
TEUR
von einem bis zu fünf Jahren
.
TEUR
über fünf Jahre.
TEUR
1. Verbindlichkeiten gegenüber Kreditinstituten 1.401.512 225.525 389.273 786.714
(Vorjahr) (1.502.588) (208.127) (402.524) (891.937)
2. Erhaltene Anzahlungen auf Bestellungen 16.999 16.999 0 0
(Vorjahr) (19.874) (19.874) (0) (0)"; 5.51, 42 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"davon mit einer Restlaufzeit
Art der Verbindlichkeiten
Gesamtbetrag.
TEUR
bis zu einem Jahr.
TEUR
von einem bis zu fünf Jahren
.
TEUR
über fünf Jahre.
TEUR
3. Verbindlichkeiten aus Lieferungen und Leistungen 212.342 212.342 0 0
(Vorjahr) (204.030) (204.030) (0) (0)
4. Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis
besteht
44.686 44.686 0 0
(Vorjahr) (29.132) (29.132) (0) (0)
5. Verbindlichkeiten gegenüber der Gesellschafterin 1.597 1.597 0 0
(Vorjahr) (0) (0) (0) (0)
6. Sonstige Verbindlichkeiten 403.831 240.502 82.030 81.299
(Vorjahr) (248.971) (139.927) (29.844) (79.200)
--davon aus Steuern-- 27.892 27.892 0 0
(Vorjahr) (18.771) (18.771) (0) (0)
--davon im Rahmen der sozialen Sicherheit-- 1.401 1.401 0 0
(Vorjahr) (1.441) (1.441) (0) (0)
31. Dezember 2016 2.080.967 741.651 471.303 868.303
(31. Dezember 2015) (2.004.595) (601.090) (432.368) (971.137)"; 5.51, 19, 42 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Die Verbindlichkeiten gegenüber Kreditinstituten sind zum überwiegenden Teil (EUR 815,7 Mio; i. Vj. EUR 867,0 Mio) durch Bürgschaften der Stadt Frankfurt am Main besichert."; 5.54, 43 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Bei den Verbindlichkeiten gegenüber Beteiligungsunternehmen handelt es sich in Höhe von EUR 42,4 Mio (i. Vj. EUR 21,5 Mio) um Verbindlichkeiten aus Lieferungen und Leistungen. Die übrigen Verpflichtungen betreffen Finanzverbindlichkeiten.; 5.59, 7 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Verbindlichkeiten gegenüber der Gesellschafterin in Höhe von EUR 1,6 Mio (i. Vj. Forderungen gegen die Gesellschafterin in Höhe von EUR 6,4 Mio) setzen sich u. a. aus der Verbindlichkeit, die im Zusammenhang mit den von der Gesellschafterin übernommenen Finanzanlagen in Höhe von EUR 5,3 Mio steht, abzüglich dem Saldo des beim Kassen- und Steueramt geführten Verrechnungskontos in Höhe von EUR 2,0 Mio zusammen.; 5.58, 19 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Die sonstigen Verbindlichkeiten enthalten überwiegend Darlehen der Zusatzversorgungskasse (EUR 104,4 Mio; i. Vj. EUR 109,0 Mio), empfangene Zuschüsse (EUR 95,4 Mio; i. Vj. EUR 36,2 Mio), kurzfristige Verbindlichkeiten (einschließlich Zinsabgrenzungen) aus Zwischenfinanzierungen (EUR 130,0 Mio; i. Vj. EUR 35,0 Mio) und kurzfristige Verbindlichkeiten aus Steuern (EUR 27,9 Mio; i. Vj. EUR 18,8 Mio)."; 5.60 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(8) Passiver Rechnungsabgrenzungsposten; 5.63 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Bilanzposten enthält überwiegend Einnahmen aus dem Verkauf von Zeitkarten. Außerdem sind Vorauszahlungen für zu erbringende Bauleistungen im Rahmen der Betriebsführung der Straßenbeleuchtung sowie Erträge aus Ausgleichszahlungen von Derivaten, die sich in einer Bewertungseinheit mit einer mit hoher Wahrscheinlich erwarteten Transaktion befinden, enthalten.; 5.63 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
III. Angaben zur Gewinn- und Verlustrechnung;;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Mit Inkrafttreten des BilRUG wurde die Definition der (§ 277 Absatz 1 HGB) angepasst. Die Vorjahreswerte sind daher nur bedingt vergleichbar. Unter Anwendung der neuen Rechtsvorschriften hätten sich folgende Vorjahreswerte ergeben:
2015.
Mio EUR
Umsatzerlöse 2.200,5
Sonstige betriebliche Erträge 111,3
Materialaufwand 1.605,0
Sonstige betriebliche Aufwendungen 169,7"; 2, 49 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(9) Umsatzerlöse (ausschließlich Inland); 5.66, 48 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"2016.
Mio EUR
2015.
Mio EUR
Strom 1.070,3 1.081,6
Gas 549,0 555,1
Nahverkehr 193,4 187,3
Wärme 127,4 127,6
Wasser 76,1 69,0
Betrieb Abfallverbrennungsanlage 25,6 31,4
Eintrittsgelder Bäder 9,1 9,1
Sonstige Erlöse und empfangene Ertragszuschüsse 158,3 100,9
Konzern-Außenumsatz 2.209,2 2.162,0"; 5.66, 48 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
In den Umsatzerlösen sind periodenfremde Erlöse in Höhe von EUR 27,2 Mio (i. Vj. Erlösminderungen EUR 10,7 Mio) enthalten.; 5.66, 52 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(10) Sonstige betriebliche Erträge; 5.69 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Die sonstigen betrieblichen Erträge enthalten u. a. Hilfen des Landes im Rahmen der Regionalisierung des öffentlichen Personennahverkehrs, die gewährte Förderung nach dem Gesetz zum Schutz der Stromerzeugung aus Kraftwärmekopplung und Auflösung von Rückstellungen. Von den sonstigen betrieblichen Erträgen sind EUR 40,8 Mio (i. Vj. EUR 52,5 Mio) periodenfremd. Sie entfallen vor allem auf die Auflösung von Rückstellungen (EUR 29,5 Mio; i. Vj. EUR 38,5 Mio) und Buchgewinne aus Anlagenabgängen (EUR 3,3 Mio; i. Vj. EUR 3,7 Mio) sowie Schadenersatz (EUR 3,3 Mio; i. Vj. EUR 0,0 Mio)."; 5.69, 52 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(11) Materialaufwand; 5.70 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Materialaufwand betrifft überwiegend den Gas-, Strom-, Wasser- und Wärmebezug sowie die Kosten für den Gas-, Kohle- und Heizöleinsatz in den eigenen Kraftwerken sowie Netzentgelte.; 5.70 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Aufwendungen für bezogene Leistungen betreffen überwiegend von Dritten erbrachte Bauleistungen sowie Wartungs- und Instandhaltungsmaßnahmen. Des Weiteren sind hier die Pachtaufwendungen für Strom- und Gasnetze enthalten.; 5.72 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Materialaufwand enthält periodenfremde Aufwendungen in Höhe von insgesamt EUR 2,8 Mio (i. Vj. EUR 1,2 Mio).; 5.70, 52 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(12) Personalaufwand; 5.73 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Personalaufwand hat sich gegenüber dem Vorjahr erhöht. Der Anstieg beruht vor allem aus der Tariferhöhung des Berichtsjahres. Gegenläufig wirkt sich die geringere Beschäftigtenzahl aus.; 5.73 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Aufwendungen für Altersversorgung betreffen überwiegend die Beiträge zur ZVK.; 5.73 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Im Jahresdurchschnitt waren 5.314 Mitarbeiter (i. Vj. 5.327 Mitarbeiter) beschäftigt ; dies bedeutet gegenüber dem Vorjahr einen Rückgang von 13 Mitarbeitern."; 58 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(13) Abschreibungen; 5.77 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Abschreibungen in Höhe von EUR 154,2 Mio sind gegenüber dem Vorjahr um EUR 6,3 Mio gestiegen. Die außerplanmäßigen Abschreibungen des Berichtsjahres betragen EUR 1,0 Mio (i. Vj. EUR 1,6 Mio).; 5.77, 50 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(14) Sonstige betriebliche Aufwendungen; 5.80 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Im Berichtsjahr verringerten sich die sonstigen betrieblichen Aufwendungen von EUR 180,6 Mio auf EUR 170,9 Mio. Der Rückgang ist insbesondere durch die erstmalige Anwendung des BilRUG begründet. Im Geschäftsjahr 2016 ist, wie im Vorjahr, als größter Aufwandsposten die Konzessionsabgabe in Höhe von EUR 52,1 Mio (i. Vj. EUR 49,9 Mio) enthalten. Insgesamt sind EUR 5,2 Mio (i. Vj. EUR 11,3 Mio) periodenfremde Aufwendungen in den sonstigen betrieblichen Aufwendungen enthalten. Diese betreffen vor allem Rückstellungen in Höhe von insgesamt EUR 4,0 Mio (i. Vj. EUR 10,4 Mio.; 5.80, 52 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(15) Ergebnis aus assoziierten Unternehmen; 5.81 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Das Ergebnis aus assoziierten Unternehmen resultiert aus Erträgen durch die Fortschreibung des Equity-Buchwerts um die Jahresergebnisse in Höhe von EUR 82,0 Mio (i. Vj. EUR 82,9 Mio).; 5.81 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Von den Erträgen entfallen auf die Thüga Holding GmbH & Co. KG EUR 50,9 Mio (i. Vj. EUR 41,8 Mio), auf die Fraport AG EUR 64,1 Mio (i. Vj. EUR 39,6 Mio).; 5.81 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(16) Erträge aus sonstigen Beteiligungen; 5.81 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Die Erträge aus sonstigen Beteiligungen enthalten überwiegend die Ausschüttung der Süwag Energie AG für das Geschäftsjahr 2016 in Höhe von EUR 3,9 Mio (i. Vj. EUR 3,2 Mio). Zusätzlich ist hierin der Aufwand aus der Minderung der Anschaffungskosten des Deckungsvermögens für die Absicherung des Anspruchs aus Altersteilzeitguthaben von Mitarbeitern auf dessen beizulegenden Zeitwert zum 31. Dezember 2016 in Höhe von EUR 2,7 Mio (i. Vj. EUR 4,9 Mio) enthalten. Aufgrund der Saldierungspflicht sind die Erträge, die im Zusammenhang mit dem Deckungsvermögen stehen, und die Aufwendungen aus der Abzinsung der Rückstellungen für Altersteilzeitverpflichtungen gemäß § 246 Abs. 2 Satz 2 HGB zu verrechnen. Demnach werden im Rahmen der Erträge aus Beteiligungen die Erträge aus der Anpassung des beizulegenden Zeitwerts (EUR -2,3 Mio; i. Vj. EUR -4,2 Mio), die auf das Deckungsvermögen entfallenden Dividendenerträge (EUR 0,1 Mio; i. Vj. EUR 0,1 Mio) sowie die Zinsaufwendungen aus der
Abzinsung der Altersteilzeitrückstellungen (EUR 0,1 Mio; i. Vj. EUR 0,1 Mio) saldiert."; 5.81, 38 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(17) Zinsergebnis; 5.85, 5.88 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"2016.
Mio EUR
2015.
Mio EUR
Sonstige Zinsen und ähnliche Erträge 4,3 1,1
Zinsen und ähnliche Aufwendungen -61,6 -78,8
-57,3 -77,7"; 5.85, 5.88 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
In den sonstigen Zinsen und ähnlichen Erträgen sind periodenfremde Zinserträge in Höhe von EUR 2,0 Mio (i. Vj. EUR 0,1 Mio) enthalten.; 5.85, 52 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"In den Zinsen und ähnlichen Aufwendungen sind als größte Posten die Zinsen für Fremddarlehen (EUR 48,9 Mio; i. Vj. EUR 53,3 Mio enthalten. Zusätzlich enthält die Position den Aufwand aus der Abzinsung von langfristigen Rückstellungen (EUR 5,6 Mio; i. Vj. EUR 17,3 Mio) und Avalprovisionen (EUR 5,0 Mio; i. Vj. EUR 5,3 Mio). Von den gesamten Zinsen und ähnlichen Aufwendungen sind EUR 0,6 Mio (i. Vj. EUR 0,0 Mio) periodenfremd."; 5.88, 52, 53 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Zinsaufwendungen aus der Rückstellung für Altersteilzeitverpflichtungen in Höhe von EUR 0,1 Mio (i. Vj. EUR 0,1 Mio) wurden mit den Erträgen (Erträge aus Beteiligungen) aus dem zu verrechnenden Vermögensgegenstand nach § 246 Abs. 2 Satz 2 HGB verrechnet.; 5.88 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
(18) Steuern; 5.90 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Bei den Steuern vom Einkommen und vom Ertrag handelt es sich im Wesentlichen um die Körperschaftsteuer, die auf die Ausgleichszahlung an die außenstehenden Aktionäre der Mainova entfällt (EUR 2,4 Mio; i. Vj. EUR 2,4 Mio). Außerdem sind nach Abschluss der Betriebsprüfung für die Jahre 2008 bis 2011 periodenfremde Aufwendungen und Erträge aus Gewerbe- und Körperschaftsteuernachzahlungen in Höhe von EUR 1,9 Mio enthalten."; 5.90, 52 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die Steuern vom Einkommen und vom Ertrag enthalten keine Erträge oder Aufwendungen aus latenten Steuern. Insgesamt werden die passiven latenten Steuern durch aktive latente Steuern überkompensiert. Der Überhang aktiver latenter Steuern wurde nicht bilanziert.; 5.90, 56 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die sonstigen Steuern betreffen hauptsächlich die Strom- und Erdgassteuer auf den Eigenverbrauch sowie Grund- und Kraftfahrzeugsteuer. Außerdem ist der Aufwand aus einer Rückstellungszuführung für nachzuzahlende Umsatzsteuer aus der Betriebsprüfung der Jahre 2008 bis 2011 (EUR 0,1 Mio) enthalten.; 5.90 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
IV. Sonstige finanzielle Verpflichtungen; 62 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Die finanziellen Verpflichtungen i. S. d. § 314 Abs. 1 Nr. 2a HGB bewegen sich im Rahmen der üblichen Verpflichtungen aus Miet- und Leasingverträgen. Das Bestellobligo übersteigt nicht den branchenüblichen Umfang. Bei den vollkonsolidierten Unternehmen bestehen Verpflichtungen aus dem Bestellobligo vor allem für die Ersatzbeschaffung von Schienenfahrzeugen, Baumaßnahmen und Dienstleistungen in Höhe von EUR 48,4 Mio (i. Vj. EUR 66,2 Mio), aus Zahlungsverpflichtungen im Zusammenhang mit einer Beteiligung an dem Gemeinschaftskraftwerk Bremen (EUR 1,0 Mio; i. Vj. EUR 1,1 Mio). Aus abgeschlossenen Strombezugsverträgen sowie dem Emissionshandel bestehen Verpflichtungen in Höhe von EUR 761,6 Mio (i. Vj. EUR 826,8 Mio), aus Miet-, Pacht- und Leasingverträgen Verpflichtungen in Höhe von EUR 161,2 Mio (i. Vj. EUR 159,0 Mio). Laut § 17 des Gesellschaftsvertrags der Müllheizkraftwerk Frankfurt am Main GmbH in der Fassung vom 11. November 2008 kann die Gesellschafterversammlung mit Mehrheitsbeschluss von den Gesellschaftern Nachschüsse bis zu der Höhe von EUR 2,0 Mio (davon Mainova EUR 1,0 Mio) einfordern. Aufgrund der Beteiligungsverhältnisse kann ohne Zustimmung der Mainova eine Nachschusspflicht nicht beschlossen werden."; 62 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
V. Haftungsverhältnisse; 44 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
"Der Konzern hat Verpflichtungen aus Vertragserfüllungsbürgschaften und zur Besicherung von Darlehen in Höhe von insgesamt EUR 24,8 Mio (i. Vj. EUR 24,8 Mio) übernommen. Außerdem hat der Konzern wie im Vorjahr einen Schuldbeitritt gegenüber Kreditgebern für ein Volumen von insgesamt EUR 20,0 Mio erklärt. Weiterhin bestehen für den Konzern Verpflichtungen aus Patronatserklärungen in Höhe von EUR 418,8 Mio (i. Vj. EUR 421,0 Mio), insbesondere für Darlehen der Mainova Beteiligungsgesellschaft mbH (EUR 415,0 Mio; i. Vj. EUR 415,0 Mio) sowie aus der Übernahme von Ausfallrisiken in Höhe von EUR 0,8 Mio (i. Vj. EUR 1,2 Mio)."; 44 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Auf Basis der bis zum Aufstellungszeitpunkt gewonnenen Erkenntnisse wird davon ausgegangen, dass die den vorab genannten Haftungsverhältnissen zugrundeliegenden Verpflichtungen von den jeweiligen Hauptschuldnern erfüllt werden können. Daher wird bei allen aufgeführten Haftungsverhältnissen die Wahrscheinlichkeit einer Inanspruchnahme als gering eingeschätzt.; 45 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
VI. Sonstige Angaben;;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Hinsichtlich der nicht in der Bilanz enthaltenen Geschäfte wird auf die Abschnitte Haftungsverhältnisse und sonstige finanzielle Verpflichtungen verwiesen.; 61 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Darüber hinaus setzt der Konzern bei der Energiebeschaffung zur Absicherung der Risiken sowie zur Erzielung von Handelsmargen derivative Finanzinstrumente ein. Da es sich hier um schwebende Geschäfte handelt, werden diese, außer bei Vorleistungen oder drohenden Verlusten, nicht in der Bilanz erfasst, sondern im Anhang angegeben (siehe nachfolgenden Abschnitt). Bei drohenden Verlusten erfolgt am Bilanzstichtag die Bildung einer Rückstellung.; 47 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Derivative Finanzinstrumente; 47 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Der Konzern setzt derivative Finanzinstrumente überwiegend zur Sicherung gegen Preisänderungsrisiken im Rahmen der Brennstoff-, Strom- und Gasbeschaffung ein. Zur Begrenzung des Zinsänderungsrisikos werden außerdem Forward-Starting-Zinsswaps eingesetzt. Durch diese Instrumente werden Zahlungsströme aus variabel verzinslichen langfristigen Finanzschulden gesichert. Dabei sind die Laufzeiten der Zinsswaps auf die erwartete Rückzahlung der Darlehen abgestimmt. Die Zahlungsströme der Zinsswaps beginnen mit dem Auslaufen der Zinsbindungsfrist der entsprechenden Darlehen.; 47 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
Die nachfolgende Übersicht gibt einen Überblick über den Bestand an derivativen Finanzinstrumenten:; 47 ;2016;Stadtwerke Frankfurt am Main Holding GmbH;Konzernabschluss;KPMG
