; Annotierung (Angabe Nummer in Anahngscheckliste) ;Geschäftsjahr;Gesellschaft;Abschlussart;Prüfer
(12) Genussrechtskapital; 65   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Am Bilanzstichtag besteht ein von der Gesellschaft an angestellte Partner ausgegebenes Genussrechtskapital mit einem Nennbetrag von 43.713 TEUR. Die Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft kann die Genussrechte mit einer Frist von zwölf Monaten zum Ende eines jeden Kalenderjahres kündigen. Das Genussrechtskapital hat sich im Vergleich zum Vorjahr durch Einzahlungen in Höhe von 3.633 TEUR und Rückzahlungen in Höhe von 1.321 TEUR um 2.313 TEUR erhöht.; 65   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(13) Rückstellungen; 4.47, 8.47 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"30.06.2016
TEUR 30.06.2015
TEUR
Rückstellungen für Pensionen und ähnliche Verpflichtungen 753.415 721.999
Steuerrückstellungen 23.784 19.598
Sonstige Rückstellungen 370.140 385.037
davon für Personal (245.134) (264.109)
davon für Mieten/Gebäude (4.849) (6.625)
davon für Übriges (120.157) (114.303)
  1.147.339 1.126.63"; 4.47, 8.47 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Rückstellungen für Pensionen und ähnliche Verpflichtungen betreffen überwiegend Verpflichtungen aus Anwartschaften aufgrund von Zusagen für die Altersversorgung von Partnern und anderen Arbeitnehmern. Außerdem sind hierin Verpflichtungen aus laufenden Rentenzahlungen enthalten.; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Aus der Inanspruchnahme des Verteilungswahlrechts nach Art. 67 Abs. 1 Satz 1 EGHGB ergab sich im Geschäftsjahr 2010/11 ein Unterschiedsbetrag, für den am Abschlussstichtag noch eine Unterdeckung in Höhe von 65.003 TEUR besteht. Dieser Betrag ist in jährlichen, unter den außerordentlichen Aufwendungen auszuweisenden Teilbeträgen von mindestens 1/15 des Unterschiedsbetrags (7.225 TEUR) bis spätestens 30. Juni 2025 anzusammeln.; 4.48, 8.48, 38 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Bei der Bewertung der Rückstellungen für Pensionsanwartschaften werden die Barwerte der zu erbringenden Leistungen nach der Projected-Unit-Credit-Methode nach IAS 19.65 berechnet. Diese geht davon aus, dass in jedem Dienstjahr ein zusätzlicher Teil des endgültigen Leistungsanspruchs erdient wird. Für laufende Renten werden die Verpflichtungen mit dem voraussichtlichen Erfüllungsbetrag entsprechend der Lebenserwartung der Berechtigten ? jeweils unter Verwendung der „Richttafeln 2005 G“ von Klaus Heubeck ? angesetzt. Bei den Pensionsanwartschaften der Partner wird eine Invalidisierungswahrscheinlichkeit von zehn Prozent der Originalwerte der Richttafeln 2005 G angenommen. Diese Einschätzung basiert auf unternehmensinternen Auswertungen zur durchschnittlichen Invalidität innerhalb der letzten acht Geschäftsjahre.; 4.48, 8.48, 34 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Den so ermittelten nominellen Altersversorgungsverpflichtungen für Anwartschaften und laufende Renten wird pauschalierend eine durchschnittliche Restlaufzeit von 15 Jahren unterstellt. Erstmals wurde der von der Deutschen Bundesbank auf den Bilanzstichtag ermittelte durchschnittliche Marktzinssatz der vergangenen zehn Jahre von 4,17 Prozent angesetzt (Vorjahr: durchschnittlicher Marktzinssatz der vergangenen sieben Jahre von 4,21 Prozent). Aus der Abzinsung mit dem durchschnittlichen Marktzinssatz der vergangenen zehn Jahre ergibt sich im Vergleich zur Abzinsung mit dem durchschnittlichen Marktzinssatz der vergangenen sieben Jahre (3,52 Prozent) ein gemäß § 253 Abs. 6 HGB ausschüttungsgesperrter Unterschiedsbetrag in Höhe von 88.701 TEUR.; 4.48, 8.48, 34, 35 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Für Verpflichtungen aus Anwartschaften, für die eine Kapitalabfindung bei Eintritt des Versorgungsfalls vereinbart ist, wurde der Berechnung hingegen ein Zinssatz von 3,10 Prozent (Vorjahr: 2,92 Prozent) zugrunde gelegt. Die Restlaufzeit wird insoweit für jeden einzelnen Berechtigten individuell ermittelt und danach der gewichtete Durchschnitt der Laufzeit als Basis für die Bestimmung des Zinssatzes und die Berechnung der Abzinsung verwendet.; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Erwartete Lohn- und Gehaltssteigerungen bei den Anwartschaften werden in Abhängigkeit von Rang, Alter und Versorgungsordnung entsprechend dem branchenüblich zu erwartenden Anstieg der Vergütungen berücksichtigt. Bei laufenden Pensionen wird die jährliche Rentenanpassung mit 1,0 Prozent (Vorjahr: 1,0 Prozent) berücksichtigt. Die künftig zu erwartende Fluktuation wird mit gewichteten Durchschnittsraten angemessen einbezogen. Die Aufwendungen aus dem laufzeitbedingten Anstieg des nominellen Leistungsanspruchs der Berechtigten werden in der Gewinn- und Verlustrechnung unter den Aufwendungen für Altersversorgung ausgewiesen.; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Aufwendungen aus der laufzeit- und zinssatzbedingten Verminderung der Abzinsung der Rückstellungen im Geschäftsjahr werden unter den Zinsaufwendungen ausgewiesen und gesondert angegeben.; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Soweit von einem Treuhänder verwaltete Anteile an Investmentfonds Deckungsvermögen darstellen, wurde deren beizulegender Zeitwert am Bilanzstichtag mit dem Buchwert der betreffenden abgezinsten Pensionsverpflichtungen verrechnet. Der Grund für die Zuordnung zum Deckungsvermögen ist dann gegeben, wenn die verwalteten Anteile ausschließlich der Erfüllung von Altersversorgungsverpflichtungen oder vergleichbaren langfristig fälligen Verpflichtungen dienen und dem Zugriff aller übrigen Gläubiger entzogen sind. Der voraussichtlich notwendige Erfüllungsbetrag weiterer Pensionsverpflichtungen und ähnlicher Verpflichtungen aus Vorruhestandsvereinbarungen, deren jeweilige Buchwerte gemäß § 246 Abs. 2 Satz 2 HGB mit den Wertansätzen des sie betreffenden Deckungsvermögens verrechnet wurden, beläuft sich zum Bilanzstichtag auf insgesamt 143.888 TEUR (Vorjahr: 155.397 TEUR).; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Nach der Verrechnung verbleibt am Bilanzstichtag für Pensionen und ähnliche Verpflichtungen insgesamt noch ein Passivüberhang von 753.415 TEUR (Vorjahr: 721.999 TEUR). Dieser wurde unter den Rückstellungen für Pensionen und ähnlichen Verpflichtungen ausgewiesen.; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Erträge und Aufwendungen aus dem verrechneten Vermögen wurden mit den Aufwendungen aus der im Geschäftsjahr eingetretenen laufzeitbedingten Verminderung der Abzinsung der Rückstellungen verrechnet. Das verrechnete Vermögen umfasst dabei auch die ergebniswirksamen Veränderungen des vorherigen Wertansatzes (Änderung des beizulegenden Zeitwerts). Der Saldo (Überhang der Zinsaufwendungen) wird im Finanzergebnis ausgewiesen.; 4.48, 8.48 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Steuerrückstellungen und die sonstigen Rückstellungen berücksichtigen alle ungewissen Verbindlichkeiten und drohenden Verluste aus schwebenden Geschäften. Sie sind in Höhe des nach vernünftiger kaufmännischer Beurteilung voraussichtlich notwendigen Erfüllungsbetrags angesetzt. Sonstige Rückstellungen nach § 249 Abs. 1 Satz 1 HGB mit einer Restlaufzeit von mehr als einem Jahr werden grundsätzlich mit dem ihrer Restlaufzeit entsprechenden durchschnittlichen Marktzinssatz der vergangenen sieben Jahre abgezinst. Erträge aus der Abzinsung und Aufwendungen aus einer Verminderung der Abzinsung werden in der Gewinn- und Verlustrechnung unter den Zinserträgen bzw. den Zinsaufwendungen gesondert ausgewiesen.; 4.49, 8.49 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Unter der Position Steuerrückstellungen sind die voraussichtlich geschuldeten Beträge noch nicht veranlagter Steuern vom Einkommen und vom Ertrag für Vorjahre und für das Berichtsjahr ausgewiesen.; 4.49, 8.49 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die sonstigen Rückstellungen betreffen vor allem Verpflichtungen aus dem Personalbereich für Tantiemen und Bonuszahlungen, für betriebliche und gesetzliche Altersteilzeitvereinbarungen (soweit nicht durch Deckungsvermögen abgedeckt) sowie für Resturlaub und Gleitzeitguthaben, Arbeitnehmerjubiläen und Berufsgenossenschaftsbeiträge. Ferner umfassen sie Kosten für die Erfüllung der Aufbewahrungspflichten einschließlich der Erstellung und Prüfung des Jahresabschlusses und für zukünftige Betriebsprüfungen. Enthalten sind ebenfalls Verpflichtungen aufgrund von Schadensersatzansprüchen Dritter und vergleichbare Risiken, für ausstehende Eingangsrechnungen und für noch zu erbringende Leistungen sowie für drohende Verluste aus schwebenden Mietverträgen. Zudem enthalten die sonstigen Rückstellungen auch ungewisse Verbindlichkeiten aus dem voraussichtlich noch zu zahlenden Restkaufpreis in Höhe von 7.470 TEUR (Vorjahr: 9.147 TEUR) für den Erwerb der Anteile an der Ernst & Young J&M Management Consulting GmbH, Mannheim, im Jahr 2013, und in Höhe von 48 TEUR (Vorjahr: 2.161 TEUR) für den Erwerb der Anteile an der Ernst & Young cqc corporate quality consulting GmbH, Eschborn, im Jahr 2015. Die Zahlung des Restkaufpreises hängt vom Eintritt bestimmter Bedingungen ab.; 4.50, 8.50, 40 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Rückstellung für Verpflichtungen aus Altersteilzeit berücksichtigt die aus dem Altersteilzeitgesetz sowie aus Betriebsvereinbarungen resultierenden Verpflichtungen gegenüber Arbeitnehmern mit dem voraussichtlich notwendigen Erfüllungsbetrag sowie die vorgeschriebene Abzinsung von Verpflichtungen mit einer Laufzeit von mehr als einem Jahr. Der von der Gesellschaft zu zahlende Aufstockungsbetrag wird als Einmalbetrag in die Berechnung der Rückstellungen einbezogen. Der Barwert wurde mit einem der durchschnittlichen Laufzeit entsprechenden Rechnungszinsfuß von 1,87 Prozent (Vorjahr: 2,54 Prozent) berechnet. Soweit ein Altersteilzeitarbeitsverhältnis vor Ablauf von zwölf Monaten ab dem Bilanzstichtag endet, erfolgte keine Abzinsung.; 4.50, 8.50, 40 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Der voraussichtliche Erfüllungsbetrag für der Altersversorgung vergleichbare Verpflichtungen aus Altersteilzeitvereinbarungen (einschließlich wertpapiergebundener Verpflichtungen aus Zeitguthaben von Arbeitnehmern infolge von Überstunden und Gehaltsumwandlungen) beträgt zum Bilanzstichtag 34.073 TEUR (Vorjahr: 38.046 TEUR). Nach Verrechnung gemäß § 246 Abs. 2 Satz 2 HGB mit dem zugehörigen Deckungsvermögen ergab sich für diese Verpflichtungen am Bilanzstichtag ein Passivüberhang von 2.122 TEUR (Vorjahr: 1.595 TEUR), der unter den sonstigen Rückstellungen ausgewiesen wurde.; 4.50, 8.50, 40 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(14) Verbindlichkeiten; 4.51, 8.51 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Verbindlichkeiten sind jeweils mit ihrem Erfüllungsbetrag angesetzt.; 4.51, 8.51 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Auf fremde Währung lautende Verbindlichkeiten werden grundsätzlich mit einem am Tag des Zugangs bereitgestellten Kurs in Euro erfasst. Posten mit einer Restlaufzeit von bis zu einem Jahr werden generell mit dem Devisenkassamittelkurs zum Abschlussstichtag umgerechnet. Für Beträge, die erst nach einer Laufzeit von mehr als einem Jahr fällig sind, werden bis zum Bilanzstichtag eingetretene Änderungen der Wechselkurse durch eine entsprechende Höherbewertung von Verbindlichkeiten nur berücksichtigt, soweit dies für eine verlustfreie Bewertung am Bilanzstichtag notwendig ist. Die aus der Währungsumrechnung resultierenden Erträge bzw. Aufwendungen aus der Währungsumrechnung werden in den Erläuterungen zur Gewinn- und Verlustrechnung unter den sonstigen betrieblichen Erträgen bzw. Aufwendungen ausgewiesen. Zur Absicherung von Währungsrisiken offener Rechnungen in USD, die im ersten Quartal des neuen Geschäftsjahres gezahlt wurden, bestanden zum Abschlusszeitpunkt drei Währungstermingeschäfte in Höhe von insgesamt 60.000 TUSD. Die zugrundeliegenden Rechnungen in Höhe von 54.887 USD wurden mit dem gesicherten Kurs zum Bilanzstichtag bewertet.; 4.51, 8.51 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Verbindlichkeiten stellen sich bezüglich der Art und der Restlaufzeiten wie folgt dar:; 4.51, 8.51 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"Art der Verbindlichkeit
in TEUR Restlaufzeit  Gesamt
bis 1 Jahr 1 bis 5 Jahre über 5 Jahre 30.06.2016 30.06.2015
1. Verbindlichkeiten aus Lieferungen und Leistungen 87.133 0 0 87.133  
Vorjahr 32.503 0 0   32.503
2. Verbindlichkeiten gegenüber verbundenen Unternehmen 5.524 213 3.677 9.413  
Vorjahr 3.526 380 3.518   7.424
3. Sonstige Verbindlichkeiten 44.923 1.678 3.393 49.994  
Vorjahr 53.941 1.804 2.704   58.449
davon aus Steuern (37.631) 0 0 (37.631)  
Vorjahr (48.816) 0 0   (48.816)
        146.540 98.376"; 4.51, 8.51, 43 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Für die Verbindlichkeiten hat die Gesellschaft keine Sicherheiten bestellt.; 4.51, 8.51, 44 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Verbindlichkeiten gegenüber verbundenen Unternehmen betreffen überwiegend verzinsliche Darlehen der Ernst & Young Corporate Finance Beratung GmbH, Düsseldorf, in Höhe von 4.000 TEUR und der Ernst & Young cqc corporate quality consulting GmbH, Eschborn, in Höhe von 1.000 TEUR sowie der Unterstützungskasse Schitag Hilfe GmbH in Höhe von 3.692 TEUR (Vorjahr: 3.742 TEUR) und der Unterstützungskasse Belegschaftshilfe der Heilbronner Treuhand-GmbH in Höhe von 250 TEUR (Vorjahr: 250 TEUR) zur verzinslichen Anlage von deren Kassenvermögen. Gegenüber der Ernst & Young J&M Management Consulting GmbH, Mannheim, besteht eine Verbindlichkeit aus dem Leistungs- und Verrechnungsverkehr in Höhe von 435 TEUR.; 4.58, 8.58, 6 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Verbindlichkeiten gegenüber den zur Ernst & Young Europe LLP, London, gehörenden Ernst & Young Gesellschaften betrugen im Vorjahr 3.033 TEUR.; 4.58, 8.58 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Bei den sonstigen Verbindlichkeiten handelt es sich überwiegend um Umsatz- und Lohnsteuerverbindlichkeiten aus dem laufenden Geschäft. Unter dem Bilanzposten wird auch eine Darlehensverbindlichkeit gegenüber der Gesellschafterin Treuhand-Süd GmbH Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft, Stuttgart, in Höhe von 562 TEUR (Vorjahr: 558 TEUR) ausgewiesen. Des Weiteren enthalten die sonstigen Verbindlichkeiten den auch am Bilanzstichtag noch nicht fälligen Restbetrag des unbedingten Teils der Kaufpreisschuld für den Erwerb der Anteile an der Ernst & Young J&M Management Consulting GmbH, Mannheim.; 4.60, 8.60, 20, 41 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(15) Passive Rechnungsabgrenzungsposten; 4.63, 8.63 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
In den Rechnungsabgrenzungsposten sind erhaltene Einzahlungen und andere Einnahmen aus Mietzuschüssen und für den Ausgleich künftiger Mehraufwendungen aus Mietobjekten passiviert, die einen Ertrag für eine bestimmte Zeit nach dem Bilanzstichtag darstellen. Die Beträge werden den Geschäftsjahren nach ihrer Zugehörigkeit zeitanteilig als Ertrag zugerechnet. Der Rückgang resultiert aus dem zeitanteiligen Verbrauch für das Geschäftsjahr.; 4.63, 8.63 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Eventualverbindlichkeiten und sonstige finanzielle Verpflichtungen; 67   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Aus der Bilanz nicht ersichtliche sonstige finanzielle Verpflichtungen betreffen künftige Aufwendungen für Betriebspacht-, Miet-, Wartungs- und Leasingverträge sowie das Bestellobligo aus noch nicht erfüllten Beschaffungsverträgen. Der Gesamtbetrag der daraus resultierenden künftigen Zahlungsverpflichtungen wird wie folgt fällig werden:; 67   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"30.06.2016
TEUR
bis 1 Jahr 56.565
1 bis 5 Jahre 184.006
mehr als 5 Jahre 226.577
  467.148"; 67   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Haftungsverhältnisse; 46   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Risiken aus weiteren nicht bereits in der Bilanz enthaltenen Geschäften sind nicht bekannt und nicht ersichtlich.; 66   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Angaben zur Gewinn- und Verlustrechnung;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(16) Umsatzerlöse; 4.66, 8.66, 50 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Als Umsatzerlöse werden die Erlöse ausgewiesen, die sich aus den Kerndienstleistungen der Gesellschaft nach Abzug von Erlösschmälerungen und der Umsatzsteuer ergeben. Die ganz überwiegend im Inland erzielten Umsatzerlöse verteilen sich auf die einzelnen Tätigkeitsbereiche wie folgt:; 4.66, 8.66, 50 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"01.07.2015- 30.06.2016
TEUR 01.07.2014- 30.06.2015
TEUR
Steuerberatung 554.099 520.040
Wirtschaftsprüfung 492.826 535.179
Advisory Services 279.321 246.425
Transaction Advisory Services 263.714 261.609
Eliminierung Umsätze aus Transaction Advisory Services, die auch in der Steuerberatung enthalten sind -60.571 -64.230
  1.529.389 1.499.023"; 4.66, 8.66, 50 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(17) Sonstige betriebliche Erträge; 4.69, 8.69 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die sonstigen betrieblichen Erträge enthalten Erträge aus Kostenweiterbelastungen in Höhe von 31.952 TEUR (Vorjahr: 23.728 TEUR), periodenfremde Erträge aus der Auflösung von Rückstellungen in Höhe von 19.140 TEUR (Vorjahr: 68.680 TEUR), Erträge aus Weiterbelastungen von Kosten für befristete Auslandseinsätze von Arbeitnehmern (Expatriates) in Höhe von 5.399 TEUR (Vorjahr: 6.001 TEUR) und Erträge aus Untermietverträgen in Höhe von 2.689 TEUR (Vorjahr: 6.149 TEUR). Die Erträge aus der Auflösung von Rückstellungen enthalten in Höhe von 10.225 TEUR (Vorjahr: 62.357 TEUR) Auflösungen von Rückstellungen für Pensionen.; 4.69, 8.69, 57 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Ansonsten betreffen die sonstigen betrieblichen Erträge im Wesentlichen Erträge aus Zahlungseingängen auf in Vorjahren abgeschriebene bzw. wertberichtigte Forderungen sowie Erträge aus der Ausbuchung von Verbindlichkeiten, Rückvergütungen aus Versicherungsverträgen, Erstattungen aufgrund des Altersteilzeitgesetzes sowie Erträge aus dem Verkauf von Gegenständen des Anlagevermögens.; 4.69, 8.69 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Erträge aus Wechselkursumrechnungsdifferenzen betragen 8.263 TEUR (Vorjahr: 13.209 TEUR). Davon resultieren 1.538 TEUR (Vorjahr: 323 TEUR) aus der Umrechnung von auf fremde Währung lautenden Bilanzposten zum Abschlussstichtag.; 4.69, 8.69, 59 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(18) Aufwendungen für bezogene Leistungen; 4.72, 8.72 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Aufwendungen für bezogene Leistungen resultieren nahezu ausschließlich aus Honoraren für freie Mitarbeiter und ähnlichen Aufwendungen für Fremdpersonal, das insbesondere von Unternehmen der globalen E&Y-Organisation gestellt wurde. Von den gesamten Aufwendungen entfallen 5.790 TEUR (Vorjahr: 99.130 TEUR) auf von verbundenen Unternehmen bezogene Leistungen. Der Rückgang ist fast ausschließlich auf den verkleinerten Kreis der verbundenen Unternehmen zurückzuführen.; 4.72, 8.72 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(19) Personalaufwand; 4.73, 8.73 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"01.07.2015- 30.06.2016
TEUR 01.07.2014- 30.06.2015
TEUR
Löhne und Gehälter 789.164 760.313
soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung 93.823 84.024
davon für Altersversorgung (5.109) (1.127)
  882.987 844.337"; 4.73, 8.73 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Als Personalaufwand werden die Aufwendungen für Personen ausgewiesen, die in einem Arbeitsverhältnis zu der Gesellschaft stehen oder standen.; 4.73, 8.73 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Wegen der Änderung diverser Parameter bei der Berechnung der Pensionsrückstellung (siehe oben) enthalten die Aufwendungen für Altersversorgung im Vorjahr keine Zuführungen zu den Pensionsrückstellungen. Im Berichtsjahr enthalten die Aufwendungen für Altersversorgung Zuführungen zu den Pensionsrückstellungen für Mitarbeiter. Erträge aus der Auflösung der Pensionsrückstellung für Partner sind in den sonstigen betrieblichen Erträgen enthalten.; 4.73, 8.73 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Zinsaufwendungen aus der Verminderung der Abzinsung der Rückstellungen für Pensionen werden im Finanzergebnis unter „Zinsen und ähnliche Aufwendungen“ gesondert ausgewiesen.; 4.88, 8.88, 58 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(20) Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen; 4.78, 8.78 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Der Ausweis betrifft ausschließlich planmäßige Abschreibungen der Anschaffungskosten von Sachanlagen (einschließlich des Sammelpostens für geringwertige Anlagegüter i. S. d. § 6 Abs. 2a EStG) und der entgeltlich erworbenen immateriellen Vermögensgegenstände des Anlagevermögens einschließlich der Geschäftswerte. Zur Zusammensetzung im Einzelnen wird auf die Darstellung im Anlagenspiegel verwiesen.; 4.78, 8.78 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(21) Sonstige betriebliche Aufwendungen; 4.80, 8.80 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Bei den sonstigen betrieblichen Aufwendungen handelt es sich im Wesentlichen um Aufwendungen für Mieten, Leasing, Instandhaltung, Reisekosten, Informationstechnik, Kommunikation und Weiterbelastungen von Gesellschaften der globalen Ernst & Young-Organisation. Enthalten sind außerdem Versicherungsprämien, Aufwendungen für Aus- und Fortbildung, Leiharbeit, Büromaterial, Marketing und Personalanwerbung.; 4.80, 8.80 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Aufwendungen aus Wechselkursumrechnungsdifferenzen betragen insgesamt 10.922 TEUR (Vorjahr: 8.614 TEUR). Davon resultieren 2.044 TEUR (Vorjahr: 626 TEUR) aus der Umrechnung von auf fremde Währung lautenden Bilanzposten zum Abschlussstichtag.; 4.80, 8.80, 59 ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
(22) Finanzergebnis;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
"01.07.2015- 30.06.2016
TEUR 01.07.2014- 30.06.2015
TEUR
Erträge aus Beteiligungen 117 108
davon aus verbundenen Unternehmen (117) (108)
Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens 21.242 44.210
davon aus verbundenen Unternehmen (0) (0)
Sonstige Zinsen und ähnliche Erträge 347 336
davon aus verbundenen Unternehmen (4) (42)
Zinsen und ähnliche Aufwendungen -50.502 -117.784
davon für Pensionen und ähnliche Verpflichtungen (-43.415) (-113.073)
davon Aufwendungen/Erträge Deckungsvermögen (-1.108) (1.113)
davon Genussrechtskapitalzinsen (-2.699) (-2.556)
davon aus der Aufzinsung langfristiger Rückstellungen (-2.202) (-2.387)
davon an verbundene Unternehmen (-301) (-278)
Aufwendungen aus Verlustübernahme -4 -3
  -28.800 -73.133"; 58   ;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
In dem Davon-Vermerk zu den Aufwendungen und Erträgen aus dem Deckungsvermögen sind neben den Ertragswirkungen aus Anpassungen an höhere oder niedrigere beizulegende Zeitwerte auch Erträge aus Zinsen und Dividenden aus dem Deckungsvermögen enthalten.;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
Die Zinsen und ähnliche Aufwendungen enthalten Zinsen auf Steuernachzahlungen für Vorjahre in Höhe von 42 TEUR und die Zinsen und ähnliche Erträge enthalten Zinsen auf Steuererstattungen für Vorjahre in Höhe von 19 TEUR.;;2015/2016;Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;Jahresabschluss ;BDO 
